frame,widget_key,renderer,call_index,duration_ms,width,height,cache_hit_if_known
357,temp_text,text,3,0.0123,114,51,1
357,alt_text,bar,4,0.8259,337,213,0
358,fit_distance_text,bar,0,0.8435,2324,199,0
358,iso_text,text,1,0.0239,140,51,1
358,exposure_text,text,2,0.013,144,51,1
358,temp_text,text,3,0.0124,114,51,1
358,alt_text,bar,4,0.9024,337,213,0
359,fit_distance_text,bar,0,0.863,2324,199,0
359,iso_text,text,1,0.0237,140,51,1
359,exposure_text,text,2,0.0129,144,51,1
359,temp_text,text,3,0.0118,114,51,1
359,alt_text,bar,4,0.8926,337,213,0
360,fit_distance_text,bar,0,0.9488,2324,199,0
360,iso_text,text,1,0.0459,140,51,1
360,exposure_text,text,2,0.0143,144,51,1
360,temp_text,text,3,0.0182,114,51,1
360,alt_text,bar,4,1.0419,337,213,0
361,fit_distance_text,bar,0,0.8519,2324,199,0
361,iso_text,text,1,0.0229,140,51,1
361,exposure_text,text,2,0.013,144,51,1
361,temp_text,text,3,0.0117,114,51,1
361,alt_text,bar,4,0.862,337,213,0
362,fit_distance_text,bar,0,0.8381,2324,199,0
362,iso_text,text,1,0.0212,140,51,1
362,exposure_text,text,2,0.0133,144,51,1
362,temp_text,text,3,0.012,114,51,1
362,alt_text,bar,4,0.8624,337,213,0
363,fit_distance_text,bar,0,0.958,2324,199,0
363,iso_text,text,1,0.0271,140,51,1
363,exposure_text,text,2,0.0167,144,51,1
363,temp_text,text,3,0.0273,114,51,1
363,alt_text,bar,4,1.2638,337,213,0
364,fit_distance_text,bar,0,1.021,2324,199,0
364,iso_text,text,1,0.0377,140,51,1
364,exposure_text,text,2,0.0131,144,51,1
364,temp_text,text,3,0.0121,114,51,1
364,alt_text,bar,4,0.9458,337,213,0
365,fit_distance_text,bar,0,0.9826,2324,199,0
365,iso_text,text,1,0.0244,140,51,1
365,exposure_text,text,2,0.013,144,51,1
365,temp_text,text,3,0.0117,114,51,1
365,alt_text,bar,4,0.9585,337,213,0
366,fit_distance_text,bar,0,0.9774,2324,199,0
366,iso_text,text,1,0.0296,140,51,1
366,exposure_text,text,2,0.0132,144,51,1
366,temp_text,text,3,0.012,114,51,1
366,alt_text,bar,4,1.1446,337,213,0
367,fit_distance_text,bar,0,1.0504,2324,199,0
367,iso_text,text,1,0.0249,140,51,1
367,exposure_text,text,2,0.0127,144,51,1
367,temp_text,text,3,0.0117,114,51,1
367,alt_text,bar,4,0.8906,337,213,0
368,fit_distance_text,bar,0,0.9439,2324,199,0
368,iso_text,text,1,0.0235,140,51,1
368,exposure_text,text,2,0.0126,144,51,1
368,temp_text,text,3,0.0118,114,51,1
368,alt_text,bar,4,0.9421,337,213,0
369,fit_distance_text,bar,0,0.9803,2324,199,0
369,iso_text,text,1,0.0213,140,51,1
369,exposure_text,text,2,0.0129,144,51,1
369,temp_text,text,3,0.0122,114,51,1
369,alt_text,bar,4,1.0704,337,213,0
370,fit_distance_text,bar,0,0.9466,2324,199,0
370,iso_text,text,1,0.0219,140,51,1
370,exposure_text,text,2,0.0132,144,51,1
370,temp_text,text,3,0.0116,114,51,1
370,alt_text,bar,4,0.8508,337,213,0
371,fit_distance_text,bar,0,1.006,2324,199,0
371,iso_text,text,1,0.0376,140,51,1
371,exposure_text,text,2,0.0142,144,51,1
371,temp_text,text,3,0.0115,114,51,1
371,alt_text,bar,4,0.8717,337,213,0
372,fit_distance_text,bar,0,0.9869,2324,199,0
372,iso_text,text,1,0.0511,140,51,1
372,exposure_text,text,2,0.0156,144,51,1
372,temp_text,text,3,0.0121,114,51,1
372,alt_text,bar,4,0.8798,337,213,0
373,fit_distance_text,bar,0,0.8832,2324,199,0
373,iso_text,text,1,0.0334,140,51,1
373,exposure_text,text,2,0.0128,144,51,1
373,temp_text,text,3,0.0124,114,51,1
373,alt_text,bar,4,0.9165,337,213,0
374,fit_distance_text,bar,0,0.8777,2324,199,0
374,iso_text,text,1,0.0219,140,51,1
374,exposure_text,text,2,0.0129,144,51,1
374,temp_text,text,3,0.0121,114,51,1
374,alt_text,bar,4,0.8824,337,213,0
375,fit_distance_text,bar,0,0.8692,2324,199,0
375,iso_text,text,1,0.0217,140,51,1
375,exposure_text,text,2,0.013,144,51,1
375,temp_text,text,3,0.0117,114,51,1
375,alt_text,bar,4,0.8964,337,213,0
376,fit_distance_text,bar,0,0.9069,2324,199,0
376,iso_text,text,1,0.0234,140,51,1
376,exposure_text,text,2,0.0132,144,51,1
376,temp_text,text,3,0.0119,114,51,1
376,alt_text,bar,4,0.9586,337,213,0
377,fit_distance_text,bar,0,0.9066,2324,199,0
377,iso_text,text,1,0.0214,140,51,1
377,exposure_text,text,2,0.013,144,51,1
377,temp_text,text,3,0.0119,114,51,1
377,alt_text,bar,4,0.8601,337,213,0
378,fit_distance_text,bar,0,0.9897,2324,199,0
378,iso_text,text,1,0.0238,140,51,1
378,exposure_text,text,2,0.0135,144,51,1
378,temp_text,text,3,0.012,114,51,1
378,alt_text,bar,4,0.9445,337,213,0
379,fit_distance_text,bar,0,0.9707,2324,199,0
379,iso_text,text,1,0.0257,140,51,1
379,exposure_text,text,2,0.0132,144,51,1
379,temp_text,text,3,0.0119,114,51,1
379,alt_text,bar,4,1.441,337,213,0
380,fit_distance_text,bar,0,1.1649,2324,199,0
380,iso_text,text,1,0.0436,140,51,1
380,exposure_text,text,2,0.0145,144,51,1
380,temp_text,text,3,0.0126,114,51,1
380,alt_text,bar,4,0.9937,337,213,0
381,fit_distance_text,bar,0,3.1066,2324,199,0
381,iso_text,text,1,0.0606,140,51,1
381,exposure_text,text,2,0.0384,144,51,1
381,temp_text,text,3,0.0334,114,51,1
381,alt_text,bar,4,2.3113,337,213,0
382,fit_distance_text,bar,0,0.9693,2324,199,0
382,iso_text,text,1,0.0293,140,51,1
382,exposure_text,text,2,0.0134,144,51,1
382,temp_text,text,3,0.0124,114,51,1
382,alt_text,bar,4,0.896,337,213,0
383,fit_distance_text,bar,0,2.5149,2324,199,0
383,iso_text,text,1,0.0716,140,51,1
383,exposure_text,text,2,0.0316,144,51,1
383,temp_text,text,3,0.0272,114,51,1
383,alt_text,bar,4,2.1002,337,213,0
384,fit_distance_text,bar,0,1.0125,2324,199,0
384,iso_text,text,1,0.0442,140,51,1
384,exposure_text,text,2,0.0132,144,51,1
384,temp_text,text,3,0.0118,114,51,1
384,alt_text,bar,4,0.9703,337,213,0
385,fit_distance_text,bar,0,1.0226,2324,199,0
385,iso_text,text,1,0.0252,140,51,1
385,exposure_text,text,2,0.0129,144,51,1
385,temp_text,text,3,0.0119,114,51,1
385,alt_text,bar,4,0.8383,337,213,0
386,fit_distance_text,bar,0,0.9766,2324,199,0
386,iso_text,text,1,0.0233,140,51,1
386,exposure_text,text,2,0.0129,144,51,1
386,temp_text,text,3,0.0117,114,51,1
386,alt_text,bar,4,0.8537,337,213,0
387,fit_distance_text,bar,0,0.9633,2324,199,0
387,iso_text,text,1,0.0222,140,51,1
387,exposure_text,text,2,0.0128,144,51,1
387,temp_text,text,3,0.0117,114,51,1
387,alt_text,bar,4,0.823,337,213,0
388,fit_distance_text,bar,0,0.972,2324,199,0
388,iso_text,text,1,0.023,140,51,1
388,exposure_text,text,2,0.0128,144,51,1
388,temp_text,text,3,0.0122,114,51,1
388,alt_text,bar,4,0.8894,337,213,0
389,fit_distance_text,bar,0,1.012,2324,199,0
389,iso_text,text,1,0.023,140,51,1
389,exposure_text,text,2,0.0132,144,51,1
389,temp_text,text,3,0.0125,114,51,1
389,alt_text,bar,4,0.942,337,213,0
390,fit_distance_text,bar,0,0.9611,2324,199,0
390,iso_text,text,1,0.0235,140,51,1
390,exposure_text,text,2,0.0128,144,51,1
390,temp_text,text,3,0.0117,114,51,1
390,alt_text,bar,4,0.9366,337,213,0
391,fit_distance_text,bar,0,0.9588,2324,199,0
391,iso_text,text,1,0.0246,140,51,1
391,exposure_text,text,2,0.013,144,51,1
391,temp_text,text,3,0.0125,114,51,1
391,alt_text,bar,4,1.0035,337,213,0
392,fit_distance_text,bar,0,0.9594,2324,199,0
392,iso_text,text,1,0.0254,140,51,1
392,exposure_text,text,2,0.013,144,51,1
392,temp_text,text,3,0.0116,114,51,1
392,alt_text,bar,4,0.9029,337,213,0
393,fit_distance_text,bar,0,0.863,2324,199,0
393,iso_text,text,1,0.0306,140,51,1
393,exposure_text,text,2,0.0129,144,51,1
393,temp_text,text,3,0.012,114,51,1
393,alt_text,bar,4,1.0245,337,213,0
394,fit_distance_text,bar,0,1.0912,2324,199,0
394,iso_text,text,1,0.0441,140,51,1
394,exposure_text,text,2,0.0138,144,51,1
394,temp_text,text,3,0.0124,114,51,1
394,alt_text,bar,4,1.0828,337,213,0
395,fit_distance_text,bar,0,4.7235,2324,199,0
395,iso_text,text,1,0.0804,140,51,1
395,exposure_text,text,2,0.0449,144,51,1
395,temp_text,text,3,0.0403,114,51,1
395,alt_text,bar,4,2.7185,337,213,0
396,fit_distance_text,bar,0,0.9658,2324,199,0
396,iso_text,text,1,0.036,140,51,1
396,exposure_text,text,2,0.0137,144,51,1
396,temp_text,text,3,0.0121,114,51,1
396,alt_text,bar,4,0.9804,337,213,0
397,fit_distance_text,bar,0,0.9476,2324,199,0
397,iso_text,text,1,0.0312,140,51,1
397,exposure_text,text,2,0.013,144,51,1
397,temp_text,text,3,0.0117,114,51,1
397,alt_text,bar,4,1.0178,337,213,0
398,fit_distance_text,bar,0,1.001,2324,199,0
398,iso_text,text,1,0.0248,140,51,1
398,exposure_text,text,2,0.0133,144,51,1
398,temp_text,text,3,0.0121,114,51,1
398,alt_text,bar,4,0.9652,337,213,0
399,fit_distance_text,bar,0,0.8993,2324,199,0
399,iso_text,text,1,0.0245,140,51,1
399,exposure_text,text,2,0.0128,144,51,1
399,temp_text,text,3,0.0119,114,51,1
399,alt_text,bar,4,0.9788,337,213,0
400,fit_distance_text,bar,0,0.8853,2324,199,0
400,iso_text,text,1,0.0309,140,51,1
400,exposure_text,text,2,0.0147,144,51,1
400,temp_text,text,3,0.4842,114,51,0
400,alt_text,bar,4,0.936,337,213,0
401,fit_distance_text,bar,0,1.0685,2324,199,0
401,iso_text,text,1,0.0577,140,51,1
401,exposure_text,text,2,0.0186,144,51,1
401,temp_text,text,3,0.0151,114,51,1
401,alt_text,bar,4,1.1538,337,213,0
402,fit_distance_text,bar,0,1.2906,2324,199,0
402,iso_text,text,1,0.0418,140,51,1
402,exposure_text,text,2,0.0133,144,51,1
402,temp_text,text,3,0.012,114,51,1
402,alt_text,bar,4,0.9248,337,213,0
403,fit_distance_text,bar,0,1.051,2324,199,0
403,iso_text,text,1,0.0351,140,51,1
403,exposure_text,text,2,0.0138,144,51,1
403,temp_text,text,3,0.0119,114,51,1
403,alt_text,bar,4,1.0164,337,213,0
404,fit_distance_text,bar,0,0.9614,2324,199,0
404,iso_text,text,1,0.0374,140,51,1
404,exposure_text,text,2,0.0137,144,51,1
404,temp_text,text,3,0.0118,114,51,1
404,alt_text,bar,4,1.073,337,213,0
405,fit_distance_text,bar,0,9.0178,2324,199,0
405,iso_text,text,1,0.155,140,51,0
405,exposure_text,text,2,0.0869,144,51,1
405,temp_text,text,3,0.0702,114,51,1
405,alt_text,bar,4,3.9897,337,213,0
406,fit_distance_text,bar,0,2.1257,2324,199,0
406,iso_text,text,1,0.0591,140,51,1
406,exposure_text,text,2,0.0253,144,51,1
406,temp_text,text,3,0.0227,114,51,1
406,alt_text,bar,4,1.8288,337,213,0
407,fit_distance_text,bar,0,2.0416,2324,199,0
407,iso_text,text,1,0.1057,140,51,0
407,exposure_text,text,2,0.0337,144,51,1
407,temp_text,text,3,0.0275,114,51,1
407,alt_text,bar,4,1.1492,337,213,0
408,fit_distance_text,bar,0,1.1004,2324,199,0
408,iso_text,text,1,0.0374,140,51,1
408,exposure_text,text,2,0.0144,144,51,1
408,temp_text,text,3,0.0124,114,51,1
408,alt_text,bar,4,0.9618,337,213,0
409,fit_distance_text,bar,0,1.6276,2324,199,0
409,iso_text,text,1,0.0486,140,51,1
409,exposure_text,text,2,0.0142,144,51,1
409,temp_text,text,3,0.0129,114,51,1
409,alt_text,bar,4,1.1242,337,213,0
410,fit_distance_text,bar,0,1.1371,2324,199,0
410,iso_text,text,1,0.0351,140,51,1
410,exposure_text,text,2,0.0139,144,51,1
410,temp_text,text,3,0.0125,114,51,1
410,alt_text,bar,4,0.9654,337,213,0
411,fit_distance_text,bar,0,1.0935,2324,199,0
411,iso_text,text,1,0.0265,140,51,1
411,exposure_text,text,2,0.0139,144,51,1
411,temp_text,text,3,0.0129,114,51,1
411,alt_text,bar,4,0.9324,337,213,0
412,fit_distance_text,bar,0,1.0108,2324,199,0
412,iso_text,text,1,0.0451,140,51,1
412,exposure_text,text,2,0.0142,144,51,1
412,temp_text,text,3,0.0125,114,51,1
412,alt_text,bar,4,6.9482,337,213,0
413,fit_distance_text,bar,0,2.1049,2324,199,0
413,iso_text,text,1,0.0551,140,51,1
413,exposure_text,text,2,0.0181,144,51,1
413,temp_text,text,3,0.0153,114,51,1
413,alt_text,bar,4,1.2702,337,213,0
414,fit_distance_text,bar,0,0.969,2324,199,0
414,iso_text,text,1,0.0284,140,51,1
414,exposure_text,text,2,0.0133,144,51,1
414,temp_text,text,3,0.0123,114,51,1
414,alt_text,bar,4,0.9835,337,213,0
415,fit_distance_text,bar,0,0.9389,2324,199,0
415,iso_text,text,1,0.0239,140,51,1
415,exposure_text,text,2,0.0132,144,51,1
415,temp_text,text,3,0.0121,114,51,1
415,alt_text,bar,4,0.9329,337,213,0
416,fit_distance_text,bar,0,0.9501,2324,199,0
416,iso_text,text,1,0.0218,140,51,1
416,exposure_text,text,2,0.0132,144,51,1
416,temp_text,text,3,0.0125,114,51,1
416,alt_text,bar,4,0.947,337,213,0
417,fit_distance_text,bar,0,1.0492,2324,199,0
417,iso_text,text,1,0.0307,140,51,1
417,exposure_text,text,2,0.0136,144,51,1
417,temp_text,text,3,0.0123,114,51,1
417,alt_text,bar,4,0.9105,337,213,0
418,fit_distance_text,bar,0,0.9326,2324,199,0
418,iso_text,text,1,0.024,140,51,1
418,exposure_text,text,2,0.0129,144,51,1
418,temp_text,text,3,0.0131,114,51,1
418,alt_text,bar,4,0.9466,337,213,0
419,fit_distance_text,bar,0,1.7095,2324,199,0
419,iso_text,text,1,0.0692,140,51,1
419,exposure_text,text,2,0.0316,144,51,1
419,temp_text,text,3,0.0264,114,51,1
419,alt_text,bar,4,1.4006,337,213,0
420,fit_distance_text,bar,0,0.9913,2324,199,0
420,iso_text,text,1,0.0226,140,51,1
420,exposure_text,text,2,0.0129,144,51,1
420,temp_text,text,3,0.0119,114,51,1
420,alt_text,bar,4,0.9077,337,213,0
421,fit_distance_text,bar,0,1.0064,2324,199,0
421,iso_text,text,1,0.0231,140,51,1
421,exposure_text,text,2,0.0127,144,51,1
421,temp_text,text,3,0.0132,114,51,1
421,alt_text,bar,4,0.8757,337,213,0
422,fit_distance_text,bar,0,1.1455,2324,199,0
422,iso_text,text,1,0.0385,140,51,1
422,exposure_text,text,2,0.0138,144,51,1
422,temp_text,text,3,0.012,114,51,1
422,alt_text,bar,4,0.8962,337,213,0
423,fit_distance_text,bar,0,0.9791,2324,199,0
423,iso_text,text,1,0.0254,140,51,1
423,exposure_text,text,2,0.0131,144,51,1
423,temp_text,text,3,0.0118,114,51,1
423,alt_text,bar,4,0.9998,337,213,0
424,fit_distance_text,bar,0,0.9421,2324,199,0
424,iso_text,text,1,0.0234,140,51,1
424,exposure_text,text,2,0.0135,144,51,1
424,temp_text,text,3,0.0118,114,51,1
424,alt_text,bar,4,0.9257,337,213,0
425,fit_distance_text,bar,0,1.4416,2324,199,0
425,iso_text,text,1,0.0345,140,51,1
425,exposure_text,text,2,0.0172,144,51,1
425,temp_text,text,3,0.0154,114,51,1
425,alt_text,bar,4,1.2331,337,213,0
426,fit_distance_text,bar,0,1.0232,2324,199,0
426,iso_text,text,1,0.0269,140,51,1
426,exposure_text,text,2,0.0141,144,51,1
426,temp_text,text,3,0.0121,114,51,1
426,alt_text,bar,4,0.9208,337,213,0
427,fit_distance_text,bar,0,1.0091,2324,199,0
427,iso_text,text,1,0.0224,140,51,1
427,exposure_text,text,2,0.0133,144,51,1
427,temp_text,text,3,0.0123,114,51,1
427,alt_text,bar,4,0.8876,337,213,0
428,fit_distance_text,bar,0,1.0151,2324,199,0
428,iso_text,text,1,0.0231,140,51,1
428,exposure_text,text,2,0.0127,144,51,1
428,temp_text,text,3,0.0117,114,51,1
428,alt_text,bar,4,0.9341,337,213,0
429,fit_distance_text,bar,0,0.861,2324,199,0
429,iso_text,text,1,0.0227,140,51,1
429,exposure_text,text,2,0.0125,144,51,1
429,temp_text,text,3,0.0119,114,51,1
429,alt_text,bar,4,0.9332,337,213,0
430,fit_distance_text,bar,0,0.8907,2324,199,0
430,iso_text,text,1,0.0401,140,51,1
430,exposure_text,text,2,0.0134,144,51,1
430,temp_text,text,3,0.0122,114,51,1
430,alt_text,bar,4,1.0253,337,213,0
431,fit_distance_text,bar,0,0.9484,2324,199,0
431,iso_text,text,1,0.0332,140,51,1
431,exposure_text,text,2,0.0132,144,51,1
431,temp_text,text,3,0.0123,114,51,1
431,alt_text,bar,4,0.9617,337,213,0
432,fit_distance_text,bar,0,1.0369,2324,199,0
432,iso_text,text,1,0.0387,140,51,1
432,exposure_text,text,2,0.0132,144,51,1
432,temp_text,text,3,0.0122,114,51,1
432,alt_text,bar,4,0.9633,337,213,0
433,fit_distance_text,bar,0,1.6074,2324,199,0
433,iso_text,text,1,0.0428,140,51,1
433,exposure_text,text,2,0.015,144,51,1
433,temp_text,text,3,0.0128,114,51,1
433,alt_text,bar,4,0.9982,337,213,0
434,fit_distance_text,bar,0,0.9869,2324,199,0
434,iso_text,text,1,0.0236,140,51,1
434,exposure_text,text,2,0.0138,144,51,1
434,temp_text,text,3,0.0127,114,51,1
434,alt_text,bar,4,1.0048,337,213,0
435,fit_distance_text,bar,0,1.0323,2324,199,0
435,iso_text,text,1,0.0456,140,51,1
435,exposure_text,text,2,0.0142,144,51,1
435,temp_text,text,3,0.0126,114,51,1
435,alt_text,bar,4,0.9428,337,213,0
436,fit_distance_text,bar,0,0.9772,2324,199,0
436,iso_text,text,1,0.0232,140,51,1
436,exposure_text,text,2,0.0132,144,51,1
436,temp_text,text,3,0.0121,114,51,1
436,alt_text,bar,4,0.8717,337,213,0
437,fit_distance_text,bar,0,0.9681,2324,199,0
437,iso_text,text,1,0.0636,140,51,1
437,exposure_text,text,2,0.0135,144,51,1
437,temp_text,text,3,0.0121,114,51,1
437,alt_text,bar,4,0.8092,337,213,0
438,fit_distance_text,bar,0,1.0871,2324,199,0
438,iso_text,text,1,0.0225,140,51,1
438,exposure_text,text,2,0.0129,144,51,1
438,temp_text,text,3,0.0117,114,51,1
438,alt_text,bar,4,0.8896,337,213,0
439,fit_distance_text,bar,0,1.0144,2324,199,0
439,iso_text,text,1,0.0231,140,51,1
439,exposure_text,text,2,0.0141,144,51,1
439,temp_text,text,3,0.0122,114,51,1
439,alt_text,bar,4,0.9036,337,213,0
440,fit_distance_text,bar,0,1.0445,2324,199,0
440,iso_text,text,1,0.0367,140,51,1
440,exposure_text,text,2,0.0129,144,51,1
440,temp_text,text,3,0.0125,114,51,1
440,alt_text,bar,4,0.9988,337,213,0
441,fit_distance_text,bar,0,0.9733,2324,199,0
441,iso_text,text,1,0.0233,140,51,1
441,exposure_text,text,2,0.0129,144,51,1
441,temp_text,text,3,0.0118,114,51,1
441,alt_text,bar,4,0.9582,337,213,0
442,fit_distance_text,bar,0,1.0152,2324,199,0
442,iso_text,text,1,0.0514,140,51,1
442,exposure_text,text,2,0.0137,144,51,1
442,temp_text,text,3,0.0136,114,51,1
442,alt_text,bar,4,1.2173,337,213,0
443,fit_distance_text,bar,0,0.9684,2324,199,0
443,iso_text,text,1,0.0229,140,51,1
443,exposure_text,text,2,0.0131,144,51,1
443,temp_text,text,3,0.0119,114,51,1
443,alt_text,bar,4,1.8447,337,213,0
444,fit_distance_text,bar,0,1.0593,2324,199,0
444,iso_text,text,1,0.0281,140,51,1
444,exposure_text,text,2,0.0137,144,51,1
444,temp_text,text,3,0.0116,114,51,1
444,alt_text,bar,4,0.9951,337,213,0
445,fit_distance_text,bar,0,1.018,2324,199,0
445,iso_text,text,1,0.0259,140,51,1
445,exposure_text,text,2,0.0131,144,51,1
445,temp_text,text,3,0.0123,114,51,1
445,alt_text,bar,4,0.952,337,213,0
446,fit_distance_text,bar,0,1.8887,2324,199,0
446,iso_text,text,1,0.0704,140,51,1
446,exposure_text,text,2,0.0233,144,51,1
446,temp_text,text,3,0.0261,114,51,1
446,alt_text,bar,4,1.6665,337,213,0
447,fit_distance_text,bar,0,2.0113,2324,199,0
447,iso_text,text,1,0.0689,140,51,1
447,exposure_text,text,2,0.0278,144,51,1
447,temp_text,text,3,0.024,114,51,1
447,alt_text,bar,4,1.9117,337,213,0
448,fit_distance_text,bar,0,0.8706,2324,199,0
448,iso_text,text,1,0.023,140,51,1
448,exposure_text,text,2,0.0127,144,51,1
448,temp_text,text,3,0.0129,114,51,1
448,alt_text,bar,4,0.9631,337,213,0
449,fit_distance_text,bar,0,1.0497,2324,199,0
449,iso_text,text,1,0.0275,140,51,1
449,exposure_text,text,2,0.0162,144,51,1
449,temp_text,text,3,0.0148,114,51,1
449,alt_text,bar,4,1.2007,337,213,0
450,fit_distance_text,bar,0,0.9034,2324,199,0
450,iso_text,text,1,0.0335,140,51,1
450,exposure_text,text,2,0.0155,144,51,1
450,temp_text,text,3,0.0144,114,51,1
450,alt_text,bar,4,0.905,337,213,0
451,fit_distance_text,bar,0,0.9426,2324,199,0
451,iso_text,text,1,0.0252,140,51,1
451,exposure_text,text,2,0.0135,144,51,1
451,temp_text,text,3,0.0121,114,51,1
451,alt_text,bar,4,0.8638,337,213,0
452,fit_distance_text,bar,0,0.8995,2324,199,0
452,iso_text,text,1,0.023,140,51,1
452,exposure_text,text,2,0.0128,144,51,1
452,temp_text,text,3,0.0121,114,51,1
452,alt_text,bar,4,0.8037,337,213,0
453,fit_distance_text,bar,0,0.7642,2324,199,0
453,iso_text,text,1,0.0237,140,51,1
453,exposure_text,text,2,0.0128,144,51,1
453,temp_text,text,3,0.0118,114,51,1
453,alt_text,bar,4,0.8865,337,213,0
454,fit_distance_text,bar,0,0.859,2324,199,0
454,iso_text,text,1,0.0392,140,51,1
454,exposure_text,text,2,0.0134,144,51,1
454,temp_text,text,3,0.0137,114,51,1
454,alt_text,bar,4,0.9334,337,213,0
455,fit_distance_text,bar,0,0.8754,2324,199,0
455,iso_text,text,1,0.0253,140,51,1
455,exposure_text,text,2,0.0135,144,51,1
455,temp_text,text,3,0.0139,114,51,1
455,alt_text,bar,4,0.7918,337,213,0
456,fit_distance_text,bar,0,0.9967,2324,199,0
456,iso_text,text,1,0.0273,140,51,1
456,exposure_text,text,2,0.0139,144,51,1
456,temp_text,text,3,0.0123,114,51,1
456,alt_text,bar,4,0.8046,337,213,0
457,fit_distance_text,bar,0,0.8844,2324,199,0
457,iso_text,text,1,0.0221,140,51,1
457,exposure_text,text,2,0.013,144,51,1
457,temp_text,text,3,0.0123,114,51,1
457,alt_text,bar,4,0.7871,337,213,0
458,fit_distance_text,bar,0,0.8756,2324,199,0
458,iso_text,text,1,0.0411,140,51,1
458,exposure_text,text,2,0.0134,144,51,1
458,temp_text,text,3,0.0121,114,51,1
458,alt_text,bar,4,0.8603,337,213,0
459,fit_distance_text,bar,0,0.8503,2324,199,0
459,iso_text,text,1,0.0228,140,51,1
459,exposure_text,text,2,0.0133,144,51,1
459,temp_text,text,3,0.0118,114,51,1
459,alt_text,bar,4,0.8637,337,213,0
460,fit_distance_text,bar,0,0.8472,2324,199,0
460,iso_text,text,1,0.0225,140,51,1
460,exposure_text,text,2,0.013,144,51,1
460,temp_text,text,3,0.0121,114,51,1
460,alt_text,bar,4,0.8765,337,213,0
461,fit_distance_text,bar,0,0.8644,2324,199,0
461,iso_text,text,1,0.0237,140,51,1
461,exposure_text,text,2,0.0128,144,51,1
461,temp_text,text,3,0.0129,114,51,1
461,alt_text,bar,4,0.8441,337,213,0
462,fit_distance_text,bar,0,0.9285,2324,199,0
462,iso_text,text,1,0.0225,140,51,1
462,exposure_text,text,2,0.0132,144,51,1
462,temp_text,text,3,0.012,114,51,1
462,alt_text,bar,4,0.8196,337,213,0
463,fit_distance_text,bar,0,1.009,2324,199,0
463,iso_text,text,1,0.0466,140,51,1
463,exposure_text,text,2,0.0148,144,51,1
463,temp_text,text,3,0.0139,114,51,1
463,alt_text,bar,4,1.2724,337,213,0
464,fit_distance_text,bar,0,0.9415,2324,199,0
464,iso_text,text,1,0.0222,140,51,1
464,exposure_text,text,2,0.0132,144,51,1
464,temp_text,text,3,0.0124,114,51,1
464,alt_text,bar,4,0.8879,337,213,0
465,fit_distance_text,bar,0,1.4439,2324,199,0
465,iso_text,text,1,0.0509,140,51,1
465,exposure_text,text,2,0.0199,144,51,1
465,temp_text,text,3,0.0177,114,51,1
465,alt_text,bar,4,0.971,337,213,0
466,fit_distance_text,bar,0,1.1764,2324,199,0
466,iso_text,text,1,0.0365,140,51,1
466,exposure_text,text,2,0.015,144,51,1
466,temp_text,text,3,0.0138,114,51,1
466,alt_text,bar,4,0.9131,337,213,0
467,fit_distance_text,bar,0,0.9564,2324,199,0
467,iso_text,text,1,0.0227,140,51,1
467,exposure_text,text,2,0.0138,144,51,1
467,temp_text,text,3,0.0119,114,51,1
467,alt_text,bar,4,0.8319,337,213,0
468,fit_distance_text,bar,0,0.9874,2324,199,0
468,iso_text,text,1,0.0226,140,51,1
468,exposure_text,text,2,0.0132,144,51,1
468,temp_text,text,3,0.012,114,51,1
468,alt_text,bar,4,0.9084,337,213,0
469,fit_distance_text,bar,0,1.0409,2324,199,0
469,iso_text,text,1,0.0329,140,51,1
469,exposure_text,text,2,0.0129,144,51,1
469,temp_text,text,3,0.0126,114,51,1
469,alt_text,bar,4,0.9927,337,213,0
470,fit_distance_text,bar,0,1.0961,2324,199,0
470,iso_text,text,1,0.0244,140,51,1
470,exposure_text,text,2,0.013,144,51,1
470,temp_text,text,3,0.0128,114,51,1
470,alt_text,bar,4,0.8227,337,213,0
471,fit_distance_text,bar,0,1.0183,2324,199,0
471,iso_text,text,1,0.038,140,51,1
471,exposure_text,text,2,0.0138,144,51,1
471,temp_text,text,3,0.0121,114,51,1
471,alt_text,bar,4,0.8579,337,213,0
472,fit_distance_text,bar,0,1.119,2324,199,0
472,iso_text,text,1,0.0602,140,51,1
472,exposure_text,text,2,0.0151,144,51,1
472,temp_text,text,3,0.013,114,51,1
472,alt_text,bar,4,0.8318,337,213,0
473,fit_distance_text,bar,0,0.8851,2324,199,0
473,iso_text,text,1,0.0253,140,51,1
473,exposure_text,text,2,0.0134,144,51,1
473,temp_text,text,3,0.0121,114,51,1
473,alt_text,bar,4,0.8365,337,213,0
474,fit_distance_text,bar,0,0.7932,2324,199,0
474,iso_text,text,1,0.0227,140,51,1
474,exposure_text,text,2,0.0129,144,51,1
474,temp_text,text,3,0.012,114,51,1
474,alt_text,bar,4,0.8397,337,213,0
475,fit_distance_text,bar,0,1.0316,2324,199,0
475,iso_text,text,1,0.0372,140,51,1
475,exposure_text,text,2,0.0138,144,51,1
475,temp_text,text,3,0.0122,114,51,1
475,alt_text,bar,4,0.9798,337,213,0
476,fit_distance_text,bar,0,0.8128,2324,199,0
476,iso_text,text,1,0.0284,140,51,1
476,exposure_text,text,2,0.0128,144,51,1
476,temp_text,text,3,0.0125,114,51,1
476,alt_text,bar,4,0.9035,337,213,0
477,fit_distance_text,bar,0,0.9037,2324,199,0
477,iso_text,text,1,0.0224,140,51,1
