frame,widget,full_bbox_area,dynamic_bbox_area,bytes,changed,fallback_reason
1,fit_distance_text,488040,0,0,False,none
1,iso_text,8415,0,0,False,none
1,exposure_text,6138,0,0,False,none
1,temp_text,8619,0,0,False,none
1,alt_text,82218,195,780,True,none
1,lean_indicator,104329,0,0,False,none
2,fit_distance_text,488040,0,0,False,none
2,iso_text,8415,0,0,False,none
2,exposure_text,6138,0,0,False,none
2,temp_text,8619,0,0,False,none
2,alt_text,82218,195,780,True,none
2,lean_indicator,104329,0,0,False,none
3,fit_distance_text,488040,0,0,False,none
3,iso_text,8415,0,0,False,none
3,exposure_text,6138,0,0,False,none
3,temp_text,8619,0,0,False,none
3,alt_text,82218,195,780,True,none
3,lean_indicator,104329,0,0,False,none
4,fit_distance_text,488040,0,0,False,none
4,iso_text,8415,0,0,False,none
4,exposure_text,6138,0,0,False,none
4,temp_text,8619,0,0,False,none
4,alt_text,82218,195,780,True,none
4,lean_indicator,104329,0,0,False,none
5,fit_distance_text,488040,0,0,False,none
5,iso_text,8415,0,0,False,none
5,exposure_text,6138,0,0,False,none
5,temp_text,8619,0,0,False,none
5,alt_text,82218,195,780,True,none
5,lean_indicator,104329,0,0,False,none
6,fit_distance_text,488040,0,0,False,none
6,iso_text,8415,0,0,False,none
6,exposure_text,6138,0,0,False,none
6,temp_text,8619,0,0,False,none
6,alt_text,82218,195,780,True,none
6,lean_indicator,104329,0,0,False,none
7,fit_distance_text,488040,0,0,False,none
7,iso_text,8415,0,0,False,none
7,exposure_text,6138,0,0,False,none
7,temp_text,8619,0,0,False,none
7,alt_text,82218,195,780,True,none
7,lean_indicator,104329,0,0,False,none
8,fit_distance_text,488040,0,0,False,none
8,iso_text,8415,0,0,False,none
8,exposure_text,6138,0,0,False,none
8,temp_text,8619,0,0,False,none
8,alt_text,82218,195,780,True,none
8,lean_indicator,104329,0,0,False,none
9,fit_distance_text,488040,0,0,False,none
9,iso_text,8415,0,0,False,none
9,exposure_text,6138,0,0,False,none
9,temp_text,8619,0,0,False,none
9,alt_text,82218,195,780,True,none
9,lean_indicator,104329,0,0,False,none
10,fit_distance_text,488040,0,0,False,none
10,iso_text,8415,0,0,False,none
10,exposure_text,6138,0,0,False,none
10,temp_text,8619,0,0,False,none
10,alt_text,82218,195,780,True,none
10,lean_indicator,104329,0,0,False,none
11,fit_distance_text,488040,0,0,False,none
11,iso_text,8415,0,0,False,none
11,exposure_text,6138,0,0,False,none
11,temp_text,8619,0,0,False,none
11,alt_text,82218,192,768,True,none
11,lean_indicator,104329,0,0,False,none
12,fit_distance_text,488040,0,0,False,none
12,iso_text,8415,0,0,False,none
12,exposure_text,6138,0,0,False,none
12,temp_text,8619,0,0,False,none
12,alt_text,82218,192,768,True,none
12,lean_indicator,104329,0,0,False,none
13,fit_distance_text,488040,0,0,False,none
13,iso_text,8415,0,0,False,none
13,exposure_text,6138,0,0,False,none
13,temp_text,8619,0,0,False,none
13,alt_text,82218,192,768,True,none
13,lean_indicator,104329,0,0,False,none
14,fit_distance_text,488040,0,0,False,none
14,iso_text,8415,0,0,False,none
14,exposure_text,6138,0,0,False,none
14,temp_text,8619,0,0,False,none
14,alt_text,82218,192,768,True,none
14,lean_indicator,104329,0,0,False,none
15,fit_distance_text,488040,0,0,False,none
15,iso_text,8415,0,0,False,none
15,exposure_text,6138,0,0,False,none
15,temp_text,8619,0,0,False,none
15,alt_text,82218,192,768,True,none
15,lean_indicator,104329,0,0,False,none
16,fit_distance_text,488040,0,0,False,none
16,iso_text,8415,0,0,False,none
16,exposure_text,6138,0,0,False,none
16,temp_text,8619,0,0,False,none
16,alt_text,82218,192,768,True,none
16,lean_indicator,104329,0,0,False,none
17,fit_distance_text,488040,0,0,False,none
17,iso_text,8415,0,0,False,none
17,exposure_text,6138,0,0,False,none
17,temp_text,8619,0,0,False,none
17,alt_text,82218,192,768,True,none
17,lean_indicator,104329,0,0,False,none
18,fit_distance_text,488040,0,0,False,none
18,iso_text,8415,0,0,False,none
18,exposure_text,6138,0,0,False,none
18,temp_text,8619,0,0,False,none
18,alt_text,82218,126,504,True,none
18,lean_indicator,104329,0,0,False,none
19,fit_distance_text,488040,0,0,False,none
19,iso_text,8415,0,0,False,none
19,exposure_text,6138,0,0,False,none
19,temp_text,8619,0,0,False,none
19,alt_text,82218,126,504,True,none
19,lean_indicator,104329,0,0,False,none
20,fit_distance_text,488040,0,0,False,none
20,iso_text,8415,0,0,False,none
20,exposure_text,6138,0,0,False,none
20,temp_text,8619,0,0,False,none
20,alt_text,82218,126,504,True,none
20,lean_indicator,104329,0,0,False,none
21,fit_distance_text,488040,0,0,False,none
21,iso_text,8415,0,0,False,none
21,exposure_text,6138,0,0,False,none
21,temp_text,8619,0,0,False,none
21,alt_text,82218,126,504,True,none
21,lean_indicator,104329,0,0,False,none
22,fit_distance_text,488040,0,0,False,none
22,iso_text,8415,0,0,False,none
22,exposure_text,6138,0,0,False,none
22,temp_text,8619,0,0,False,none
22,alt_text,82218,126,504,True,none
22,lean_indicator,104329,0,0,False,none
23,fit_distance_text,488040,0,0,False,none
23,iso_text,8415,0,0,False,none
23,exposure_text,6138,0,0,False,none
23,temp_text,8619,0,0,False,none
23,alt_text,82218,126,504,True,none
23,lean_indicator,104329,0,0,False,none
24,fit_distance_text,488040,0,0,False,none
24,iso_text,8415,0,0,False,none
24,exposure_text,6138,0,0,False,none
24,temp_text,8619,0,0,False,none
24,alt_text,82218,126,504,True,none
24,lean_indicator,104329,0,0,False,none
25,fit_distance_text,488040,0,0,False,none
25,iso_text,8415,0,0,False,none
25,exposure_text,6138,0,0,False,none
25,temp_text,8619,0,0,False,none
25,alt_text,82218,126,504,True,none
25,lean_indicator,104329,0,0,False,none
26,fit_distance_text,488040,0,0,False,none
26,iso_text,8415,0,0,False,none
26,exposure_text,6138,0,0,False,none
26,temp_text,8619,0,0,False,none
26,alt_text,82218,126,504,True,none
26,lean_indicator,104329,0,0,False,none
27,fit_distance_text,488040,0,0,False,none
27,iso_text,8415,0,0,False,none
27,exposure_text,6138,0,0,False,none
27,temp_text,8619,0,0,False,none
27,alt_text,82218,126,504,True,none
27,lean_indicator,104329,0,0,False,none
28,fit_distance_text,488040,0,0,False,none
28,iso_text,8415,0,0,False,none
28,exposure_text,6138,0,0,False,none
28,temp_text,8619,0,0,False,none
28,alt_text,82218,126,504,True,none
28,lean_indicator,104329,0,0,False,none
29,fit_distance_text,488040,0,0,False,none
29,iso_text,8415,0,0,False,none
29,exposure_text,6138,0,0,False,none
29,temp_text,8619,0,0,False,none
29,alt_text,82218,126,504,True,none
29,lean_indicator,104329,0,0,False,none
30,fit_distance_text,488040,0,0,False,none
30,iso_text,8415,0,0,False,none
30,exposure_text,6138,0,0,False,none
30,temp_text,8619,0,0,False,none
30,alt_text,82218,126,504,True,none
30,lean_indicator,104329,0,0,False,none
31,fit_distance_text,488040,0,0,False,none
31,iso_text,8415,0,0,False,none
31,exposure_text,6138,0,0,False,none
31,temp_text,8619,0,0,False,none
31,alt_text,82218,126,504,True,none
31,lean_indicator,104329,0,0,False,none
32,fit_distance_text,488040,0,0,False,none
32,iso_text,8415,0,0,False,none
32,exposure_text,6138,0,0,False,none
32,temp_text,8619,0,0,False,none
32,alt_text,82218,126,504,True,none
32,lean_indicator,104329,0,0,False,none
33,fit_distance_text,488040,0,0,False,none
33,iso_text,8415,0,0,False,none
33,exposure_text,6138,0,0,False,none
33,temp_text,8619,0,0,False,none
33,alt_text,82218,126,504,True,none
33,lean_indicator,104329,0,0,False,none
34,fit_distance_text,488040,0,0,False,none
34,iso_text,8415,0,0,False,none
34,exposure_text,6138,0,0,False,none
34,temp_text,8619,0,0,False,none
34,alt_text,82218,126,504,True,none
34,lean_indicator,104329,0,0,False,none
35,fit_distance_text,488040,0,0,False,none
35,iso_text,8415,0,0,False,none
35,exposure_text,6138,0,0,False,none
35,temp_text,8619,0,0,False,none
35,alt_text,82218,126,504,True,none
35,lean_indicator,104329,0,0,False,none
36,fit_distance_text,488040,0,0,False,none
36,iso_text,8415,0,0,False,none
36,exposure_text,6138,0,0,False,none
36,temp_text,8619,0,0,False,none
36,alt_text,82218,126,504,True,none
36,lean_indicator,104329,0,0,False,none
37,fit_distance_text,488040,0,0,False,none
37,iso_text,8415,0,0,False,none
37,exposure_text,6138,0,0,False,none
37,temp_text,8619,0,0,False,none
37,alt_text,82218,126,504,True,none
37,lean_indicator,104329,0,0,False,none
38,fit_distance_text,488040,0,0,False,none
38,iso_text,8415,0,0,False,none
38,exposure_text,6138,0,0,False,none
38,temp_text,8619,0,0,False,none
38,alt_text,82218,126,504,True,none
38,lean_indicator,104329,0,0,False,none
39,fit_distance_text,488040,0,0,False,none
39,iso_text,8415,0,0,False,none
39,exposure_text,6138,0,0,False,none
39,temp_text,8619,0,0,False,none
39,alt_text,82218,126,504,True,none
39,lean_indicator,104329,0,0,False,none
40,fit_distance_text,488040,0,0,False,none
40,iso_text,8415,0,0,False,none
40,exposure_text,6138,0,0,False,none
40,temp_text,8619,0,0,False,none
40,alt_text,82218,126,504,True,none
40,lean_indicator,104329,0,0,False,none
41,fit_distance_text,488040,0,0,False,none
41,iso_text,8415,0,0,False,none
41,exposure_text,6138,0,0,False,none
41,temp_text,8619,0,0,False,none
41,alt_text,82218,126,504,True,none
41,lean_indicator,104329,0,0,False,none
42,fit_distance_text,488040,0,0,False,none
42,iso_text,8415,0,0,False,none
42,exposure_text,6138,0,0,False,none
42,temp_text,8619,0,0,False,none
42,alt_text,82218,126,504,True,none
42,lean_indicator,104329,0,0,False,none
43,fit_distance_text,488040,0,0,False,none
43,iso_text,8415,0,0,False,none
43,exposure_text,6138,0,0,False,none
43,temp_text,8619,0,0,False,none
43,alt_text,82218,126,504,True,none
43,lean_indicator,104329,0,0,False,none
44,fit_distance_text,488040,0,0,False,none
44,iso_text,8415,0,0,False,none
44,exposure_text,6138,0,0,False,none
44,temp_text,8619,0,0,False,none
44,alt_text,82218,126,504,True,none
44,lean_indicator,104329,0,0,False,none
45,fit_distance_text,488040,0,0,False,none
45,iso_text,8415,0,0,False,none
45,exposure_text,6138,0,0,False,none
45,temp_text,8619,0,0,False,none
45,alt_text,82218,126,504,True,none
45,lean_indicator,104329,0,0,False,none
46,fit_distance_text,488040,0,0,False,none
46,iso_text,8415,0,0,False,none
46,exposure_text,6138,0,0,False,none
46,temp_text,8619,0,0,False,none
46,alt_text,82218,122,488,True,none
46,lean_indicator,104329,0,0,False,none
47,fit_distance_text,488040,0,0,False,none
47,iso_text,8415,0,0,False,none
47,exposure_text,6138,0,0,False,none
47,temp_text,8619,0,0,False,none
47,alt_text,82218,122,488,True,none
47,lean_indicator,104329,0,0,False,none
48,fit_distance_text,488040,0,0,False,none
48,iso_text,8415,0,0,False,none
48,exposure_text,6138,0,0,False,none
48,temp_text,8619,0,0,False,none
48,alt_text,82218,122,488,True,none
48,lean_indicator,104329,0,0,False,none
49,fit_distance_text,488040,0,0,False,none
49,iso_text,8415,0,0,False,none
49,exposure_text,6138,0,0,False,none
49,temp_text,8619,0,0,False,none
49,alt_text,82218,122,488,True,none
49,lean_indicator,104329,0,0,False,none
50,fit_distance_text,488040,0,0,False,none
50,iso_text,8415,0,0,False,none
50,exposure_text,6138,0,0,False,none
50,temp_text,8619,0,0,False,none
50,alt_text,82218,122,488,True,none
50,lean_indicator,104329,0,0,False,none
51,fit_distance_text,488040,0,0,False,none
51,iso_text,8415,0,0,False,none
51,exposure_text,6138,0,0,False,none
51,temp_text,8619,0,0,False,none
51,alt_text,82218,122,488,True,none
51,lean_indicator,104329,0,0,False,none
52,fit_distance_text,488040,0,0,False,none
52,iso_text,8415,0,0,False,none
52,exposure_text,6138,0,0,False,none
52,temp_text,8619,0,0,False,none
52,alt_text,82218,122,488,True,none
52,lean_indicator,104329,0,0,False,none
53,fit_distance_text,488040,0,0,False,none
53,iso_text,8415,0,0,False,none
53,exposure_text,6138,0,0,False,none
53,temp_text,8619,0,0,False,none
53,alt_text,82218,122,488,True,none
53,lean_indicator,104329,0,0,False,none
54,fit_distance_text,488040,0,0,False,none
54,iso_text,8415,0,0,False,none
54,exposure_text,6138,0,0,False,none
54,temp_text,8619,0,0,False,none
54,alt_text,82218,122,488,True,none
54,lean_indicator,104329,0,0,False,none
55,fit_distance_text,488040,0,0,False,none
55,iso_text,8415,0,0,False,none
55,exposure_text,6138,0,0,False,none
55,temp_text,8619,0,0,False,none
55,alt_text,82218,122,488,True,none
55,lean_indicator,104329,0,0,False,none
56,fit_distance_text,488040,0,0,False,none
56,iso_text,8415,0,0,False,none
56,exposure_text,6138,0,0,False,none
56,temp_text,8619,0,0,False,none
56,alt_text,82218,122,488,True,none
56,lean_indicator,104329,0,0,False,none
57,fit_distance_text,488040,0,0,False,none
57,iso_text,8415,0,0,False,none
57,exposure_text,6138,0,0,False,none
57,temp_text,8619,0,0,False,none
57,alt_text,82218,122,488,True,none
57,lean_indicator,104329,0,0,False,none
58,fit_distance_text,488040,0,0,False,none
58,iso_text,8415,0,0,False,none
58,exposure_text,6138,0,0,False,none
58,temp_text,8619,0,0,False,none
58,alt_text,82218,122,488,True,none
58,lean_indicator,104329,0,0,False,none
59,fit_distance_text,488040,0,0,False,none
59,iso_text,8415,0,0,False,none
59,exposure_text,6138,0,0,False,none
59,temp_text,8619,0,0,False,none
59,alt_text,82218,122,488,True,none
59,lean_indicator,104329,0,0,False,none
60,fit_distance_text,488040,0,0,False,none
60,iso_text,8415,0,0,False,none
60,exposure_text,6138,0,0,False,none
60,temp_text,8619,0,0,False,none
60,alt_text,82218,122,488,True,none
60,lean_indicator,104329,0,0,False,none
61,fit_distance_text,488040,0,0,False,none
61,iso_text,8415,0,0,False,none
61,exposure_text,6138,0,0,False,none
61,temp_text,8619,0,0,False,none
61,alt_text,82218,122,488,True,none
61,lean_indicator,104329,0,0,False,none
62,fit_distance_text,488040,0,0,False,none
62,iso_text,8415,0,0,False,none
62,exposure_text,6138,0,0,False,none
62,temp_text,8619,0,0,False,none
62,alt_text,82218,122,488,True,none
62,lean_indicator,104329,0,0,False,none
63,fit_distance_text,488040,0,0,False,none
63,iso_text,8415,0,0,False,none
63,exposure_text,6138,0,0,False,none
63,temp_text,8619,0,0,False,none
63,alt_text,82218,122,488,True,none
63,lean_indicator,104329,0,0,False,none
64,fit_distance_text,488040,0,0,False,none
64,iso_text,8415,0,0,False,none
64,exposure_text,6138,0,0,False,none
64,temp_text,8619,0,0,False,none
64,alt_text,82218,122,488,True,none
64,lean_indicator,104329,0,0,False,none
65,fit_distance_text,488040,0,0,False,none
65,iso_text,8415,0,0,False,none
65,exposure_text,6138,0,0,False,none
65,temp_text,8619,0,0,False,none
65,alt_text,82218,122,488,True,none
65,lean_indicator,104329,0,0,False,none
66,fit_distance_text,488040,0,0,False,none
66,iso_text,8415,0,0,False,none
66,exposure_text,6138,0,0,False,none
66,temp_text,8619,0,0,False,none
66,alt_text,82218,122,488,True,none
66,lean_indicator,104329,0,0,False,none
67,fit_distance_text,488040,0,0,False,none
67,iso_text,8415,0,0,False,none
67,exposure_text,6138,0,0,False,none
67,temp_text,8619,0,0,False,none
67,alt_text,82218,122,488,True,none
67,lean_indicator,104329,0,0,False,none
68,fit_distance_text,488040,0,0,False,none
68,iso_text,8415,0,0,False,none
68,exposure_text,6138,0,0,False,none
68,temp_text,8619,0,0,False,none
68,alt_text,82218,122,488,True,none
68,lean_indicator,104329,0,0,False,none
69,fit_distance_text,488040,0,0,False,none
69,iso_text,8415,0,0,False,none
69,exposure_text,6138,0,0,False,none
69,temp_text,8619,0,0,False,none
69,alt_text,82218,122,488,True,none
69,lean_indicator,104329,0,0,False,none
70,fit_distance_text,488040,0,0,False,none
70,iso_text,8415,0,0,False,none
70,exposure_text,6138,0,0,False,none
70,temp_text,8619,0,0,False,none
70,alt_text,82218,122,488,True,none
70,lean_indicator,104329,0,0,False,none
71,fit_distance_text,488040,0,0,False,none
71,iso_text,8415,0,0,False,none
71,exposure_text,6138,0,0,False,none
71,temp_text,8619,0,0,False,none
71,alt_text,82218,122,488,True,none
71,lean_indicator,104329,0,0,False,none
72,fit_distance_text,488040,0,0,False,none
72,iso_text,8415,0,0,False,none
72,exposure_text,6138,0,0,False,none
72,temp_text,8619,0,0,False,none
72,alt_text,82218,122,488,True,none
72,lean_indicator,104329,0,0,False,none
73,fit_distance_text,488040,0,0,False,none
73,iso_text,8415,0,0,False,none
73,exposure_text,6138,0,0,False,none
73,temp_text,8619,0,0,False,none
73,alt_text,82218,122,488,True,none
73,lean_indicator,104329,0,0,False,none
74,fit_distance_text,488040,0,0,False,none
74,iso_text,8415,0,0,False,none
74,exposure_text,6138,0,0,False,none
74,temp_text,8619,0,0,False,none
74,alt_text,82218,122,488,True,none
74,lean_indicator,104329,0,0,False,none
75,fit_distance_text,488040,0,0,False,none
75,iso_text,8415,0,0,False,none
75,exposure_text,6138,0,0,False,none
75,temp_text,8619,0,0,False,none
75,alt_text,82218,122,488,True,none
75,lean_indicator,104329,0,0,False,none
76,fit_distance_text,488040,0,0,False,none
76,iso_text,8415,0,0,False,none
76,exposure_text,6138,0,0,False,none
76,temp_text,8619,0,0,False,none
76,alt_text,82218,122,488,True,none
76,lean_indicator,104329,0,0,False,none
77,fit_distance_text,488040,0,0,False,none
77,iso_text,8415,0,0,False,none
77,exposure_text,6138,0,0,False,none
77,temp_text,8619,0,0,False,none
77,alt_text,82218,122,488,True,none
77,lean_indicator,104329,0,0,False,none
78,fit_distance_text,488040,0,0,False,none
78,iso_text,8415,0,0,False,none
78,exposure_text,6138,0,0,False,none
78,temp_text,8619,0,0,False,none
78,alt_text,82218,122,488,True,none
78,lean_indicator,104329,0,0,False,none
79,fit_distance_text,488040,0,0,False,none
79,iso_text,8415,0,0,False,none
79,exposure_text,6138,0,0,False,none
79,temp_text,8619,0,0,False,none
79,alt_text,82218,122,488,True,none
79,lean_indicator,104329,0,0,False,none
80,fit_distance_text,488040,0,0,False,none
80,iso_text,8415,0,0,False,none
80,exposure_text,6138,0,0,False,none
80,temp_text,8619,0,0,False,none
80,alt_text,82218,122,488,True,none
80,lean_indicator,104329,0,0,False,none
81,fit_distance_text,488040,0,0,False,none
81,iso_text,8415,0,0,False,none
81,exposure_text,6138,0,0,False,none
81,temp_text,8619,0,0,False,none
81,alt_text,82218,122,488,True,none
81,lean_indicator,104329,0,0,False,none
82,fit_distance_text,488040,0,0,False,none
82,iso_text,8415,0,0,False,none
82,exposure_text,6138,0,0,False,none
82,temp_text,8619,0,0,False,none
82,alt_text,82218,122,488,True,none
82,lean_indicator,104329,0,0,False,none
83,fit_distance_text,488040,0,0,False,none
83,iso_text,8415,0,0,False,none
83,exposure_text,6138,0,0,False,none
83,temp_text,8619,0,0,False,none
83,alt_text,82218,122,488,True,none
83,lean_indicator,104329,0,0,False,none
84,fit_distance_text,488040,0,0,False,none
84,iso_text,8415,0,0,False,none
84,exposure_text,6138,0,0,False,none
84,temp_text,8619,0,0,False,none
84,alt_text,82218,122,488,True,none
84,lean_indicator,104329,0,0,False,none
85,fit_distance_text,488040,0,0,False,none
85,iso_text,8415,0,0,False,none
85,exposure_text,6138,0,0,False,none
85,temp_text,8619,0,0,False,none
85,alt_text,82218,122,488,True,none
85,lean_indicator,104329,0,0,False,none
86,fit_distance_text,488040,0,0,False,none
86,iso_text,8415,0,0,False,none
86,exposure_text,6138,0,0,False,none
86,temp_text,8619,0,0,False,none
86,alt_text,82218,122,488,True,none
86,lean_indicator,104329,0,0,False,none
87,fit_distance_text,488040,0,0,False,none
87,iso_text,8415,0,0,False,none
87,exposure_text,6138,0,0,False,none
87,temp_text,8619,0,0,False,none
87,alt_text,82218,122,488,True,none
87,lean_indicator,104329,0,0,False,none
88,fit_distance_text,488040,0,0,False,none
88,iso_text,8415,0,0,False,none
88,exposure_text,6138,0,0,False,none
88,temp_text,8619,0,0,False,none
88,alt_text,82218,122,488,True,none
88,lean_indicator,104329,0,0,False,none
89,fit_distance_text,488040,0,0,False,none
89,iso_text,8415,0,0,False,none
89,exposure_text,6138,0,0,False,none
89,temp_text,8619,0,0,False,none
89,alt_text,82218,122,488,True,none
89,lean_indicator,104329,0,0,False,none
90,fit_distance_text,488040,0,0,False,none
90,iso_text,8415,0,0,False,none
90,exposure_text,6138,0,0,False,none
90,temp_text,8619,0,0,False,none
90,alt_text,82218,122,488,True,none
90,lean_indicator,104329,0,0,False,none
91,fit_distance_text,488040,0,0,False,none
91,iso_text,8415,0,0,False,none
91,exposure_text,6138,0,0,False,none
91,temp_text,8619,0,0,False,none
91,alt_text,82218,122,488,True,none
91,lean_indicator,104329,0,0,False,none
92,fit_distance_text,488040,0,0,False,none
92,iso_text,8415,0,0,False,none
92,exposure_text,6138,0,0,False,none
92,temp_text,8619,0,0,False,none
92,alt_text,82218,122,488,True,none
92,lean_indicator,104329,0,0,False,none
93,fit_distance_text,488040,0,0,False,none
93,iso_text,8415,0,0,False,none
93,exposure_text,6138,0,0,False,none
93,temp_text,8619,0,0,False,none
93,alt_text,82218,122,488,True,none
93,lean_indicator,104329,0,0,False,none
94,fit_distance_text,488040,0,0,False,none
94,iso_text,8415,0,0,False,none
94,exposure_text,6138,0,0,False,none
94,temp_text,8619,0,0,False,none
94,alt_text,82218,122,488,True,none
94,lean_indicator,104329,0,0,False,none
95,fit_distance_text,488040,0,0,False,none
95,iso_text,8415,0,0,False,none
95,exposure_text,6138,0,0,False,none
95,temp_text,8619,0,0,False,none
95,alt_text,82218,122,488,True,none
95,lean_indicator,104329,0,0,False,none
96,fit_distance_text,488040,0,0,False,none
96,iso_text,8415,0,0,False,none
96,exposure_text,6138,0,0,False,none
96,temp_text,8619,0,0,False,none
96,alt_text,82218,122,488,True,none
96,lean_indicator,104329,0,0,False,none
97,fit_distance_text,488040,0,0,False,none
97,iso_text,8415,0,0,False,none
97,exposure_text,6138,0,0,False,none
97,temp_text,8619,0,0,False,none
97,alt_text,82218,122,488,True,none
97,lean_indicator,104329,0,0,False,none
98,fit_distance_text,488040,0,0,False,none
98,iso_text,8415,0,0,False,none
98,exposure_text,6138,0,0,False,none
98,temp_text,8619,0,0,False,none
98,alt_text,82218,122,488,True,none
98,lean_indicator,104329,0,0,False,none
99,fit_distance_text,488040,0,0,False,none
99,iso_text,8415,0,0,False,none
99,exposure_text,6138,0,0,False,none
99,temp_text,8619,0,0,False,none
99,alt_text,82218,122,488,True,none
99,lean_indicator,104329,0,0,False,none
100,fit_distance_text,488040,0,0,False,none
100,iso_text,8415,0,0,False,none
100,exposure_text,6138,0,0,False,none
100,temp_text,8619,0,0,False,none
100,alt_text,82218,122,488,True,none
100,lean_indicator,104329,0,0,False,none
101,fit_distance_text,488040,0,0,False,none
101,iso_text,8415,0,0,False,none
101,exposure_text,6138,0,0,False,none
101,temp_text,8619,0,0,False,none
101,alt_text,82218,122,488,True,none
101,lean_indicator,104329,0,0,False,none
102,fit_distance_text,488040,0,0,False,none
102,iso_text,8415,0,0,False,none
102,exposure_text,6138,0,0,False,none
102,temp_text,8619,0,0,False,none
102,alt_text,82218,122,488,True,none
102,lean_indicator,104329,0,0,False,none
103,fit_distance_text,488040,0,0,False,none
103,iso_text,8415,0,0,False,none
103,exposure_text,6138,0,0,False,none
103,temp_text,8619,0,0,False,none
103,alt_text,82218,122,488,True,none
103,lean_indicator,104329,0,0,False,none
104,fit_distance_text,488040,0,0,False,none
104,iso_text,8415,0,0,False,none
104,exposure_text,6138,0,0,False,none
104,temp_text,8619,0,0,False,none
104,alt_text,82218,122,488,True,none
104,lean_indicator,104329,0,0,False,none
105,fit_distance_text,488040,0,0,False,none
105,iso_text,8415,0,0,False,none
105,exposure_text,6138,0,0,False,none
105,temp_text,8619,0,0,False,none
105,alt_text,82218,122,488,True,none
105,lean_indicator,104329,0,0,False,none
106,fit_distance_text,488040,0,0,False,none
106,iso_text,8415,0,0,False,none
106,exposure_text,6138,0,0,False,none
106,temp_text,8619,0,0,False,none
106,alt_text,82218,122,488,True,none
106,lean_indicator,104329,0,0,False,none
107,fit_distance_text,488040,0,0,False,none
107,iso_text,8415,0,0,False,none
107,exposure_text,6138,0,0,False,none
107,temp_text,8619,0,0,False,none
107,alt_text,82218,122,488,True,none
107,lean_indicator,104329,0,0,False,none
108,fit_distance_text,488040,0,0,False,none
108,iso_text,8415,0,0,False,none
108,exposure_text,6138,0,0,False,none
108,temp_text,8619,0,0,False,none
108,alt_text,82218,122,488,True,none
108,lean_indicator,104329,0,0,False,none
109,fit_distance_text,488040,0,0,False,none
109,iso_text,8415,0,0,False,none
109,exposure_text,6138,0,0,False,none
109,temp_text,8619,0,0,False,none
109,alt_text,82218,122,488,True,none
109,lean_indicator,104329,0,0,False,none
110,fit_distance_text,488040,0,0,False,none
110,iso_text,8415,0,0,False,none
110,exposure_text,6138,0,0,False,none
110,temp_text,8619,0,0,False,none
110,alt_text,82218,122,488,True,none
110,lean_indicator,104329,0,0,False,none
111,fit_distance_text,488040,0,0,False,none
111,iso_text,8415,0,0,False,none
111,exposure_text,6138,0,0,False,none
111,temp_text,8619,0,0,False,none
111,alt_text,82218,122,488,True,none
111,lean_indicator,104329,0,0,False,none
112,fit_distance_text,488040,0,0,False,none
112,iso_text,8415,0,0,False,none
112,exposure_text,6138,0,0,False,none
112,temp_text,8619,0,0,False,none
112,alt_text,82218,122,488,True,none
112,lean_indicator,104329,0,0,False,none
113,fit_distance_text,488040,0,0,False,none
113,iso_text,8415,0,0,False,none
113,exposure_text,6138,0,0,False,none
113,temp_text,8619,0,0,False,none
113,alt_text,82218,122,488,True,none
113,lean_indicator,104329,0,0,False,none
114,fit_distance_text,488040,0,0,False,none
114,iso_text,8415,0,0,False,none
114,exposure_text,6138,0,0,False,none
114,temp_text,8619,0,0,False,none
114,alt_text,82218,122,488,True,none
114,lean_indicator,104329,0,0,False,none
115,fit_distance_text,488040,0,0,False,none
115,iso_text,8415,0,0,False,none
115,exposure_text,6138,0,0,False,none
115,temp_text,8619,0,0,False,none
115,alt_text,82218,122,488,True,none
115,lean_indicator,104329,0,0,False,none
116,fit_distance_text,488040,0,0,False,none
116,iso_text,8415,0,0,False,none
116,exposure_text,6138,0,0,False,none
116,temp_text,8619,0,0,False,none
116,alt_text,82218,122,488,True,none
116,lean_indicator,104329,0,0,False,none
117,fit_distance_text,488040,0,0,False,none
117,iso_text,8415,0,0,False,none
117,exposure_text,6138,0,0,False,none
117,temp_text,8619,0,0,False,none
117,alt_text,82218,122,488,True,none
117,lean_indicator,104329,0,0,False,none
118,fit_distance_text,488040,0,0,False,none
118,iso_text,8415,0,0,False,none
118,exposure_text,6138,0,0,False,none
118,temp_text,8619,0,0,False,none
118,alt_text,82218,122,488,True,none
118,lean_indicator,104329,0,0,False,none
119,fit_distance_text,488040,0,0,False,none
119,iso_text,8415,0,0,False,none
119,exposure_text,6138,0,0,False,none
119,temp_text,8619,0,0,False,none
119,alt_text,82218,122,488,True,none
119,lean_indicator,104329,0,0,False,none
120,fit_distance_text,488040,0,0,False,none
120,iso_text,8415,0,0,False,none
120,exposure_text,6138,0,0,False,none
120,temp_text,8619,0,0,False,none
120,alt_text,82218,122,488,True,none
120,lean_indicator,104329,0,0,False,none
121,fit_distance_text,488040,0,0,False,none
121,iso_text,8415,0,0,False,none
121,exposure_text,6138,0,0,False,none
121,temp_text,8619,0,0,False,none
121,alt_text,82218,122,488,True,none
121,lean_indicator,104329,0,0,False,none
122,fit_distance_text,488040,0,0,False,none
122,iso_text,8415,0,0,False,none
122,exposure_text,6138,0,0,False,none
122,temp_text,8619,0,0,False,none
122,alt_text,82218,122,488,True,none
122,lean_indicator,104329,0,0,False,none
123,fit_distance_text,488040,0,0,False,none
123,iso_text,8415,0,0,False,none
