ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
4321.0578,4317.6108,4269.3865,4310.5413,4,4,57,4270.9523,4310.6479,4310.6519,4310.6487,4310.5426,4284.9864,4321.0806,4310.6503,4270.804,4270.8178,4275.2441,4275.0378,4284.9864,21648,4284.9864,4275.2535,4274.9927,True,4317.6092,2,4206272,4206272,1
4324.8571,4321.1002,4270.956,4310.5517,3,5,58,4273.1982,4310.6527,4310.6567,4310.6536,4310.5536,4285.9282,4324.902,4310.6551,4273.051,4273.0604,4277.9014,4277.6769,4285.9282,45892,4285.9282,4277.9088,4277.6205,True,4321.098,1,4206272,4206272,1
4339.6025,4324.9417,4273.2073,4310.5779,2,6,59,4276.5496,4310.6577,4310.6617,4310.6585,4310.5793,4287.9772,4339.6307,4310.66,4276.3269,4276.3368,4278.4255,4278.191,4287.9772,32160,4287.9772,4278.4358,4278.1266,True,4324.9386,0,4206272,4206272,1
4341.5297,4340.224,4276.5591,4340.0503,8,7,60,4310.4784,4340.1279,4340.1411,4340.1292,4340.0568,4322.8007,4341.5419,4340.1338,4310.4285,4310.4315,4311.5918,4311.242,4322.8007,33572,4322.8007,4311.6239,4311.1611,True,4340.2187,6,4206272,4206272,1
4343.0383,4341.5549,4310.6632,4340.1077,7,1,61,4312.5079,4340.1442,4340.1495,4340.1453,4340.1086,4323.7565,4343.0517,4340.1474,4312.3949,4312.4041,4313.2452,4313.0402,4323.7565,21648,4323.7565,4313.2575,4312.9279,True,4341.5536,5,4206272,4206272,1
4345.1313,4343.0633,4312.515,4340.0973,6,2,62,4314.215,4340.1507,4340.1549,4340.1516,4340.099,4324.4696,4345.144,4340.1532,4314.116,4314.1256,4316.2641,4314.6192,4324.4696,45892,4324.4696,4316.2939,4314.546,True,4343.0618,4,4206272,4206272,1
4347.771,4345.1569,4314.2184,4340.0852,5,3,63,4315.7552,4340.1557,4340.1598,4340.1566,4340.0872,4328.9736,4347.7835,4340.1582,4315.697,4315.7035,4318.3087,4316.3236,4328.9736,32160,4328.9736,4318.3271,4316.203,True,4345.1559,3,4206272,4206272,1
4349.6372,4347.7969,4315.7581,4340.1155,4,4,64,4317.8706,4340.1606,4340.1656,4340.1615,4340.1163,4333.1994,4349.6532,4340.1636,4317.6811,4317.7004,4323.3872,4323.047,4333.1994,33572,4333.1994,4323.3996,4322.9899,True,4347.7955,2,4206272,4206272,1
4352.4716,4349.6726,4317.8781,4340.0732,3,5,65,4321.2456,4340.1666,4340.1704,4340.1674,4340.0749,4332.4421,4352.4904,4340.1688,4321.161,4321.1685,4324.3713,4324.1076,4332.4421,21648,4332.4421,4324.3849,4324.044,True,4349.6699,1,4206272,4206272,1
4367.5518,4352.5059,4321.2502,4340.1215,2,6,66,4325.1741,4340.1712,4340.1752,4340.1721,4340.1222,4336.0973,4367.567,4340.1736,4325.0085,4325.0135,4325.7304,4325.5097,4336.0973,45892,4336.0973,4325.7435,4325.4474,True,4352.5042,0,4206272,4206272,1
4369.3904,4367.8949,4325.1868,4367.7174,8,7,67,4339.9772,4367.7236,4367.7344,4367.7245,4367.7181,4354.6839,4369.4046,4367.7278,4339.7847,4339.8028,4340.9768,4340.6462,4354.6839,32160,4354.6839,4340.9955,4340.546,True,4367.8836,6,4206272,4206272,1
4370.7921,4369.4188,4340.1767,4367.6997,7,1,68,4341.6393,4367.7371,4367.7428,4367.7383,4367.7004,4358.1545,4370.8058,4367.7407,4341.5853,4341.5899,4344.0862,4342.0986,4358.1545,21648,4358.1545,4344.1059,4342.0189,True,4369.4163,5,4206272,4206272,1
4372.6745,4370.8177,4341.6429,4367.6932,6,2,69,4343.1331,4367.7444,4367.7491,4367.7452,4367.6941,4359.3752,4372.6864,4367.7474,4343.0941,4343.0979,4345.0917,4343.4922,4359.3752,33572,4359.3752,4345.1135,4343.4283,True,4370.8164,4,4206272,4206272,1
4375.9837,4372.6954,4343.1358,4367.7062,5,3,70,4345.2459,4367.75,4367.7541,4367.7508,4367.707,4353.953,4376.0027,4367.7524,4345.1959,4345.1997,4345.946,4345.6744,4353.953,45892,4353.953,4345.9691,4345.5946,True,4372.6943,3,4206272,4206272,1
4378.1649,4376.0144,4345.2492,4367.6861,4,4,71,4348.0203,4367.7552,4367.7594,4367.756,4367.6872,4361.8095,4378.1772,4367.7578,4347.8523,4347.866,4354.449,4354.2583,4361.8095,45892,4361.8095,4354.4588,4354.1959,True,4376.0134,2,4206272,4206272,1
4380.508,4378.1869,4348.0333,4367.6757,3,5,72,4349.7902,4367.7601,4367.7673,4367.7614,4367.6778,4364.9391,4380.5218,4367.7643,4349.7282,4349.7353,4356.5326,4355.0618,4364.9391,32160,4364.9391,4356.5418,4355.0151,True,4378.1859,1,4206272,4206272,1
4396.575,4380.5336,4349.7939,4367.7119,2,6,73,4352.6391,4367.7689,4367.7777,4367.7706,4367.7126,4366.9317,4396.5929,4367.7746,4352.5595,4352.5658,4358.7209,4358.4719,4366.9317,21648,4366.9317,4358.7296,4358.4098,True,4380.5327,0,4206272,4206272,1
4398.5116,4397.0954,4352.6441,4396.9141,8,7,74,4367.6448,4396.921,4396.9366,4396.922,4396.915,4386.187,4398.5239,4396.9265,4367.6041,4367.6083,4370.7657,4368.7035,4386.187,33572,4386.187,4370.7774,4368.6118,True,4397.0915,6,4206272,4206272,1
4400.0518,4398.5346,4367.7821,4396.8844,7,1,75,4369.6246,4396.9397,4396.9455,4396.9407,4396.8853,4378.4222,4400.0627,4396.9433,4369.4723,4369.4822,4370.5363,4370.2851,4378.4222,45892,4378.4222,4370.5579,4370.1827,True,4398.5336,5,4206272,4206272,1
4401.6849,4400.0743,4369.635,4396.8606,6,2,76,4370.919,4396.9467,4397.0292,4396.9477,4396.8644,4382.4375,4401.6981,4397.0248,4370.8621,4370.8689,4371.7309,4371.5145,4382.4375,32160,4382.4375,4371.7448,4371.4459,True,4400.0728,4,4206272,4206272,1
4403.9929,4401.7129,4370.9237,4396.9019,5,3,77,4372.7805,4397.031,4397.0364,4397.0321,4396.9027,4384.4934,4404.0384,4397.0346,4372.732,4372.7364,4373.4728,4373.1701,4384.4934,21648,4384.4934,4373.4877,4373.0664,True,4401.7112,3,4206272,4206272,1
4406.6817,4404.0847,4372.7843,4396.8946,4,4,78,4376.3254,4397.0373,4397.0417,4397.0383,4396.8956,4386.6328,4406.698,4397.0399,4376.1135,4376.1263,4378.8884,4378.6511,4386.6328,45892,4386.6328,4378.8983,4378.5952,True,4404.0829,2,4206272,4206272,1
4421.3552,4406.7138,4376.3465,4396.8766,3,5,79,4378.3662,4397.0426,4397.0464,4397.0435,4396.8777,4392.3913,4421.3751,4397.0448,4378.2576,4378.2723,4382.9229,4382.665,4392.3913,32160,4392.3913,4382.9338,4382.6032,True,4406.7123,1,4206272,4206272,1
4423.1185,4421.3913,4378.3711,4396.908,2,6,80,4380.7806,4397.0474,4397.0521,4397.0482,4396.9089,4393.5106,4423.1327,4397.0504,4380.6071,4380.6209,4386.6698,4384.699,4393.5106,21648,4393.5106,4386.6837,4384.648,True,4421.389,0,4206272,4206272,1
4424.7311,4423.361,4380.7875,4423.2859,8,7,81,4396.8142,4423.2927,4423.3033,4423.2936,4423.2869,4415.5175,4424.7453,4423.2968,4396.6847,4396.6898,4399.6427,4397.6649,4415.5175,33572,4415.5175,4399.6617,4397.5156,True,4423.3581,4,4206272,4206272,1
4426.5486,4424.7585,4397.0538,4423.2734,7,1,82,4398.6689,4423.3061,4423.311,4423.3071,4423.2742,4407.8597,4426.5543,4423.3089,4398.5666,4398.575,4399.5381,4399.2432,4407.8597,45892,4407.8597,4399.5662,4399.1589,True,4424.757,3,4206272,4206272,1
4430.0299,4426.566,4398.6745,4423.2543,6,2,83,4400.2729,4423.3119,4423.3165,4423.3128,4423.2567,4412.8575,4430.0413,4423.3147,4400.1317,4400.1441,4400.981,4400.7109,4412.8575,32160,4412.8575,4401.0023,4400.6278,True,4426.5644,2,4206272,4206272,1
4434.0066,4430.0591,4400.2786,4423.2659,5,3,84,4401.8907,4423.3174,4423.3214,4423.3182,4423.2671,4413.5956,4434.015,4423.3198,4401.7648,4401.7745,4402.9418,4402.6283,4413.5956,21648,4413.5956,4402.9522,4402.5402,True,4430.0573,2,4206272,4206272,1
4468.969,4434.0273,4401.9053,4423.2795,4,4,85,4404.2806,4423.3222,4423.3262,4423.3231,4423.2803,4415.6631,4468.9935,4423.3246,4404.1121,4404.1236,4408.3157,4408.108,4415.6631,45892,4415.6631,4408.3244,4408.0663,True,4434.0254,2,4206272,4206272,1
4470.5169,4469.0199,4404.2852,4427.4395,4,5,86,4406.8911,4427.4534,4427.4619,4427.4546,4427.4428,4427.0703,4470.5304,4427.4581,4406.7696,4406.7787,4413.5585,4413.2775,4427.0703,32160,4427.0703,4413.5703,4413.2105,True,4469.0168,3,4206272,4206272,1
