ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
3965.7495,3963.4121,3934.727,3962.4617,7,7,40,3948.8177,3962.7498,3962.7574,3962.7508,3962.4647,3962.1085,3965.7629,3962.754,3948.765,3948.7693,3949.7692,3949.5043,3962.1085,9232,3962.1085,3949.7847,3949.4184,True,3963.4108,0,3813888,3813888,1
3968.7328,3965.9672,3948.9024,3965.881,8,5,41,3950.8861,3965.8891,3965.9026,3965.8902,3965.8821,3962.6641,3968.7488,3965.895,3950.7861,3950.7967,3951.8036,3951.4449,3962.6641,45944,3962.6641,3951.8133,3951.2905,True,3965.9626,1,3813888,3813888,1
3984.2941,3968.767,3950.8918,3965.8691,7,6,42,3952.9425,3965.9056,3965.9105,3965.9066,3965.8719,3964.6483,3984.3149,3965.9087,3952.7965,3952.8158,3955.6262,3955.4154,3964.6483,8828,3964.6483,3955.6358,3955.3663,True,3968.7653,0,3813888,3813888,1
3986.1174,3984.7525,3952.9482,3984.6418,8,7,43,3955.2409,3984.6496,3984.6751,3984.6507,3984.6427,3971.8994,3986.1327,3984.6585,3955.1805,3955.1853,3962.485,3962.2968,3971.8994,9232,3971.8994,3962.4947,3962.2451,True,3984.7482,0,3813888,3813888,1
3996.5949,3996.0756,3955.3342,3995.8265,8,6,44,3956.5735,3995.877,3995.9462,3995.8794,3995.8345,3995.4648,3996.6057,3995.8983,3956.4654,3956.4722,3964.3812,3962.6948,3995.4648,8088,3995.4648,3964.398,3962.6377,True,3996.0696,5,3813888,3813888,1
3998.1119,3996.6175,3956.5829,3984.5769,7,7,45,3958.6355,3995.9593,3995.9754,3995.9634,3984.5848,3974.5797,3998.1238,3995.9711,3958.5882,3958.5935,3963.1352,3962.8928,3974.5797,45944,3974.5797,3963.1459,3962.8405,True,3996.6161,4,3813888,3813888,1
3999.9781,3998.1925,3958.6924,3984.6338,6,7,46,3959.7071,3995.9773,3995.9858,3995.9797,3984.6348,3974.8523,3999.9895,3995.9827,3959.6553,3959.6596,3965.1393,3964.9343,3974.8523,8828,3974.8523,3965.1491,3964.8772,True,3998.1895,3,3813888,3813888,1
4001.3417,4000.0014,3962.7615,3984.6208,5,6,47,3963.5145,3995.9877,3995.9948,3995.9902,3984.6222,3982.0325,4001.3557,3995.9931,3963.4418,3963.4461,3972.459,3972.2449,3982.0325,9232,3982.0325,3972.4701,3972.1848,True,3999.9999,2,3813888,3813888,1
4014.9858,4001.3677,3963.5175,3984.6063,4,7,48,3965.8421,3995.9958,3996.0001,3995.9969,3984.6089,3982.6938,4015.0116,3995.9984,3965.7968,3965.8009,3975.119,3974.8866,3982.6938,45944,3982.6938,3975.1296,3974.8267,True,4001.3664,1,3813888,3813888,1
4017.0424,4015.0545,3965.9123,3986.3034,3,6,49,3968.9878,3996.0011,3996.0057,3996.002,3986.3068,3985.4001,4017.058,3996.004,3968.8654,3968.8731,3975.3269,3975.1519,3985.4001,8828,3985.4001,3975.336,3975.1001,True,4015.0497,0,3813888,3813888,1
4018.5626,4017.3572,3968.9953,4017.1918,8,7,50,3984.4753,4017.2274,4017.247,4017.2284,4017.1928,3997.6452,4018.5766,4017.2336,3984.3648,3984.3718,3987.0963,3985.4261,3997.6452,9232,3997.6452,3987.1108,3985.3335,True,4017.3476,5,3813888,3813888,1
4020.2487,4018.5876,3984.6812,4017.1987,7,7,51,3986.255,4017.2505,4017.2571,4017.2515,4017.1995,3996.3128,4020.2694,4017.2548,3986.1784,3986.1829,3986.9268,3986.7542,3996.3128,45944,3996.3128,3986.9364,3986.7007,True,4018.5864,4,3813888,3813888,1
4021.8449,4020.2822,3996.0232,4017.1782,6,2,52,3996.7766,4017.2605,4017.2658,4017.2615,4017.1805,4007.6381,4021.857,4017.2635,3996.6792,3996.6912,3997.558,3997.3309,4007.6381,8828,4007.6381,3997.5747,3997.2425,True,4020.2807,3,3813888,3813888,1
4022.9961,4021.8688,3996.7812,4017.2177,5,3,53,3998.3259,4017.2667,4017.271,4017.2677,4017.219,4011.7429,4023.1322,4017.2694,3998.2292,3998.2343,3999.1723,3998.8386,4011.7429,8088,4011.7429,3999.1926,3998.7716,True,4021.8669,2,3813888,3813888,1
4036.7259,4023.2389,3998.3418,4017.2111,4,4,54,4000.0753,4017.2717,4017.2773,4017.2727,4017.2119,4013.0047,4036.7449,4017.2752,4000.0299,4000.0341,4000.6776,4000.3971,4013.0047,45944,4013.0047,4000.6964,4000.3309,True,4023.2378,1,3813888,3813888,1
4052.0404,4036.7604,4000.079,4017.2049,3,5,55,4001.4577,4017.2783,4017.2824,4017.2791,4017.2058,4013.4473,4052.0706,4017.2806,4001.3972,4001.4018,4002.4833,4002.1013,4013.4473,9232,4013.4473,4002.5039,4001.9819,True,4036.7582,0,3813888,3813888,1
4053.2325,4052.4628,4001.4612,4052.2503,8,6,56,4015.1663,4052.2701,4052.2855,4052.2711,4052.2511,4024.6956,4053.2411,4052.2772,4015.1145,4015.12,4015.9032,4015.6544,4024.6956,8828,4024.6956,4015.9284,4015.5915,True,4052.4502,6,3813888,3813888,1
4055.2233,4053.25,4015.1705,4052.2633,7,7,57,4017.1502,4052.2895,4052.2952,4052.2905,4052.2642,4029.1527,4055.2374,4052.2928,4017.1067,4017.1108,4019.7357,4017.8493,4029.1527,8088,4029.1527,4019.7946,4017.75,True,4053.2489,5,3813888,3813888,1
4056.3406,4055.2528,4017.2842,4052.2287,6,2,58,4018.6777,4052.2968,4052.3013,4052.2978,4052.2298,4028.9821,4056.3538,4052.2995,4018.6249,4018.6285,4021.4597,4019.1763,4028.9821,45944,4028.9821,4021.4843,4019.0954,True,4055.2511,4,3813888,3813888,1
4057.6394,4056.3652,4018.6856,4052.2362,5,3,59,4020.464,4052.3024,4052.3074,4052.3033,4052.2371,4030.2675,4057.6533,4052.3056,4020.3501,4020.3565,4021.5832,4021.1027,4030.2675,9232,4030.2675,4021.6048,4021.0073,True,4056.3637,3,3813888,3813888,1
4074.6285,4057.6632,4020.4728,4052.2571,4,4,60,4022.0846,4052.3082,4052.313,4052.3091,4052.2579,4031.8815,4074.6511,4052.311,4021.9418,4021.9542,4025.0593,4024.879,4031.8815,8828,4031.8815,4025.0695,4024.836,True,4057.6621,2,3813888,3813888,1
4075.9391,4074.6721,4022.0913,4052.2434,3,5,61,4023.3762,4052.3146,4052.3193,4052.3158,4052.2443,4035.9034,4075.9529,4052.3174,4023.2983,4023.3068,4029.392,4029.2193,4035.9034,45944,4035.9034,4029.3993,4029.1792,True,4074.6678,1,3813888,3813888,1
4077.3624,4075.9681,4023.3833,4052.2164,2,6,62,4036.9145,4052.3203,4052.3246,4052.3212,4052.2188,4046.2702,4077.3736,4052.3229,4036.8083,4036.8179,4037.4508,4037.2758,4046.2702,8088,4046.2702,4037.4618,4037.2272,True,4075.9667,0,3813888,3813888,1
4078.6964,4077.5999,4036.9203,4077.5273,8,7,63,4052.1804,4077.5338,4077.5448,4077.5348,4077.5281,4064.3267,4078.7079,4077.5385,4052.118,4052.1217,4053.1308,4052.8874,4064.3267,9232,4064.3267,4053.1494,4052.8118,True,4077.597,4,3813888,3813888,1
4083.2601,4078.719,4052.3261,4077.5208,7,1,64,4053.435,4077.5472,4077.5524,4077.5482,4077.5217,4063.5545,4083.2821,4077.5503,4053.3065,4053.3185,4054.3201,4054.0848,4063.5545,8828,4063.5545,4054.3459,4053.9966,True,4078.7176,3,3813888,3813888,1
4088.0561,4083.3079,4053.4425,4077.497,6,2,65,4055.333,4077.5534,4077.5592,4077.5543,4077.4987,4065.034,4088.0828,4077.5573,4055.2862,4055.2899,4056.1431,4055.8905,4065.034,45944,4065.034,4056.1575,4055.8188,True,4083.3053,2,3813888,3813888,1
4089.6614,4088.1143,4055.3368,4077.478,5,3,66,4056.5154,4077.56,4077.5641,4077.5609,4077.4816,4071.7092,4089.6738,4077.5625,4056.4142,4056.4213,4057.5087,4056.9241,4071.7092,8088,4071.7092,4057.5234,4056.8385,True,4088.1101,1,3813888,3813888,1
4103.841,4089.6911,4056.5243,4077.5102,4,4,67,4057.8374,4077.5649,4077.5704,4077.567,4077.5117,4076.0183,4103.8647,4077.5687,4057.7124,4057.721,4064.0721,4063.8413,4076.0183,8828,4076.0183,4064.0855,4063.7825,True,4089.6883,0,3813888,3813888,1
4105.1726,4104.2544,4057.844,4104.0862,8,5,68,4074.8609,4104.1033,4104.1214,4104.1045,4104.0871,4091.4376,4105.1838,4104.1102,4074.748,4074.7614,4075.7638,4075.4575,4091.4376,9232,4091.4376,4075.7864,4075.2906,True,4104.2478,5,3813888,3813888,1
