ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
3961.5972,3960.8485,3929.2759,3957.1467,5,7,54,3930.672,3957.1942,3957.1981,3957.1951,3957.1481,3948.4246,3961.6057,3957.1966,3930.6322,3930.6352,3939.4575,3939.1465,3948.4246,34636,3948.4246,3939.4673,3939.1012,True,3960.8478,3,3094080,3094080,1
3976.5662,3961.6159,3937.0774,3957.1365,4,5,55,3938.1257,3957.199,3957.203,3957.1999,3957.1377,3950.5575,3976.5795,3957.2015,3938.0523,3938.0598,3943.6775,3943.4941,3950.5575,21104,3950.5575,3943.6842,3943.4512,True,3961.6149,2,3094080,3094080,1
3979.665,3976.5921,3938.132,3957.1151,3,6,56,3939.5683,3957.2038,3957.2076,3957.2047,3957.1163,3955.1048,3979.691,3957.2061,3939.5031,3939.5088,3948.18,3948.0221,3955.1048,2932,3955.1048,3948.1894,3947.9809,True,3976.5906,1,3094080,3094080,1
3980.6464,3979.7151,3939.573,3957.0899,2,7,57,3940.6679,3957.2086,3957.2129,3957.2094,3957.0914,3954.758,3980.6583,3957.2113,3940.6313,3940.6344,3948.7158,3948.581,3954.758,34636,3954.758,3948.7255,3948.5407,True,3979.7122,0,3094080,3094080,1
3992.6138,3980.8636,3940.7168,3980.7572,8,7,58,3956.9717,3980.7971,3980.8076,3980.798,3980.7596,3966.208,3992.6427,3980.801,3956.9179,3956.9224,3958.5317,3958.278,3966.208,44372,3966.208,3958.5702,3957.9648,True,3980.8607,4,3094080,3094080,1
3993.608,3992.6706,3957.2143,3980.7771,7,1,59,3957.7785,3980.8095,3980.8144,3980.8104,3980.7779,3966.1274,3993.6446,3980.8126,3957.6922,3957.7025,3958.6684,3958.4208,3966.1274,21104,3966.1274,3958.6804,3958.2722,True,3992.6656,3,3094080,3094080,1
3994.6623,3993.6679,3957.7834,3980.7904,6,2,60,3960.281,3980.8153,3980.8201,3980.8161,3980.7913,3967.1224,3994.6703,3980.8183,3960.1916,3960.1989,3960.8062,3960.6279,3967.1224,34636,3967.1224,3960.8239,3960.5589,True,3993.6652,2,3094080,3094080,1
3995.4704,3994.6772,3960.2843,3980.7834,5,3,61,3960.9737,3980.8212,3980.8252,3980.822,3980.7844,3967.8231,3995.4765,3980.8235,3960.8851,3960.8916,3961.5137,3961.3173,3967.8231,2932,3967.8231,3961.5334,3961.232,True,3994.6764,1,3094080,3094080,1
3996.7764,3995.4823,3960.9762,3980.7703,4,4,62,3961.7301,3980.826,3980.8299,3980.8268,3980.7714,3974.6236,3996.787,3980.8283,3961.6546,3961.6608,3967.2543,3966.3276,3974.6236,21104,3974.6236,3967.2628,3966.2883,True,3995.4816,0,3094080,3094080,1
4000.2521,3996.9457,3961.7353,3996.8864,8,5,63,3976.721,3996.9055,3996.9176,3996.9064,3996.8886,3985.4721,4000.2727,3996.9104,3976.6542,3976.6608,3977.2933,3977.1061,3985.4721,44372,3985.4721,3977.3085,3977.038,True,3996.9414,0,3094080,3094080,1
4009.5016,4000.6073,3976.7251,4000.4868,8,6,64,3979.8918,4000.5096,4000.5339,4000.5111,4000.4916,3997.3349,4009.5213,4000.5176,3979.7842,3979.8,3980.5774,3980.3852,3997.3349,34636,3997.3349,3980.6085,3980.2826,True,4000.6032,1,3094080,3094080,1
4011.1535,4009.5829,3979.8971,3996.8969,7,7,65,3980.727,4000.5426,4000.5549,4000.5457,3996.8979,3990.115,4011.1686,4000.5501,3980.6917,3980.6943,3981.5305,3981.3275,3990.115,2932,3990.115,3981.5463,3981.2585,True,4009.5784,0,3094080,3094080,1
4012.8573,4011.3617,3980.8313,4011.2894,8,3,66,3992.8172,4011.3062,4011.3197,4011.3072,4011.2907,4005.7893,4012.8688,4011.3118,3992.7353,3992.7425,3993.6719,3993.4948,4005.7893,21104,4005.7893,3993.6911,3993.4222,True,4011.3584,2,3094080,3094080,1
4013.8857,4012.8788,3992.8219,4011.2991,7,4,67,3993.8302,4011.322,4011.3268,4011.323,4011.2999,4007.6314,4013.9005,4011.3248,3993.7191,3993.729,3994.488,3994.2736,4007.6314,44372,4007.6314,3994.5115,3994.1763,True,4012.8777,1,3094080,3094080,1
4016.6402,4013.9127,3993.8336,4011.2765,6,5,68,3994.8082,4011.3278,4011.3319,4011.3287,4011.2789,4007.1214,4016.6524,4011.3303,3994.7183,3994.7257,3995.2981,3995.1553,4007.1214,2932,4007.1214,3995.3131,3995.0954,True,4013.9119,0,3094080,3094080,1
4029.237,4023.2778,3994.8137,4023.1321,8,6,69,3995.5941,4023.1439,4023.168,4023.1451,4023.1345,4022.6103,4029.2526,4023.1546,3995.5127,3995.518,3998.0725,3997.7184,4022.6103,34636,4022.6103,3998.1127,3997.6617,True,4023.2734,4,3094080,3094080,1
4030.0481,4029.2666,3995.5971,4017.1332,7,7,70,3996.8578,4023.1713,4023.1778,4023.1729,4017.1384,4013.4697,4030.0597,4023.1754,3996.8208,3996.8236,4006.1696,4006.0119,4013.4697,21104,4013.4697,4006.1767,4005.9619,True,4029.265,3,3094080,3094080,1
4031.2838,4030.0696,3996.9206,4017.3424,6,7,71,4000.4344,4023.1791,4023.2237,4023.1805,4017.3459,4016.4523,4031.2978,4023.1825,4000.3412,4000.3476,4008.3385,4007.2957,4016.4523,2932,4016.4523,4008.349,4007.254,True,4030.0686,2,3094080,3094080,1
4032.1615,4031.3084,4000.5579,4020.5773,5,6,72,4009.8119,4023.2256,4023.2327,4023.2268,4020.5821,4020.1899,4032.171,4023.2302,4009.6539,4009.6591,4010.4412,4010.2804,4020.1899,44372,4020.1899,4010.4646,4010.2183,True,4031.3074,1,3094080,3094080,1
4033.8047,4032.1793,4009.8178,4022.9276,4,7,73,4011.2483,4023.2337,4023.2395,4023.2348,4022.9303,4022.4822,4033.8186,4023.2375,4011.2107,4011.2143,4015.0047,4013.6673,4022.4822,21104,4022.4822,4015.0232,4013.6201,True,4032.1785,0,3094080,3094080,1
4036.7694,4034.1434,4011.3338,4034.0512,8,5,74,4013.0582,4034.0643,4034.0821,4034.0658,4034.0524,4025.478,4036.791,4034.0723,4012.9602,4012.9707,4017.1415,4016.7078,4025.478,2932,4025.478,4017.15,4016.6596,True,4034.1407,2,3094080,3094080,1
4045.2735,4036.8096,4013.0624,4034.023,7,6,75,4014.1005,4034.0853,4034.0944,4034.0868,4034.0272,4027.7929,4045.354,4034.0912,4013.9954,4014.0036,4020.74,4020.4396,4027.7929,44372,4027.7929,4020.7495,4020.3896,True,4036.8082,1,3094080,3094080,1
4046.5662,4045.3999,4014.1037,4034.0408,6,7,76,4017.0882,4034.0961,4034.1044,4034.0976,4034.0424,4030.117,4046.5759,4034.1013,4016.7032,4016.7082,4022.8968,4022.773,4030.117,21104,4030.117,4022.9042,4022.7203,True,4045.3953,0,3094080,3094080,1
4047.7436,4046.7806,4023.2411,4046.6952,8,3,77,4029.4301,4046.7159,4046.7277,4046.7169,4046.6963,4040.8662,4047.7708,4046.7205,4029.3335,4029.3436,4030.0321,4029.8736,4040.8662,34636,4040.8662,4030.0466,4029.7825,True,4046.7759,3,3094080,3094080,1
4096.7459,4047.7989,4029.4338,4046.6827,7,4,78,4030.2267,4046.7295,4046.7341,4046.7305,4046.6857,4039.4954,4096.7726,4046.7321,4030.1291,4030.1378,4030.9328,4030.7365,4039.4954,2932,4039.4954,4030.9603,4030.6405,True,4047.7951,2,3094080,3094080,1
4097.3851,4096.7914,4030.2294,4046.7022,6,5,79,4031.3935,4046.7356,4046.7396,4046.7365,4046.7031,4040.3305,4097.4142,4046.738,4031.3488,4031.3531,4032.0347,4031.8472,4040.3305,44372,4040.3305,4032.0542,4031.7823,True,4096.7888,1,3094080,3094080,1
4101.3668,4097.4414,4031.3966,4046.7093,5,6,80,4032.3372,4046.7405,4046.7446,4046.7413,4046.7101,4040.7003,4101.3878,4046.743,4032.2279,4032.2365,4032.8404,4032.7007,4040.7003,21104,4040.7003,4032.8538,4032.6423,True,4097.4386,0,3094080,3094080,1
