ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
3907.5882,3900.5023,3869.1437,3900.3132,8,7,27,3870.7326,3900.3301,3900.4591,3900.3315,3900.316,3899.6452,3907.631,3900.3368,3870.6883,3870.6924,3882.8293,3881.2711,3899.6452,45704,3899.6452,3882.8423,3881.2233,True,3900.4969,0,4206272,4206272,1
3909.6502,3907.9053,3879.104,3907.786,8,5,28,3883.9147,3907.8056,3907.8202,3907.8069,3907.789,3902.9138,3909.676,3907.8112,3883.7995,3883.8086,3891.1069,3888.3861,3902.9138,5204,3902.9138,3891.1266,3888.2746,True,3907.8993,1,4206272,4206272,1
3912.1205,3909.6985,3883.9196,3907.7981,7,6,29,3886.5752,3907.8229,3907.8284,3907.824,3907.7991,3901.0079,3912.1384,3907.8262,3886.4473,3886.4556,3890.6197,3890.0673,3901.0079,41960,3901.0079,3890.636,3889.9872,True,3909.6967,0,4206272,4206272,1
3913.997,3912.5799,3886.5879,3912.4681,8,7,30,3887.9311,3912.4875,3912.5184,3912.4893,3912.4702,3910.2443,3914.016,3912.5024,3887.8812,3887.8859,3895.2718,3893.1106,3910.2443,34160,3910.2443,3895.2899,3893.0615,True,3912.5755,0,4206272,4206272,1
3916.1332,3914.8492,3887.99,3914.6202,8,7,31,3890.4397,3914.6532,3914.7035,3914.6551,3914.6302,3914.1581,3916.1478,3914.669,3890.3291,3890.3375,3900.2624,3899.9712,3914.1581,45704,3914.1581,3900.2796,3899.8873,True,3914.845,1,4206272,4206272,1
3928.6738,3916.1613,3893.1194,3912.447,7,5,32,3894.2288,3914.7112,3914.7179,3914.7125,3912.4503,3911.169,3928.6972,3914.7153,3894.1023,3894.1147,3901.4416,3901.2153,3911.169,41960,3911.169,3901.4529,3901.1699,True,3916.1603,0,4206272,4206272,1
3929.9559,3928.9268,3894.2351,3928.8581,8,6,33,3896.2903,3928.8656,3928.8778,3928.8666,3928.8592,3918.7974,3929.9716,3928.8713,3896.1752,3896.1853,3903.8384,3903.1789,3918.7974,5204,3918.7974,3903.8565,3903.1342,True,3928.9224,0,4206272,4206272,1
3943.4216,3942.8327,3896.2995,3942.7276,8,7,34,3898.1463,3942.7433,3942.7603,3942.7447,3942.7301,3942.4617,3943.4358,3942.7498,3898.0954,3898.0982,3910.7496,3910.5317,3942.4617,34160,3942.4617,3910.7619,3910.4779,True,3942.8281,5,4206272,4206272,1
3951.0962,3943.4525,3900.4638,3928.8448,7,7,35,3907.759,3942.7631,3942.7689,3942.7642,3928.8473,3924.2821,3951.1198,3942.7664,3907.6957,3907.7042,3913.6852,3911.4499,3924.2821,41960,3924.2821,3913.7112,3911.3692,True,3943.4496,4,4206272,4206272,1
3952.7974,3951.1355,3907.8303,3930.7997,6,6,36,3909.7729,3942.7699,3942.7748,3942.7713,3930.8039,3930.4127,3952.8133,3942.7729,3909.7315,3909.7347,3914.7174,3914.4174,3930.4127,45704,3930.4127,3914.7321,3914.3623,True,3951.1341,3,4206272,4206272,1
3955.7084,3952.8308,3909.7765,3933.926,5,7,37,3912.3668,3942.7758,3942.7803,3942.777,3933.9287,3933.6122,3955.7202,3942.7787,3912.2151,3912.2266,3919.5179,3919.2481,3933.6122,5204,3933.6122,3919.5374,3919.1578,True,3952.8286,2,4206272,4206272,1
3957.5745,3955.7325,3912.5241,3937.6971,4,7,38,3914.1691,3942.781,3942.786,3942.7824,3937.7987,3937.2439,3957.5909,3942.7844,3914.0941,3914.0985,3924.6816,3924.4885,3937.2439,41960,3937.2439,3924.6901,3924.432,True,3955.7311,1,4206272,4206272,1
3959.635,3957.6091,3914.7197,3940.6632,3,6,39,3916.3278,3942.7868,3942.7906,3942.7876,3940.6658,3940.287,3959.6483,3942.7891,3916.2447,3916.2553,3931.1102,3930.8062,3940.287,45704,3940.287,3931.1269,3930.7417,True,3957.6072,0,4206272,4206272,1
3961.6188,3959.8451,3916.3331,3959.7775,8,7,40,3928.8178,3959.7847,3959.797,3959.7857,3959.7785,3944.7841,3961.639,3959.7902,3928.7572,3928.7627,3934.2499,3933.9494,3944.7841,5204,3944.7841,3934.2599,3933.8937,True,3959.8403,1,4206272,4206272,1
3965.1612,3961.6927,3928.882,3959.7608,7,7,41,3930.0613,3959.8001,3959.805,3959.8012,3959.7647,3948.7938,3965.1756,3959.8029,3930.0196,3930.023,3937.6186,3937.4298,3948.7938,41960,3948.7938,3937.6261,3937.3874,True,3961.6565,0,4206272,4206272,1
3967.1565,3965.3832,3942.794,3965.3227,8,2,42,3943.5653,3965.3309,3965.3446,3965.3319,3965.3239,3961.0294,3967.1713,3965.337,3943.4948,3943.5003,3945.6548,3944.0991,3961.0294,45704,3961.0294,3945.6698,3944.0151,True,3965.3797,0,4206272,4206272,1
3979.943,3970.7386,3943.5698,3970.6128,8,3,43,3951.3339,3970.6311,3970.6497,3970.6324,3970.616,3970.2346,3980.0149,3970.639,3951.2096,3951.2208,3952.2278,3951.9762,3970.2346,34160,3970.2346,3952.2465,3951.9016,True,3970.7257,2,4206272,4206272,1
3982.7876,3980.0635,3951.3381,3965.3081,7,4,44,3952.9173,3970.6526,3970.6599,3970.6545,3965.3115,3963.0091,3982.8215,3970.6566,3952.8673,3952.8718,3953.7936,3953.5981,3963.0091,5204,3963.0091,3953.804,3953.5308,True,3980.0397,1,4206272,4206272,1
3987.0753,3982.8681,3952.9213,3967.9505,6,5,45,3955.9083,3970.6612,3970.6662,3970.6624,3967.9589,3967.3386,3987.0938,3970.6643,3955.8068,3955.8164,3956.7144,3956.4256,3967.3386,41960,3967.3386,3956.7318,3956.3409,True,3982.8633,0,4206272,4206272,1
3988.0492,3987.4471,3955.9121,3987.2716,8,6,46,3957.7552,3987.3787,3987.3916,3987.3798,3987.2742,3974.5545,3988.0574,3987.3844,3957.6511,3957.6588,3963.2071,3961.4046,3974.5545,45704,3974.5545,3963.2252,3961.3189,True,3987.4432,2,4206272,4206272,1
3989.7717,3988.0663,3957.7603,3987.3351,7,7,47,3959.7322,3987.3947,3987.4003,3987.3958,3987.3362,3977.1705,3989.7837,3987.398,3959.6872,3959.6906,3965.8025,3963.3755,3977.1705,5204,3977.1705,3965.8402,3963.3008,True,3988.0652,1,4206272,4206272,1
3991.9867,3989.8021,3959.8067,3987.3703,6,6,48,3961.778,3987.4015,3987.4073,3987.4025,3987.3716,3975.7292,3992.0093,3987.4053,3961.7301,3961.7345,3968.0606,3967.5975,3975.7292,41960,3975.7292,3968.0783,3967.5256,True,3989.7998,0,4206272,4206272,1
3993.8539,3992.2443,3961.7825,3992.1619,8,7,49,3965.2692,3992.1697,3992.1808,3992.1708,3992.163,3989.3249,3993.8754,3992.1741,3965.2219,3965.2263,3972.4308,3970.4545,3989.3249,34160,3989.3249,3972.4433,3970.3987,True,3992.2412,2,4206272,4206272,1
3995.5246,3993.8988,3965.3514,3987.3267,7,7,50,3967.3054,3992.1985,3992.2051,3992.2008,3987.3284,3986.0437,3995.537,3992.203,3967.2289,3967.2387,3975.258,3975.0175,3986.0437,45704,3986.0437,3975.2681,3974.9542,True,3993.8955,1,4206272,4206272,1
3997.0544,3995.5524,3970.6694,3992.1508,6,5,51,3980.2122,3992.2064,3992.211,3992.2074,3992.1532,3990.4375,3997.0675,3992.2092,3980.116,3980.1217,3981.1076,3980.7703,3990.4375,41960,3990.4375,3981.1254,3980.6906,True,3995.5504,0,4206272,4206272,1
3998.9144,3997.2774,3980.2173,3997.2142,8,6,52,3983.0821,3997.2314,3997.25,3997.2329,3997.2178,3996.5454,3998.9315,3997.24,3982.926,3982.9325,3984.2053,3983.8839,3996.5454,5204,3996.5454,3984.2244,3983.7738,True,3997.2722,0,4206272,4206272,1
4002.4472,4001.8077,3983.0916,4001.5632,8,7,53,3987.2419,4001.5885,4001.6424,4001.5905,4001.5679,4001.345,4002.4565,4001.6016,3987.1747,3987.1803,3991.1413,3988.8776,4001.345,45704,4001.345,3991.155,3988.7722,True,4001.7926,1,4206272,4206272,1
4004.23,4002.4655,3987.4092,4001.0485,7,5,54,3988.4107,4001.6514,4001.6653,4001.6542,4001.0515,4000.7793,4004.2442,4001.6608,3988.3031,3988.31,3990.236,3989.7191,4000.7793,34160,4000.7793,3990.2775,3989.6605,True,4002.4645,0,4206272,4206272,1
4028.0489,4004.4116,3988.4179,4004.3478,8,6,55,3990.0246,4004.3596,4004.3717,4004.3607,4004.3505,4001.4017,4028.1085,4004.3641,3989.8665,3989.8717,3992.8001,3990.7532,4001.4017,41960,4001.4017,3992.8187,3990.6967,True,4004.4076,0,4206272,4206272,1
4030.1281,4028.48,3990.0422,4028.3181,8,7,56,3992.1194,4028.3441,4028.3552,4028.3451,4028.3188,4006.2785,4030.606,4028.3489,3992.0646,3992.0692,3996.9592,3996.7573,4006.2785,5204,4006.2785,3996.967,3996.7008,True,4028.4756,6,4206272,4206272,1
4034.1591,4030.8981,3992.2125,4028.2917,7,5,57,3994.1008,4028.358,4028.3634,4028.359,4028.294,4009.5142,4034.1745,4028.361,3993.9806,3993.9899,4001.3185,4001.1282,4009.5142,34160,4009.5142,4001.327,4001.0774,True,4030.896,5,4206272,4206272,1
4036.2172,4034.1926,3994.1084,4028.3246,6,6,58,3995.819,4028.3645,4028.3686,4028.3654,4028.3254,4009.7515,4036.2728,4028.3668,3995.6351,3995.6472,4001.8053,4001.5476,4009.7515,45704,4009.7515,4001.8248,4001.5021,True,4034.1908,4,4206272,4206272,1
4038.4404,4036.3752,3995.8302,4028.3041,5,7,59,3997.1727,4028.3695,4028.3734,4028.3703,4028.3052,4008.5762,4038.4531,4028.3719,3997.1166,3997.1204,4001.8911,4001.5697,4008.5762,41960,4008.5762,4001.9105,4001.5231,True,4036.3226,3,4206272,4206272,1
4041.2297,4038.4663,3997.2541,4028.3373,4,7,60,3999.0388,4028.3744,4028.3784,4028.3752,4028.3382,4013.109,4041.2465,4028.3767,3998.9898,3998.9942,4006.6334,4006.4436,4013.109,5204,4013.109,4006.6421,4006.3961,True,4038.4644,2,4206272,4206272,1
4044.0414,4041.2651,4001.6683,4028.3309,3,6,61,4002.6615,4028.3792,4028.3832,4028.3801,4028.3316,4014.708,4044.0545,4028.3816,4002.546,4002.5554,4008.9385,4008.7524,4014.708,41960,4014.708,4008.9479,4008.7028,True,4041.2628,1,4206272,4206272,1
4059.2951,4044.0678,4002.6644,4028.3112,2,7,62,4004.3275,4028.3841,4028.3886,4028.3853,4028.3121,4018.9275,4059.3118,4028.3868,4004.2851,4004.2894,4009.9198,4009.7029,4018.9275,34160,4018.9275,4009.9297,4009.6554,True,4044.0666,0,4206272,4206272,1
4060.366,4059.7141,4004.3749,4059.5178,8,7,63,4028.2656,4059.5718,4059.5925,4059.5738,4059.5197,4042.1914,4060.3742,4059.5801,4028.1807,4028.1875,4029.8218,4029.2866,4042.1914,45704,4042.1914,4029.8472,4029.1542,True,4059.7104,6,4206272,4206272,1
4062.0774,4060.382,4028.3904,4059.5586,7,1,64,4031.0272,4059.5968,4059.607,4059.5987,4059.5605,4043.4332,4062.0905,4059.603,4030.9521,4030.9643,4031.6548,4031.4123,4043.4332,5204,4043.4332,4031.6678,4031.3521,True,4060.381,5,4206272,4206272,1
4063.609,4062.1032,4031.0317,4059.5035,6,2,65,4034.3603,4059.6095,4059.6185,4059.6115,4059.5057,4044.0235,4063.6201,4059.6155,4034.2588,4034.2679,4035.3693,4035.0053,4044.0235,41960,4044.0235,4035.3961,4034.8852,True,4062.1019,4,4206272,4206272,1
4067.0453,4063.6323,4034.3655,4059.4863,5,3,66,4036.4874,4059.6201,4059.6282,4059.6216,4059.4886,4052.959,4067.06,4059.6249,4036.4229,4036.4285,4037.3259,4036.9728,4052.959,34160,4052.959,4037.3517,4036.8821,True,4063.6312,3,4206272,4206272,1
4071.0007,4067.0717,4036.4916,4059.5314,4,4,67,4038.6177,4059.6305,4059.639,4059.6322,4059.5334,4056.9731,4071.0273,4059.6355,4038.5162,4038.5213,4042.8961,4042.5272,4056.9731,45704,4056.9731,4042.9082,4042.4432,True,4067.0704,2,4206272,4206272,1
4073.1117,4071.0566,4038.6271,4059.4683,3,5,68,4041.4817,4059.6409,4059.6501,4059.6427,4059.4716,4057.2258,4073.132,4059.6463,4041.3246,4041.3361,4044.0361,4043.6718,4057.2258,5204,4057.2258,4044.046,4043.6243,True,4071.0531,1,4206272,4206272,1
4087.2534,4073.166,4041.4898,4059.5442,2,6,69,4044.2793,4059.6522,4059.6641,4059.6563,4059.5461,4056.6295,4087.27,4059.6601,4044.1635,4044.1762,4045.0831,4044.8713,4056.6295,41960,4056.6295,4045.0924,4044.7923,True,4073.1607,0,4206272,4206272,1
4088.4535,4087.8265,4044.2847,4087.5088,8,7,70,4059.4264,4087.6048,4087.6292,4087.6073,4087.5152,4074.0898,4088.4704,4087.6145,4059.3601,4059.3669,4060.7061,4060.4618,4074.0898,34160,4074.0898,4060.7224,4060.3856,True,4087.8228,6,4206272,4206272,1
4091.1219,4088.4811,4059.6673,4087.5798,7,1,71,4060.4604,4087.6357,4087.6442,4087.6373,4087.5814,4071.3663,4091.1396,4087.6407,4060.4059,4060.4113,4062.0894,4061.7768,4071.3663,41960,4071.3663,4062.111,4061.6845,True,4088.4798,5,4206272,4206272,1
4093.3954,4091.153,4060.4642,4087.5906,6,2,72,4062.2668,4087.6466,4087.6551,4087.6491,4087.5919,4077.1108,4093.4064,4087.6521,4062.1534,4062.1622,4065.2968,4062.8037,4077.1108,45704,4077.1108,4065.3102,4062.6358,True,4091.1516,4,4206272,4206272,1
4105.6827,4093.4185,4062.2738,4087.5675,5,3,73,4063.711,4087.6573,4087.6672,4087.659,4087.5692,4075.3768,4105.6997,4087.6642,4063.6624,4063.6661,4064.6839,4064.2157,4075.3768,5204,4075.3768,4064.7141,4064.1252,True,4093.417,3,4206272,4206272,1
4107.0251,4105.7196,4063.7157,4087.5323,4,4,74,4067.1854,4087.669,4087.6753,4087.6705,4087.5343,4080.4437,4107.0374,4087.6728,4067.1206,4067.1273,4072.3686,4071.7177,4080.4437,41960,4080.4437,4072.3932,4071.6097,True,4105.7182,2,4206272,4206272,1
4108.7425,4107.0502,4067.1902,4087.5446,3,5,75,4071.1647,4087.6765,4087.6835,4087.6778,4087.5462,4084.9525,4108.7605,4087.6805,4071.1018,4071.1065,4074.6076,4074.3331,4084.9525,34160,4084.9525,4074.617,4074.2876,True,4107.0485,1,4206272,4206272,1
4110.147,4108.7748,4071.169,4087.5563,2,6,76,4073.4005,4087.6855,4087.6935,4087.6871,4087.5577,4085.5988,4110.1622,4087.6905,4073.2309,4073.2477,4076.0433,4075.5807,4085.5988,5204,4085.5988,4076.0635,4075.5328,True,4108.7732,0,4206272,4206272,1
4113.5818,4110.376,4073.4119,4110.2992,8,7,77,4087.4354,4110.3064,4110.3192,4110.3076,4110.3,4099.8238,4113.5971,4110.3121,4087.3468,4087.3562,4088.5894,4088.3458,4099.8238,45704,4099.8238,4088.6013,4088.2748,True,4110.3733,3,4206272,4206272,1
4127.974,4113.61,4087.696,4110.2815,7,1,78,4088.6223,4110.3215,4110.3267,4110.3226,4110.2826,4097.4334,4127.9976,4110.3246,4088.5834,4088.589,4089.4777,4089.1562,4097.4334,41960,4097.4334,4089.505,4089.0554,True,4113.6086,2,4206272,4206272,1
4132.0045,4128.0199,4088.625,4110.2706,6,2,79,4091.2464,4110.3279,4110.3324,4110.3288,4110.2729,4103.6285,4132.0224,4110.3303,4091.1957,4091.2019,4091.8116,4091.582,4103.6285,34160,4103.6285,4091.8299,4091.5061,True,4128.0179,1,4206272,4206272,1
4169.8504,4132.0388,4091.2502,4110.2922,5,3,80,4093.5657,4110.3332,4110.3371,4110.334,4110.2934,4102.3678,4169.8723,4110.3355,4093.4681,4093.4741,4094.3565,4094.0688,4102.3678,5204,4102.3678,4094.3716,4093.9789,True,4132.0365,0,4206272,4206272,1
4171.2117,4170.3659,4093.5719,4170.2046,8,4,81,4105.8914,4170.2432,4170.2609,4170.2443,4170.2055,4114.5802,4171.2303,4170.249,4105.769,4105.7772,4106.5519,4106.2975,4114.5802,41960,4114.5802,4106.5718,4106.2321,True,4170.3595,6,4206272,4206272,1
4173.4926,4171.2552,4105.8968,4170.1961,7,5,82,4107.2,4170.2668,4170.2742,4170.268,4170.1975,4119.1016,4173.5027,4170.2707,4107.1053,4107.1116,4108.1746,4107.7769,4119.1016,45704,4119.1016,4108.2046,4107.6901,True,4171.2524,5,4206272,4206272,1
4175.0011,4173.5201,4107.2058,4170.1717,6,6,83,4109.0122,4170.2753,4170.2811,4170.2775,4170.1784,4118.0644,4175.0078,4170.2793,4108.8379,4108.85,4109.8836,4109.4607,4118.0644,5204,4118.0644,4109.9095,4109.3796,True,4173.5181,4,4206272,4206272,1
4178.6894,4175.0203,4109.0171,4170.2325,5,7,84,4110.2355,4170.2819,4170.2859,4170.2828,4170.2333,4120.6216,4178.6952,4170.2843,4110.1978,4110.201,4112.7322,4110.8959,4120.6216,34160,4120.6216,4112.764,4110.8087,True,4175.0191,3,4206272,4206272,1
4182.7969,4178.7049,4110.3404,4170.2125,4,4,85,4113.7968,4170.2866,4170.2907,4170.2876,4170.2135,4121.5661,4182.8095,4170.289,4113.6723,4113.6794,4115.0195,4114.7524,4121.5661,41960,4121.5661,4115.0296,4114.7079,True,4178.7038,2,4206272,4206272,1
4184.6065,4182.8271,4113.822,4170.2264,3,5,86,4128.1733,4170.2921,4170.296,4170.2929,4170.2273,4138.474,4184.6176,4170.2944,4128.0781,4128.0846,4129.1545,4128.7126,4138.474,5204,4138.474,4129.172,4128.5868,True,4182.8247,1,4206272,4206272,1
4199.3895,4184.634,4128.1794,4170.2203,2,6,87,4132.2689,4170.2972,4170.3011,4170.2981,4170.2211,4144.4294,4199.4175,4170.2996,4132.1406,4132.1506,4133.2565,4132.9132,4144.4294,45704,4144.4294,4133.283,4132.8257,True,4184.6321,0,4206272,4206272,1
4201.0154,4199.4442,4132.2766,4184.9185,2,7,88,4169.9803,4184.9395,4184.9565,4184.941,4184.9226,4184.4411,4201.031,4184.949,4169.9264,4169.9306,4172.3291,4171.5157,4184.4411,34160,4184.4411,4172.4754,4171.2883,True,4199.442,1,4206272,4206272,1
