frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
41,0.0401,1.4862,0.6986,0.0022,0.6963,0.6841,0.01,0.0011,0.2431,0.7617,0.0154,0.0062,0.009,0.0905,0.0078,0.0898,0.0095,0.0056,0.0687,0.1085,0.0165,0.0607,0.4182,0.0063,0.0171,0.0204,0.3922,0.2408,0.4406,2.8124,1,735676448,694904864,2,0,116476604,42,39,1,1,0,0,0,0
42,0.0402,1.6472,0.7287,0.0021,0.7265,0.713,0.0106,0.0014,0.2569,0.9033,0.0159,0.0062,0.011,0.1607,0.0104,0.0986,0.0157,0.0048,0.0956,0.101,0.007,0.0865,0.5424,0.0071,0.0064,0.0195,0.3751,0.2585,0.4315,2.9668,2,735676448,694905568,0,0,116476604,43,40,1,1,0,0,0,0
43,0.04,1.7154,0.7794,0.0023,0.777,0.7653,0.0088,0.0015,0.2394,0.9103,0.0146,0.0062,0.0093,0.139,0.0215,0.1101,0.0094,0.0092,0.1198,0.1241,0.0065,0.0726,0.5656,0.0047,0.0147,0.0254,0.6969,0.981,1.3325,5.2958,3,735676448,694906976,1,0,116476604,44,41,1,1,0,0,0,0
44,0.0388,1.6886,0.7034,0.0022,0.7011,0.6872,0.011,0.0016,0.3087,0.9706,0.0165,0.0064,0.0097,0.1649,0.0101,0.1137,0.0099,0.0131,0.1323,0.0962,0.0034,0.0594,0.5665,0.0029,0.007,0.0184,0.3314,0.3673,0.2756,2.9359,4,735676448,735686304,2,0,116476604,45,42,1,1,0,0,0,0
45,0.037,119.9,0.6218,0.002,0.6197,0.6074,0.0095,0.0016,0.2112,119.25,0.0193,0.018,0.0158,0.198,0.0049,0.1482,0.0047,0.0111,0.1089,0.1172,0.0045,0.1319,0.7042,0.0083,0.0165,0.0271,0.5888,0.4009,0.2849,121.403,5,735676448,735678560,0,0,116476604,46,43,1,1,0,0,0,0
46,0.053,1.3346,0.6792,0.0026,0.6763,0.6722,0.003,0.0007,0.1629,0.6367,0.0086,0.0034,0.0053,0.1268,0.0065,0.0678,0.0068,0.0046,0.1006,0.0797,0.0016,0.0409,0.4158,0.0035,0.0074,0.0273,0.3754,0.9534,1.0114,4.2313,6,735676448,735682784,1,0,116476604,47,44,1,1,0,0,0,0
47,0.0393,1.4414,0.7441,0.002,0.7419,0.734,0.0053,0.0011,0.2266,0.6635,0.0152,0.0056,0.0092,0.0828,0.0149,0.0665,0.0061,0.0042,0.0706,0.0566,0.002,0.077,0.3535,0.0031,0.0201,0.0297,0.255,0.177,0.207,2.2612,7,735676448,735687008,2,0,116476604,48,45,1,1,0,0,0,0
48,0.0397,1.2869,0.7086,0.0019,0.7065,0.7017,0.0028,0.0012,0.1711,0.5488,0.01,0.0036,0.0056,0.0678,0.0025,0.0425,0.0024,0.0019,0.0491,0.0832,0.0018,0.0901,0.3327,0.0025,0.0091,0.0277,0.3389,0.4092,1.0929,3.8217,0,735676448,694906272,0,0,116476604,49,46,1,1,0,0,0,0
49,0.0439,1.6443,0.7603,0.0029,0.7572,0.7438,0.0106,0.0013,0.2864,0.8617,0.0098,0.0053,0.005,0.128,0.0097,0.0703,0.0059,0.0172,0.1102,0.1186,0.004,0.066,0.4931,0.0051,0.0142,0.022,0.3606,0.2578,0.3738,2.9652,1,735676448,694904864,1,0,116476604,50,47,1,1,0,0,0,0
50,0.0401,118.002,0.6699,0.0021,0.6677,0.6597,0.0061,0.0009,0.2274,117.306,0.03,0.0136,0.0112,0.1831,0.0086,0.071,0.0046,0.0049,0.0577,0.1132,0.0034,0.1133,0.5383,0.0066,0.0158,0.0233,0.399,0.3304,0.2346,119.204,2,735676448,694905568,2,0,116476604,51,48,1,1,0,0,0,0
51,0.0609,1.5728,0.7392,0.0036,0.7353,0.7227,0.0097,0.0014,0.2771,0.8115,0.0153,0.0063,0.0094,0.1124,0.0117,0.0565,0.0084,0.0088,0.1116,0.0781,0.003,0.0857,0.4443,0.0049,0.0121,0.0189,0.2695,0.2373,0.4062,2.7118,3,735676448,694906976,0,0,116476604,52,49,1,1,0,0,0,0
52,0.0424,1.6313,0.6913,0.0022,0.689,0.6766,0.0099,0.0013,0.2569,0.9138,0.0192,0.0056,0.0096,0.167,0.0193,0.104,0.0126,0.0121,0.1252,0.0769,0.0033,0.0605,0.5336,0.004,0.0149,0.0324,2.2964,0.921,0.8785,6.2576,4,735676448,735686304,1,0,116476604,53,50,1,1,0,0,0,0
53,0.0394,1.7138,0.7033,0.0021,0.7011,0.6897,0.0087,0.0012,0.2433,0.9825,0.0171,0.0058,0.0116,0.1069,0.0056,0.0815,0.0061,0.0123,0.1475,0.1597,0.0118,0.1392,0.6348,0.0074,0.0144,0.0323,1.5947,0.9202,2.5139,7.2414,5,735676448,735678560,2,0,116476604,54,51,1,1,0,0,0,0
54,0.1768,1.9912,0.9314,0.003,0.9281,0.912,0.0126,0.0016,0.3587,1.0307,0.0358,0.0153,0.0142,0.1589,0.0096,0.1157,0.0175,0.0114,0.0512,0.1101,0.0069,0.0619,0.4978,0.006,0.0183,0.0282,1.7867,0.9292,1.561,7.0367,6,735676448,735682784,0,0,116476604,55,52,1,1,0,0,0,0
55,0.0391,3.252,1.0427,0.0023,1.0402,1.0269,0.0104,0.0013,0.225,1.8548,0.0121,0.0058,0.0063,0.1578,0.0215,0.0989,0.0122,0.0355,0.1984,0.3975,0.0287,0.5925,1.4451,0.0289,0.3247,0.0759,2.0021,0.8383,0.7522,7.4156,7,735676448,735687008,1,0,116476604,56,53,1,1,0,0,0,0
56,0.0886,1.4843,0.714,0.0034,0.7106,0.6966,0.0112,0.0014,0.2932,0.757,0.0158,0.0066,0.0111,0.1409,0.0057,0.0749,0.0068,0.0025,0.0682,0.0476,0.0015,0.0572,0.3888,0.0036,0.0071,0.0159,0.4089,0.3511,0.1701,2.6823,0,735676448,694906272,2,0,116476604,57,54,1,1,0,0,0,0
57,0.0423,1.8197,0.8269,0.0033,0.8234,0.815,0.0067,0.0008,0.3989,0.9766,0.0276,0.012,0.0129,0.1784,0.0048,0.0615,0.0033,0.005,0.0625,0.0671,0.0157,0.0795,0.449,0.0033,0.01,0.0143,0.2709,0.3374,0.3485,3.0537,1,735676448,694904864,0,0,116476604,58,55,1,1,0,0,0,0
58,0.0428,1.3703,0.7245,0.0024,0.7219,0.7089,0.0101,0.0013,0.2318,0.6103,0.0155,0.0064,0.0099,0.0836,0.0191,0.0517,0.0055,0.0026,0.0649,0.0467,0.0072,0.0342,0.2811,0.0038,0.0203,0.0306,0.3314,0.2356,0.2833,2.4286,2,735676448,694905568,1,0,116476604,59,56,1,1,0,0,0,0
59,0.0502,1.659,0.7932,0.0026,0.7903,0.7766,0.0109,0.0015,0.2548,0.8429,0.0158,0.0067,0.01,0.1584,0.0102,0.0924,0.0178,0.0087,0.0944,0.095,0.0019,0.0455,0.4857,0.0039,0.0106,0.0294,0.3725,0.3065,0.3349,2.9167,3,735676448,694906976,2,0,116476604,60,57,1,1,0,0,0,0
60,0.0437,1.5117,0.8185,0.0031,0.8152,0.8035,0.0093,0.0012,0.2504,0.6738,0.0104,0.0042,0.005,0.0931,0.0162,0.0669,0.0068,0.0054,0.07,0.0648,0.0032,0.054,0.3488,0.0034,0.0073,0.0254,0.2399,0.157,0.1459,2.2205,4,735676448,735686304,0,0,116476604,61,58,1,1,0,0,0,0
