ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
2046.0061,2044.5567,1993.6473,2020.3366,14,10,52,1993.6827,2021.7531,2023.6683,2021.7563,2020.3374,1999.3419,2046.0051,2021.773,1993.6564,1993.6614,1995.9219,1995.4963,1999.3419,42056,1999.3419,1995.9569,1995.3421,True,2044.5552,7,5791200,5791200,1
2048.1528,2046.0233,1993.6858,2020.2814,13,11,53,1993.7187,2023.682,2025.1071,2023.6842,2020.2825,2004.687,2048.152,2023.6922,1993.696,1993.699,2001.6439,1999.5475,2004.687,42056,2004.687,2001.6565,1999.5051,True,2046.0216,7,5791200,5791200,1
2049.6889,2048.1716,1993.7215,2020.2519,12,12,54,1993.7523,2025.1142,2027.1344,2025.1162,2020.2528,2007.0497,2049.6874,2025.1317,1993.7314,1993.7341,2003.9283,2001.263,2007.0497,49112,2007.0497,2003.9442,2001.2262,True,2048.1684,7,5791200,5791200,1
2060.9525,2049.7051,1993.7552,2020.2938,11,13,55,1993.8046,2027.1411,2028.9185,2027.1431,2020.2946,2007.6314,2060.9509,2027.1498,1993.7653,1993.769,2004.0955,2001.5473,2007.6314,47572,2007.6314,2004.1085,2001.4411,True,2049.7031,7,5791200,5791200,1
2063.0877,2060.9686,1993.8091,2020.2302,10,14,56,1993.8521,2028.9242,2038.2071,2028.9268,2020.2336,2009.4474,2063.0864,2028.933,1993.8237,1993.8271,2004.3539,2001.9328,2009.4474,51156,2009.4474,2004.3653,2001.8664,True,2060.9665,6,5791200,5791200,1
2064.8305,2063.1043,1993.8549,2020.2683,9,15,57,1995.0886,2038.222,2039.6717,2038.2265,2020.2692,2008.0861,2064.8293,2038.249,1995.0491,1995.0545,2005.3146,2004.871,2008.0861,42056,2008.0861,2005.3354,2004.8152,True,2063.1017,5,5791200,5791200,1
2067.0816,2064.8506,1995.0915,2020.3209,8,16,58,1997.6112,2039.7937,2041.6307,2039.8063,2020.3216,2010.1132,2067.0804,2039.8414,1997.5401,1997.5493,2007.4159,2007.201,2010.1132,49112,2010.1132,2007.4221,2007.1687,True,2064.8476,4,5791200,5791200,1
2069.1796,2067.0951,1997.6152,2020.2741,7,17,59,1999.5529,2041.6422,2042.9016,2041.6453,2020.2753,2013.0565,2069.1785,2041.6566,1999.4844,1999.4912,2009.8631,2007.7667,2013.0565,47572,2013.0565,2009.8755,2007.7292,True,2067.093,3,5791200,5791200,1
2070.9598,2069.1934,1999.5577,2020.3046,6,18,60,2001.5402,2042.9056,2044.6499,2042.908,2020.3054,2019.3206,2070.9587,2042.9135,2001.3933,2001.3991,2011.2815,2008.229,2019.3206,42056,2019.3206,2011.2944,2008.1933,True,2069.191,2,5791200,5791200,1
2073.1465,2070.9721,2001.5464,2020.2609,5,19,61,2003.9301,2044.6599,2046.0513,2044.6621,2020.2617,2014.0335,2073.1452,2044.6718,2003.8633,2003.8719,2011.7579,2009.6099,2014.0335,51156,2014.0335,2011.7703,2009.5732,True,2070.9705,1,5791200,5791200,1
