frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
25,0.0582,1.5158,0.7299,0.0029,0.7267,0.7201,0.0044,0.0012,0.2548,0.7586,0.0095,0.0133,0.011,0.1017,0.0052,0.0459,0.0045,0.0127,0.0878,0.0986,0.0068,0.0709,0.4049,0.0175,0.014,0.1061,0.4463,0.3581,2.4568,5.2529,1,3222483744,3142834656,1,0,116476604,26,22,1,1,0,0,0,0
26,0.0478,1.3238,0.6105,0.0026,0.6077,0.6014,0.004,0.0009,0.1867,0.6876,0.0056,0.0121,0.0075,0.0942,0.0182,0.0956,0.0083,0.0093,0.0869,0.0726,0.003,0.0492,0.3985,0.024,0.0131,0.0843,0.339,0.2161,0.4417,2.6013,2,3222483744,3142838176,2,0,116476604,27,23,1,1,0,0,0,0
27,0.0384,1.4188,0.7953,0.0024,0.7927,0.7876,0.0034,0.001,0.1946,0.5968,0.0077,0.0119,0.01,0.0587,0.0028,0.085,0.0045,0.01,0.0664,0.0668,0.003,0.0497,0.3266,0.01,0.0115,0.0331,0.3876,0.3717,0.4503,2.8951,3,3222483744,3222477408,0,0,116476604,28,24,1,1,0,0,0,0
28,0.0428,1.4521,0.7259,0.0045,0.7212,0.715,0.0042,0.0015,0.1976,0.6973,0.0058,0.0102,0.0064,0.1029,0.0129,0.0499,0.0051,0.0114,0.092,0.0856,0.0045,0.0735,0.4039,0.0228,0.0156,0.0312,0.3226,0.3213,0.3379,2.6618,4,3222483744,3222485152,1,0,116476604,29,25,1,1,0,0,0,0
29,0.0429,1.5937,0.8327,0.0029,0.8296,0.8233,0.0045,0.0008,0.1635,0.7382,0.0086,0.0099,0.0071,0.1215,0.0089,0.0839,0.0062,0.0052,0.1395,0.0565,0.0037,0.0856,0.487,0.0223,0.0086,0.0259,0.3494,0.2972,0.4013,2.8768,5,3222483744,3222487264,2,0,116476604,30,26,1,1,0,0,0,0
30,0.0475,1.2718,0.5862,0.0027,0.5833,0.5765,0.005,0.0008,0.3079,0.6521,0.008,0.0149,0.0068,0.0905,0.0051,0.0459,0.0052,0.0033,0.0431,0.0415,0.0027,0.0435,0.2645,0.0158,0.0191,0.0224,0.391,0.2241,0.2795,2.3353,6,3222483744,3222483040,0,0,116476604,31,27,1,1,0,0,0,0
31,0.0443,1.1687,0.5609,0.0024,0.5583,0.5476,0.0077,0.0014,0.2159,0.5926,0.0092,0.0104,0.0107,0.0707,0.0131,0.0323,0.0098,0.0144,0.0628,0.0448,0.0032,0.058,0.2686,0.0204,0.0077,0.018,0.2635,0.1643,0.194,1.9334,7,3222483744,3222473184,1,0,116476604,32,28,1,1,0,0,0,0
32,0.0396,1.3123,0.6407,0.0026,0.6379,0.6267,0.0083,0.0014,0.2451,0.6486,0.0095,0.0121,0.0112,0.1047,0.0094,0.0481,0.0044,0.004,0.0544,0.052,0.0031,0.0616,0.3208,0.0124,0.0087,0.0246,0.2947,0.1788,0.224,2.1738,0,3222483744,3142833248,2,0,116476604,33,29,1,1,0,0,0,0
33,0.0412,1.2262,0.6551,0.0024,0.6526,0.6406,0.0095,0.0012,0.2183,0.5424,0.0089,0.0109,0.0103,0.0879,0.0081,0.0371,0.0033,0.0039,0.0531,0.0331,0.0032,0.0324,0.2436,0.0142,0.0138,0.0283,0.2744,0.249,0.2732,2.2618,1,3222483744,3142834656,0,0,116476604,34,30,1,1,0,0,0,0
34,0.0464,1.706,0.8506,0.0031,0.847,0.8376,0.0071,0.001,0.2197,0.8374,0.0058,0.0121,0.0086,0.3396,0.0068,0.0363,0.0072,0.0046,0.0506,0.04,0.0023,0.0785,0.545,0.0094,0.0109,0.0148,0.3382,0.4515,0.82,3.764,2,3222483744,3142838176,1,0,116476604,35,31,1,1,0,0,0,0
35,0.0446,1.4481,0.7423,0.0031,0.7388,0.7305,0.0063,0.001,0.1998,0.6786,0.0156,0.0242,0.014,0.1115,0.009,0.0661,0.0036,0.007,0.0854,0.0575,0.0017,0.047,0.3675,0.0096,0.0143,0.0318,0.3557,0.2943,0.3969,2.7728,3,3222483744,3222477408,2,0,116476604,36,32,1,1,0,0,0,0
36,0.0455,1.4208,0.7071,0.0032,0.7037,0.6908,0.01,0.0011,0.236,0.6823,0.0105,0.0124,0.0091,0.103,0.0058,0.065,0.006,0.0059,0.0614,0.0706,0.0039,0.0651,0.3651,0.0104,0.0174,0.0335,0.2769,0.1946,0.2794,2.3702,4,3222483744,3222485152,0,0,116476604,37,33,1,1,0,0,0,0
37,0.0409,1.2878,0.7529,0.0023,0.7504,0.7413,0.0076,0.0006,0.1748,0.5052,0.0057,0.0102,0.0071,0.0659,0.004,0.0335,0.0036,0.0032,0.065,0.0552,0.0019,0.0522,0.2718,0.0107,0.0166,0.0274,0.2649,0.1612,0.2951,2.1987,5,3222483744,3222487264,1,0,116476604,38,34,1,1,0,0,0,0
38,0.0383,1.7513,0.6717,0.0022,0.6693,0.6565,0.0103,0.0013,0.5763,1.063,0.0092,0.011,0.0105,0.1231,0.0092,0.0788,0.0048,0.0033,0.102,0.0528,0.0018,0.0567,0.4134,0.0078,0.0083,0.014,0.2724,0.2919,0.3062,2.862,6,3222483744,3222483040,2,0,116476604,39,35,1,1,0,0,0,0
39,0.0465,1.4893,0.7652,0.0022,0.7628,0.7549,0.0063,0.0006,0.2613,0.6853,0.0101,0.0122,0.0106,0.0895,0.0041,0.0557,0.0107,0.0056,0.0993,0.0496,0.0033,0.0377,0.3318,0.0175,0.0237,0.033,0.3361,0.1454,0.2438,2.3894,7,3222483744,3222473184,0,0,116476604,40,36,1,1,0,0,0,0
