ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
2388.8472,2386.5625,2361.8884,2384.9298,7,7,37,2363.447,2384.9519,2384.96,2384.9536,2384.9306,2368.8671,2388.8606,2384.957,2363.4035,2363.4075,2364.5819,2364.231,2368.8671,14580,2368.8671,2364.636,2364.1354,True,2386.5611,5,5791200,5791200,1
2390.8234,2388.8792,2363.5961,2384.882,6,2,38,2365.8412,2384.9611,2384.9655,2384.962,2384.8853,2369.9024,2390.8423,2384.964,2365.5629,2365.5854,2366.5672,2366.2793,2369.9024,10408,2369.9024,2366.5832,2366.1932,True,2388.878,4,5791200,5791200,1
2393.3219,2390.8572,2365.845,2384.9181,5,3,39,2367.7287,2384.9665,2384.9708,2384.9672,2384.9188,2375.5567,2393.3333,2384.9694,2367.5074,2367.5252,2370.0769,2368.1683,2375.5567,5696,2375.5567,2370.1047,2368.0737,True,2390.8551,3,5791200,5791200,1
2395.2724,2393.3474,2367.7331,2384.9122,4,4,40,2370.0135,2384.9717,2384.9756,2384.9724,2384.913,2375.4257,2395.2827,2384.9741,2369.7988,2369.8188,2370.6299,2370.3402,2375.4257,14580,2375.4257,2370.6396,2370.2897,True,2393.3458,2,5791200,5791200,1
2397.7532,2395.2961,2370.0174,2384.8989,3,5,41,2372.1843,2384.9765,2384.981,2384.9772,2384.9,2380.6702,2397.7636,2384.9795,2372.0055,2372.0198,2374.7994,2372.7253,2380.6702,10408,2380.6702,2374.823,2372.653,True,2395.2949,1,5791200,5791200,1
2400.0761,2397.7784,2372.2189,2384.9244,2,6,42,2373.9556,2384.9818,2384.9858,2384.9826,2384.9251,2378.2143,2400.094,2384.9842,2373.7826,2373.797,2375.9635,2375.6118,2378.2143,14580,2378.2143,2375.9741,2375.561,True,2397.777,0,5791200,5791200,1
2408.9886,2400.3538,2373.9598,2400.2308,8,7,43,2384.8399,2400.2435,2400.2589,2400.2452,2400.2316,2393.2307,2409.0094,2400.2506,2384.7433,2384.7507,2388.2862,2385.8505,2393.2307,35368,2393.2307,2388.3143,2385.7523,True,2400.3509,4,5791200,5791200,1
2410.9803,2409.0315,2384.9874,2400.2369,7,1,44,2386.8447,2400.2619,2400.2685,2400.2636,2400.2379,2391.3535,2410.9969,2400.2663,2386.6307,2386.6454,2387.7178,2387.3213,2391.3535,5696,2391.3535,2387.7409,2387.1691,True,2409.0282,3,5791200,5791200,1
2418.4463,2411.0214,2386.8488,2400.2244,6,2,45,2389.1416,2400.2695,2400.2742,2400.2704,2400.2254,2392.7818,2418.4635,2400.2725,2388.9384,2388.9524,2389.9183,2389.6139,2392.7818,14580,2392.7818,2389.9352,2389.5421,True,2411.0185,2,5791200,5791200,1
2420.4346,2418.4867,2389.1477,2400.2174,5,3,46,2390.9695,2400.3114,2400.3159,2400.3123,2400.2185,2395.0144,2420.4447,2400.3142,2390.8983,2390.906,2391.8392,2391.4913,2395.0144,10408,2395.0144,2391.8603,2391.4198,True,2418.4841,1,5791200,5791200,1
