frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
27,0.042,1.1324,0.6786,0.0026,0.6758,0.6697,0.0039,0.0012,0.1569,0.4355,0.013,0.0045,0.0056,0.056,0.0024,0.058,0.002,0.0018,0.04,0.0371,0.0017,0.0323,0.2234,0.0076,0.009,0.0211,0.2767,0.1982,0.2227,1.9922,3,482829408,482830816,0,0,116476604,28,26,1,1,0,0,0,0
28,0.0606,1.4675,0.949,0.0033,0.9454,0.9347,0.0083,0.001,0.2192,0.4997,0.016,0.0053,0.0065,0.0606,0.0032,0.0257,0.0023,0.004,0.0517,0.0374,0.0028,0.0405,0.2159,0.0054,0.0106,0.0184,0.5965,0.1617,0.2463,2.6669,4,482829408,482837856,1,0,116476604,29,27,1,1,0,0,0,0
29,0.0486,1.8341,0.7693,0.0036,0.7654,0.7582,0.0042,0.0015,0.3819,1.0289,0.0208,0.0072,0.0118,0.131,0.0054,0.0542,0.0039,0.0034,0.0454,0.2587,0.0025,0.0547,0.544,0.0186,0.0214,0.0329,1.1237,0.0095,0,3.0555,5,482829408,482831520,2,0,116476604,30,27,1,0,0,0,24,0
30,0.0516,310.592,0.9988,0.0036,0.9949,0.9898,0.0036,0.001,0.1892,309.57,0.1478,0.0159,0.0114,0.159,0.0067,0.0778,0.0036,0.0072,0.0654,0.0755,0.005,0.0827,0.4604,0.0222,0.0119,0.026,0.8946,0.2583,0.2375,312.21,6,482829408,482835040,0,0,116476604,31,28,1,1,0,0,0,0
31,0.0752,1.8839,1.1985,0.0055,1.192,1.1796,0.0087,0.0018,0.2508,0.6636,0.02,0.0051,0.0084,0.0866,0.0034,0.0871,0.0082,0.0035,0.0624,0.0353,0.002,0.0544,0.3258,0.0143,0.0138,0.0175,0.3118,0.2579,1.6322,4.4927,7,482829408,482835744,1,0,116476604,32,29,1,1,0,0,0,0
32,0.0512,1.5384,0.7101,0.0029,0.7069,0.6993,0.0055,0.001,0.1915,0.7973,0.0144,0.0059,0.0057,0.2926,0.0061,0.0769,0.0124,0.0035,0.0445,0.04,0.0018,0.0663,0.5203,0.0155,0.0157,0.0259,0.3038,0.1368,0.2487,2.4009,0,482829408,411903712,2,0,116476604,33,30,1,1,0,0,0,0
33,0.0511,1.3119,0.7045,0.0037,0.7004,0.6929,0.0059,0.0012,0.2429,0.5751,0.0134,0.0053,0.0063,0.0642,0.0036,0.0449,0.0046,0.0166,0.0537,0.0486,0.0049,0.036,0.2474,0.0119,0.0194,0.034,0.3206,0.2188,0.3796,2.633,1,482829408,411905120,0,0,116476604,34,31,1,1,0,0,0,0
34,0.0513,7.7532,2.558,0.0026,2.555,2.498,0.0382,0.013,2.6858,5.1245,0.1171,0.0276,0.0594,0.797,0.0405,0.4361,0.0339,0.0125,0.2618,0.1919,0.0109,0.2155,1.9023,0.0587,0.0439,0.0561,0.9631,0.5309,0.6697,10.2933,2,482829408,411892448,1,0,116476604,35,32,1,1,0,0,0,0
35,0.043,1.1448,0.6773,0.0026,0.6744,0.6682,0.0041,0.0012,0.1711,0.4442,0.014,0.0043,0.0064,0.0574,0.0032,0.0716,0.0045,0.0025,0.0331,0.0257,0.0018,0.0265,0.2143,0.0063,0.0103,0.0326,0.3042,0.1722,0.2369,2.0357,3,482829408,482830816,2,0,116476604,36,33,1,1,0,0,0,0
36,0.0488,1.2301,0.6229,0.004,0.6186,0.6122,0.0043,0.0014,0.2371,0.5878,0.0168,0.0049,0.0082,0.0904,0.005,0.0476,0.0056,0.0038,0.0514,0.0434,0.0023,0.0442,0.277,0.0088,0.0075,0.0263,0.3025,0.328,0.34,2.4382,4,482829408,482837856,0,0,116476604,37,34,1,1,0,0,0,0
