ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms
2141.9149,2140.3677,2092.4047,2140.267,12,9,86,2093.6578,2140.2859,2140.3123,2140.2876,2140.2713,2135.9354,2141.9123,2140.2977,2093.5126,2093.5257,2135.9354,51640,2123.8177,2117.3965,2117.3927
2151.7921,2150.9602,2093.6647,2150.8826,12,10,87,2097.4322,2150.8937,2150.9098,2150.8949,2150.8844,2150.239,2151.7906,2150.8994,2097.2777,2097.2922,2150.239,52824,2133.5254,2119.9324,2119.9302
2154.9154,2151.802,2097.4407,2147.5381,11,11,88,2100.5862,2150.9112,2150.9162,2150.9122,2147.5407,2146.6168,2154.9109,2150.9137,2100.5381,2100.5439,2146.6168,32216,2138.8268,2131.7769,2131.7741
2157.0838,2154.9345,2102.4893,2148.9129,10,9,89,2105.2187,2150.9171,2150.9213,2150.9182,2148.9153,2148.3902,2157.081,2150.9194,2105.0996,2105.1091,2148.3902,54348,2141.0438,2134.5131,2134.5063
2162.9438,2157.1002,2105.2251,2150.2911,9,10,90,2107.1364,2150.922,2150.9261,2150.9231,2150.2928,2149.8415,2162.9367,2150.9242,2106.9747,2106.9873,2149.8415,51640,2142.817,2136.495,2136.4921
2165.267,2163.21,2107.1454,2163.1297,12,11,91,2108.9473,2163.1442,2163.164,2163.1453,2163.134,2160.9115,2165.2652,2163.1501,2108.9092,2108.9144,2160.9115,32216,2152.352,2147.2169,2147.2094
2168.1637,2165.9979,2120.0589,2165.9463,12,8,92,2121.0227,2165.9591,2165.9701,2165.9602,2165.9489,2165.1385,2168.1606,2165.9628,2120.9024,2120.9162,2165.1385,54348,2154.5311,2148.8304,2148.8281
2170.5581,2168.305,2121.029,2168.253,12,9,93,2123.7565,2168.2626,2168.2734,2168.2637,2168.2547,2165.8602,2170.5559,2168.267,2123.6104,2123.6235,2165.8602,51640,2157.0829,2150.2343,2150.2322
2183.5413,2182.7126,2123.7675,2182.6297,12,10,94,2125.8859,2182.6398,2182.6573,2182.6411,2182.6312,2182.0656,2183.5399,2182.6456,2125.7063,2125.7206,2182.0656,52824,2164.6206,2150.8206,2150.8178
2187.1118,2183.5514,2125.8983,2178.3372,11,11,95,2128.6737,2182.6587,2182.6644,2182.6605,2178.3422,2177.4902,2187.1067,2182.6619,2128.6184,2128.625,2177.4902,32216,2170.0327,2161.5532,2161.5493
2188.9835,2187.135,2131.921,2180.7489,10,11,96,2133.2817,2182.6653,2182.6702,2182.6663,2180.7523,2180.1872,2188.9818,2182.6679,2133.2296,2133.2349,2180.1872,54348,2172.5742,2165.8617,2165.8588
2191.5607,2188.995,2134.7445,2182.1309,9,11,97,2140.2077,2182.671,2182.6752,2182.672,2182.1328,2181.6373,2191.5568,2182.6734,2140.1339,2140.1387,2181.6373,51640,2174.3486,2166.8854,2166.8784
2194.9965,2193.5327,2140.3166,2193.4706,12,11,98,2141.9973,2193.4858,2193.5035,2193.4869,2193.4743,2192.6234,2194.9922,2193.4915,2141.9566,2141.9618,2192.6234,32216,2183.8181,2178.0983,2178.0951
2207.3298,2206.3344,2150.9278,2206.219,12,8,99,2151.9691,2206.2386,2206.2571,2206.2396,2206.2227,2205.3957,2207.3282,2206.2455,2151.8489,2151.8594,2205.3957,54348,2191.4055,2180.6439,2180.64
2211.0155,2207.3488,2151.9773,2198.7889,11,9,100,2155.0163,2206.2752,2206.2808,2206.2767,2198.792,2197.9512,2211.0114,2206.2786,2154.9628,2154.969,2197.9512,51640,2189.1761,2182.0722,2182.0703
2213.524,2211.0391,2155.0194,2203.0833,10,10,101,2157.2547,2206.2818,2206.2861,2206.2829,2203.0862,2202.2091,2213.5209,2206.2845,2157.1569,2157.1695,2202.2091,52824,2192.0597,2182.5786,2182.5759
2216.3256,2214.0833,2157.2601,2213.9756,12,11,102,2163.0815,2213.9885,2214.0172,2213.9906,2213.9774,2208.7441,2216.3243,2213.9994,2163.0132,2163.024,2208.7441,32216,2202.3375,2193.1585,2193.1561
2218.7867,2216.3343,2163.1667,2213.9497,11,11,103,2165.3304,2214.0189,2214.0264,2214.0207,2213.9553,2212.7691,2218.7839,2214.0229,2165.2932,2165.2963,2212.7691,51640,2204.4799,2198.6421,2198.637
2221.5694,2219.8418,2165.9722,2219.7011,12,11,104,2168.2321,2219.7173,2219.7354,2219.7185,2219.7046,2218.9927,2221.5668,2219.7233,2168.1949,2168.1994,2218.9927,52824,2209.2844,2202.9477,2202.9448
2235.0057,2234.1385,2168.275,2234.0056,12,11,105,2170.6561,2234.0222,2234.0411,2234.0233,2234.0084,2233.5063,2235.004,2234.0291,2170.6072,2170.6122,2233.5063,54348,2220.2748,2206.1192,2206.1156
2239.0324,2235.0203,2182.6774,2226.1367,11,8,106,2183.7717,2234.0428,2234.0478,2234.0441,2226.1399,2225.2905,2239.03,2234.0456,2183.6063,2183.6179,2225.2905,32216,2216.8075,2209.3313,2209.3265
