ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms
2365.5209,2361.2805,2322.3229,2353.5874,7,6,103,2325.6181,2360.1491,2360.1561,2360.1508,2353.5922,2352.742,2365.5186,2360.1526,2325.352,2325.3804,2352.742,36208,2345.5432,2337.5252,2337.5217
2368.4512,2365.5358,2325.635,2354.3572,6,7,104,2327.2825,2360.1569,2360.1624,2360.1584,2354.3606,2353.6502,2368.4477,2360.16,2327.2417,2327.2462,2353.6502,52676,2346.5316,2339.4664,2339.4641
2371.2498,2368.4729,2330.8605,2355.0398,5,6,105,2332.5651,2360.1631,2360.169,2360.1647,2355.0416,2354.5673,2371.2456,2360.167,2332.5119,2332.5174,2354.5673,34396,2347.1979,2340.6173,2340.6154
2376.3916,2371.5137,2332.5683,2371.4305,8,7,106,2337.0004,2371.4447,2371.4608,2371.4457,2371.4315,2367.3792,2376.3873,2371.4506,2336.8676,2336.8769,2367.3792,36208,2358.1515,2353.2347,2353.2313
2378.3384,2376.4124,2337.6779,2371.4174,7,7,107,2341.6643,2371.4624,2371.4674,2371.4632,2371.4205,2369.7756,2378.335,2371.4652,2341.566,2341.5782,2369.7756,52676,2359.5062,2354.2788,2354.2701
2381.056,2378.3541,2341.7805,2371.4362,6,6,108,2344.2833,2371.4682,2371.4715,2371.4689,2371.437,2369.738,2381.0495,2371.4699,2344.2357,2344.2425,2369.738,34396,2359.7347,2354.9915,2354.9883
2393.4491,2392.57,2344.2862,2392.4833,8,7,109,2346.4152,2392.4964,2392.5136,2392.4975,2392.4861,2391.9492,2393.4472,2392.5014,2346.3594,2346.3656,2391.9492,52392,2377.4863,2359.928,2359.925
2397.4202,2393.4638,2360.1707,2386.7157,7,4,110,2361.3712,2392.5148,2392.5218,2392.5164,2386.727,2385.5149,2397.4178,2392.5188,2361.311,2361.317,2385.5149,36208,2376.0847,2368.3199,2368.3152
2400.233,2397.434,2361.3754,2387.4502,6,5,111,2365.7949,2392.5226,2392.5266,2392.5235,2387.454,2385.7545,2400.2274,2392.5245,2365.601,2365.6186,2385.7545,34396,2376.1802,2370.384,2370.3815
2402.8964,2400.2564,2365.7991,2387.7841,5,6,112,2368.5247,2392.5272,2392.5311,2392.5281,2387.7857,2386.1789,2402.8908,2392.5292,2368.4942,2368.4978,2386.1789,52676,2376.5404,2370.4286,2370.4254
2405.9631,2403.2996,2368.5272,2403.2411,8,7,113,2371.3779,2403.2483,2403.2643,2403.2493,2403.2421,2402.3274,2405.9609,2403.2544,2371.3025,2371.3129,2402.3274,36208,2392.6779,2386.4249,2386.4194
