ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
1979.1482,1967.5778,1935.7551,1959.2274,7,5,29,1938.2046,1959.2885,1959.2931,1959.2893,1959.2281,1943.6192,1979.1469,1959.2912,1938.056,1938.0665,1940.6492,1940.2205,1943.6192,44380,1943.6192,1940.6603,1940.1766,True,1967.576,1,5791200,5791200,1
1980.9826,1979.1658,1938.2142,1959.2458,6,6,30,1939.7383,1959.2941,1959.2984,1959.2949,1959.2465,1945.8497,1980.9816,1959.2968,1939.5548,1939.5713,1942.6109,1940.4332,1945.8497,44404,1945.8497,1942.6313,1940.3002,True,1979.1635,0,5791200,5791200,1
1982.6835,1981.2716,1939.7479,1981.1305,12,7,31,1952.3452,1981.1755,1981.1928,1981.1764,1981.1312,1959.0693,1982.682,1981.1854,1952.2103,1952.2223,1955.0392,1952.7915,1959.0693,55328,1959.0693,1955.0606,1952.7235,True,1981.2676,7,5791200,5791200,1
1984.4003,1982.6987,1952.3548,1981.1231,11,8,32,1954.1853,1981.1952,1981.2011,1981.1961,1981.1241,1958.9654,1984.3993,1981.1987,1954.0598,1954.074,1954.9009,1954.5867,1958.9654,44380,1958.9654,1954.9168,1954.5119,True,1982.6967,7,5791200,5791200,1
1986.3473,1984.4093,1954.1921,1981.1683,10,9,33,1955.9518,1981.2022,1981.2068,1981.2031,1981.1691,1962.5264,1986.3462,1981.2053,1955.7889,1955.8029,1958.3999,1956.455,1962.5264,43500,1962.5264,1958.4329,1956.3716,True,1984.4079,7,5791200,5791200,1
1988.2271,1986.357,1955.9545,1981.1429,9,10,34,1957.8702,1981.2085,1981.2137,1981.2095,1981.1436,1964.8275,1988.2259,1981.2119,1957.757,1957.7675,1960.8783,1958.2652,1964.8275,44404,1964.8275,1960.908,1958.1864,True,1986.3554,6,5791200,5791200,1
1990.3925,1988.2403,1957.8757,1981.1492,8,11,35,1959.1542,1981.2147,1981.2193,1981.2156,1981.1503,1963.8478,1990.3914,1981.2178,1959.1169,1959.1209,1960.3582,1959.9157,1963.8478,44380,1963.8478,1960.3733,1959.8715,True,1988.238,5,5791200,5791200,1
1992.509,1990.4037,1959.2999,1981.1561,7,5,36,1961.3388,1981.2206,1981.2247,1981.2214,1981.1569,1968.0048,1992.508,1981.2233,1961.2283,1961.2416,1964.1233,1961.7583,1968.0048,55328,1968.0048,1964.1465,1961.662,True,1990.4024,4,5791200,5791200,1
1994.5308,1992.5223,1961.346,1981.1623,6,6,37,1962.924,1981.2256,1981.23,1981.2264,1981.1632,1972.216,1994.5295,1981.2285,1962.8041,1962.8146,1968.6329,1963.8712,1972.216,43500,1972.216,1968.6718,1963.6771,True,1992.5197,3,5791200,5791200,1
1996.5276,1994.5441,1962.9333,1981.1152,5,7,38,1964.4986,1981.2308,1981.2352,1981.2318,1981.1162,1968.3856,1996.5266,1981.2337,1964.3041,1964.315,1965.2649,1964.9072,1968.3856,44380,1968.3856,1965.2786,1964.8513,True,1994.5424,2,5791200,5791200,1
