frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
25,0.0399,116.693,1.0108,0.0022,1.0083,0.9922,0.0131,0.0015,0.2727,115.542,0.009,0.0121,0.0071,0.125,0.0053,0.085,0.009,0.0053,0.0726,0.0427,0.0102,0.8179,1.1432,0.0362,0.0968,0.0916,2.5735,0.9432,1.1419,121.931,1,1135711904,1131176992,1,0,116476604,26,24,1,1,0,0,0,0
26,0.0441,1.4796,0.7355,0.0023,0.733,0.7249,0.0064,0.001,0.175,0.715,0.0076,0.0042,0.0064,0.0974,0.0091,0.1315,0.0056,0.0053,0.0933,0.1044,0.0036,0.0457,0.4723,0.0042,0.0156,0.0319,1.4751,0.8576,1.0255,5.4249,2,1135711904,1131181920,2,0,116476604,27,25,1,1,0,0,0,0
27,0.0535,1.8393,0.8791,0.0034,0.8753,0.8666,0.0063,0.0007,0.1877,0.9219,0.0088,0.007,0.0139,0.1257,0.0063,0.0583,0.0144,0.006,0.0852,0.0417,0.2812,0.0597,0.3706,0.0058,0.0242,0.0326,0.4512,0.3104,0.3007,3.1502,3,1135711904,1135715424,0,0,116476604,28,26,1,1,0,0,0,0
28,0.0472,1.4076,0.7821,0.0023,0.7794,0.7706,0.0064,0.0013,0.2165,0.5941,0.0091,0.0052,0.0074,0.0819,0.008,0.0525,0.0063,0.0047,0.0677,0.0559,0.0039,0.0499,0.3079,0.0039,0.0182,0.0358,0.4503,0.2556,0.2539,2.5868,4,1135711904,1135706976,1,0,116476604,29,27,1,1,0,0,0,0
29,0.046,1.2577,0.6328,0.0021,0.6305,0.6234,0.0052,0.0008,0.192,0.5954,0.0091,0.0056,0.0088,0.0718,0.005,0.0442,0.0065,0.0038,0.0628,0.1097,0.0023,0.0467,0.3352,0.0069,0.0181,0.0348,0.4009,0.2936,0.2471,2.4168,5,1135711904,1135718240,2,0,116476604,30,28,1,1,0,0,0,0
30,0.2206,114.78,2.8912,0.0263,2.8638,2.8091,0.0423,0.0062,1.2221,111.872,0.0095,0.0128,0.0088,0.3443,0.0099,0.0392,0.0029,0.0025,0.0307,0.0295,0.002,0.0808,0.5245,0.0706,0.0093,0.0192,0.3802,0.2799,0.3038,116.15,6,1135711904,1135720352,0,0,116476604,31,29,1,1,0,0,0,0
31,0.0421,1.6527,0.778,0.0024,0.7754,0.7682,0.0052,0.0009,0.3044,0.8525,0.0108,0.0071,0.0158,0.1556,0.0078,0.0745,0.0088,0.006,0.065,0.0574,0.0046,0.0984,0.4509,0.0084,0.0138,0.0189,0.3698,0.3263,1.2764,3.9947,7,1135711904,1135719648,1,0,116476604,32,30,1,1,0,0,0,0
32,0.0481,1.3464,0.7783,0.0028,0.7751,0.7607,0.0113,0.0015,0.2577,0.5381,0.0084,0.0055,0.0073,0.0651,0.0042,0.035,0.006,0.0044,0.0395,0.0404,0.0044,0.038,0.218,0.0038,0.0097,0.1361,0.2505,0.2017,0.4018,2.5387,0,1135711904,1131186848,2,0,116476604,33,31,1,1,0,0,0,0
33,0.039,1.4772,0.6429,0.0023,0.6403,0.6329,0.0056,0.0009,0.3218,0.8152,0.0104,0.0064,0.0103,0.1486,0.0084,0.0745,0.0066,0.006,0.0659,0.0625,0.0046,0.0588,0.4103,0.0055,0.0119,0.0202,0.3381,0.1967,0.3971,2.6076,1,1135711904,1131176992,0,0,116476604,34,32,1,1,0,0,0,0
34,0.0524,1.4492,0.7704,0.0028,0.7673,0.7599,0.0055,0.001,0.308,0.6491,0.0131,0.0071,0.0172,0.1177,0.0072,0.0395,0.0047,0.0049,0.0358,0.0297,0.0022,0.0314,0.2541,0.0041,0.017,0.0376,0.3134,0.1728,0.4247,2.5925,2,1135711904,1131181920,1,0,116476604,35,33,1,1,0,0,0,0
35,0.0411,1.5361,0.7062,0.0022,0.7037,0.6958,0.0058,0.0011,0.3271,0.8118,0.0106,0.0063,0.0142,0.1278,0.0102,0.0746,0.006,0.0066,0.0656,0.0583,0.0061,0.0675,0.3938,0.0057,0.0101,0.0177,1.4608,0.0139,0,3.0748,3,1135711904,1135715424,2,0,116476604,36,33,1,0,0,0,24,0
36,0.0494,1.2506,0.7135,0.0025,0.7104,0.7021,0.0064,0.0009,0.2413,0.5077,0.0087,0.0046,0.0073,0.0635,0.0036,0.0393,0.0056,0.0049,0.0384,0.0331,0.0026,0.0303,0.2046,0.0038,0.0157,0.0328,5.6549,1.05,0.7114,9.561,4,1135711904,1135706976,0,0,116476604,37,34,1,1,0,0,0,0
37,0.0481,1.5952,0.7205,0.0019,0.7184,0.7105,0.0059,0.0013,0.2821,0.8387,0.0111,0.0082,0.0162,0.2083,0.0119,0.0888,0.0078,0.0048,0.0433,0.0566,0.0033,0.064,0.461,0.0083,0.0204,0.0358,0.6309,0.3481,0.8211,3.6958,5,1135711904,1135718240,1,0,116476604,38,35,1,1,0,0,0,0
38,0.0398,1.1827,0.6574,0.0023,0.6549,0.6472,0.0055,0.0014,0.1918,0.4924,0.008,0.0054,0.0073,0.0721,0.0051,0.0375,0.0049,0.0041,0.036,0.0498,0.005,0.0417,0.2371,0.0044,0.0169,0.0337,0.3761,0.2102,0.238,2.2112,6,1135711904,1135720352,2,0,116476604,39,36,1,1,0,0,0,0
