frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
38,0.0507,1.5761,0.8007,0.0035,0.7969,0.7882,0.0064,0.0013,0.272,0.762,0.019,0.009,0.0122,0.1205,0.0064,0.0648,0.0043,0.0143,0.0722,0.0898,0.0034,0.0557,0.403,0.0027,0.0052,0.0147,0.3325,0.239,0.2768,2.6774,6,1994869664,1996052320,2,0,116476604,39,36,1,1,0,0,0,0
39,0.0444,1.5038,0.8366,0.0029,0.8335,0.8247,0.0063,0.0012,0.2434,0.6286,0.0099,0.0054,0.0088,0.1326,0.0048,0.0469,0.0042,0.0035,0.0535,0.048,0.0032,0.0462,0.3272,0.0032,0.0215,0.0244,0.2876,0.2109,0.3562,2.6339,7,1994869664,1996053024,0,0,116476604,40,37,1,1,0,0,0,0
40,0.0374,1.788,0.6677,0.0021,0.6654,0.6575,0.0059,0.0008,0.2876,1.0975,0.0155,0.0085,0.0766,0.2978,0.0175,0.123,0.0049,0.0078,0.0996,0.067,0.0028,0.063,0.6504,0.004,0.0135,0.0209,0.328,0.252,0.341,2.9944,0,1994869664,1996050208,1,0,116476604,41,38,1,1,0,0,0,0
41,0.042,1.52,0.6942,0.0028,0.6912,0.6838,0.0055,0.0011,0.3318,0.8082,0.0116,0.0088,0.0159,0.1549,0.008,0.0676,0.0054,0.0058,0.0589,0.0558,0.0041,0.0534,0.3906,0.0047,0.0103,0.0179,0.4198,0.2316,0.2719,2.693,1,1994869664,1996047392,2,0,116476604,42,39,1,1,0,0,0,0
42,0.0409,1.5368,0.766,0.0024,0.7634,0.7541,0.0062,0.002,0.289,0.7522,0.0099,0.0068,0.0142,0.134,0.0086,0.0762,0.005,0.0047,0.0642,0.0558,0.0039,0.0531,0.3833,0.0051,0.0105,0.0178,0.2548,0.2194,0.3459,2.629,2,1994869664,1996055136,0,0,116476604,43,40,1,1,0,0,0,0
43,0.0395,1.1798,0.6895,0.0023,0.6865,0.6775,0.0064,0.0014,0.2009,0.4624,0.0077,0.0047,0.007,0.0739,0.0048,0.0328,0.0041,0.0047,0.0358,0.0363,0.0023,0.0301,0.2089,0.0036,0.0159,0.0295,0.3182,0.1599,0.2105,2.0748,3,1994869664,1996060768,1,0,116476604,44,41,1,1,0,0,0,0
44,0.0409,1.1466,0.6622,0.0027,0.6593,0.6522,0.0055,0.0009,0.1895,0.4516,0.0076,0.0044,0.007,0.0713,0.0046,0.0371,0.0042,0.003,0.0379,0.0339,0.0021,0.0313,0.2115,0.0034,0.0193,0.0297,0.4385,0.3258,0.4865,2.7966,4,1994869664,1996060064,2,0,116476604,45,42,1,1,0,0,0,0
45,0.0511,2.1081,0.6704,0.0027,0.6675,0.6612,0.0046,0.0009,0.308,1.4126,0.0117,0.0094,0.0176,0.615,0.0171,0.1474,0.0052,0.0119,0.1108,0.0664,0.0045,0.0581,0.9977,0.0064,0.0156,0.0233,0.5039,0.2627,0.2504,3.4053,5,1994869664,1996045984,0,0,116476604,46,43,1,1,0,0,0,0
46,0.0414,1.4819,0.7056,0.0021,0.7033,0.6946,0.0067,0.001,0.2969,0.7484,0.0101,0.0061,0.0131,0.13,0.0094,0.0646,0.0057,0.0058,0.0626,0.0569,0.0047,0.0559,0.37,0.0056,0.0145,0.0198,0.5074,0.4645,1.3257,4.5892,6,1994869664,1996052320,1,0,116476604,47,44,1,1,0,0,0,0
47,0.0718,5.1446,0.9188,0.0029,0.9155,0.9049,0.008,0.0014,1.0419,4.1223,0.0495,0.0309,0.0402,0.7788,0.0613,0.5134,0.0314,0.0538,0.3555,0.4808,0.0503,0.4935,2.622,0.0447,0.0652,0.0834,1.9626,0.784,0.5338,9.0033,7,1994869664,1996053024,2,0,116476604,48,45,1,1,0,0,0,0
