frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
56,0.0434,1.4238,0.7282,0.0023,0.7257,0.7151,0.0087,0.0009,0.2014,0.6354,0.0078,0.0048,0.005,0.1231,0.0081,0.0631,0.0059,0.0032,0.0735,0.0589,0.0015,0.0614,0.38,0.0042,0.0458,0.033,0.4055,0.3246,0.3041,2.8166,0,1994856992,1135714720,2,0,116476604,57,53,1,1,0,0,0,0
57,0.0591,1.838,0.8101,0.0057,0.804,0.7907,0.009,0.002,0.3023,1.0008,0.011,0.0062,0.0103,0.1724,0.0184,0.1229,0.006,0.0044,0.1351,0.0993,0.0033,0.0839,0.6136,0.0042,0.0156,0.0225,0.4927,0.3084,0.2859,3.2464,1,1994856992,1135718944,0,0,116476604,58,54,1,1,0,0,0,0
58,0.048,1.8608,0.7083,0.0026,0.7053,0.6931,0.0081,0.0017,0.3398,1.1177,0.0089,0.006,0.0079,0.2027,0.0118,0.1605,0.0171,0.0062,0.1397,0.0805,0.0041,0.1052,0.6886,0.0091,0.0226,0.0327,0.473,0.2297,1.6195,5.3097,2,1994856992,1135714016,1,0,116476604,59,55,1,1,0,0,0,0
59,0.0427,1.4066,0.6762,0.0023,0.6737,0.6621,0.0091,0.0012,0.2065,0.6988,0.0084,0.0034,0.0052,0.0994,0.0126,0.0979,0.0051,0.0054,0.0914,0.0609,0.0065,0.0774,0.427,0.0031,0.0198,0.0288,0.3497,0.2686,0.2753,2.6282,3,1994856992,1135721056,2,0,116476604,60,56,1,1,0,0,0,0
60,0.2344,7.1699,3.751,0.0282,3.7216,3.6559,0.0523,0.0067,1.6488,3.3729,0.0323,0.0213,0.2077,0.5208,0.0378,0.1904,0.016,0.0212,0.2266,0.2506,0.0071,0.1152,1.3036,0.0102,0.0277,0.0454,0.7609,0.4415,0.4212,9.4219,4,1994856992,1135709088,0,0,116476604,61,57,1,1,0,0,0,0
61,0.0473,1.4094,0.6522,0.0023,0.6495,0.6442,0.0038,0.001,0.2606,0.6961,0.0259,0.0102,0.0106,0.1463,0.0068,0.0481,0.0049,0.0039,0.0352,0.0296,0.0015,0.0635,0.3227,0.0179,0.0371,0.062,1.2452,1.1473,1.5269,6.5371,5,1994856992,1135710496,1,0,116476604,62,58,1,1,0,0,0,0
62,0.0465,1.5228,0.8844,0.0023,0.8819,0.8704,0.0092,0.0014,0.2296,0.6053,0.0086,0.006,0.0173,0.0938,0.0044,0.0454,0.0054,0.0029,0.0423,0.0484,0.0118,0.0666,0.2965,0.005,0.0199,0.0304,0.3158,0.2371,0.744,3.1828,6,1994856992,1135720352,2,0,116476604,63,59,1,1,0,0,0,0
63,0.0567,2.2606,1.3194,0.0057,1.3133,1.3016,0.009,0.0012,0.2574,0.9126,0.0286,0.0181,0.0116,0.2303,0.0188,0.0624,0.007,0.0053,0.0773,0.0808,0.003,0.0755,0.5263,0.0048,0.0164,0.0271,0.4441,0.2656,0.2713,3.5401,7,1994856992,1135721760,0,0,116476604,64,60,1,1,0,0,0,0
64,0.052,1.6528,0.9969,0.003,0.9932,0.9821,0.0087,0.001,0.2558,0.6249,0.0107,0.006,0.0056,0.0796,0.0058,0.0677,0.0047,0.0032,0.0359,0.0397,0.0124,0.0738,0.2967,0.0067,0.0199,0.0321,0.2528,0.1956,0.3927,2.8141,0,1994856992,1135714720,1,0,116476604,65,61,1,1,0,0,0,0
65,0.0641,1.91,0.7107,0.0044,0.7056,0.6973,0.0057,0.0017,0.2362,1.1722,0.0112,0.007,0.0116,0.3411,0.0098,0.1028,0.0074,0.0089,0.1983,0.1133,0.0106,0.0865,0.842,0.0066,0.0167,0.0232,0.4242,0.2942,0.2554,3.1471,1,1994856992,1135718944,2,0,116476604,66,62,1,1,0,0,0,0
66,0.0679,1.4386,0.7108,0.003,0.7072,0.6965,0.0082,0.0011,0.2001,0.7031,0.0097,0.0046,0.0068,0.1241,0.0039,0.0906,0.0125,0.0067,0.0844,0.076,0.0048,0.0577,0.4328,0.0053,0.0153,0.0189,0.3228,0.2505,0.3841,2.7091,2,1994856992,1135714016,0,0,116476604,67,63,1,1,0,0,0,0
67,0.0408,1.628,0.6856,0.0022,0.6832,0.6708,0.0097,0.0012,0.2997,0.917,0.0092,0.0053,0.0095,0.1725,0.0055,0.0539,0.0059,0.0171,0.0951,0.1233,0.0068,0.0908,0.5356,0.0042,0.0142,0.0192,0.3156,0.1985,1.2222,3.716,3,1994856992,1135721056,1,0,116476604,68,64,1,1,0,0,0,0
68,0.0463,1.485,0.7089,0.0028,0.7058,0.6969,0.0069,0.0008,0.2875,0.7474,0.0079,0.0038,0.0052,0.0938,0.0069,0.0622,0.0191,0.0036,0.1289,0.0558,0.0019,0.0555,0.3962,0.0024,0.0176,0.0272,0.3138,0.2,1.4852,4.0271,4,1994856992,1135709088,2,0,116476604,69,65,1,1,0,0,0,0
