frame,chart_key,value_str,split_valid,cursor_w,cursor_h,value_w,value_h
869,fit_cadence_text,None,1,7,341,154,52
870,fit_heart_rate_text,None,1,7,341,166,62
870,fit_cadence_text,None,1,7,341,154,52
871,fit_heart_rate_text,None,1,7,341,166,62
871,fit_cadence_text,None,1,7,341,154,52
872,fit_heart_rate_text,None,1,7,341,166,62
872,fit_cadence_text,None,1,7,341,154,52
873,fit_heart_rate_text,None,1,7,341,166,62
873,fit_cadence_text,None,1,7,341,154,52
874,fit_heart_rate_text,None,1,7,341,166,62
874,fit_cadence_text,None,1,7,341,154,52
875,fit_heart_rate_text,None,1,7,341,166,62
875,fit_cadence_text,None,1,7,341,154,52
876,fit_heart_rate_text,None,1,7,341,166,62
876,fit_cadence_text,None,1,7,341,154,52
877,fit_heart_rate_text,None,1,7,341,166,62
877,fit_cadence_text,None,1,7,341,154,52
878,fit_heart_rate_text,None,1,7,341,166,62
878,fit_cadence_text,None,1,7,341,154,52
879,fit_heart_rate_text,None,1,7,341,166,62
879,fit_cadence_text,None,1,7,341,154,52
880,fit_heart_rate_text,None,1,7,341,166,62
880,fit_cadence_text,None,1,7,341,154,52
881,fit_heart_rate_text,None,1,7,341,166,62
881,fit_cadence_text,None,1,7,341,154,52
882,fit_heart_rate_text,None,1,7,341,166,62
882,fit_cadence_text,None,1,7,341,154,52
883,fit_heart_rate_text,None,1,7,341,166,62
883,fit_cadence_text,None,1,7,341,154,52
884,fit_heart_rate_text,None,1,7,341,166,62
884,fit_cadence_text,None,1,7,341,154,52
885,fit_heart_rate_text,None,1,7,341,166,62
885,fit_cadence_text,None,1,7,341,154,52
886,fit_heart_rate_text,None,1,7,341,166,62
886,fit_cadence_text,None,1,7,341,154,52
887,fit_heart_rate_text,None,1,7,341,166,62
887,fit_cadence_text,None,1,7,341,154,52
888,fit_heart_rate_text,None,1,7,341,166,62
888,fit_cadence_text,None,1,7,341,154,52
889,fit_heart_rate_text,None,1,7,341,166,62
889,fit_cadence_text,None,1,7,341,154,52
890,fit_heart_rate_text,None,1,7,341,166,62
890,fit_cadence_text,None,1,7,341,154,52
891,fit_heart_rate_text,None,1,7,341,166,62
891,fit_cadence_text,None,1,7,341,154,52
892,fit_heart_rate_text,None,1,7,341,166,62
892,fit_cadence_text,None,1,7,341,154,52
893,fit_heart_rate_text,None,1,7,341,166,62
893,fit_cadence_text,None,1,7,341,154,52
894,fit_heart_rate_text,None,1,7,341,166,62
894,fit_cadence_text,None,1,7,341,154,52
895,fit_heart_rate_text,None,1,7,341,166,62
895,fit_cadence_text,None,1,7,341,154,52
896,fit_heart_rate_text,None,1,7,341,166,62
896,fit_cadence_text,None,1,7,341,154,52
897,fit_heart_rate_text,None,1,7,341,166,62
897,fit_cadence_text,None,1,7,341,154,52
898,fit_heart_rate_text,None,1,7,341,166,62
898,fit_cadence_text,None,1,7,341,154,52
899,fit_heart_rate_text,None,1,7,341,166,62
899,fit_cadence_text,None,1,7,341,154,52
900,fit_heart_rate_text,None,1,7,341,166,62
900,fit_cadence_text,None,1,7,341,154,52
901,fit_heart_rate_text,None,1,7,341,166,62
901,fit_cadence_text,None,1,7,341,154,52
902,fit_heart_rate_text,None,1,7,341,166,62
902,fit_cadence_text,None,1,7,341,154,52
903,fit_heart_rate_text,None,1,7,341,166,62
903,fit_cadence_text,None,1,7,341,154,52
904,fit_heart_rate_text,None,1,7,341,166,62
904,fit_cadence_text,None,1,7,341,154,52
905,fit_heart_rate_text,None,1,7,341,166,62
905,fit_cadence_text,None,1,7,341,154,52
906,fit_heart_rate_text,None,1,7,341,166,62
906,fit_cadence_text,None,1,7,341,154,52
907,fit_heart_rate_text,None,1,7,341,166,62
907,fit_cadence_text,None,1,7,341,154,52
908,fit_heart_rate_text,None,1,7,341,166,62
908,fit_cadence_text,None,1,7,341,154,52
909,fit_heart_rate_text,None,1,7,341,166,62
909,fit_cadence_text,None,1,7,341,154,52
910,fit_heart_rate_text,None,1,7,341,166,62
910,fit_cadence_text,None,1,7,341,154,52
911,fit_heart_rate_text,None,1,7,341,166,62
911,fit_cadence_text,None,1,7,341,154,52
912,fit_heart_rate_text,None,1,7,341,166,62
912,fit_cadence_text,None,1,7,341,154,52
913,fit_heart_rate_text,None,1,7,341,166,62
913,fit_cadence_text,None,1,7,341,154,52
914,fit_heart_rate_text,None,1,7,341,166,62
914,fit_cadence_text,None,1,7,341,154,52
915,fit_heart_rate_text,None,1,7,341,166,62
915,fit_cadence_text,None,1,7,341,154,52
916,fit_heart_rate_text,None,1,7,341,166,62
916,fit_cadence_text,None,1,7,341,154,52
917,fit_heart_rate_text,None,1,7,341,166,62
917,fit_cadence_text,None,1,7,341,154,52
918,fit_heart_rate_text,None,1,7,341,166,62
918,fit_cadence_text,None,1,7,341,154,52
919,fit_heart_rate_text,None,1,7,341,166,62
919,fit_cadence_text,None,1,7,341,154,52
920,fit_heart_rate_text,None,1,7,341,166,62
920,fit_cadence_text,None,1,7,341,154,52
921,fit_heart_rate_text,None,1,7,341,166,62
921,fit_cadence_text,None,1,7,341,154,52
922,fit_heart_rate_text,None,1,7,341,166,62
922,fit_cadence_text,None,1,7,341,154,52
923,fit_heart_rate_text,None,1,7,341,166,62
923,fit_cadence_text,None,1,7,341,154,52
924,fit_heart_rate_text,None,1,7,341,166,62
924,fit_cadence_text,None,1,7,341,154,52
925,fit_heart_rate_text,None,1,7,341,166,62
925,fit_cadence_text,None,1,7,341,154,52
926,fit_heart_rate_text,None,1,7,341,166,62
926,fit_cadence_text,None,1,7,341,154,52
927,fit_heart_rate_text,None,1,7,341,166,62
927,fit_cadence_text,None,1,7,341,154,52
928,fit_heart_rate_text,None,1,7,341,166,62
928,fit_cadence_text,None,1,7,341,154,52
929,fit_heart_rate_text,None,1,7,341,166,62
929,fit_cadence_text,None,1,7,341,154,52
930,fit_heart_rate_text,None,1,7,341,166,62
930,fit_cadence_text,None,1,7,341,154,52
931,fit_heart_rate_text,None,1,7,341,166,62
931,fit_cadence_text,None,1,7,341,154,52
932,fit_heart_rate_text,None,1,7,341,166,62
932,fit_cadence_text,None,1,7,341,154,52
933,fit_heart_rate_text,None,1,7,341,166,62
933,fit_cadence_text,None,1,7,341,154,52
934,fit_heart_rate_text,None,1,7,341,166,62
934,fit_cadence_text,None,1,7,341,154,52
935,fit_heart_rate_text,None,1,7,341,166,62
935,fit_cadence_text,None,1,7,341,154,52
936,fit_heart_rate_text,None,1,7,341,166,62
936,fit_cadence_text,None,1,7,341,154,52
937,fit_heart_rate_text,None,1,7,341,166,62
937,fit_cadence_text,None,1,7,341,154,52
938,fit_heart_rate_text,None,1,7,341,166,62
938,fit_cadence_text,None,1,7,341,154,52
939,fit_heart_rate_text,None,1,7,341,166,62
939,fit_cadence_text,None,1,7,341,154,52
940,fit_heart_rate_text,None,1,7,341,166,62
940,fit_cadence_text,None,1,7,341,154,52
941,fit_heart_rate_text,None,1,7,341,166,62
941,fit_cadence_text,None,1,7,341,154,52
942,fit_heart_rate_text,None,1,7,341,166,62
942,fit_cadence_text,None,1,7,341,154,52
943,fit_heart_rate_text,None,1,7,341,166,62
943,fit_cadence_text,None,1,7,341,154,52
944,fit_heart_rate_text,None,1,7,341,166,62
944,fit_cadence_text,None,1,7,341,154,52
945,fit_heart_rate_text,None,1,7,341,166,62
945,fit_cadence_text,None,1,7,341,154,52
946,fit_heart_rate_text,None,1,7,341,166,62
946,fit_cadence_text,None,1,7,341,154,52
947,fit_heart_rate_text,None,1,7,341,166,62
947,fit_cadence_text,None,1,7,341,154,52
948,fit_heart_rate_text,None,1,7,341,166,62
948,fit_cadence_text,None,1,7,341,154,52
949,fit_heart_rate_text,None,1,7,341,166,62
949,fit_cadence_text,None,1,7,341,154,52
950,fit_heart_rate_text,None,1,7,341,166,62
950,fit_cadence_text,None,1,7,341,154,52
951,fit_heart_rate_text,None,1,7,341,166,62
951,fit_cadence_text,None,1,7,341,154,52
952,fit_heart_rate_text,None,1,7,341,166,62
952,fit_cadence_text,None,1,7,341,154,52
953,fit_heart_rate_text,None,1,7,341,166,62
953,fit_cadence_text,None,1,7,341,154,52
954,fit_heart_rate_text,None,1,7,341,166,62
954,fit_cadence_text,None,1,7,341,154,52
955,fit_heart_rate_text,None,1,7,341,166,62
955,fit_cadence_text,None,1,7,341,154,52
956,fit_heart_rate_text,None,1,7,341,166,62
956,fit_cadence_text,None,1,7,341,154,52
957,fit_heart_rate_text,None,1,7,341,166,62
957,fit_cadence_text,None,1,7,341,154,52
958,fit_heart_rate_text,None,1,7,341,166,62
958,fit_cadence_text,None,1,7,341,154,52
959,fit_heart_rate_text,None,1,7,341,166,62
959,fit_cadence_text,None,1,7,341,154,52
960,fit_heart_rate_text,None,1,7,341,166,62
960,fit_cadence_text,None,1,7,341,154,52
961,fit_heart_rate_text,None,1,7,341,166,62
961,fit_cadence_text,None,1,7,341,154,52
962,fit_heart_rate_text,None,1,7,341,166,62
962,fit_cadence_text,None,1,7,341,154,52
963,fit_heart_rate_text,None,1,7,341,166,62
963,fit_cadence_text,None,1,7,341,154,52
964,fit_heart_rate_text,None,1,7,341,166,62
964,fit_cadence_text,None,1,7,341,154,52
965,fit_heart_rate_text,None,1,7,341,166,62
965,fit_cadence_text,None,1,7,341,154,52
966,fit_heart_rate_text,None,1,7,341,166,62
966,fit_cadence_text,None,1,7,341,154,52
967,fit_heart_rate_text,None,1,7,341,166,62
967,fit_cadence_text,None,1,7,341,154,52
968,fit_heart_rate_text,None,1,7,341,166,62
968,fit_cadence_text,None,1,7,341,154,52
969,fit_heart_rate_text,None,1,7,341,166,62
969,fit_cadence_text,None,1,7,341,154,52
970,fit_heart_rate_text,None,1,7,341,166,62
970,fit_cadence_text,None,1,7,341,154,52
971,fit_heart_rate_text,None,1,7,341,166,62
971,fit_cadence_text,None,1,7,341,154,52
972,fit_heart_rate_text,None,1,7,341,166,62
972,fit_cadence_text,None,1,7,341,154,52
973,fit_heart_rate_text,None,1,7,341,166,62
973,fit_cadence_text,None,1,7,341,154,52
974,fit_heart_rate_text,None,1,7,341,166,62
974,fit_cadence_text,None,1,7,341,154,52
975,fit_heart_rate_text,None,1,7,341,166,62
975,fit_cadence_text,None,1,7,341,154,52
976,fit_heart_rate_text,None,1,7,341,166,62
976,fit_cadence_text,None,1,7,341,154,52
977,fit_heart_rate_text,None,1,7,341,166,62
977,fit_cadence_text,None,1,7,341,154,52
978,fit_heart_rate_text,None,1,7,341,166,62
978,fit_cadence_text,None,1,7,341,154,52
979,fit_heart_rate_text,None,1,7,341,166,62
979,fit_cadence_text,None,1,7,341,154,52
980,fit_heart_rate_text,None,1,7,341,166,62
980,fit_cadence_text,None,1,7,341,154,52
981,fit_heart_rate_text,None,1,7,341,166,62
981,fit_cadence_text,None,1,7,341,154,52
982,fit_heart_rate_text,None,1,7,341,166,62
982,fit_cadence_text,None,1,7,341,154,52
983,fit_heart_rate_text,None,1,7,341,166,62
983,fit_cadence_text,None,1,7,341,154,52
984,fit_heart_rate_text,None,1,7,341,166,62
984,fit_cadence_text,None,1,7,341,154,52
985,fit_heart_rate_text,None,1,7,341,166,62
985,fit_cadence_text,None,1,7,341,154,52
986,fit_heart_rate_text,None,1,7,341,166,62
986,fit_cadence_text,None,1,7,341,154,52
987,fit_heart_rate_text,None,1,7,341,166,62
987,fit_cadence_text,None,1,7,341,154,52
988,fit_heart_rate_text,None,1,7,341,166,62
988,fit_cadence_text,None,1,7,341,154,52
989,fit_heart_rate_text,None,1,7,341,166,62
989,fit_cadence_text,None,1,7,341,154,52
990,fit_heart_rate_text,None,1,7,341,166,62
990,fit_cadence_text,None,1,7,341,154,52
991,fit_heart_rate_text,None,1,7,341,166,62
991,fit_cadence_text,None,1,7,341,154,52
992,fit_heart_rate_text,None,1,7,341,166,62
992,fit_cadence_text,None,1,7,341,154,52
993,fit_heart_rate_text,None,1,7,341,166,62
993,fit_cadence_text,None,1,7,341,154,52
994,fit_heart_rate_text,None,1,7,341,166,62
994,fit_cadence_text,None,1,7,341,154,52
995,fit_heart_rate_text,None,1,7,341,166,62
995,fit_cadence_text,None,1,7,341,154,52
996,fit_heart_rate_text,None,1,7,341,166,62
996,fit_cadence_text,None,1,7,341,154,52
997,fit_heart_rate_text,None,1,7,341,166,62
997,fit_cadence_text,None,1,7,341,154,52
998,fit_heart_rate_text,None,1,7,341,166,62
998,fit_cadence_text,None,1,7,341,154,52
999,fit_heart_rate_text,None,1,7,341,166,62
999,fit_cadence_text,None,1,7,341,154,52
