frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,amf_submitted,amf_received,submit_result,query_result,decoder_copy
252,0.0383,11.2938,10.5404,0.0023,10.5381,0.2775,0.7415,0.0132,0.1831,0.088,0.1718,0.0055,0.0125,0.0177,0.3416,0.1868,0.1961,12.1946,0,253,248,0,0,0
253,0.0379,13.6563,12.7091,0.0022,12.7068,0.2993,0.937,0.0139,0.2109,0.1409,0.2639,0.0057,0.0113,0.0204,0.4325,0.1802,0.1284,14.5722,1,254,249,0,0,0
254,0.0396,13.1408,12.5823,0.0023,12.5796,0.2719,0.5498,0.0085,0.0988,0.0664,0.1,0.0028,0.0092,0.0132,0.2564,0.1221,0.1155,13.7775,2,255,250,0,0,0
255,0.0396,14.428,13.6344,0.0022,13.6321,0.2536,0.7863,0.0112,0.1857,0.1358,0.195,0.0027,0.0079,0.0141,0.22,0.1068,0.1111,14.9966,3,256,251,0,0,0
256,0.0419,12.8835,12.3059,0.0024,12.3033,0.1979,0.5661,0.012,0.1295,0.1068,0.116,0.0025,0.0119,0.0151,0.2675,0.1123,0.1834,13.5847,0,257,252,0,0,0
257,0.0393,25.9308,25.1028,0.0022,25.1004,0.2542,0.8204,0.0114,0.1864,0.1388,0.2246,0.0031,0.0085,0.0154,0.2751,0.1169,0.1178,26.5783,1,258,253,0,0,0
258,0.0469,11.9089,11.176,0.0022,11.1738,0.2702,0.7247,0.0115,0.2047,0.083,0.152,0.0018,0.0085,0.0146,0.3672,0.1854,0.1266,12.753,2,259,254,0,0,0
259,0.039,11.1411,10.6825,0.0024,10.6796,0.1851,0.4466,0.0101,0.093,0.0359,0.1153,0.0058,0.0124,0.0183,0.3091,0.1306,0.1277,11.8528,3,260,255,0,0,0
260,0.0437,22.051,21.5452,0.0022,21.5429,0.1931,0.4933,0.0085,0.1082,0.0564,0.1208,0.0044,0.0127,0.0153,0.3145,0.1393,0.1695,22.8557,0,261,256,0,0,0
261,0.0387,11.3347,10.5757,0.0023,10.5734,0.2581,0.7463,0.0109,0.144,0.1118,0.2133,0.0059,0.0131,0.0186,0.3069,0.1043,0.11,11.9931,1,262,257,0,0,0
262,0.0384,22.9032,22.1692,0.0019,22.1672,0.2857,0.7238,0.0113,0.1497,0.073,0.1967,0.0054,0.0105,0.0192,0.4479,0.1828,0.1569,23.8679,2,263,258,0,0,0
263,0.0561,10.4819,9.8799,0.0028,9.877,0.3115,0.5932,0.0095,0.1352,0.0411,0.0909,0.003,0.0099,0.0167,0.2598,0.1124,0.1395,11.1627,3,264,259,0,0,0
264,0.0368,14.3882,13.8784,0.0022,13.8761,0.1798,0.498,0.0082,0.1098,0.0571,0.1385,0.0033,0.0119,0.0177,0.2971,0.1091,0.1213,15.0496,0,265,260,0,0,0
265,0.0394,24.4221,23.7085,0.0021,23.7063,0.2603,0.7036,0.0125,0.1647,0.0961,0.1659,0.0021,0.0106,0.0193,0.3063,0.1309,0.1386,25.1494,1,266,261,0,0,0
266,0.0611,10.1473,9.4775,0.0026,9.4745,0.2732,0.6583,0.0109,0.1375,0.0739,0.1555,0.0056,0.012,0.0178,0.3964,0.1742,0.1539,11.0636,2,267,262,0,0,0
267,0.0427,20.2614,19.3186,0.0022,19.3163,0.2879,0.9315,0.0126,0.2026,0.1379,0.2827,0.0057,0.0122,0.0193,0.4347,0.1613,0.3468,21.3827,3,268,263,0,0,0
268,0.094,21.9424,21.0413,0.0024,21.0389,0.2931,0.8836,0.0133,0.267,0.1524,0.1495,0.0062,0.0178,0.0199,0.2613,0.2728,0.1121,22.7998,0,269,264,0,0,0
269,0.0376,24.8507,24.0705,0.0021,24.0684,0.302,0.7691,0.0108,0.1911,0.0934,0.1647,0.0048,0.0113,0.0192,0.349,0.1286,0.1219,25.595,1,270,265,0,0,0
270,0.0554,4.802,3.766,0.0032,3.7627,0.3234,1.0251,0.0134,0.1964,0.1979,0.2859,0.0057,0.0119,0.018,0.2424,0.0951,0.1194,5.4094,2,271,266,0,0,0
271,0.0391,27.0671,26.5124,0.002,26.5103,0.2268,0.5452,0.0108,0.1245,0.0627,0.1163,0.0019,0.0101,0.0228,0.2999,0.1421,0.1929,27.8718,3,272,267,0,0,0
272,0.0395,13.811,12.8797,0.0024,12.8771,0.2887,0.9208,0.0134,0.1944,0.1501,0.2659,0.0056,0.0116,0.0197,0.4428,0.1697,0.1122,14.7054,0,273,268,0,0,0
273,0.04,12.134,11.5234,0.0022,11.5211,0.2929,0.6004,0.0117,0.1385,0.0478,0.1019,0.0053,0.0112,0.0174,0.3076,0.1667,0.1312,12.9227,1,274,269,0,0,0
274,0.057,12.9187,12.4005,0.0025,12.3975,0.1893,0.5047,0.0093,0.108,0.0529,0.14,0.0035,0.0135,0.018,0.2756,0.1028,0.108,13.565,2,275,270,0,0,0
275,0.0394,20.6311,18.4785,0.0023,18.4762,0.8993,2.1328,0.0234,0.4658,0.1872,0.5406,0.012,0.021,0.0326,0.7132,0.3725,0.4446,22.4695,3,276,271,0,0,0
276,0.1677,9.1012,8.2924,0.0188,8.273,0.3113,0.7941,0.0133,0.1549,0.0782,0.2267,0.0074,0.0146,0.022,0.4055,0.2005,0.1772,10.1963,0,277,272,0,0,0
277,0.0613,7.1784,6.5443,0.0023,6.5419,0.3325,0.6237,0.0119,0.121,0.0748,0.0805,0.0014,0.0111,0.0165,0.21,0.0993,0.1016,7.768,1,278,273,0,0,0
278,0.042,14.0235,13.4454,0.0024,13.443,0.2268,0.5681,0.0102,0.1104,0.0477,0.1655,0.005,0.0106,0.0172,0.3114,0.1698,0.1209,14.7766,2,279,274,0,0,0
279,0.0383,9.8557,8.2684,0.0022,8.2662,0.4801,1.5624,0.0195,0.4744,0.1862,0.3869,0.0115,0.0257,0.0292,0.6945,0.3124,0.3051,11.4286,3,280,275,0,0,0
280,0.1034,10.4822,9.7348,0.0119,9.7226,0.2152,0.736,0.0097,0.1778,0.1081,0.2191,0.0043,0.0116,0.0205,0.3542,0.141,0.1313,11.3312,0,281,276,0,0,0
281,0.0375,15.1204,11.9299,0.0023,11.9275,0.9356,3.1524,0.0385,0.6885,0.4036,1.0555,0.0233,0.0396,0.068,1.9546,0.4399,0.5743,18.4881,1,282,277,0,0,0
282,0.1684,7.7275,6.7506,0.0173,6.7327,0.3121,0.9577,0.0145,0.1606,0.1642,0.2968,0.0072,0.0193,0.023,0.4881,0.175,0.1575,8.8657,2,283,278,0,0,0
283,0.1748,18.463,17.8054,0.0178,17.7872,0.3248,0.6452,0.0134,0.1186,0.0611,0.1237,0.0018,0.0128,0.0172,0.2882,0.1248,0.109,19.2796,3,284,279,0,0,0
284,0.0415,14.2295,13.2799,0.0022,13.2776,0.2877,0.94,0.013,0.2443,0.1269,0.2612,0.0046,0.0104,0.0187,0.2489,0.1094,0.1073,14.8325,0,285,280,0,0,0
285,0.0384,13.252,12.3891,0.0022,12.3869,0.2901,0.8544,0.0115,0.1901,0.1355,0.2219,0.0033,0.0094,0.0136,0.2735,0.1106,0.1164,13.8834,1,286,281,0,0,0
286,0.0379,22.976,22.1788,0.0021,22.1766,0.2595,0.7879,0.0112,0.1881,0.1664,0.1567,0.004,0.0099,0.0158,0.3319,0.1343,0.124,23.7163,2,287,282,0,0,0
287,0.0527,10.6969,10.0642,0.0028,10.0614,0.2962,0.6222,0.0112,0.1714,0.056,0.0837,0.002,0.011,0.0161,0.2666,0.1057,0.1803,11.4045,3,288,283,0,0,0
288,0.0391,13.3593,12.7034,0.0025,12.7008,0.2557,0.6488,0.0115,0.1869,0.0889,0.1006,0.0036,0.0077,0.013,0.2353,0.1316,0.1251,13.9876,0,289,284,0,0,0
289,0.0376,23.8755,23.1286,0.0022,23.1263,0.2701,0.7343,0.0104,0.1729,0.1267,0.146,0.0058,0.0135,0.019,0.3227,0.1247,0.1209,24.59,1,290,285,0,0,0
290,0.1024,10.8296,10.0048,0.0028,10.0019,0.2583,0.8178,0.0114,0.1866,0.1395,0.2174,0.0026,0.0078,0.0139,0.2268,0.1043,0.12,11.474,2,291,286,0,0,0
291,0.0376,23.4023,22.6545,0.0021,22.6523,0.2908,0.7401,0.0117,0.151,0.0851,0.1939,0.0056,0.0085,0.015,0.2571,0.1203,0.1159,24.0342,3,292,287,0,0,0
292,0.052,17.0582,14.8554,0.0026,14.8528,0.6204,2.1867,0.0242,0.5467,0.4352,0.5449,0.0104,0.018,0.0295,0.7127,0.2461,0.2106,18.4694,0,293,288,0,0,0
293,0.0989,4.9004,4.2824,0.002,4.2802,0.2497,0.6078,0.011,0.1219,0.0811,0.1359,0.0065,0.0105,0.0183,0.3967,0.1239,0.1259,5.7542,1,294,289,0,0,0
294,0.0406,2.894,2.402,0.0025,2.3995,0.2364,0.4819,0.0103,0.1022,0.0565,0.0691,0.0052,0.0108,0.0176,0.3204,0.1527,0.1621,3.6831,2,295,290,0,0,0
295,0.0395,23.6079,22.8051,0.0021,22.8029,0.3128,0.7917,0.0118,0.1696,0.082,0.2075,0.0057,0.012,0.0184,0.4159,0.1407,0.1607,24.4922,3,296,291,0,0,0
296,0.0375,22.9943,22.3023,0.0021,22.3001,0.2591,0.6801,0.0115,0.1942,0.0706,0.1384,0.0044,0.0124,0.016,0.3374,0.1284,0.1205,23.7253,0,297,292,0,0,0
297,0.0383,11.0673,10.3672,0.0024,10.3648,0.284,0.6875,0.0122,0.1816,0.0739,0.1302,0.0036,0.0128,0.0179,0.2637,0.1177,0.1244,11.7174,1,298,293,0,0,0
298,0.0382,24.6892,23.592,0.0022,23.5897,0.3276,1.0847,0.0143,0.2701,0.1583,0.3053,0.0064,0.0136,0.0217,0.4681,0.1655,0.1603,25.655,2,299,294,0,0,0
299,0.072,16.1105,14.5424,0.003,14.5394,0.5045,1.5524,0.0191,0.3144,0.1486,0.5516,0.0103,0.0169,0.029,0.6984,0.2923,0.217,17.6029,3,300,295,0,0,0
300,0.0727,5.2955,4.5644,0.0062,4.558,0.2804,0.7165,0.0129,0.14,0.1456,0.1318,0.0035,0.0149,0.0215,0.4484,0.1493,0.2039,6.3034,0,301,296,0,0,0
301,0.1328,24.0452,23.4419,0.0031,23.4387,0.2556,0.5913,0.0109,0.148,0.0613,0.1108,0.0029,0.0126,0.017,0.3273,0.1138,0.1079,24.8293,1,302,297,0,0,0
302,0.0618,10.3341,9.7118,0.003,9.7086,0.2342,0.6118,0.0111,0.1245,0.0688,0.1661,0.0052,0.011,0.0162,0.3646,0.159,0.1754,11.2223,2,303,298,0,0,0
303,0.058,24.2716,23.685,0.0024,23.6826,0.2228,0.5714,0.0161,0.1561,0.0808,0.0918,0.0019,0.0156,0.0279,0.311,0.1144,0.0935,24.9557,3,304,299,0,0,0
304,0.0443,23.1947,22.6601,0.0022,22.6577,0.2766,0.5271,0.0116,0.1099,0.0445,0.08,0.0023,0.0085,0.0176,0.3262,0.1544,0.1383,23.9554,0,305,300,0,0,0
305,0.0561,1.4772,0.7943,0.0055,0.7886,0.269,0.6719,0.0135,0.1772,0.073,0.1337,0.0033,0.0115,0.0207,0.3094,0.2454,0.3099,2.5621,1,306,301,0,0,0
306,0.0596,9.9955,9.4625,0.0026,9.4598,0.2791,0.5242,0.0125,0.1073,0.0331,0.0873,0.0032,0.0095,0.017,0.279,0.1854,0.1004,10.7366,2,307,302,0,0,0
307,0.0432,13.0798,12.2683,0.0024,12.2658,0.3506,0.802,0.0159,0.2388,0.0671,0.1243,0.003,0.0107,0.0183,0.2783,0.114,0.0953,13.7123,3,308,303,0,0,0
308,0.0731,16.7483,15.995,0.0025,15.9924,0.3435,0.7426,0.0117,0.1598,0.0704,0.1495,0.0056,0.0114,0.0192,0.3609,0.1601,0.151,17.6525,0,309,304,0,0,0
309,0.1149,8.1493,7.5274,0.0065,7.5205,0.2953,0.5943,0.0144,0.1243,0.0551,0.1009,0.0023,0.0256,0.0522,1.7883,0.6992,0.6179,11.8212,1,310,305,0,0,0
310,0.0666,1.3833,0.8925,0.0029,0.8895,0.2472,0.483,0.0111,0.1028,0.0444,0.0741,0.0013,0.0086,0.0145,0.3023,0.1518,0.1476,2.1775,2,311,306,0,0,0
311,0.0702,1.5097,0.9695,0.0028,0.9664,0.3274,0.5327,0.0132,0.1002,0.03,0.0591,0.0016,0.0082,0.0229,0.2758,0.1001,0.1346,2.2102,3,312,307,0,0,0
312,0.0613,10.677,10.1227,0.0024,10.1201,0.2927,0.5423,0.0109,0.1035,0.0331,0.0969,0.0032,0.0126,0.0174,0.2905,0.1,0.0946,11.3136,0,313,308,0,0,0
313,0.0412,14.3745,13.5478,0.0027,13.545,0.3535,0.8114,0.017,0.2286,0.0878,0.1163,0.0059,0.016,0.0195,0.5035,0.152,0.1263,15.3217,1,314,309,0,0,0
314,0.0946,13.9164,13.2799,0.0036,13.2763,0.2166,0.627,0.009,0.1917,0.0524,0.153,0.0031,0.0096,0.0176,0.2712,0.107,0.1125,14.6071,2,315,310,0,0,0
315,0.0963,11.5587,10.681,0.0034,10.6768,0.3716,0.8558,0.0206,0.1864,0.124,0.1464,0.004,0.0229,0.0288,0.5144,0.2653,0.2629,12.8993,3,316,311,0,0,0
316,0.0495,12.9473,12.0658,0.0022,12.0633,0.2691,0.8695,0.0109,0.1829,0.1345,0.2644,0.0056,0.0124,0.0191,0.3492,0.1025,0.0996,13.6437,0,317,312,0,0,0
317,0.062,20.5433,19.4198,0.0029,19.4167,0.3575,1.1101,0.0133,0.2234,0.1706,0.3353,0.0072,0.0143,0.0237,0.5102,0.173,0.1386,21.5626,1,318,313,0,0,0
318,0.0579,11.0621,10.0834,0.0022,10.0809,0.3523,0.9679,0.0125,0.1849,0.1462,0.2641,0.0056,0.0114,0.0197,0.3204,0.1775,0.1167,11.8428,2,319,314,0,0,0
319,0.0549,11.9766,11.3251,0.0027,11.3223,0.3031,0.6435,0.0104,0.1538,0.0774,0.094,0.0027,0.0089,0.0185,0.2028,0.0957,0.0981,12.5156,3,320,315,0,0,0
320,0.0428,15.0295,14.3991,0.0026,14.3964,0.2974,0.6181,0.0126,0.1353,0.0682,0.0972,0.0055,0.0129,0.0216,0.3313,0.1654,0.1123,15.8196,0,321,316,0,0,0
321,0.0409,23.6302,22.7863,0.0024,22.7836,0.2568,0.8319,0.0112,0.1782,0.118,0.2595,0.0063,0.0122,0.0185,0.3347,0.114,0.1094,24.3235,1,322,317,0,0,0
322,0.0425,23.1239,22.3585,0.0024,22.356,0.291,0.7495,0.0118,0.1842,0.1186,0.1376,0.0041,0.0164,0.0212,0.4193,0.1049,0.0933,23.8913,2,323,318,0,0,0
323,0.0405,15.9649,15.1594,0.0022,15.157,0.2943,0.7921,0.0131,0.2548,0.1236,0.1009,0.0031,0.0141,0.0198,0.3055,0.1061,0.0848,16.6023,3,324,319,0,0,0
324,0.041,16.0664,15.2837,0.0023,15.2813,0.2894,0.7691,0.0131,0.1877,0.144,0.1301,0.0026,0.0142,0.0208,0.3299,0.0896,0.0815,16.6985,0,325,320,0,0,0
325,0.0408,14.3292,13.5979,0.0024,13.5954,0.2969,0.7233,0.015,0.1709,0.0618,0.1739,0.0028,0.0085,0.0188,0.3654,0.1439,0.1113,15.1157,1,326,321,0,0,0
326,0.0414,13.959,13.2104,0.0021,13.2082,0.287,0.737,0.0118,0.1861,0.0713,0.1763,0.0026,0.0124,0.0168,0.2678,0.0914,0.0768,14.5178,2,327,322,0,0,0
327,0.0404,14.3728,13.7187,0.0021,13.7165,0.2375,0.644,0.01,0.1605,0.0753,0.1535,0.0053,0.0105,0.0164,0.3076,0.1361,0.1186,15.0807,3,328,323,0,0,0
328,0.0598,9.5944,9.1587,0.0026,9.156,0.2161,0.4292,0.0184,0.0834,0.033,0.0747,0.0024,0.0065,0.0124,0.3246,0.1763,0.1123,10.3817,0,329,324,0,0,0
329,0.061,10.0866,9.4488,0.0027,9.446,0.2479,0.6269,0.0111,0.121,0.0892,0.1497,0.0062,0.0114,0.0171,0.306,0.0836,0.1344,10.7533,1,330,325,0,0,0
330,0.0612,8.3416,7.9232,0.0025,7.9204,0.1763,0.4102,0.0072,0.0874,0.0389,0.0966,0.0026,0.0084,0.0127,0.2419,0.0903,0.0784,8.8936,2,331,326,0,0,0
331,0.0391,15.5111,14.6785,0.0025,14.6759,0.2633,0.8241,0.0269,0.189,0.1355,0.2009,0.0065,0.0091,0.0178,0.4408,0.1593,0.0789,16.327,3,332,327,0,0,0
332,0.0597,19.8763,19.0465,0.0025,19.0439,0.2875,0.818,0.0125,0.1677,0.0696,0.2724,0.0063,0.0124,0.0203,0.4439,0.1527,0.12,20.7698,0,333,328,0,0,0
333,0.0814,20.2178,19.1588,0.0035,19.1548,0.3464,1.0431,0.0266,0.2231,0.1193,0.3161,0.0083,0.0171,0.0221,0.5085,0.1873,0.1524,21.3145,1,334,329,0,0,0
334,0.0488,18.8934,17.7821,0.0024,17.7793,0.3821,1.0982,0.0169,0.2374,0.091,0.36,0.0075,0.0145,0.0246,0.5268,0.1599,0.1278,19.8861,2,335,330,0,0,0
335,0.0491,25.7114,24.8657,0.0027,24.863,0.2392,0.8288,0.0135,0.1274,0.1605,0.2802,0.0058,0.0175,0.0238,0.5944,0.1977,0.2064,26.9213,3,336,331,0,0,0
336,0.0442,16.804,15.2954,0.0024,15.2929,0.697,1.4891,0.0248,0.2646,0.1331,0.3523,0.0125,0.0212,0.0318,0.6926,0.2353,0.1712,18.1171,0,337,332,0,0,0
337,0.0454,9.0302,5.8048,0.0023,5.8025,0.9362,3.1804,0.0387,0.8328,0.5127,0.826,0.0264,0.047,0.0595,1.7118,0.4068,0.2469,11.7168,1,338,333,0,0,0
338,0.1636,10.1842,9.0722,0.0162,9.0555,0.3556,1.0958,0.0262,0.2608,0.1728,0.2741,0.0034,0.0164,0.0241,0.5209,0.1662,0.1248,11.2913,2,339,334,0,0,0
339,0.1402,19.1445,18.1054,0.0036,18.1018,0.3827,1.0269,0.0134,0.219,0.1608,0.2435,0.0052,0.0129,0.0228,0.4404,0.1411,0.1335,20.1133,3,340,335,0,0,0
340,0.0604,11.3609,10.3966,0.0031,10.3934,0.3267,0.9529,0.0135,0.1999,0.1359,0.2689,0.0056,0.0123,0.0202,0.4391,0.1425,0.0916,12.2205,0,341,336,0,0,0
341,0.0784,8.6432,8.0752,0.0032,8.0717,0.3171,0.5591,0.0126,0.0942,0.0358,0.0954,0.0019,0.0098,0.0184,0.2551,0.0976,0.0992,9.2716,1,342,337,0,0,0
342,0.0376,24.2296,23.6115,0.0021,23.6094,0.2316,0.6082,0.0088,0.1216,0.0842,0.1565,0.0036,0.0105,0.015,0.2497,0.0989,0.0945,24.7957,2,343,338,0,0,0
343,0.0396,21.4974,20.3954,0.0025,20.3929,0.3951,1.0886,0.0145,0.2103,0.0968,0.361,0.0085,0.0139,0.0236,0.5406,0.1793,0.1329,22.5229,3,344,339,0,0,0
344,0.0729,7.3899,6.5194,0.0034,6.5158,0.2968,0.8578,0.0112,0.1907,0.1384,0.2156,0.0028,0.0136,0.0203,0.2923,0.0926,0.0873,8.0252,0,345,340,0,0,0
345,0.0384,11.6525,11.0322,0.0026,11.0296,0.2056,0.6118,0.008,0.1179,0.1021,0.1735,0.0032,0.0087,0.0194,0.2016,0.0787,0.0752,12.1317,1,346,341,0,0,0
346,0.0392,13.8739,13.0348,0.0022,13.0326,0.2646,0.8294,0.011,0.1894,0.1137,0.2437,0.0045,0.0105,0.0169,0.2303,0.0915,0.0821,14.4029,2,347,342,0,0,0
347,0.0381,20.1389,19.0386,0.0021,19.0364,0.375,1.085,0.013,0.2346,0.174,0.2818,0.0036,0.0159,0.0234,0.471,0.1655,0.1347,21.0758,3,348,343,0,0,0
348,0.0599,4.0498,3.4989,0.0044,3.4943,0.2578,0.543,0.0094,0.1124,0.0506,0.1081,0.003,0.0087,0.0221,0.2757,0.1009,0.148,4.7286,0,349,344,0,0,0
349,0.0605,20.8797,19.8326,0.0044,19.8281,0.312,1.0353,0.013,0.2324,0.1729,0.2962,0.0064,0.0126,0.0224,0.4925,0.1704,0.1316,21.8616,1,350,345,0,0,0
350,0.0473,3.1689,2.455,0.0029,2.452,0.2855,0.7041,0.0112,0.1114,0.0823,0.2077,0.0038,0.0105,0.0181,0.2666,0.1122,0.1082,3.8126,2,351,346,0,0,0
351,0.0404,26.1327,25.3345,0.0022,25.3322,0.3142,0.7882,0.0128,0.2109,0.0814,0.1627,0.0043,0.0105,0.0167,0.362,0.1692,0.1135,26.9301,3,352,347,0,0,0
352,0.0644,20.6544,20.014,0.003,20.0109,0.2224,0.6318,0.0107,0.129,0.0871,0.1775,0.0035,0.0091,0.0161,0.2997,0.1027,0.0922,21.3044,0,353,348,0,0,0
353,0.0379,16.1565,13.0038,0.0021,13.0015,0.9447,3.1222,0.0868,0.7144,0.4525,0.8812,0.0348,0.0327,0.0676,1.6245,0.3874,0.2237,18.6907,1,354,349,0,0,0
354,0.1342,5.8871,4.7694,0.0136,4.7555,0.3196,1.1057,0.0141,0.2602,0.1744,0.3285,0.0064,0.0126,0.0223,0.494,0.1734,0.1431,6.9711,2,355,350,0,0,0
355,0.0658,8.5275,7.7931,0.003,7.7898,0.2561,0.7249,0.011,0.183,0.1342,0.1361,0.0026,0.0103,0.014,0.2098,0.0885,0.0834,9.0538,3,356,351,0,0,0
356,0.0416,13.1924,12.5456,0.0025,12.543,0.196,0.633,0.0116,0.1228,0.1499,0.148,0.0035,0.0141,0.0183,0.3195,0.1386,0.1116,13.9238,0,357,352,0,0,0
357,0.038,19.9412,18.3012,0.0024,18.2987,0.4973,1.6211,0.0191,0.5224,0.2077,0.3635,0.0072,0.0196,0.0283,0.7913,0.2333,0.1602,21.3383,1,358,353,0,0,0
358,0.0397,5.0241,4.1886,0.0023,4.1861,0.2872,0.8232,0.0261,0.1864,0.0974,0.2161,0.0079,0.0128,0.0202,0.4345,0.1531,0.1331,5.904,2,359,354,0,0,0
359,0.0783,18.3245,16.8645,0.0026,16.8616,0.403,1.4451,0.015,0.3659,0.2552,0.3946,0.0083,0.0156,0.0257,0.5769,0.1857,0.245,19.5634,3,360,355,0,0,0
360,0.0492,3.9936,3.387,0.0025,3.3845,0.2233,0.5957,0.0103,0.1585,0.0829,0.1164,0.0027,0.0115,0.0172,0.2655,0.1072,0.1183,4.6389,0,361,356,0,0,0
361,0.0393,15.3782,14.7232,0.0031,14.7201,0.2984,0.6459,0.013,0.1663,0.0595,0.1051,0.0014,0.0102,0.0172,0.2454,0.1014,0.1011,15.9639,1,362,357,0,0,0
362,0.0391,13.4523,12.9431,0.0027,12.9404,0.222,0.5007,0.0083,0.1017,0.0408,0.1243,0.002,0.009,0.0135,0.2507,0.1302,0.0915,14.0502,2,363,358,0,0,0
363,0.0381,23.3366,22.6161,0.0022,22.6138,0.2618,0.7098,0.0109,0.1491,0.0723,0.2071,0.0062,0.0115,0.0159,0.2628,0.1018,0.1094,23.9396,3,364,359,0,0,0
364,0.0397,12.4924,11.7129,0.0021,11.7107,0.262,0.7685,0.0119,0.1856,0.1431,0.1591,0.0048,0.0116,0.0175,0.3031,0.1134,0.0894,13.1373,0,365,360,0,0,0
365,0.0499,23.9981,23.3611,0.0027,23.3583,0.2635,0.628,0.0117,0.1283,0.084,0.1364,0.0021,0.0101,0.0155,0.2871,0.1634,0.1817,24.8244,1,366,361,0,0,0
366,0.0509,22.8197,21.8968,0.0029,21.8939,0.2956,0.9123,0.013,0.2134,0.1117,0.27,0.006,0.0117,0.0233,0.321,0.1057,0.0976,23.4958,2,367,362,0,0,0
367,0.0383,11.4393,10.6508,0.0022,10.6485,0.2983,0.7815,0.015,0.1502,0.102,0.2108,0.0028,0.0081,0.0164,0.277,0.0997,0.0851,12.0335,3,368,363,0,0,0
368,0.0401,15.2032,14.549,0.002,14.547,0.301,0.6461,0.0131,0.1688,0.0609,0.0986,0.0014,0.0091,0.0187,0.238,0.1154,0.1315,15.8399,0,369,364,0,0,0
369,0.0377,13.9248,13.082,0.0023,13.0797,0.3887,0.8291,0.0115,0.1992,0.0882,0.1333,0.0062,0.0142,0.0207,0.2573,0.1009,0.0923,14.512,1,370,365,0,0,0
370,0.0505,11.7189,11.158,0.0047,11.1531,0.2642,0.5538,0.0125,0.0974,0.0683,0.1069,0.0028,0.0077,0.0136,0.2384,0.0993,0.0926,12.2889,2,371,366,0,0,0
371,0.0397,21.5028,20.3959,0.0022,20.3936,0.3701,1.0927,0.0153,0.2728,0.1198,0.3031,0.0087,0.0151,0.0209,0.5346,0.2031,0.2485,22.6697,3,372,367,0,0,0
372,0.0702,6.0087,5.3959,0.0029,5.3928,0.2324,0.6072,0.0211,0.1191,0.0784,0.1486,0.0044,0.0075,0.0153,0.3227,0.1212,0.104,6.7258,0,373,368,0,0,0
373,0.0381,23.9343,22.9998,0.0027,22.9971,0.2913,0.9237,0.0118,0.1517,0.1961,0.2651,0.0056,0.0116,0.0192,0.3271,0.1249,0.1092,24.6461,1,374,369,0,0,0
374,0.0441,19.739,18.5562,0.0027,18.5534,0.4004,1.1686,0.0151,0.297,0.1956,0.2511,0.0068,0.0151,0.0214,0.5053,0.1731,0.1396,20.7325,2,375,370,0,0,0
375,0.0639,8.4445,7.6547,0.0027,7.6517,0.3007,0.7783,0.0132,0.1911,0.0878,0.1783,0.0054,0.012,0.0185,0.2721,0.1468,0.0905,9.1199,3,376,371,0,0,0
376,0.0412,24.3098,23.6522,0.0023,23.6498,0.2981,0.6479,0.0132,0.1575,0.059,0.1126,0.0055,0.0106,0.0179,0.3265,0.1251,0.1196,25.0365,0,377,372,0,0,0
377,0.0362,21.3502,20.4171,0.002,20.415,0.3458,0.924,0.0272,0.1868,0.1374,0.2217,0.0029,0.0096,0.0211,0.4281,0.1663,0.1459,22.2506,1,378,373,0,0,0
378,0.0607,14.1405,10.4708,0.0036,10.467,1.4484,3.6164,0.0472,0.9716,0.3243,0.7966,0.0212,0.0551,0.0469,1.1126,0.3423,0.2254,16.1359,2,379,374,0,0,0
379,0.0468,3.2034,2.5631,0.0023,2.5606,0.2244,0.6286,0.0134,0.1359,0.07,0.1773,0.0053,0.0126,0.0205,0.3299,0.1911,0.13,4.0161,3,380,375,0,0,0
380,0.0393,23.4091,22.5681,0.0019,22.5661,0.269,0.831,0.0134,0.2032,0.1259,0.2128,0.0048,0.0105,0.0191,0.3957,0.1383,0.1085,24.217,0,381,376,0,0,0
381,0.0486,22.2462,21.3772,0.0021,21.375,0.2565,0.8566,0.0126,0.215,0.1427,0.2217,0.0057,0.013,0.0217,0.4568,0.1128,0.1464,23.1148,1,382,377,0,0,0
382,0.0492,12.566,11.9336,0.0027,11.9306,0.2324,0.6233,0.0111,0.1176,0.0967,0.1609,0.0031,0.0095,0.0142,0.2307,0.0981,0.0826,13.1151,2,383,378,0,0,0
383,0.0386,13.3302,12.6205,0.0023,12.6182,0.2642,0.7025,0.0116,0.1847,0.1154,0.1221,0.0024,0.0079,0.0137,0.2309,0.0929,0.0818,13.8584,3,384,379,0,0,0
384,0.043,20.5942,19.6025,0.0022,19.6001,0.3595,0.9774,0.0136,0.224,0.0863,0.2829,0.0084,0.0151,0.0214,0.5503,0.1915,0.2469,21.7693,0,385,380,0,0,0
385,0.0597,3.8242,2.9852,0.0047,2.9803,0.3267,0.8309,0.0132,0.2026,0.0992,0.1831,0.0038,0.0091,0.0205,0.3255,0.1676,0.1233,4.6245,1,386,381,0,0,0
386,0.037,11.9192,11.3273,0.0023,11.3249,0.1925,0.5808,0.0088,0.1073,0.0912,0.1735,0.006,0.0114,0.0183,0.3519,0.0932,0.0827,12.5721,2,387,382,0,0,0
