frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,submit_result,query_result,decoder_copy
235,0.0418,1.4644,0.6697,0.0031,0.6663,0.6534,0.0079,0.0026,0.3349,0.7748,0.0099,0.1415,0.1211,0.1568,0.0095,0.0126,0.0191,0.3042,0.1696,0.1485,2.2694,3,806363936,806366752,1,0,116476604,236,226,1,1,0,0,0
236,0.0409,1.285,0.6506,0.0029,0.6475,0.6373,0.0067,0.0015,0.2217,0.6154,0.0073,0.153,0.0875,0.141,0.004,0.0113,0.0179,0.3658,0.2167,0.1769,2.2532,4,806363936,806361824,2,0,116476604,237,227,1,1,0,0,0
237,0.0412,87.918,87.0338,0.0024,87.0312,87.0091,0.0188,0.0015,0.3024,0.8628,0.0105,0.1702,0.1489,0.2221,0.0077,0.0135,0.0192,0.3557,0.1674,0.1124,88.7886,5,806363936,806373088,0,0,116476604,238,228,1,1,0,0,0
238,0.0404,13.5028,12.7127,0.0024,12.7101,12.6964,0.0113,0.0011,0.2822,0.7708,0.0095,0.136,0.1037,0.232,0.0062,0.0117,0.0187,0.3189,0.1706,0.1355,14.366,6,806363936,806373792,1,0,116476604,239,229,1,1,0,0,0
239,0.0974,12.1064,11.483,0.0031,11.4793,11.4691,0.0083,0.0007,0.227,0.6016,0.0093,0.1098,0.0809,0.1687,0.0052,0.0138,0.0193,0.3109,0.1354,0.1536,12.9494,7,806363936,806358304,2,0,116476604,240,230,1,1,0,0,0
240,0.0376,15.8662,14.6776,0.0028,14.6746,14.6528,0.0187,0.0015,0.4693,1.147,0.0214,0.231,0.1801,0.2346,0.0098,0.0252,0.0372,0.4893,0.2449,0.2663,17.1333,0,806363936,2095940960,0,0,116476604,241,231,1,1,0,0,0
241,0.0446,1.6115,0.8929,0.0024,0.8902,0.8782,0.0093,0.0011,0.2529,0.6995,0.0084,0.1072,0.1455,0.1801,0.0045,0.0124,0.0166,0.282,0.1409,0.146,2.3672,1,806363936,2095941664,1,0,116476604,242,232,1,1,0,0,0
242,0.0404,4.4003,3.514,0.0029,3.5109,3.4886,0.0189,0.0015,0.3664,0.8516,0.0149,0.195,0.0873,0.1793,0.0078,0.0187,0.0318,0.4838,0.2693,0.2098,5.748,2,806363936,2095931104,2,0,116476604,243,233,1,1,0,0,0
243,0.0461,1.3443,0.7188,0.0036,0.715,0.7028,0.0097,0.0012,0.2202,0.6038,0.008,0.131,0.092,0.1466,0.0052,0.0141,0.0202,0.4014,0.2658,0.1964,2.4342,3,806363936,806366752,0,0,116476604,244,234,1,1,0,0,0
244,0.0421,5.7494,5.123,0.0026,5.1201,5.1088,0.0088,0.0013,0.2829,0.6061,0.0103,0.1409,0.0477,0.1173,0.0063,0.0119,0.0184,0.4014,0.1865,0.2057,6.7727,4,806363936,806361824,1,0,116476604,245,235,1,1,0,0,0
245,0.0597,1.4213,0.7721,0.0034,0.7684,0.7602,0.0059,0.0015,0.2687,0.6329,0.0093,0.1157,0.0931,0.1428,0.0028,0.0088,0.0182,0.3375,0.1773,0.1634,2.3035,5,806363936,806373088,2,0,116476604,246,236,1,1,0,0,0
246,0.0755,2.1004,1.3383,0.0038,1.3339,1.321,0.0097,0.0014,0.3071,0.7324,0.0115,0.1781,0.0618,0.1701,0.0032,0.0163,0.0308,0.4524,0.3091,0.2185,3.3909,6,806363936,806373792,0,0,116476604,247,237,1,1,0,0,0
247,0.0806,2.016,1.1179,0.0043,1.1133,1.1047,0.0068,0.0011,0.3235,0.8709,0.0137,0.21,0.128,0.1857,0.0093,0.015,0.0301,0.4793,0.2513,0.1659,3.1893,7,806363936,806358304,1,0,116476604,248,238,1,1,0,0,0
248,0.0499,1.5762,0.8176,0.0032,0.8138,0.8005,0.0105,0.0013,0.3422,0.7373,0.0114,0.155,0.0822,0.1386,0.007,0.0127,0.0198,0.3435,0.1843,0.1772,2.5335,0,806363936,2095940960,2,0,116476604,249,239,1,1,0,0,0
249,0.0648,1.3969,0.6886,0.0038,0.6845,0.6712,0.0104,0.0014,0.2924,0.6948,0.011,0.1178,0.0895,0.1786,0.0049,0.0062,0.0167,0.3111,0.193,0.3564,2.5713,1,806363936,2095941664,0,0,116476604,250,240,1,1,0,0,0
250,0.0855,2.5318,1.6834,0.0044,1.6784,1.6672,0.0086,0.0016,0.3981,0.8205,0.0146,0.1527,0.0835,0.1595,0.0112,0.0154,0.0335,0.4511,0.4122,0.4004,4.3142,2,806363936,2095931104,1,0,116476604,251,241,1,1,0,0,0
251,0.0836,1.9984,1.2873,0.0066,1.2802,1.2703,0.0078,0.0012,0.261,0.6879,0.0102,0.1982,0.089,0.1224,0.0065,0.0152,0.0211,0.3413,0.1982,0.2215,2.9963,3,806363936,806366752,2,0,116476604,252,242,1,1,0,0,0
252,0.1205,1.8148,1.1864,0.0057,1.1802,1.1674,0.0098,0.0015,0.2944,0.6087,0.0099,0.1349,0.0601,0.1054,0.0032,0.011,0.0185,0.3688,0.1921,0.1743,2.8305,4,806363936,806361824,0,0,116476604,253,243,1,1,0,0,0
253,0.0632,1.7773,1.084,0.0033,1.0805,1.0698,0.0082,0.0016,0.2739,0.6773,0.0099,0.1313,0.1057,0.1519,0.0036,0.0071,0.0182,0.3787,0.2012,0.1714,2.7512,5,806363936,806373088,1,0,116476604,254,244,1,1,0,0,0
254,0.0476,1.594,0.7775,0.0033,0.7739,0.7594,0.0118,0.0013,0.3085,0.8003,0.0119,0.2078,0.0955,0.1725,0.0031,0.0086,0.017,0.3679,0.229,0.1527,2.6042,6,806363936,806373792,2,0,116476604,255,245,1,1,0,0,0
255,0.0465,30.2285,29.3364,0.0033,29.3329,29.3161,0.0134,0.0014,0.3792,0.8653,0.0204,0.1708,0.0823,0.2072,0.0045,0.0158,0.0265,0.3411,0.2088,0.2567,31.2878,7,806363936,806358304,0,0,116476604,256,246,1,1,0,0,0
256,0.0571,1.3615,0.806,0.0045,0.8013,0.7914,0.0079,0.0008,0.2259,0.5286,0.0079,0.0897,0.0616,0.1325,0.0102,0.0167,0.0249,0.3407,0.1475,0.1521,2.2037,0,806363936,2095940960,1,0,116476604,257,247,1,1,0,0,0
257,0.0715,8.4847,7.3634,0.004,7.3591,7.3366,0.0183,0.0027,0.4449,1.0849,0.0208,0.1742,0.1576,0.2769,0.0096,0.0225,0.0384,0.5582,0.2422,0.3536,9.9213,1,806363936,2095941664,2,0,116476604,258,248,1,1,0,0,0
258,0.0502,1.5948,0.8324,0.0027,0.8294,0.8146,0.0116,0.0015,0.2534,0.7359,0.0085,0.1087,0.1519,0.2046,0.0078,0.018,0.0212,0.3257,0.1425,0.1595,2.4344,2,806363936,2095931104,0,0,116476604,259,249,1,1,0,0,0
259,0.0696,44.5049,43.6407,0.004,43.6364,43.6209,0.0125,0.0013,0.35,0.8398,0.014,0.1714,0.0906,0.2062,0.0067,0.0136,0.0226,0.3822,0.1716,0.1624,45.4648,3,806363936,806366752,1,0,116476604,260,250,1,1,0,0,0
260,0.1038,2.5091,1.6279,0.0052,1.6218,1.6031,0.0154,0.0015,0.3376,0.8368,0.0163,0.147,0.0551,0.2699,0.0101,0.0298,0.0345,0.6342,0.412,0.2211,4.1928,4,806363936,806361824,2,0,116476604,261,251,1,1,0,0,0
261,0.1039,1.8178,1.1829,0.0042,1.1773,1.1661,0.0074,0.0014,0.3223,0.609,0.014,0.1042,0.0387,0.1242,0.005,0.0153,0.0246,0.396,0.2404,0.3013,3.0453,5,806363936,806373088,0,0,116476604,262,252,1,1,0,0,0
262,0.0823,1.7549,1.0283,0.005,1.0231,1.0097,0.0107,0.0009,0.3305,0.7043,0.0155,0.1599,0.0889,0.1061,0.0028,0.0121,0.0238,0.4012,0.1946,0.2022,2.8275,6,806363936,806373792,1,0,116476604,263,253,1,1,0,0,0
263,0.0784,2.1649,1.45,0.0052,1.4441,1.4312,0.0102,0.0011,0.3804,0.6906,0.0145,0.1342,0.0523,0.1052,0.0035,0.0136,0.0199,0.3458,0.2403,0.241,3.2553,7,806363936,806358304,2,0,116476604,264,254,1,1,0,0,0
264,0.0972,2.6889,1.7032,0.0047,1.6982,1.6827,0.0122,0.0021,0.5783,0.9637,0.027,0.1774,0.065,0.1123,0.0031,0.0097,0.0238,0.4247,0.2867,0.284,3.9929,0,806363936,2095940960,0,0,116476604,265,255,1,1,0,0,0
265,0.0584,1.5232,0.8935,0.0036,0.8897,0.8777,0.0089,0.0015,0.308,0.6073,0.0124,0.1437,0.0539,0.0846,0.0038,0.0116,0.022,0.3976,0.1821,0.1859,2.5202,1,806363936,2095941664,1,0,116476604,266,256,1,1,0,0,0
266,0.0565,1.5996,0.8838,0.0036,0.8798,0.8663,0.0108,0.0012,0.2808,0.691,0.0114,0.1407,0.0893,0.1611,0.0069,0.015,0.0229,0.4062,0.2657,0.2769,2.8596,2,806363936,2095931104,2,0,116476604,267,257,1,1,0,0,0
267,0.0479,1.2838,0.6717,0.0056,0.6655,0.6548,0.0085,0.0012,0.2492,0.5991,0.0092,0.1305,0.0669,0.1398,0.0028,0.0052,0.0153,0.2833,0.1605,0.1475,2.0624,3,806363936,806366752,0,0,116476604,268,258,1,1,0,0,0
268,0.0487,1.6947,0.8813,0.0033,0.8778,0.8637,0.0115,0.0011,0.361,0.7885,0.0118,0.1599,0.0608,0.1872,0.0068,0.0144,0.0211,0.4061,0.1785,0.1559,2.6451,4,806363936,806361824,1,0,116476604,269,259,1,1,0,0,0
269,0.0611,2.0845,1.103,0.0043,1.0982,1.0782,0.0144,0.0043,0.5443,0.9592,0.0266,0.1868,0.0888,0.109,0.0029,0.0133,0.04,0.6067,0.3019,0.3193,3.604,5,806363936,806373088,2,0,116476604,270,260,1,1,0,0,0
270,0.0742,1.9307,1.1027,0.0059,1.0961,1.0823,0.0102,0.0015,0.3063,0.8045,0.0145,0.1628,0.1196,0.1955,0.0051,0.0136,0.0232,0.3694,0.1686,0.4314,3.1545,6,806363936,806373792,0,0,116476604,271,261,1,1,0,0,0
271,0.0729,2.5781,1.7584,0.0042,1.7539,1.7381,0.0124,0.0014,0.3521,0.7948,0.0136,0.1659,0.0908,0.1666,0.0051,0.0169,0.0226,0.4788,0.2054,0.1855,3.7087,7,806363936,806358304,1,0,116476604,272,262,1,1,0,0,0
272,0.0469,1.7987,0.7438,0.0039,0.7397,0.727,0.0101,0.0011,0.3195,0.8873,0.0104,0.1232,0.1516,0.2765,0.0055,0.0244,0.0374,0.6375,0.288,0.2665,3.2724,0,806363936,2095940960,2,0,116476604,273,263,1,1,0,0,0
273,0.0735,2.0054,1.1543,0.0035,1.1503,1.1375,0.0098,0.0012,0.3274,0.8265,0.0131,0.1965,0.0805,0.2034,0.0048,0.015,0.0245,0.4667,0.29,0.2527,3.3226,1,806363936,2095941664,0,0,116476604,274,264,1,1,0,0,0
274,0.0709,2.1087,1.036,0.0046,1.0311,1.0151,0.0131,0.0015,0.4074,1.033,0.0146,0.1924,0.1395,0.2698,0.0086,0.0256,0.0431,0.5538,0.3073,0.1712,3.4597,2,806363936,2095931104,1,0,116476604,275,265,1,1,0,0,0
275,0.0549,1.7499,0.8654,0.0035,0.8616,0.8474,0.0115,0.0012,0.42,0.8645,0.0154,0.1733,0.0982,0.1519,0.0048,0.0117,0.0226,0.3558,0.1643,0.2366,2.7344,3,806363936,806366752,2,0,116476604,276,266,1,1,0,0,0
276,0.0604,1.6367,0.944,0.0037,0.94,0.9304,0.008,0.001,0.2988,0.6677,0.0097,0.1172,0.0406,0.1929,0.0077,0.0156,0.0235,0.4326,0.2312,0.2039,2.748,4,806363936,806361824,0,0,116476604,277,267,1,1,0,0,0
277,0.0549,1.4484,0.86,0.0034,0.8562,0.8509,0.0035,0.0013,0.2822,0.5734,0.0098,0.1034,0.0538,0.1214,0.0021,0.0054,0.019,0.3317,0.1427,0.1356,2.2455,5,806363936,806373088,1,0,116476604,278,268,1,1,0,0,0
278,0.0669,1.5911,0.8697,0.0044,0.8648,0.8542,0.0078,0.0016,0.3189,0.6923,0.0117,0.1417,0.0715,0.1349,0.0129,0.0173,0.0262,0.4128,0.1849,0.1906,2.6252,6,806363936,806373792,2,0,116476604,279,269,1,1,0,0,0
279,0.0525,1.4018,0.7127,0.0028,0.7095,0.7008,0.0066,0.0009,0.2491,0.6694,0.0097,0.1317,0.1078,0.1664,0.004,0.012,0.0198,0.3586,0.145,0.1315,2.2264,7,806363936,806358304,0,0,116476604,280,270,1,1,0,0,0
280,0.0432,6.1057,5.1827,0.0032,5.1793,5.1599,0.0163,0.0013,0.3197,0.8995,0.0114,0.1864,0.1291,0.2442,0.0076,0.0151,0.0207,0.3528,0.2591,0.33,7.3877,0,806363936,2095940960,1,0,116476604,281,271,1,1,0,0,0
281,0.0619,12.9043,12.0132,0.0036,12.0091,11.9911,0.015,0.0016,0.3537,0.8632,0.0139,0.1573,0.11,0.221,0.0065,0.0185,0.0217,0.3673,0.1541,0.1737,13.8133,1,806363936,2095941664,2,0,116476604,282,272,1,1,0,0,0
282,0.0704,4.109,3.271,0.0037,3.2668,3.2531,0.0112,0.0013,0.3464,0.8145,0.0106,0.1499,0.1141,0.1875,0.0049,0.0149,0.0205,0.3527,0.1636,0.129,4.9633,2,806363936,2095931104,0,0,116476604,283,273,1,1,0,0,0
283,0.0855,9.4616,8.4816,0.0037,8.4777,8.4604,0.0133,0.002,0.3547,0.9543,0.0133,0.1951,0.1398,0.2453,0.0054,0.0157,0.0249,0.4277,0.25,0.1939,10.6045,3,806363936,806366752,1,0,116476604,284,274,1,1,0,0,0
284,0.0622,4.0067,3.4478,0.003,3.4443,3.4326,0.0088,0.0012,0.2647,0.5375,0.0097,0.0923,0.034,0.1269,0.0092,0.0139,0.0253,0.3751,0.1419,0.1421,4.8802,4,806363936,806361824,2,0,116476604,285,275,1,1,0,0,0
285,0.0666,5.2693,4.476,0.0037,4.4721,4.4551,0.0135,0.0014,0.3488,0.7587,0.014,0.1572,0.0755,0.1481,0.0143,0.0206,0.026,0.4031,0.1858,0.2208,6.3453,5,806363936,806373088,0,0,116476604,286,276,1,1,0,0,0
286,0.0608,3.3229,2.489,0.0039,2.4849,2.4714,0.0103,0.0009,0.3873,0.8018,0.0142,0.1505,0.0742,0.1632,0.0113,0.0188,0.0319,0.4195,0.1835,0.2372,4.3991,6,806363936,806373792,1,0,116476604,287,277,1,1,0,0,0
287,0.0958,3.1483,2.5353,0.0044,2.5306,2.5184,0.0091,0.0015,0.2898,0.5892,0.0092,0.0953,0.0627,0.1226,0.009,0.0144,0.0234,0.3035,0.1789,0.1378,4.0079,7,806363936,806358304,2,0,116476604,288,278,1,1,0,0,0
288,0.0535,15.8969,15.1772,0.0032,15.1738,15.1595,0.0113,0.0014,0.3187,0.6915,0.0141,0.1532,0.0549,0.1448,0.0052,0.0167,0.0279,0.4192,0.2179,0.1807,16.9774,0,806363936,2095940960,0,0,116476604,289,279,1,1,0,0,0
289,0.0778,3.7496,3.0459,0.0047,3.0409,3.0263,0.0121,0.0012,0.3094,0.6821,0.0111,0.1406,0.0925,0.1187,0.0088,0.0131,0.0185,0.3312,0.1977,0.1444,4.6637,1,806363936,2095941664,1,0,116476604,290,280,1,1,0,0,0
290,0.0474,7.4315,6.7484,0.0037,6.7444,6.7298,0.0118,0.0012,0.3138,0.6633,0.012,0.1324,0.0793,0.1162,0.0087,0.0127,0.0177,0.3181,0.2778,0.1588,8.4056,2,806363936,2095931104,2,0,116476604,291,281,1,1,0,0,0
291,0.049,5.3191,4.4789,0.0032,4.4755,4.4602,0.0125,0.0012,0.3094,0.8142,0.0111,0.1726,0.1498,0.1649,0.0054,0.0163,0.0225,0.4111,0.1995,0.1342,6.2758,3,806363936,806366752,0,0,116476604,292,282,1,1,0,0,0
292,0.0646,11.212,10.322,0.0036,10.3178,10.3016,0.0131,0.0011,0.3535,0.8562,0.0145,0.1559,0.1088,0.2161,0.0065,0.0223,0.0236,0.3739,0.174,0.1696,12.1479,4,806363936,806361824,1,0,116476604,293,283,1,1,0,0,0
293,0.0613,3.8984,3.1101,0.0046,3.105,3.0909,0.011,0.0014,0.3024,0.7691,0.0111,0.1691,0.1101,0.1701,0.0055,0.0124,0.0182,0.3267,0.1975,0.1472,4.7589,5,806363936,806373088,2,0,116476604,294,284,1,1,0,0,0
294,0.052,10.7206,9.8252,0.0035,9.8215,9.8055,0.0129,0.0015,0.3829,0.8634,0.0165,0.1824,0.0912,0.1833,0.0064,0.0175,0.0286,0.4563,0.1813,0.1686,11.7544,6,806363936,806373792,0,0,116476604,295,285,1,1,0,0,0
295,0.0808,2.7748,2.0117,0.0034,2.008,1.9943,0.0109,0.0013,0.3125,0.7421,0.0118,0.1564,0.1085,0.1437,0.0083,0.0135,0.018,0.3265,0.1457,0.1505,3.6148,7,806363936,806358304,1,0,116476604,296,286,1,1,0,0,0
296,0.0663,3.8821,3.1828,0.0039,3.1785,3.1671,0.009,0.0011,0.2731,0.6699,0.0116,0.1549,0.0961,0.1272,0.0063,0.0177,0.0253,0.3902,0.164,0.1222,4.7632,0,806363936,2095940960,2,0,116476604,297,287,1,1,0,0,0
297,0.0909,9.7537,8.9174,0.0045,8.9121,8.8959,0.0129,0.0013,0.357,0.8135,0.0134,0.1652,0.0837,0.1874,0.0061,0.0145,0.0226,0.3803,0.1663,0.1761,10.7195,1,806363936,2095941664,0,0,116476604,298,288,1,1,0,0,0
298,0.1313,1.6208,0.9991,0.0078,0.9901,0.977,0.0093,0.0016,0.3025,0.6002,0.0118,0.1292,0.059,0.0917,0.0048,0.0121,0.021,0.3424,0.1642,0.1374,2.5364,2,806363936,2095931104,1,0,116476604,299,289,1,1,0,0,0
299,0.0529,5.9084,5.3422,0.0033,5.3386,5.3279,0.0087,0.0008,0.2352,0.5457,0.0096,0.0923,0.0523,0.147,0.0086,0.0131,0.0182,0.2886,0.1504,0.1648,6.7106,3,806363936,806366752,2,0,116476604,300,290,1,1,0,0,0
300,0.0511,5.4215,4.6779,0.0031,4.6745,4.6579,0.0136,0.0013,0.3075,0.7197,0.011,0.1266,0.0766,0.1903,0.0067,0.014,0.0252,0.3954,0.1661,0.1458,6.3157,4,806363936,806361824,0,0,116476604,301,291,1,1,0,0,0
301,0.0499,12.5438,11.6454,0.0035,11.6417,11.6213,0.0166,0.0019,0.3932,0.8725,0.0122,0.1657,0.0768,0.2176,0.0061,0.0165,0.0216,0.3692,0.1737,0.1825,13.4748,5,806363936,806373088,1,0,116476604,302,292,1,1,0,0,0
302,0.1502,2.2753,1.4294,0.0084,1.4203,1.404,0.0114,0.0023,0.4361,0.8174,0.0184,0.1783,0.079,0.1007,0.0042,0.0165,0.0222,0.3685,0.164,0.1634,3.2708,6,806363936,806373792,2,0,116476604,303,293,1,1,0,0,0
303,0.0673,3.6837,2.3197,0.0034,2.3159,2.2952,0.0154,0.003,0.4686,1.3374,0.0254,0.3671,0.1955,0.2726,0.0074,0.0167,0.0255,0.4928,0.205,0.1832,4.8312,7,806363936,806358304,0,0,116476604,304,294,1,1,0,0,0
304,0.0755,1.87,1.0821,0.0054,1.0764,1.0642,0.0098,0.0008,0.3523,0.7559,0.0205,0.1863,0.0659,0.126,0.0041,0.0168,0.0467,0.5252,0.2934,0.1599,3.2335,0,806363936,2095940960,1,0,116476604,305,295,1,1,0,0,0
305,0.0854,1.6365,0.9622,0.0037,0.9582,0.9478,0.0075,0.0011,0.2726,0.6544,0.0103,0.1353,0.1076,0.1247,0.0032,0.0113,0.0169,0.3034,0.1581,0.1238,2.4402,1,806363936,2095941664,2,0,116476604,306,296,1,1,0,0,0
306,0.0642,1.2811,0.7632,0.0055,0.757,0.748,0.0071,0.0011,0.2517,0.5034,0.01,0.1037,0.0467,0.088,0.0028,0.0053,0.0181,0.3063,0.1923,0.2456,2.3379,2,806363936,2095931104,0,0,116476604,307,297,1,1,0,0,0
307,0.0863,2.1195,1.3036,0.0056,1.2972,1.2873,0.0072,0.0019,0.3318,0.7965,0.0174,0.1861,0.0939,0.1632,0.0035,0.0058,0.0247,0.4232,0.1854,0.2691,3.2884,3,806363936,806366752,1,0,116476604,308,298,1,1,0,0,0
308,0.0873,2.9034,2.0109,0.005,2.0054,1.9849,0.0147,0.0029,0.3418,0.8657,0.0133,0.1799,0.1117,0.2138,0.0043,0.015,0.0241,0.4476,0.1781,0.1416,3.932,4,806363936,806361824,2,0,116476604,309,299,1,1,0,0,0
309,0.0628,1.7887,0.8732,0.0053,0.8674,0.854,0.0103,0.0013,0.3309,0.8925,0.0117,0.1884,0.1212,0.2349,0.0042,0.0123,0.0223,0.4666,0.2341,0.1779,2.9114,5,806363936,806373088,0,0,116476604,310,300,1,1,0,0,0
310,0.1025,3.0861,2.1864,0.0059,2.1794,2.1627,0.0135,0.0017,0.392,0.867,0.0154,0.1749,0.0823,0.1938,0.0074,0.0193,0.0344,0.4821,0.3651,0.4395,4.7888,6,806363936,806373792,1,0,116476604,311,301,1,1,0,0,0
311,0.1005,2.4268,1.486,0.0055,1.4797,1.4641,0.0124,0.0017,0.412,0.9085,0.0137,0.2289,0.092,0.1537,0.0072,0.0206,0.0288,0.5396,0.273,0.1758,3.7082,7,806363936,806358304,2,0,116476604,312,302,1,1,0,0,0
312,0.0791,1.9748,1.0003,0.0047,0.9951,0.9821,0.0104,0.0015,0.2866,0.9369,0.0135,0.2096,0.1087,0.3071,0.0105,0.0231,0.0388,0.6319,0.1956,0.1533,3.2098,0,806363936,2095940960,0,0,116476604,313,303,1,1,0,0,0
313,0.0541,1.8279,0.7379,0.0037,0.734,0.721,0.0103,0.0012,0.3448,1.0628,0.0109,0.2141,0.1966,0.2892,0.0061,0.0166,0.026,0.4236,0.2045,0.176,2.8764,1,806363936,2095941664,1,0,116476604,314,304,1,1,0,0,0
314,0.0636,1.7059,0.833,0.0061,0.8266,0.8121,0.0108,0.0019,0.2793,0.8273,0.0114,0.2216,0.0967,0.2109,0.0066,0.0278,0.0251,0.4246,0.1854,0.2206,2.8226,2,806363936,2095931104,2,0,116476604,315,305,1,1,0,0,0
315,0.0571,1.8393,0.9063,0.0045,0.9015,0.8879,0.0108,0.001,0.2725,0.9001,0.0111,0.1658,0.1671,0.2744,0.0085,0.0189,0.0315,0.4849,0.2344,0.2015,3.0336,3,806363936,806366752,0,0,116476604,316,306,1,1,0,0,0
316,0.0762,1.3889,0.7357,0.0034,0.7318,0.7238,0.0062,0.0011,0.2325,0.6088,0.0101,0.1315,0.05,0.169,0.0151,0.0263,0.0444,0.5946,0.2354,0.29,2.827,4,806363936,806361824,1,0,116476604,317,307,1,1,0,0,0
317,0.0427,1.3988,0.7028,0.003,0.6994,0.692,0.0058,0.0011,0.2052,0.6764,0.0072,0.0947,0.1098,0.2544,0.0044,0.0058,0.0209,0.3318,0.2024,0.1424,2.2871,5,806363936,806373088,2,0,116476604,318,308,1,1,0,0,0
318,0.0568,1.7973,0.9211,0.0046,0.9162,0.9041,0.0098,0.0013,0.2974,0.8559,0.0106,0.218,0.1308,0.1917,0.0064,0.0107,0.0219,0.5002,0.2211,0.2539,3.0608,6,806363936,806373792,0,0,116476604,319,309,1,1,0,0,0
319,0.051,1.8063,0.8007,0.0039,0.7966,0.7848,0.0094,0.0012,0.2944,0.9781,0.011,0.2444,0.1949,0.2238,0.0082,0.0175,0.0229,0.4297,0.2066,0.1874,2.8918,7,806363936,806358304,1,0,116476604,320,310,1,1,0,0,0
320,0.0456,1.4414,0.6748,0.0034,0.6712,0.6573,0.0114,0.0013,0.2352,0.7477,0.0082,0.1646,0.1191,0.2156,0.0043,0.0107,0.0171,0.2992,0.1409,0.103,2.1535,0,806363936,2095940960,2,0,116476604,321,311,1,1,0,0,0
321,0.0574,2.1977,1.2999,0.004,1.2954,1.2821,0.009,0.002,0.334,0.8699,0.0168,0.1911,0.0932,0.2297,0.0045,0.0164,0.0338,0.5482,0.2048,0.2317,3.46,1,806363936,2095941664,0,0,116476604,322,312,1,1,0,0,0
322,0.0563,1.6429,0.823,0.0037,0.819,0.8052,0.0112,0.0013,0.3151,0.7809,0.0133,0.1543,0.1088,0.1825,0.0063,0.022,0.0378,0.4356,0.1883,0.5038,3.0698,2,806363936,2095931104,1,0,116476604,323,313,1,1,0,0,0
323,0.055,1.2655,0.6176,0.003,0.6144,0.6074,0.0056,0.0009,0.2613,0.609,0.0076,0.1348,0.0698,0.1223,0.0126,0.0181,0.0401,0.4825,0.1642,0.1942,2.3599,3,806363936,806366752,2,0,116476604,324,314,1,1,0,0,0
324,0.0555,1.5258,0.8328,0.0031,0.8293,0.822,0.0056,0.001,0.2632,0.6646,0.0091,0.1598,0.0949,0.1326,0.0044,0.0113,0.0424,0.3809,0.1802,0.1593,2.4714,4,806363936,806361824,0,0,116476604,325,315,1,1,0,0,0
325,0.0452,1.4783,0.6836,0.0033,0.6801,0.6716,0.0065,0.0012,0.2653,0.7652,0.018,0.2158,0.1142,0.1419,0.009,0.0157,0.0335,0.4609,0.264,0.2079,2.6768,5,806363936,806373088,1,0,116476604,326,316,1,1,0,0,0
326,0.0499,1.3347,0.7271,0.0032,0.7237,0.7165,0.0057,0.001,0.2119,0.5895,0.0086,0.0953,0.0948,0.1739,0.0044,0.0043,0.0319,0.4809,0.1528,0.2249,2.4301,6,806363936,806373792,2,0,116476604,327,317,1,1,0,0,0
327,0.0442,1.37,0.7125,0.0034,0.7088,0.7009,0.0058,0.0012,0.205,0.6283,0.0103,0.1727,0.0811,0.1546,0.004,0.0158,0.0203,0.2652,0.1676,0.1427,2.1354,7,806363936,806358304,0,0,116476604,328,318,1,1,0,0,0
328,0.0535,1.6007,0.8235,0.0042,0.8187,0.8052,0.0094,0.0017,0.2716,0.7454,0.0256,0.1746,0.0739,0.1945,0.0042,0.0129,0.042,0.3915,0.2457,0.2401,2.79,0,806363936,2095940960,1,0,116476604,329,319,1,1,0,0,0
329,0.0474,1.5311,0.7461,0.0039,0.7419,0.7289,0.0103,0.0013,0.2871,0.7625,0.0112,0.1921,0.1026,0.1581,0.0103,0.0153,0.021,0.3886,0.1955,0.2078,2.5653,1,806363936,2095941664,2,0,116476604,330,320,1,1,0,0,0
330,0.0488,1.6902,0.8297,0.0037,0.8258,0.8124,0.0104,0.0013,0.2809,0.8438,0.0085,0.1882,0.1549,0.206,0.0046,0.0096,0.0185,0.366,0.151,0.1032,2.4935,2,806363936,2095931104,0,0,116476604,331,321,1,1,0,0,0
331,0.078,2.357,1.0902,0.0043,1.0857,1.0725,0.0106,0.0015,0.3769,1.2425,0.0463,0.272,0.1674,0.3715,0.0076,0.0161,0.0216,0.4583,0.2014,0.1285,3.3687,3,806363936,806366752,1,0,116476604,332,322,1,1,0,0,0
332,0.0567,1.6804,0.7846,0.0037,0.7806,0.7676,0.0104,0.0013,0.2852,0.8671,0.0101,0.2172,0.1115,0.2347,0.0074,0.0174,0.025,0.4125,0.194,0.4307,2.9871,4,806363936,806361824,2,0,116476604,333,323,1,1,0,0,0
333,0.0503,1.7476,0.7714,0.004,0.7669,0.7518,0.0124,0.0014,0.3441,0.9482,0.0104,0.243,0.1554,0.1868,0.0077,0.0174,0.0277,0.4942,0.1754,0.1843,2.8313,5,806363936,806373088,0,0,116476604,334,324,1,1,0,0,0
334,0.0475,1.5453,0.7553,0.003,0.752,0.7381,0.0104,0.0016,0.2234,0.7642,0.0084,0.1059,0.1129,0.3085,0.0044,0.0181,0.0227,0.3622,0.1722,0.27,2.5634,6,806363936,806373792,1,0,116476604,335,325,1,1,0,0,0
