frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,submit_result,query_result,decoder_copy
549,0.0508,13.4332,12.7882,0.0032,12.7847,12.7706,0.011,0.0015,0.359,0.6309,0.0112,0.1367,0.0487,0.0715,0.0031,0.0075,0.0135,0.2042,0.0875,0.0787,13.9431,1,318363552,2131811488,0,0,116476604,550,545,1,1,0,0,0
550,0.0396,11.6573,10.9097,0.0025,10.9068,10.8983,0.0062,0.0009,0.3252,0.7295,0.0111,0.1417,0.1074,0.1379,0.0051,0.0108,0.0172,0.3143,0.0906,0.0741,12.2656,2,318363552,2131796704,1,0,116476604,551,546,1,1,0,0,0
551,0.0377,12.5834,11.8368,0.0021,11.834,11.8207,0.01,0.0016,0.3204,0.7283,0.0112,0.1403,0.0713,0.1786,0.0055,0.0112,0.0178,0.2762,0.0866,0.0939,13.1687,3,318363552,2131800224,2,0,116476604,552,547,1,1,0,0,0
552,0.0394,23.0538,22.4917,0.0023,22.4891,22.4789,0.0079,0.001,0.2845,0.5464,0.009,0.1031,0.0514,0.094,0.0036,0.0095,0.014,0.2503,0.1103,0.0913,23.643,0,318363552,2131810080,0,0,116476604,553,548,1,1,0,0,0
553,0.0472,24.9682,24.2444,0.0024,24.2417,24.2278,0.0108,0.0015,0.3357,0.7092,0.0108,0.139,0.0698,0.1495,0.0035,0.0086,0.0137,0.2176,0.0891,0.0819,25.4949,1,318363552,2131811488,1,0,116476604,554,549,1,1,0,0,0
554,0.0388,12.7611,11.9804,0.0025,11.9775,11.9648,0.0097,0.0015,0.3801,0.7617,0.012,0.1506,0.0727,0.1402,0.005,0.0112,0.0181,0.3256,0.1213,0.1683,13.5043,2,318363552,2131796704,2,0,116476604,555,550,1,1,0,0,0
555,0.039,12.3028,11.5323,0.0022,11.5298,11.5138,0.0121,0.002,0.3918,0.7574,0.0105,0.1627,0.0779,0.1099,0.0035,0.0077,0.0129,0.1944,0.0889,0.0872,12.8047,3,318363552,2131800224,0,0,116476604,556,551,1,1,0,0,0
556,0.0386,14.06,13.2823,0.0024,13.2796,13.2667,0.0099,0.0014,0.3387,0.7588,0.011,0.1444,0.1236,0.135,0.005,0.0116,0.0182,0.2311,0.0837,0.0725,14.5753,0,318363552,2131810080,1,0,116476604,557,552,1,1,0,0,0
557,0.0386,12.8537,12.2472,0.0023,12.2446,12.232,0.0097,0.0014,0.3287,0.5914,0.0116,0.1368,0.0364,0.0694,0.0077,0.0083,0.015,0.1972,0.0832,0.0715,13.3293,1,318363552,2131811488,2,0,116476604,558,553,1,1,0,0,0
558,0.0481,11.8827,11.4175,0.004,11.4129,11.4029,0.0074,0.0012,0.2354,0.4512,0.007,0.0864,0.0392,0.0788,0.0038,0.0083,0.0129,0.2002,0.08,0.0723,12.3649,2,318363552,2131796704,0,0,116476604,559,554,1,1,0,0,0
559,0.0393,23.8012,23.3167,0.002,23.3144,23.3052,0.007,0.001,0.2409,0.4698,0.0085,0.0938,0.044,0.0789,0.0031,0.0091,0.0143,0.2553,0.0981,0.0828,24.3837,3,318363552,2131800224,1,0,116476604,560,555,1,1,0,0,0
560,0.0583,20.8897,20.1716,0.0036,20.1675,20.1542,0.0103,0.0014,0.36,0.7007,0.0114,0.1399,0.0657,0.118,0.0045,0.0106,0.0168,0.3257,0.1356,0.109,21.6383,0,318363552,2131810080,2,0,116476604,561,556,1,1,0,0,0
561,0.0453,20.3399,19.3077,0.0024,19.3049,19.2848,0.0164,0.0016,0.4552,1.001,0.013,0.2616,0.113,0.1505,0.0062,0.0216,0.0244,0.4346,0.1515,0.1154,21.2318,1,318363552,2131811488,0,0,116476604,562,557,1,1,0,0,0
562,0.096,8.8766,8.2775,0.0042,8.2725,8.2581,0.0113,0.0014,0.3663,0.5807,0.0094,0.0899,0.0394,0.0723,0.0031,0.0109,0.0156,0.2226,0.0796,0.088,9.4457,2,318363552,2131796704,1,0,116476604,563,558,1,1,0,0,0
563,0.0383,19.2996,17.5489,0.0024,17.5462,17.5131,0.0249,0.0043,0.8753,1.717,0.0255,0.3907,0.1469,0.2655,0.0105,0.0207,0.0322,0.6176,0.2173,0.1448,20.4973,3,318363552,2131800224,2,0,116476604,564,559,1,1,0,0,0
564,0.1078,6.2824,5.559,0.0044,5.5539,5.539,0.0111,0.0016,0.3962,0.7058,0.0086,0.0975,0.0955,0.1034,0.004,0.0097,0.0161,0.2302,0.0882,0.0687,6.8863,0,318363552,2131810080,0,0,116476604,565,560,1,1,0,0,0
565,0.038,22.9994,22.4243,0.0024,22.4216,22.4106,0.0085,0.0011,0.2797,0.559,0.0099,0.1093,0.0549,0.1004,0.0039,0.0095,0.0151,0.2612,0.1048,0.0756,23.5808,1,318363552,2131811488,1,0,116476604,566,561,1,1,0,0,0
566,0.0817,19.6344,18.5355,0.0029,18.532,18.5103,0.0168,0.0023,0.5485,1.0761,0.016,0.2217,0.102,0.1804,0.006,0.0133,0.0215,0.4023,0.1566,0.1127,20.5197,2,318363552,2131796704,2,0,116476604,567,562,1,1,0,0,0
567,0.0765,10.6642,9.8966,0.0041,9.892,9.8814,0.0081,0.0011,0.3835,0.7475,0.0113,0.1497,0.0697,0.1272,0.0049,0.0119,0.0194,0.2883,0.083,0.0685,11.2679,3,318363552,2131800224,0,0,116476604,568,563,1,1,0,0,0
568,0.04,22.4963,21.1182,0.0024,21.1155,21.0882,0.0221,0.0029,0.5288,1.3427,0.0144,0.2131,0.1871,0.3857,0.012,0.0226,0.0302,0.5353,0.1641,0.1152,23.5178,0,318363552,2131810080,1,0,116476604,569,564,1,1,0,0,0
569,0.0513,11.6394,5.6241,0.0022,5.6214,5.5698,0.042,0.0045,2.7264,5.973,0.065,1.2926,1.0087,0.8558,0.0166,0.0264,0.0387,0.9367,0.3012,0.155,13.3151,1,318363552,2131811488,2,0,116476604,570,565,1,1,0,0,0
570,0.0426,1.3912,0.6608,0.0027,0.6576,0.6492,0.0061,0.0011,0.3704,0.7129,0.0106,0.1426,0.0662,0.1178,0.0045,0.0104,0.0168,0.2031,0.0712,0.1251,1.9216,2,318363552,2131796704,0,0,116476604,571,566,1,1,0,0,0
571,0.0693,17.9883,15.1415,0.003,15.138,15.0866,0.0389,0.0062,1.1727,2.8062,0.0258,0.5697,0.4285,0.5849,0.0215,0.0267,0.0336,0.7049,0.2595,0.1657,19.406,3,318363552,2131800224,1,0,116476604,572,567,1,1,0,0,0
572,0.0391,5.0857,4.4199,0.0022,4.417,4.4044,0.0098,0.0013,0.3765,0.6524,0.0085,0.0887,0.0469,0.1274,0.0035,0.0082,0.0127,0.1988,0.085,0.0695,5.561,0,318363552,2131810080,2,0,116476604,573,568,1,1,0,0,0
573,0.0402,23.0637,22.3753,0.0024,22.3723,22.3582,0.0109,0.0015,0.3649,0.6699,0.0134,0.133,0.0551,0.0988,0.0039,0.0108,0.0187,0.2745,0.1083,0.0855,23.6752,1,318363552,2131811488,0,0,116476604,574,569,1,1,0,0,0
574,0.0932,18.6023,17.6121,0.003,17.6078,17.5886,0.0152,0.0019,0.4596,0.9677,0.0155,0.2117,0.102,0.171,0.0061,0.013,0.0204,0.3992,0.1649,0.1163,19.5123,2,318363552,2131796704,1,0,116476604,575,570,1,1,0,0,0
575,0.0827,9.3226,8.5948,0.0067,8.5875,8.5729,0.0113,0.0015,0.3987,0.7101,0.0111,0.1043,0.0859,0.1056,0.0039,0.0106,0.0172,0.256,0.135,0.2304,10.1607,3,318363552,2131800224,2,0,116476604,576,571,1,1,0,0,0
576,0.0417,11.5473,10.8286,0.0032,10.8248,10.8158,0.0066,0.0009,0.3259,0.7002,0.0112,0.1453,0.0773,0.134,0.0053,0.0108,0.0171,0.3168,0.148,0.1121,12.2772,0,318363552,2131810080,0,0,116476604,577,572,1,1,0,0,0
577,0.0386,14.0099,13.2276,0.0022,13.2248,13.2107,0.0108,0.0015,0.3824,0.7624,0.0141,0.1642,0.0686,0.1269,0.0049,0.0116,0.0184,0.3266,0.1432,0.1126,14.7546,1,318363552,2131811488,1,0,116476604,578,573,1,1,0,0,0
578,0.051,13.3157,12.6309,0.0024,12.6282,12.6132,0.012,0.0015,0.3574,0.6691,0.0114,0.1701,0.051,0.0764,0.002,0.009,0.0143,0.2223,0.089,0.0777,13.8548,2,318363552,2131796704,2,0,116476604,579,574,1,1,0,0,0
579,0.0405,13.7169,12.9185,0.0022,12.9161,12.9033,0.01,0.0013,0.3766,0.7781,0.0112,0.1651,0.0764,0.1421,0.0052,0.0122,0.0225,0.3322,0.1162,0.0827,14.4149,3,318363552,2131800224,0,0,116476604,580,575,1,1,0,0,0
580,0.0389,21.6412,20.9445,0.0035,20.9404,20.9264,0.0104,0.0017,0.3218,0.6784,0.0112,0.1411,0.0703,0.1276,0.0053,0.011,0.0186,0.2787,0.1032,0.0854,22.2477,0,318363552,2131810080,1,0,116476604,581,576,1,1,0,0,0
581,0.0489,11.227,10.6272,0.0033,10.6234,10.6107,0.0099,0.0015,0.3469,0.5868,0.0095,0.0819,0.0413,0.1035,0.0031,0.0077,0.0125,0.1942,0.0853,0.0742,11.7178,1,318363552,2131811488,2,0,116476604,582,577,1,1,0,0,0
582,0.0434,13.4025,12.8255,0.0027,12.8222,12.8129,0.0078,0.0007,0.232,0.5612,0.0084,0.0994,0.0976,0.1199,0.0036,0.0091,0.0151,0.2342,0.0919,0.0848,13.9512,2,318363552,2131796704,0,0,116476604,583,578,1,1,0,0,0
583,0.039,23.31,22.6627,0.0025,22.66,22.6454,0.0119,0.0012,0.3397,0.6294,0.0102,0.1252,0.0615,0.0881,0.0038,0.011,0.0165,0.2624,0.1217,0.0902,23.9287,3,318363552,2131800224,1,0,116476604,584,579,1,1,0,0,0
584,0.0563,11.1266,10.5668,0.0022,10.5642,10.5509,0.0099,0.0015,0.3222,0.5468,0.0117,0.0851,0.0413,0.0822,0.0032,0.0077,0.013,0.2413,0.0854,0.068,11.6658,0,318363552,2131810080,2,0,116476604,585,580,1,1,0,0,0
585,0.0435,11.6261,10.9812,0.003,10.9778,10.9654,0.0093,0.0014,0.3192,0.6309,0.011,0.1422,0.0662,0.0882,0.003,0.008,0.0135,0.1913,0.0834,0.0816,12.1115,1,318363552,2131811488,0,0,116476604,586,581,1,1,0,0,0
586,0.0387,12.0611,11.2755,0.0021,11.2729,11.2587,0.0108,0.0015,0.323,0.7682,0.0109,0.1422,0.1042,0.1842,0.0026,0.011,0.0159,0.3415,0.1183,0.0928,12.7745,2,318363552,2131796704,1,0,116476604,587,582,1,1,0,0,0
587,0.0369,22.2797,21.5521,0.0023,21.5493,21.5356,0.0099,0.0017,0.342,0.7099,0.01,0.1222,0.0596,0.1708,0.0046,0.0107,0.0164,0.2873,0.1184,0.0953,22.9267,3,318363552,2131800224,2,0,116476604,588,583,1,1,0,0,0
588,0.0378,21.3356,20.6345,0.0025,20.6315,20.6131,0.0153,0.0014,0.3318,0.6829,0.0117,0.1444,0.0712,0.1183,0.0043,0.0109,0.0182,0.3045,0.1441,0.1397,22.0798,0,318363552,2131810080,0,0,116476604,589,584,1,1,0,0,0
589,0.0624,20.2241,19.4034,0.0028,19.4,19.3849,0.0118,0.0017,0.3943,0.7988,0.0122,0.1557,0.0727,0.1573,0.0055,0.0135,0.0213,0.3593,0.1409,0.0968,20.998,1,318363552,2131811488,1,0,116476604,590,585,1,1,0,0,0
590,0.0575,23.1776,22.3377,0.0029,22.3345,22.3206,0.0106,0.0016,0.4164,0.82,0.0131,0.1614,0.0857,0.1369,0.0053,0.0118,0.0186,0.3493,0.1115,0.0869,23.8793,2,318363552,2131796704,2,0,116476604,591,586,1,1,0,0,0
591,0.0382,11.7547,10.9283,0.0021,10.9259,10.9171,0.0065,0.001,0.3546,0.8047,0.013,0.1611,0.0766,0.1922,0.006,0.0128,0.0219,0.3636,0.098,0.079,12.43,3,318363552,2131800224,0,0,116476604,592,587,1,1,0,0,0
592,0.0399,21.2487,20.5662,0.0021,20.5638,20.5498,0.0106,0.0015,0.3255,0.6689,0.0112,0.1976,0.0582,0.0723,0.0032,0.0084,0.0138,0.1998,0.0977,0.0812,21.7603,0,318363552,2131810080,1,0,116476604,593,588,1,1,0,0,0
593,0.0406,11.7973,11.3694,0.0027,11.3664,11.3588,0.0057,0.0006,0.2177,0.4155,0.0077,0.0817,0.037,0.0683,0.0027,0.0073,0.013,0.1936,0.0947,0.0789,12.2976,1,318363552,2131811488,2,0,116476604,594,589,1,1,0,0,0
594,0.0386,22.5242,21.6723,0.0025,21.6695,21.6558,0.0101,0.002,0.3715,0.8312,0.0128,0.1349,0.0771,0.229,0.0049,0.0129,0.0194,0.3917,0.1706,0.1376,23.423,2,318363552,2131796704,0,0,116476604,595,590,1,1,0,0,0
595,0.0402,22.975,22.1948,0.0021,22.1923,22.1783,0.0109,0.0015,0.378,0.7608,0.0127,0.1595,0.0788,0.1255,0.0054,0.0121,0.0189,0.2674,0.1085,0.0927,23.5881,3,318363552,2131800224,1,0,116476604,596,591,1,1,0,0,0
596,0.0468,11.3667,10.5836,0.0024,10.5809,10.5648,0.0128,0.0015,0.378,0.765,0.0125,0.1578,0.0822,0.1285,0.0049,0.0114,0.0189,0.3288,0.1454,0.1138,12.1302,0,318363552,2131810080,2,0,116476604,597,592,1,1,0,0,0
597,0.0359,13.4805,12.908,0.0025,12.9052,12.8938,0.0088,0.0012,0.3031,0.5559,0.0136,0.121,0.0396,0.0743,0.0037,0.0098,0.0166,0.2352,0.1109,0.0881,14.0455,1,318363552,2131811488,0,0,116476604,598,593,1,1,0,0,0
598,0.0379,18.5739,17.2516,0.002,17.2493,17.2217,0.0225,0.0024,0.6396,1.2911,0.0206,0.2727,0.1243,0.2234,0.0085,0.0198,0.0264,0.4891,0.2003,0.1522,19.6229,2,318363552,2131796704,1,0,116476604,599,594,1,1,0,0,0
599,0.0411,3.2037,2.4662,0.0025,2.4634,2.4501,0.0103,0.0014,0.3446,0.7185,0.0117,0.1506,0.072,0.133,0.0052,0.0113,0.0177,0.2267,0.0938,0.082,3.746,3,318363552,2131800224,2,0,116476604,600,595,1,1,0,0,0
600,0.065,10.5175,9.9424,0.0064,9.9353,9.9218,0.0103,0.0015,0.3137,0.5602,0.0105,0.116,0.0415,0.0747,0.0031,0.0088,0.0144,0.2447,0.0967,0.1025,11.1204,0,318363552,2131810080,0,0,116476604,601,596,1,1,0,0,0
601,0.0404,19.6943,17.669,0.0024,17.666,17.623,0.0353,0.0038,0.909,1.984,0.026,0.4904,0.2245,0.3215,0.0102,0.0296,0.0301,0.6,0.2348,0.1491,20.9105,1,318363552,2131811488,1,0,116476604,602,597,1,1,0,0,0
602,0.1639,8.8266,7.6877,0.0182,7.6682,7.6446,0.0175,0.0029,0.5577,1.1142,0.0355,0.2174,0.105,0.1899,0.007,0.0147,0.0226,0.4118,0.1894,0.1455,9.8954,2,318363552,2131796704,2,0,116476604,603,598,1,1,0,0,0
603,0.0897,17.0684,15.5391,0.0044,15.5342,15.5057,0.0217,0.0034,0.6819,1.4997,0.0204,0.2696,0.1476,0.3658,0.0123,0.0188,0.0272,0.5047,0.1972,0.1771,18.2168,3,318363552,2131800224,0,0,116476604,604,599,1,1,0,0,0
604,0.0834,9.5311,8.7253,0.0092,8.7154,8.7007,0.0113,0.0015,0.3816,0.7873,0.013,0.1701,0.0733,0.1426,0.0053,0.0109,0.0178,0.2794,0.1008,0.0873,10.1819,0,318363552,2131810080,1,0,116476604,605,600,1,1,0,0,0
605,0.0425,23.069,22.5406,0.0031,22.5371,22.5269,0.0076,0.0011,0.2883,0.5121,0.0099,0.0939,0.0399,0.0762,0.0033,0.009,0.0165,0.2385,0.1216,0.1401,23.7359,1,318363552,2131811488,2,0,116476604,606,601,1,1,0,0,0
606,0.0398,22.2854,21.2721,0.002,21.2698,21.2528,0.0131,0.0017,0.3967,0.9846,0.0142,0.2794,0.1192,0.1683,0.0056,0.0186,0.0221,0.3301,0.1254,0.1,23.0201,2,318363552,2131796704,0,0,116476604,607,602,1,1,0,0,0
607,0.0629,10.1002,9.2113,0.0026,9.2083,9.1929,0.0119,0.0015,0.3882,0.8698,0.0131,0.1548,0.1759,0.1323,0.0046,0.0115,0.0184,0.2142,0.0855,0.081,10.6393,3,318363552,2131800224,1,0,116476604,608,603,1,1,0,0,0
608,0.0392,12.5769,11.7536,0.0024,11.7509,11.7368,0.0109,0.0015,0.3951,0.8029,0.0138,0.1825,0.0742,0.1303,0.0056,0.0127,0.0188,0.3497,0.108,0.0695,13.2563,0,318363552,2131810080,2,0,116476604,609,604,1,1,0,0,0
609,0.0373,11.6571,10.8514,0.0022,10.8489,10.8399,0.007,0.001,0.3706,0.7883,0.0115,0.1517,0.0729,0.1736,0.0068,0.0107,0.0178,0.3424,0.0895,0.0699,12.2884,1,318363552,2131811488,0,0,116476604,610,605,1,1,0,0,0
610,0.0438,12.7071,12.0218,0.0286,11.9928,11.9794,0.01,0.0014,0.3301,0.6713,0.011,0.1469,0.0737,0.1057,0.0027,0.0085,0.0134,0.1978,0.0806,0.0707,13.184,2,318363552,2131796704,1,0,116476604,611,606,1,1,0,0,0
611,0.0383,21.184,20.2618,0.0026,20.2589,20.2397,0.0146,0.0023,0.4258,0.9,0.0134,0.1986,0.09,0.1647,0.006,0.0135,0.0217,0.3975,0.1517,0.2354,22.1432,3,318363552,2131800224,2,0,116476604,612,607,1,1,0,0,0
612,0.1991,14.4826,13.9741,0.0202,13.9526,13.9431,0.0069,0.0009,0.2534,0.493,0.009,0.0979,0.0458,0.0832,0.0029,0.0086,0.0147,0.2282,0.0938,0.0783,15.1768,0,318363552,2131810080,0,0,116476604,613,608,1,1,0,0,0
613,0.1289,13.9316,13.2015,0.0224,13.178,13.1697,0.0059,0.0009,0.357,0.6973,0.0112,0.1373,0.0843,0.1018,0.0051,0.0243,0.0175,0.2467,0.0893,0.0733,14.5484,1,318363552,2131811488,1,0,116476604,614,609,1,1,0,0,0
614,0.051,23.9397,23.3927,0.0043,23.3878,23.3766,0.0079,0.0013,0.2551,0.5269,0.0109,0.1152,0.043,0.0986,0.0035,0.0119,0.0159,0.2653,0.0828,0.0628,24.4686,2,318363552,2131796704,2,0,116476604,615,610,1,1,0,0,0
615,0.1916,19.9965,19.1665,0.0189,19.1462,19.1323,0.0108,0.0009,0.3347,0.7981,0.0119,0.1918,0.0873,0.1647,0.007,0.0198,0.0239,0.4101,0.1496,0.1059,21.0011,3,318363552,2131800224,0,0,116476604,616,611,1,1,0,0,0
616,0.0448,1.2421,0.7654,0.0029,0.7622,0.7551,0.0049,0.0011,0.2665,0.4614,0.0085,0.0863,0.0341,0.0626,0.0028,0.0077,0.0166,0.2387,0.1088,0.0819,1.8341,0,318363552,2131810080,1,0,116476604,617,612,1,1,0,0,0
617,0.0674,2.1356,1.027,0.0064,1.0202,1.0028,0.0139,0.0019,0.4849,1.0821,0.0145,0.1985,0.1156,0.2572,0.0102,0.0172,0.0235,0.4255,0.1385,0.1096,3.038,1,318363552,2131811488,2,0,116476604,618,613,1,1,0,0,0
618,0.0467,1.2778,0.7446,0.0026,0.7416,0.7312,0.0083,0.0012,0.2861,0.5148,0.0097,0.1064,0.0387,0.0703,0.003,0.0109,0.0168,0.2622,0.1128,0.1475,1.973,2,318363552,2131796704,0,0,116476604,619,614,1,1,0,0,0
619,0.045,1.3876,0.7469,0.0035,0.7431,0.7348,0.0062,0.0012,0.33,0.6203,0.012,0.1413,0.0513,0.0811,0.0041,0.012,0.0196,0.3121,0.0988,0.0747,2.0358,3,318363552,2131800224,1,0,116476604,620,615,1,1,0,0,0
620,0.0883,9.3347,8.8185,0.01,8.8077,8.7965,0.0085,0.001,0.2676,0.4996,0.0093,0.0964,0.0428,0.0793,0.0036,0.0096,0.0151,0.3249,0.1259,0.0903,10.0786,0,318363552,2131810080,2,0,116476604,621,616,1,1,0,0,0
621,0.0447,17.745,16.4453,0.0024,16.4425,16.4156,0.021,0.0028,0.6002,1.2745,0.0171,0.2287,0.1168,0.3025,0.0076,0.0154,0.024,0.4637,0.1826,0.1344,18.7278,1,318363552,2131811488,0,0,116476604,622,617,1,1,0,0,0
622,0.0501,9.1349,8.3739,0.0024,8.3712,8.3542,0.0137,0.0018,0.4385,0.7442,0.0102,0.1209,0.0511,0.1187,0.004,0.0096,0.0163,0.2368,0.0865,0.1197,9.7342,2,318363552,2131796704,1,0,116476604,623,618,1,1,0,0,0
623,0.0482,18.908,17.8371,0.0023,17.8344,17.8149,0.0152,0.0021,0.5373,1.0481,0.018,0.2194,0.1013,0.1644,0.0061,0.0143,0.0217,0.4126,0.1638,0.1197,19.7947,3,318363552,2131800224,2,0,116476604,624,619,1,1,0,0,0
624,0.0562,17.5236,16.7364,0.0028,16.7331,16.7175,0.0121,0.0016,0.3791,0.7655,0.0128,0.1548,0.075,0.137,0.0057,0.0125,0.0217,0.4294,0.1454,0.1995,18.4902,0,318363552,2131810080,0,0,116476604,625,620,1,1,0,0,0
625,0.0588,21.8193,21.0441,0.0026,21.0408,21.0263,0.0106,0.0017,0.3741,0.7549,0.0131,0.1668,0.0691,0.1259,0.0049,0.0115,0.0184,0.2817,0.1166,0.0916,22.4776,1,318363552,2131811488,1,0,116476604,626,621,1,1,0,0,0
626,0.1365,19.0316,17.9862,0.0022,17.9837,17.9641,0.0154,0.0021,0.5619,1.0228,0.0147,0.1864,0.0885,0.1642,0.0058,0.014,0.0202,0.3816,0.1643,0.1603,20.0198,2,318363552,2131796704,2,0,116476604,627,622,1,1,0,0,0
627,0.0687,13.9065,11.041,0.0032,11.0372,10.9861,0.0394,0.0063,1.2996,2.8249,0.0428,0.62,0.3496,0.4942,0.0128,0.0258,0.039,1.2191,0.3696,0.1952,16.0307,3,318363552,2131800224,0,0,116476604,628,623,1,1,0,0,0
628,0.1911,5.1905,4.1983,0.0184,4.1783,4.1593,0.0144,0.002,0.4787,0.9695,0.015,0.1929,0.0944,0.1699,0.0177,0.0132,0.021,0.3999,0.1605,0.1245,6.21,0,318363552,2131810080,1,0,116476604,629,624,1,1,0,0,0
629,0.0608,14.0947,11.7115,0.0026,11.7084,11.5675,0.1162,0.0149,1.4605,2.3487,0.0274,0.3908,0.1917,0.2638,0.0104,0.0213,0.0314,0.6928,0.26,0.3261,15.6481,1,318363552,2131811488,2,0,116476604,630,625,1,1,0,0,0
630,0.0614,1.9255,1.0886,0.0038,1.0841,1.0763,0.0057,0.001,0.3633,0.8175,0.0237,0.1601,0.0919,0.1702,0.0067,0.0109,0.0173,0.3423,0.1506,0.1079,2.7096,2,318363552,2131796704,0,0,116476604,631,626,1,1,0,0,0
631,0.0436,25.1595,24.3685,0.0023,24.3659,24.3516,0.0109,0.0015,0.3971,0.7756,0.0115,0.1973,0.0692,0.0964,0.0032,0.0091,0.0147,0.2221,0.1007,0.096,25.7193,3,318363552,2131800224,1,0,116476604,632,627,1,1,0,0,0
632,0.0676,9.5328,8.8642,0.0042,8.8589,8.8427,0.0125,0.0019,0.3009,0.6417,0.0087,0.1258,0.0716,0.1249,0.0087,0.0162,0.025,0.2488,0.0921,0.0865,10.1459,0,318363552,2131810080,2,0,116476604,633,628,1,1,0,0,0
633,0.1343,11.667,10.9972,0.0099,10.9866,10.972,0.011,0.0014,0.3195,0.6515,0.011,0.1354,0.0638,0.1167,0.0041,0.0108,0.0172,0.2105,0.0861,0.134,12.3248,1,318363552,2131811488,0,0,116476604,634,629,1,1,0,0,0
634,0.1053,11.9354,11.1535,0.0028,11.15,11.1351,0.0116,0.0014,0.3004,0.7603,0.0108,0.1503,0.0806,0.2112,0.0061,0.0135,0.0183,0.3541,0.1636,0.1258,12.8253,2,318363552,2131796704,1,0,116476604,635,630,1,1,0,0,0
635,0.0624,13.2887,12.7128,0.0025,12.7098,12.6938,0.0128,0.0013,0.3217,0.5616,0.0102,0.1197,0.0376,0.0688,0.0028,0.0083,0.0144,0.2068,0.123,0.2238,14.0269,3,318363552,2131800224,2,0,116476604,636,631,1,1,0,0,0
636,0.0701,12.4643,11.3282,0.0041,11.3233,11.2995,0.0191,0.0024,0.5767,1.1095,0.0252,0.2614,0.1079,0.1328,0.0049,0.0152,0.0259,0.3617,0.0962,0.156,13.2699,0,318363552,2131810080,0,0,116476604,637,632,1,1,0,0,0
637,0.0561,35.8416,35.2484,0.0041,35.2437,35.2315,0.0088,0.001,0.3603,0.5771,0.0091,0.0946,0.0427,0.0664,0.0036,0.0096,0.0152,0.2341,0.128,0.1247,36.5382,1,318363552,2131811488,1,0,116476604,638,633,1,1,0,0,0
638,0.0526,38.8546,38.2149,0.0035,38.2111,38.1936,0.0131,0.0016,0.3637,0.6144,0.014,0.1147,0.0359,0.0818,0.0039,0.013,0.0322,0.4119,0.2164,0.1571,39.9306,2,318363552,2131796704,2,0,116476604,639,634,1,1,0,0,0
639,0.1114,24.7391,23.8771,0.0035,23.873,23.8545,0.0154,0.001,0.3449,0.8311,0.0101,0.1838,0.1235,0.1614,0.0069,0.0185,0.0286,0.4074,0.1132,0.1285,25.672,3,318363552,2131800224,0,0,116476604,640,635,1,1,0,0,0
640,0.0492,24.8643,24.1009,0.0032,24.0973,24.0797,0.0144,0.0015,0.3581,0.7405,0.0132,0.1559,0.0728,0.1343,0.0051,0.0139,0.0216,0.3232,0.1111,0.094,25.5487,0,318363552,2131810080,1,0,116476604,641,636,1,1,0,0,0
641,0.0404,44.5856,44.0107,0.0029,44.0075,43.9967,0.0086,0.0008,0.3148,0.5524,0.0132,0.1128,0.0365,0.0717,0.0029,0.0133,0.0208,0.3614,0.2504,0.1356,45.539,1,318363552,2131811488,2,0,116476604,642,637,1,1,0,0,0
642,0.0413,42.6522,41.9189,0.0026,41.916,41.9028,0.0102,0.0014,0.3422,0.7153,0.0288,0.1508,0.0664,0.1215,0.0046,0.009,0.0204,0.2335,0.0934,0.0926,43.2214,2,318363552,2131796704,0,0,116476604,643,638,1,1,0,0,0
643,0.0413,36.9177,36.4192,0.0024,36.4162,36.4034,0.0101,0.0008,0.2568,0.4859,0.0193,0.094,0.0381,0.0738,0.0034,0.0057,0.0158,0.2118,0.0966,0.0917,37.4697,3,318363552,2131800224,1,0,116476604,644,639,1,1,0,0,0
644,0.0401,37.0965,36.3396,0.0025,36.3366,36.3201,0.0134,0.0016,0.3556,0.7358,0.0128,0.1515,0.0739,0.1359,0.005,0.0119,0.021,0.267,0.093,0.0968,37.7075,0,318363552,2131810080,2,0,116476604,645,640,1,1,0,0,0
645,0.0396,29.5407,29.0136,0.0023,29.011,29.002,0.007,0.0007,0.2653,0.509,0.0094,0.0857,0.0471,0.0969,0.0042,0.0104,0.0165,0.2675,0.1041,0.0899,30.1645,1,318363552,2131811488,0,0,116476604,646,641,1,1,0,0,0
646,0.0422,29.7438,29.0267,0.0024,29.0239,29.0082,0.0124,0.0015,0.3436,0.6972,0.0107,0.1413,0.0696,0.1262,0.0046,0.0118,0.019,0.2723,0.0955,0.0888,30.3542,2,318363552,2131796704,1,0,116476604,647,642,1,1,0,0,0
647,0.0396,30.5259,29.7369,0.0023,29.7343,29.7164,0.0147,0.0015,0.3582,0.7695,0.0106,0.171,0.0833,0.1424,0.0033,0.0117,0.0192,0.3223,0.1368,0.1203,31.286,3,318363552,2131800224,2,0,116476604,648,643,1,1,0,0,0
