frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,submit_result,query_result,decoder_copy
530,0.0375,13.1661,12.6136,0.0023,12.6113,12.5984,0.01,0.0014,0.3034,0.5445,0.0125,0.1203,0.0364,0.0688,0.0023,0.0077,0.013,0.3269,0.1282,0.0774,13.8453,2,190672352,2137256416,2,0,116476604,531,526,0,0,0
531,0.0382,23.4841,22.8949,0.0022,22.8927,22.879,0.0109,0.0014,0.2783,0.5791,0.012,0.1411,0.0514,0.0924,0.003,0.0095,0.0155,0.2437,0.1052,0.0909,24.0655,3,190672352,2137264864,0,0,116476604,532,527,0,0,0
532,0.0617,10.6261,9.8712,0.0028,9.8682,9.8545,0.0106,0.0013,0.2483,0.7397,0.0089,0.155,0.1684,0.1533,0.0049,0.0144,0.0215,0.3409,0.0954,0.0671,11.2993,0,190672352,2137264160,1,0,116476604,533,528,0,0,0
533,0.0385,24.3354,23.6823,0.0022,23.6801,23.665,0.0117,0.0015,0.2828,0.6412,0.0131,0.143,0.069,0.1283,0.0041,0.0112,0.0188,0.3146,0.1111,0.0958,25.0142,1,190672352,2137255712,2,0,116476604,534,529,0,0,0
534,0.0411,13.0073,12.3996,0.0029,12.3967,12.3827,0.0107,0.0015,0.2642,0.5906,0.0105,0.0987,0.0489,0.1555,0.0122,0.0165,0.0232,0.3202,0.0896,0.1388,13.7086,2,190672352,2137256416,0,0,116476604,535,530,0,0,0
535,0.0374,24.5667,23.9454,0.0024,23.943,23.9283,0.0114,0.0015,0.3274,0.6092,0.0126,0.1172,0.0517,0.0964,0.0032,0.0115,0.0199,0.2814,0.1097,0.0852,25.1936,3,190672352,2137264864,1,0,116476604,536,531,0,0,0
536,0.0635,18.8434,17.8488,0.0027,17.846,17.8254,0.0158,0.0021,0.505,0.9794,0.0175,0.185,0.0916,0.1738,0.0052,0.014,0.0224,0.3754,0.16,0.1202,19.7133,0,190672352,2137264160,2,0,116476604,537,532,0,0,0
537,0.0468,11.1799,10.3893,0.0023,10.3869,10.3709,0.0109,0.0028,0.3576,0.7823,0.0252,0.1665,0.1056,0.1227,0.0031,0.008,0.0144,0.2014,0.087,0.0908,11.699,1,190672352,2137255712,0,0,116476604,538,533,0,0,0
538,0.056,23.0254,22.4355,0.0031,22.4323,22.4167,0.0121,0.0015,0.2874,0.5788,0.0108,0.1061,0.0428,0.1288,0.0022,0.0107,0.0189,0.2504,0.1063,0.0793,23.6209,2,190672352,2137256416,1,0,116476604,539,534,0,0,0
539,0.1051,16.4236,15.0673,0.0039,15.0633,15.0366,0.021,0.0028,0.6005,1.338,0.0217,0.2861,0.1472,0.2732,0.0073,0.0174,0.0276,0.5174,0.2094,0.1488,17.5933,3,190672352,2137264864,2,0,116476604,540,535,0,0,0
540,0.077,1.9103,1.0384,0.008,1.0302,1.015,0.0111,0.0025,0.4113,0.859,0.0145,0.1791,0.0883,0.1596,0.0048,0.0121,0.0216,0.3906,0.1525,0.1215,2.794,0,190672352,2137264160,0,0,116476604,541,536,0,0,0
541,0.0654,7.7676,7.0818,0.0024,7.0793,7.0646,0.0114,0.0016,0.3098,0.6728,0.014,0.1412,0.0667,0.1358,0.0042,0.0126,0.0333,0.2994,0.0816,0.0766,8.4011,1,190672352,2137255712,1,0,116476604,542,537,0,0,0
542,0.036,13.9474,13.2278,0.0021,13.2256,13.2125,0.0098,0.0015,0.3239,0.7077,0.0149,0.1494,0.0712,0.1432,0.0041,0.0117,0.0195,0.2916,0.0837,0.0761,14.5332,2,190672352,2137256416,2,0,116476604,543,538,0,0,0
543,0.0351,19.7709,18.477,0.0021,18.4748,18.4406,0.026,0.0041,0.5612,1.2761,0.0219,0.2818,0.1513,0.2505,0.007,0.0173,0.0292,0.5269,0.236,0.1509,20.9043,3,190672352,2137264864,0,0,116476604,544,539,0,0,0
544,0.086,4.9325,4.3248,0.0021,4.3226,4.3086,0.0102,0.002,0.3109,0.5706,0.0131,0.1158,0.0436,0.0839,0.0024,0.0369,0.0136,0.1969,0.0854,0.1378,5.5299,0,190672352,2137264160,1,0,116476604,545,540,0,0,0
545,0.0367,13.9925,13.3183,0.0021,13.3162,13.3032,0.01,0.0015,0.2886,0.6621,0.0129,0.1457,0.0742,0.1351,0.0044,0.0116,0.0178,0.2823,0.1284,0.1466,14.7189,1,190672352,2137255712,2,0,116476604,546,541,0,0,0
546,0.0406,22.4115,21.6665,0.002,21.6644,21.6482,0.0108,0.003,0.293,0.7341,0.0122,0.1416,0.0692,0.2117,0.0048,0.0109,0.0175,0.2959,0.111,0.0918,23.0652,2,190672352,2137256416,0,0,116476604,547,542,0,0,0
547,0.0475,12.0779,11.5414,0.0043,11.537,11.5229,0.0109,0.0015,0.2918,0.5263,0.01,0.0895,0.044,0.0873,0.0029,0.0099,0.0165,0.2238,0.0892,0.078,12.6128,3,190672352,2137264864,1,0,116476604,548,543,0,0,0
548,0.0381,13.6624,12.9869,0.0025,12.9843,12.9724,0.009,0.0015,0.3038,0.664,0.0126,0.1403,0.0696,0.1324,0.0042,0.011,0.0171,0.2924,0.0936,0.1015,14.2954,0,190672352,2137264160,2,0,116476604,549,544,0,0,0
549,0.0395,11.4231,10.65,0.0021,10.6478,10.6336,0.011,0.0015,0.2909,0.7588,0.011,0.207,0.11,0.1342,0.0048,0.0138,0.0202,0.3361,0.1452,0.1126,12.2053,1,190672352,2137255712,0,0,116476604,550,545,0,0,0
550,0.0391,19.4189,18.5924,0.0024,18.5898,18.5732,0.0126,0.002,0.3372,0.8122,0.0148,0.2036,0.0878,0.1621,0.0053,0.0138,0.0215,0.3681,0.1622,0.2193,20.3559,2,190672352,2137256416,1,0,116476604,551,546,0,0,0
551,0.0818,8.7054,8.1668,0.0025,8.1643,8.151,0.0103,0.0015,0.2379,0.527,0.0092,0.1363,0.0658,0.0739,0.0032,0.0108,0.0161,0.2508,0.0937,0.0982,9.3359,3,190672352,2137264864,2,0,116476604,552,547,0,0,0
552,0.0402,24.6113,23.9382,0.0022,23.9359,23.9222,0.0107,0.0015,0.3048,0.6605,0.0122,0.1406,0.0701,0.1278,0.004,0.0121,0.0183,0.2792,0.097,0.0837,25.2154,0,190672352,2137264160,0,0,116476604,553,548,0,0,0
553,0.0383,22.6974,21.9763,0.0028,21.9734,21.9586,0.0117,0.0015,0.3294,0.7074,0.0143,0.156,0.0715,0.1311,0.0039,0.0131,0.0227,0.3503,0.1099,0.0887,23.4002,1,190672352,2137255712,1,0,116476604,554,549,0,0,0
554,0.0383,12.5376,11.8006,0.0022,11.7984,11.7836,0.0115,0.0017,0.3273,0.7245,0.0146,0.1652,0.0787,0.1334,0.0042,0.0119,0.0173,0.1946,0.0919,0.1233,13.0852,2,190672352,2137256416,2,0,116476604,555,550,0,0,0
555,0.0371,13.0519,12.4049,0.0021,12.4027,12.3883,0.0111,0.0015,0.3268,0.637,0.014,0.1418,0.0457,0.1059,0.0022,0.0097,0.0185,0.2345,0.0922,0.0759,13.5892,3,190672352,2137264864,0,0,116476604,556,551,0,0,0
556,0.05,13.4943,12.7893,0.0029,12.7863,12.7724,0.0104,0.0022,0.2875,0.6934,0.0132,0.1475,0.0806,0.1583,0.005,0.011,0.016,0.3222,0.1341,0.0695,14.1682,0,190672352,2137264160,1,0,116476604,557,552,0,0,0
557,0.0439,14.153,13.6143,0.0021,13.6121,13.5976,0.0117,0.0013,0.268,0.5303,0.012,0.1374,0.0493,0.061,0.0018,0.008,0.0139,0.1921,0.0795,0.0716,14.6292,1,190672352,2137255712,2,0,116476604,558,553,0,0,0
558,0.1405,12.4676,11.7609,0.012,11.7484,11.7315,0.0134,0.0014,0.3174,0.6906,0.0147,0.1519,0.0697,0.1318,0.0041,0.0149,0.0247,0.3744,0.1348,0.0839,13.3177,2,190672352,2137256416,0,0,116476604,559,554,0,0,0
559,0.0635,8.0242,7.3852,0.0034,7.3816,7.3729,0.0061,0.0014,0.2313,0.6285,0.0096,0.1732,0.0823,0.1277,0.0035,0.0102,0.0159,0.215,0.0879,0.0775,8.5744,3,190672352,2137264864,1,0,116476604,560,555,0,0,0
560,0.0849,13.0885,12.3253,0.003,12.3223,12.3039,0.0147,0.0017,0.3646,0.747,0.0151,0.1568,0.0719,0.133,0.0046,0.0153,0.0249,0.3595,0.0963,0.0964,13.8442,0,190672352,2137264160,2,0,116476604,561,556,0,0,0
561,0.0835,14.0761,13.5055,0.0025,13.5029,13.4902,0.0098,0.0014,0.2781,0.5602,0.0124,0.1312,0.046,0.0898,0.002,0.01,0.0202,0.4429,0.1529,0.1221,15.0403,1,190672352,2137255712,0,0,116476604,562,557,0,0,0
562,0.1855,12.033,11.1309,0.0351,11.0949,11.0753,0.0146,0.0018,0.4223,0.8837,0.0138,0.2118,0.0954,0.1354,0.0039,0.017,0.0263,0.407,0.2197,0.1764,13.183,2,190672352,2137256416,1,0,116476604,563,558,0,0,0
563,0.0779,8.6952,7.9711,0.0022,7.9688,7.9567,0.0087,0.0017,0.3348,0.7131,0.014,0.1538,0.0682,0.1364,0.0044,0.0103,0.0175,0.2199,0.0847,0.0746,9.2566,3,190672352,2137264864,2,0,116476604,564,559,0,0,0
564,0.04,14.8366,14.0109,0.0023,14.0085,13.9902,0.0147,0.0018,0.3739,0.8137,0.0133,0.2271,0.0932,0.1027,0.0026,0.0115,0.0164,0.2244,0.0727,0.1354,15.4102,0,190672352,2137264160,0,0,116476604,565,560,0,0,0
565,0.0929,16.2595,15.072,0.0029,15.069,15.0419,0.021,0.0032,0.5655,1.1647,0.0229,0.2365,0.1154,0.215,0.0077,0.0216,0.0399,0.5513,0.1978,0.1591,17.4629,1,190672352,2137255712,1,0,116476604,566,561,0,0,0
566,0.1039,9.7948,9.0663,0.0053,9.0605,9.0433,0.014,0.0015,0.3427,0.7151,0.0143,0.1553,0.0702,0.1276,0.0039,0.0125,0.0232,0.2738,0.0853,0.088,10.4535,2,190672352,2137256416,2,0,116476604,567,562,0,0,0
567,0.0787,12.6578,11.4344,0.0043,11.4301,11.4049,0.0184,0.0033,0.5902,1.2047,0.0226,0.2506,0.1183,0.2148,0.0064,0.018,0.0288,0.5062,0.1818,0.239,13.8891,3,190672352,2137264864,0,0,116476604,568,563,0,0,0
568,0.0516,5.1143,4.4375,0.004,4.4332,4.4204,0.0089,0.0017,0.3017,0.6651,0.0126,0.1446,0.0693,0.1312,0.0044,0.0113,0.0191,0.3043,0.0803,0.076,5.7242,0,190672352,2137264160,1,0,116476604,569,564,0,0,0
569,0.0912,10.3169,9.8422,0.0033,9.8386,9.8281,0.0082,0.0009,0.2318,0.4658,0.0107,0.0926,0.0566,0.0714,0.0023,0.0087,0.0131,0.1981,0.0846,0.0707,10.8561,1,190672352,2137255712,2,0,116476604,570,565,0,0,0
570,0.0727,16.0929,14.743,0.0034,14.7394,14.7104,0.0213,0.004,0.6331,1.3312,0.0214,0.2846,0.1465,0.2366,0.0066,0.0181,0.0252,0.5297,0.2159,0.1441,17.229,2,190672352,2137256416,0,0,116476604,571,566,0,0,0
571,0.053,10.685,9.9876,0.0025,9.985,9.9678,0.0137,0.0015,0.3252,0.6859,0.0125,0.1428,0.0702,0.1301,0.0042,0.011,0.019,0.3312,0.14,0.0897,11.4256,3,190672352,2137264864,1,0,116476604,572,567,0,0,0
572,0.0401,16.6079,15.715,0.0023,15.7126,15.6946,0.0131,0.0027,0.3218,0.8076,0.0146,0.1694,0.0999,0.1941,0.006,0.0847,0.0226,0.3594,0.1,0.0698,17.2996,0,190672352,2137264160,2,0,116476604,573,568,0,0,0
573,0.039,20.1138,19.1582,0.0023,19.1559,19.1316,0.0199,0.0021,0.4123,0.9394,0.0169,0.2232,0.0998,0.1801,0.0056,0.0153,0.0249,0.4614,0.1809,0.1257,21.0767,1,190672352,2137255712,0,0,116476604,574,569,0,0,0
574,0.0528,10.3812,9.5064,0.0026,9.5037,9.4867,0.0125,0.0027,0.3697,0.8642,0.0153,0.1682,0.0996,0.206,0.0039,0.0102,0.0167,0.2707,0.0718,0.0718,10.9413,2,190672352,2137256416,1,0,116476604,575,570,0,0,0
575,0.0527,10.9266,10.1681,0.0025,10.1655,10.1502,0.0117,0.0021,0.3058,0.7463,0.0145,0.1571,0.0871,0.1751,0.0053,0.0116,0.021,0.3598,0.1805,0.1949,11.8608,3,190672352,2137264864,2,0,116476604,576,571,0,0,0
576,0.0455,13.2459,12.5413,0.0026,12.5385,12.523,0.0117,0.0019,0.3081,0.6935,0.013,0.15,0.0754,0.1411,0.0047,0.0108,0.0205,0.3301,0.0989,0.0765,13.9267,0,190672352,2137264160,0,0,116476604,577,572,0,0,0
577,0.039,22.5548,19.6888,0.0023,19.6864,19.6271,0.0483,0.0056,1.0764,2.8228,0.0447,0.7365,0.4113,0.5328,0.0169,0.0414,0.0625,1.2629,0.5202,0.2604,24.9857,1,190672352,2137255712,1,0,116476604,578,573,0,0,0
578,0.0476,6.5123,6.1119,0.0029,6.109,6.0989,0.0077,0.0009,0.2016,0.3923,0.0096,0.0827,0.033,0.0632,0.0017,0.0074,0.0132,0.2519,0.1295,0.0924,7.1536,2,190672352,2137256416,2,0,116476604,579,574,0,0,0
579,0.0395,16.2148,15.551,0.0022,15.5488,15.5331,0.0127,0.0015,0.2899,0.6514,0.0127,0.1461,0.0694,0.128,0.004,0.0118,0.0186,0.2835,0.0784,0.1121,16.873,3,190672352,2137264864,0,0,116476604,580,575,0,0,0
580,0.0405,14.307,13.581,0.0027,13.5782,13.5619,0.0134,0.0014,0.3185,0.7123,0.0137,0.1561,0.0754,0.1426,0.0044,0.0133,0.0229,0.3454,0.1457,0.112,15.0844,0,190672352,2137264160,1,0,116476604,581,576,0,0,0
581,0.0412,15.7485,15.0731,0.002,15.0711,15.0556,0.0114,0.0023,0.2791,0.6642,0.0118,0.1436,0.0787,0.1445,0.0051,0.0108,0.0173,0.2422,0.0875,0.0748,16.2925,1,190672352,2137255712,2,0,116476604,582,577,0,0,0
582,0.0387,22.0751,20.7432,0.0022,20.741,20.7221,0.0152,0.002,0.4812,1.3109,0.0154,0.3021,0.1904,0.3112,0.0096,0.0201,0.0256,0.4808,0.2028,0.1326,23.1041,2,190672352,2137256416,0,0,116476604,583,578,0,0,0
583,0.0544,10.7162,10.0773,0.0025,10.0748,10.0632,0.0095,0.0013,0.3098,0.6323,0.0112,0.1442,0.0667,0.097,0.0027,0.0063,0.0176,0.2919,0.0988,0.0714,11.3207,3,190672352,2137264864,1,0,116476604,584,579,0,0,0
584,0.0468,13.5121,12.9367,0.0028,12.9338,12.9171,0.0137,0.0013,0.2701,0.564,0.0114,0.1279,0.0523,0.0995,0.0021,0.011,0.0179,0.2969,0.1219,0.0909,14.1866,0,190672352,2137264160,2,0,116476604,585,580,0,0,0
585,0.0626,19.4871,18.6307,0.0027,18.628,18.6091,0.0147,0.0021,0.3796,0.8421,0.0161,0.1953,0.0878,0.1576,0.0043,0.0139,0.02,0.3684,0.1632,0.1258,20.3563,1,190672352,2137255712,0,0,116476604,586,581,0,0,0
586,0.0676,12.2827,11.5636,0.0022,11.5613,11.5448,0.0129,0.0018,0.3256,0.7062,0.0135,0.1472,0.0725,0.1414,0.0046,0.0123,0.0306,0.3096,0.089,0.0685,12.9259,2,190672352,2137256416,1,0,116476604,587,582,0,0,0
587,0.0436,22.6548,22.0072,0.0022,22.0049,21.991,0.0104,0.0016,0.351,0.6384,0.0148,0.1436,0.0459,0.0801,0.0024,0.009,0.0167,0.2317,0.098,0.0802,23.2124,3,190672352,2137264864,2,0,116476604,588,583,0,0,0
588,0.0562,24.7386,24.1651,0.0031,24.1619,24.1462,0.012,0.0019,0.3288,0.5645,0.0132,0.1105,0.0378,0.0712,0.0023,0.0085,0.0154,0.2145,0.0981,0.1096,25.3204,0,190672352,2137264160,0,0,116476604,589,584,0,0,0
589,0.0383,19.1699,18.1556,0.0023,18.1533,18.1296,0.0183,0.0029,0.4955,0.998,0.0168,0.2003,0.0966,0.1816,0.0056,0.0157,0.0243,0.4558,0.1963,0.1724,20.2326,1,190672352,2137255712,1,0,116476604,590,585,0,0,0
590,0.0565,8.6002,7.8919,0.0026,7.8893,7.8761,0.01,0.0016,0.308,0.6974,0.0138,0.1492,0.0737,0.1465,0.005,0.0103,0.0173,0.1993,0.0894,0.1404,9.1857,2,190672352,2137256416,2,0,116476604,591,586,0,0,0
591,0.0382,13.4866,13.0357,0.0023,13.0333,13.0243,0.0068,0.0007,0.2214,0.4417,0.01,0.0936,0.0398,0.0741,0.0024,0.0089,0.0164,0.2244,0.1113,0.084,14.0406,3,190672352,2137264864,0,0,116476604,592,587,0,0,0
592,0.0378,26.2318,25.6471,0.0022,25.6447,25.6243,0.0181,0.0009,0.2792,0.5751,0.013,0.1369,0.0503,0.0919,0.0029,0.0092,0.0152,0.2413,0.1082,0.0935,26.8187,0,190672352,2137264160,1,0,116476604,593,588,0,0,0
593,0.0509,25.3945,24.3186,0.0024,24.3161,24.3015,0.0114,0.0015,0.3542,1.0634,0.0149,0.2315,0.1913,0.2668,0.0038,0.0121,0.0159,0.2677,0.1123,0.0931,26.0468,1,190672352,2137255712,2,0,116476604,594,589,0,0,0
594,0.077,19.8539,19.118,0.0027,19.1152,19.1004,0.0113,0.0015,0.3423,0.7237,0.0129,0.1654,0.0698,0.1283,0.0041,0.0117,0.0184,0.3248,0.1505,0.1302,20.6727,2,190672352,2137256416,0,0,116476604,595,590,0,0,0
595,0.0369,11.5266,10.6738,0.0024,10.6713,10.6566,0.0116,0.0016,0.3295,0.8377,0.011,0.2017,0.1004,0.1879,0.0063,0.0143,0.0213,0.3563,0.1191,0.0746,12.2277,3,190672352,2137264864,1,0,116476604,596,591,0,0,0
596,0.0687,29.3121,28.6376,0.0025,28.635,28.6211,0.0106,0.0017,0.3038,0.6622,0.0126,0.1411,0.0701,0.1294,0.0041,0.0114,0.0177,0.2008,0.0968,0.1428,29.9251,0,190672352,2137264160,2,0,116476604,597,592,0,0,0
597,0.0365,13.3378,12.4739,0.0024,12.4714,12.452,0.0165,0.0012,0.3383,0.8501,0.016,0.1822,0.1034,0.2023,0.0063,0.0131,0.0332,0.3531,0.1661,0.1208,14.1663,1,190672352,2137255712,0,0,116476604,598,593,0,0,0
598,0.0393,25.0475,24.0287,0.0023,24.0264,24.0115,0.0113,0.0016,0.3332,1.0031,0.0142,0.1511,0.2312,0.2652,0.007,0.0148,0.02,0.3791,0.1312,0.1777,25.9097,2,190672352,2137256416,1,0,116476604,599,594,0,0,0
599,0.0332,20.4982,19.7256,0.002,19.7235,19.7066,0.0125,0.0023,0.3602,0.7598,0.0141,0.1613,0.0774,0.1413,0.0043,0.0124,0.0217,0.373,0.1634,0.2403,21.4603,3,190672352,2137264864,2,0,116476604,600,595,0,0,0
600,0.0388,4.4976,3.4429,0.0022,3.4407,3.4268,0.0105,0.0014,0.4011,1.0404,0.0122,0.2537,0.1311,0.2334,0.0076,0.0136,0.0212,0.246,0.0777,0.0897,5.062,0,190672352,2137264160,0,0,116476604,601,596,0,0,0
601,0.0455,24.5412,23.692,0.0027,23.6892,23.6741,0.0117,0.0016,0.3325,0.8345,0.0147,0.2151,0.1226,0.1438,0.0047,0.014,0.0206,0.335,0.145,0.0813,25.2749,1,190672352,2137255712,1,0,116476604,602,597,0,0,0
602,0.0402,12.1511,11.4611,0.002,11.459,11.4448,0.0107,0.0015,0.3233,0.6781,0.0127,0.1423,0.0685,0.1265,0.004,0.0115,0.0182,0.2695,0.1009,0.0827,12.751,2,190672352,2137256416,2,0,116476604,603,598,0,0,0
603,0.0385,13.0874,12.3772,0.0026,12.3746,12.3598,0.0117,0.0011,0.3234,0.7013,0.0131,0.1623,0.08,0.1188,0.0026,0.0085,0.0138,0.2023,0.0903,0.1566,13.6726,3,190672352,2137264864,0,0,116476604,604,599,0,0,0
604,0.0374,21.7434,21.0623,0.0021,21.06,21.0464,0.0102,0.0017,0.2819,0.6699,0.0121,0.1423,0.1103,0.1191,0.0035,0.0105,0.0167,0.2807,0.1352,0.1968,22.5241,0,190672352,2137264160,1,0,116476604,605,600,0,0,0
605,0.0508,11.0683,10.5537,0.0021,10.5515,10.5379,0.0104,0.0014,0.2734,0.5062,0.0088,0.0859,0.0471,0.0873,0.0029,0.0081,0.013,0.2375,0.1205,0.1302,11.7302,1,190672352,2137255712,2,0,116476604,606,601,0,0,0
606,0.0413,12.4749,11.8961,0.0022,11.8939,11.8805,0.0103,0.0014,0.2473,0.5706,0.0085,0.175,0.067,0.0703,0.0021,0.008,0.0134,0.2043,0.0867,0.0746,12.9734,2,190672352,2137256416,0,0,116476604,607,602,0,0,0
607,0.0388,12.0608,11.3352,0.0023,11.3329,11.3196,0.01,0.0015,0.3153,0.7138,0.0132,0.178,0.072,0.1302,0.0041,0.0114,0.0191,0.1873,0.0851,0.0842,12.5573,3,190672352,2137264864,1,0,116476604,608,603,0,0,0
608,0.0365,11.8749,11.2223,0.0023,11.2199,11.206,0.0106,0.0016,0.2867,0.6443,0.0137,0.1283,0.046,0.1654,0.0031,0.0081,0.0123,0.2025,0.0823,0.0679,12.3583,0,190672352,2137264160,2,0,116476604,609,604,0,0,0
609,0.0374,12.628,11.8571,0.0021,11.8549,11.8417,0.0099,0.0015,0.2934,0.7628,0.0133,0.256,0.116,0.0807,0.0022,0.008,0.014,0.2052,0.0854,0.0731,13.1265,1,190672352,2137255712,0,0,116476604,610,605,0,0,0
610,0.0363,23.7673,23.0645,0.0022,23.0622,23.0449,0.0142,0.0015,0.3042,0.6908,0.0141,0.1512,0.0756,0.1403,0.0043,0.0116,0.0183,0.2183,0.0821,0.0775,24.2815,2,190672352,2137256416,1,0,116476604,611,606,0,0,0
611,0.0453,22.0962,21.3939,0.0026,21.3912,21.3776,0.0105,0.0014,0.3096,0.6908,0.0125,0.1531,0.0816,0.1287,0.0043,0.0111,0.0182,0.3024,0.1178,0.1113,22.7913,3,190672352,2137264864,2,0,116476604,612,607,0,0,0
612,0.0419,20.7897,20.0266,0.0051,20.0214,20.005,0.0128,0.0016,0.3621,0.7508,0.0143,0.1559,0.071,0.1427,0.0041,0.0119,0.0216,0.5286,0.1468,0.0912,21.7363,0,190672352,2137264160,0,0,116476604,613,608,0,0,0
613,0.0703,9.4007,8.7291,0.0051,8.7239,8.7147,0.0055,0.0009,0.3788,0.631,0.009,0.0938,0.0398,0.102,0.0068,0.04,0.0221,0.3685,0.1311,0.0998,10.1925,1,190672352,2137255712,1,0,116476604,614,609,0,0,0
614,0.048,24.0298,23.3528,0.0032,23.3494,23.3352,0.011,0.0016,0.3622,0.6657,0.0121,0.1513,0.0589,0.0781,0.0022,0.0109,0.0157,0.3413,0.1121,0.0682,24.7204,2,190672352,2137256416,2,0,116476604,615,610,0,0,0
615,0.0961,21.5329,20.9551,0.0036,20.9514,20.937,0.0111,0.0015,0.2867,0.5675,0.0128,0.1178,0.0571,0.0895,0.003,0.0097,0.0178,0.2607,0.1044,0.0879,22.1901,3,190672352,2137264864,0,0,116476604,616,611,0,0,0
616,0.0344,17.0672,15.3787,0.0021,15.3765,15.3433,0.0257,0.004,0.6779,1.6623,0.0275,0.3306,0.1501,0.4617,0.0119,0.0252,0.0331,0.5834,0.2046,0.1373,18.2417,0,190672352,2137264160,1,0,116476604,617,612,0,0,0
617,0.0844,6.659,6.0418,0.0024,6.0393,6.0238,0.0117,0.0019,0.3151,0.6077,0.0101,0.0964,0.0895,0.0929,0.0029,0.0091,0.0168,0.2345,0.0975,0.0974,7.2908,1,190672352,2137255712,2,0,116476604,618,613,0,0,0
618,0.0449,24.1015,23.4897,0.0034,23.4861,23.4737,0.0097,0.0012,0.3089,0.6003,0.0127,0.1246,0.0532,0.0975,0.0027,0.0111,0.0181,0.286,0.1068,0.1382,24.7854,2,190672352,2137256416,0,0,116476604,619,614,0,0,0
619,0.0527,19.62,18.795,0.003,18.792,18.7645,0.0238,0.0017,0.3572,0.8108,0.0149,0.182,0.0877,0.1622,0.0055,0.0138,0.0215,0.376,0.1522,0.1011,20.4391,3,190672352,2137264864,1,0,116476604,620,615,0,0,0
620,0.0667,7.3823,6.6866,0.0022,6.6843,6.671,0.01,0.0014,0.3184,0.6849,0.0142,0.1931,0.0696,0.0862,0.0028,0.0103,0.0173,0.2366,0.0851,0.0737,7.9688,0,190672352,2137264160,2,0,116476604,621,616,0,0,0
621,0.0383,12.8643,12.3154,0.0021,12.3132,12.2994,0.0108,0.0015,0.2989,0.5408,0.0126,0.1298,0.0337,0.0631,0.002,0.0078,0.0143,0.2235,0.0787,0.0678,13.3633,1,190672352,2137255712,0,0,116476604,622,617,0,0,0
622,0.0389,23.9087,23.1956,0.0027,23.1929,23.1761,0.0137,0.0015,0.3115,0.7011,0.0127,0.157,0.0768,0.1378,0.0043,0.0112,0.0182,0.3399,0.1537,0.1381,24.6951,2,190672352,2137256416,1,0,116476604,623,618,0,0,0
623,0.0999,17.7364,16.6817,0.0039,16.6777,16.6554,0.0174,0.0026,0.5113,1.0394,0.0167,0.21,0.1061,0.1876,0.006,0.0147,0.0244,0.4417,0.1719,0.2281,18.8469,3,190672352,2137264864,2,0,116476604,624,619,0,0,0
624,0.0701,7.3197,6.4876,0.003,6.4844,6.4691,0.0121,0.0015,0.3318,0.8193,0.0153,0.2082,0.1156,0.1437,0.0038,0.0123,0.0195,0.2656,0.0844,0.1388,7.9901,0,190672352,2137264160,0,0,116476604,625,620,0,0,0
625,0.0371,13.3329,12.8208,0.0021,12.8187,12.8044,0.0118,0.0012,0.2594,0.5038,0.0125,0.107,0.042,0.0801,0.0022,0.0077,0.018,0.2636,0.0948,0.0813,13.9103,1,190672352,2137255712,1,0,116476604,626,621,0,0,0
626,0.0393,23.3427,22.6851,0.0022,22.6829,22.6664,0.0136,0.0015,0.307,0.6494,0.0129,0.1663,0.0715,0.0884,0.0025,0.0079,0.0151,0.2277,0.1116,0.1145,23.9511,2,190672352,2137256416,2,0,116476604,627,622,0,0,0
627,0.0578,11.3054,10.6103,0.0023,10.6079,10.5939,0.0108,0.0016,0.2586,0.6805,0.0092,0.1555,0.1079,0.143,0.0052,0.0139,0.0201,0.3435,0.1069,0.0755,12.0017,3,190672352,2137264864,0,0,116476604,628,623,0,0,0
628,0.0428,20.7644,19.5551,0.0034,19.5514,19.5236,0.024,0.0016,0.5329,1.1951,0.0144,0.2744,0.1671,0.1992,0.0057,0.0133,0.0209,0.4076,0.2682,0.1226,21.7557,0,190672352,2137264160,1,0,116476604,629,624,0,0,0
629,0.1028,8.3046,7.4638,0.0082,7.4555,7.4406,0.0111,0.0018,0.3706,0.8194,0.0133,0.2017,0.0733,0.1527,0.0067,0.0204,0.0269,0.4725,0.1842,0.1221,9.3423,1,190672352,2137255712,2,0,116476604,630,625,0,0,0
630,0.0612,12.8285,8.8277,0.002,8.8256,8.7732,0.0385,0.0084,1.5044,3.959,0.0402,1.0457,0.6674,0.6766,0.0195,0.0409,0.0583,0.8182,0.2843,0.2046,14.4943,2,190672352,2137256416,0,0,116476604,631,626,0,0,0
631,0.2152,5.2436,4.0152,0.0344,3.98,3.9516,0.0216,0.0029,0.5229,1.2096,0.0218,0.2886,0.1414,0.2252,0.0075,0.0174,0.0267,0.5187,0.2282,0.161,6.5522,3,190672352,2137264864,1,0,116476604,632,627,0,0,0
