frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,submit_result,query_result,decoder_copy
583,0.0459,1.4862,0.7041,0.0023,0.7015,0.6901,0.0089,0.0014,0.2071,0.7586,0.008,0.1145,0.104,0.3172,0.0069,0.0135,0.0209,0.4204,0.1225,0.1307,2.3625,7,2081825760,1785566048,1,0,116476604,584,574,1,1,0,0,0
584,0.0437,1.3092,0.6713,0.0022,0.6689,0.6577,0.0089,0.001,0.2096,0.6121,0.0073,0.125,0.0976,0.17,0.0024,0.0165,0.019,0.2263,0.1007,0.0988,1.8878,0,2081825760,1579035872,2,0,116476604,585,575,1,1,0,0,0
585,0.0391,1.3803,0.7218,0.0024,0.7193,0.7127,0.0047,0.0009,0.2462,0.6405,0.0098,0.1428,0.1028,0.1366,0.002,0.0083,0.0134,0.2182,0.0968,0.0908,1.9351,1,2081825760,1579037280,0,0,116476604,586,576,1,1,0,0,0
586,0.0406,1.2332,0.6324,0.0026,0.6296,0.6177,0.0092,0.0013,0.2225,0.5723,0.0082,0.0987,0.096,0.1434,0.0031,0.0161,0.0339,0.236,0.1015,0.0915,1.8328,2,2081825760,1785561120,1,0,116476604,587,577,1,1,0,0,0
587,0.0386,1.2137,0.6606,0.0021,0.6583,0.6469,0.0092,0.0011,0.1979,0.5203,0.0078,0.0881,0.092,0.1308,0.0031,0.0195,0.0349,0.333,0.1018,0.1063,1.9306,3,2081825760,1785564640,2,0,116476604,588,578,1,1,0,0,0
588,0.0407,1.2615,0.6816,0.0027,0.6784,0.6659,0.0101,0.0011,0.2066,0.5483,0.0075,0.0975,0.0774,0.1549,0.0039,0.0158,0.0463,0.4882,0.1019,0.1213,2.2066,4,2081825760,1785563232,0,0,116476604,589,579,1,1,0,0,0
589,0.0588,1.1751,0.7315,0.0025,0.7287,0.7197,0.0071,0.0007,0.1959,0.4292,0.0069,0.0828,0.0463,0.0951,0.0019,0.0083,0.0155,0.3385,0.128,0.0813,1.8765,5,2081825760,1785563936,1,0,116476604,590,580,1,1,0,0,0
590,0.0413,1.1345,0.6077,0.0022,0.6053,0.5938,0.0091,0.001,0.2276,0.499,0.0072,0.0882,0.0588,0.1134,0.0032,0.0164,0.0333,0.3831,0.1731,0.164,2.0828,6,2081825760,1785565344,2,0,116476604,591,581,1,1,0,0,0
591,0.036,1.3555,0.6301,0.0021,0.6278,0.6158,0.0093,0.0015,0.2032,0.7017,0.0079,0.1883,0.1015,0.1961,0.0042,0.0141,0.0235,0.3848,0.1482,0.113,2.1871,7,2081825760,1785566048,0,0,116476604,592,582,1,1,0,0,0
592,0.0382,1.1677,0.6639,0.0023,0.6614,0.6494,0.0095,0.0011,0.1779,0.4728,0.0071,0.0661,0.0629,0.1559,0.0025,0.0186,0.0308,0.352,0.0912,0.0857,1.8614,0,2081825760,1579035872,1,0,116476604,593,583,1,1,0,0,0
593,0.043,1.5274,0.7511,0.0027,0.7481,0.7334,0.0115,0.0012,0.3161,0.7349,0.0126,0.145,0.1292,0.1239,0.0074,0.0247,0.0317,0.2968,0.166,0.1887,2.4086,1,2081825760,1579037280,2,0,116476604,594,584,1,1,0,0,0
594,0.0433,1.3348,0.7149,0.0025,0.7121,0.7007,0.0091,0.0011,0.2445,0.5883,0.0099,0.1567,0.0582,0.1161,0.0024,0.0172,0.0304,0.2596,0.1072,0.1015,1.9942,2,2081825760,1785561120,0,0,116476604,595,585,1,1,0,0,0
595,0.0433,1.3166,0.7872,0.0022,0.7847,0.774,0.0081,0.0012,0.1942,0.5064,0.0072,0.1057,0.0424,0.1522,0.0041,0.008,0.0361,0.307,0.1251,0.1804,2.1116,3,2081825760,1785564640,1,0,116476604,596,586,1,1,0,0,0
596,0.0406,1.4526,0.7154,0.0021,0.7131,0.7017,0.009,0.001,0.2389,0.7203,0.0103,0.2046,0.1052,0.1552,0.0052,0.0102,0.0167,0.3188,0.1528,0.1653,2.2961,4,2081825760,1785563232,2,0,116476604,597,587,1,1,0,0,0
597,0.0425,1.3345,0.6866,0.0024,0.6839,0.6716,0.0099,0.001,0.2373,0.611,0.0099,0.1377,0.0782,0.1391,0.008,0.0203,0.0378,0.4505,0.1615,0.1344,2.3003,5,2081825760,1785563936,0,0,116476604,598,588,1,1,0,0,0
598,0.0426,1.3985,0.7028,0.0023,0.7002,0.6879,0.0103,0.001,0.2432,0.6704,0.0099,0.1083,0.1115,0.1889,0.008,0.0168,0.0212,0.3098,0.1657,0.1517,2.2531,6,2081825760,1785565344,1,0,116476604,599,589,1,1,0,0,0
599,0.0404,1.2051,0.6437,0.0023,0.6412,0.6337,0.006,0.0006,0.2064,0.5285,0.008,0.1052,0.0643,0.139,0.0052,0.021,0.0327,0.2856,0.1185,0.1545,1.9799,7,2081825760,1785566048,2,0,116476604,600,590,1,1,0,0,0
600,0.0474,1.2068,0.6688,0.0026,0.6655,0.657,0.0069,0.0007,0.1916,0.4986,0.0076,0.0976,0.0664,0.1296,0.0055,0.0251,0.0363,0.2711,0.1063,0.1448,1.9258,0,2081825760,1579035872,0,0,116476604,601,591,1,1,0,0,0
601,0.0431,1.5771,0.7319,0.0023,0.7294,0.7165,0.0104,0.0012,0.2794,0.8265,0.0119,0.1632,0.1488,0.2158,0.0064,0.0106,0.021,0.3758,0.1017,0.1128,2.3572,1,2081825760,1579037280,1,0,116476604,602,592,1,1,0,0,0
602,0.0425,1.4249,0.6328,0.0023,0.6303,0.618,0.0101,0.0011,0.2506,0.7675,0.0093,0.1343,0.1256,0.2398,0.0068,0.0153,0.0226,0.4236,0.1673,0.1141,2.3183,2,2081825760,1785561120,2,0,116476604,603,593,1,1,0,0,0
603,0.0406,1.293,0.6454,0.0025,0.6427,0.6315,0.0089,0.0012,0.2675,0.6338,0.0088,0.1328,0.1074,0.114,0.0027,0.0082,0.0144,0.2913,0.1292,0.4263,2.3985,3,2081825760,1785564640,0,0,116476604,604,594,1,1,0,0,0
604,0.0399,1.5957,0.7421,0.0027,0.739,0.7276,0.0087,0.0011,0.2528,0.8296,0.0088,0.175,0.1243,0.2608,0.0071,0.0159,0.0207,0.4144,0.1792,0.1488,2.5207,4,2081825760,1785563232,1,0,116476604,605,595,1,1,0,0,0
605,0.0396,1.2053,0.5799,0.0023,0.5774,0.5695,0.0061,0.0007,0.2134,0.5942,0.0079,0.1396,0.0927,0.1351,0.0048,0.0169,0.0369,0.3332,0.1018,0.1639,2.009,5,2081825760,1785563936,2,0,116476604,606,596,1,1,0,0,0
606,0.0398,1.2253,0.7313,0.0028,0.7283,0.7207,0.006,0.0006,0.1931,0.4652,0.0071,0.0849,0.0458,0.1302,0.0037,0.0176,0.0345,0.311,0.1074,0.199,2.0451,6,2081825760,1785565344,0,0,116476604,607,597,1,1,0,0,0
607,0.0392,1.4724,0.6741,0.0023,0.6716,0.661,0.0073,0.0013,0.3113,0.7793,0.0108,0.13,0.1191,0.2018,0.0055,0.011,0.019,0.3591,0.1348,0.1623,2.3455,7,2081825760,1785566048,1,0,116476604,608,598,1,1,0,0,0
608,0.0385,1.1918,0.6648,0.0021,0.6624,0.6567,0.0039,0.0008,0.1787,0.4997,0.0075,0.0895,0.056,0.1643,0.0032,0.0147,0.0356,0.385,0.1459,0.1407,2.06,0,2081825760,1579035872,2,0,116476604,609,599,1,1,0,0,0
609,0.0401,1.4348,0.6146,0.002,0.6124,0.6011,0.0087,0.0014,0.1822,0.7874,0.0072,0.2788,0.0963,0.2155,0.0069,0.0187,0.0393,0.3565,0.1485,0.1505,2.3147,1,2081825760,1579037280,0,0,116476604,610,600,1,1,0,0,0
610,0.0418,1.5207,0.7324,0.0029,0.7293,0.7225,0.0048,0.0008,0.3011,0.7688,0.0107,0.1629,0.1231,0.1675,0.003,0.01,0.0154,0.3057,0.1456,0.1579,2.3307,2,2081825760,1785561120,1,0,116476604,611,601,1,1,0,0,0
611,0.0408,1.4155,0.6401,0.0027,0.637,0.6289,0.0062,0.0007,0.2792,0.7573,0.0095,0.1885,0.1042,0.1698,0.0054,0.0112,0.0178,0.3816,0.1504,0.1465,2.3073,3,2081825760,1785564640,2,0,116476604,612,602,1,1,0,0,0
612,0.0457,1.4759,0.6915,0.0022,0.689,0.6774,0.0093,0.001,0.2202,0.7593,0.0096,0.1728,0.1326,0.2187,0.0044,0.0168,0.0208,0.3439,0.1109,0.0963,2.187,4,2081825760,1785563232,0,0,116476604,613,603,1,1,0,0,0
613,0.0393,1.2475,0.6797,0.0023,0.6772,0.6694,0.0046,0.0014,0.1665,0.5303,0.0085,0.0991,0.0903,0.1586,0.0069,0.0219,0.0367,0.3925,0.1442,0.127,2.0906,5,2081825760,1785563936,1,0,116476604,614,604,1,1,0,0,0
614,0.0606,1.2248,0.7074,0.0033,0.7039,0.6915,0.0092,0.0016,0.1661,0.4775,0.0077,0.1088,0.0578,0.1257,0.0109,0.0248,0.0381,0.3702,0.1026,0.0925,1.9906,6,2081825760,1785565344,2,0,116476604,615,605,1,1,0,0,0
615,0.0407,1.4619,0.6697,0.0026,0.6669,0.6575,0.0071,0.0008,0.3209,0.7706,0.0201,0.1705,0.1411,0.1117,0.0057,0.012,0.0197,0.3254,0.1033,0.0835,2.091,7,2081825760,1785566048,0,0,116476604,616,606,1,1,0,0,0
616,0.0391,1.4628,0.6087,0.0024,0.606,0.5934,0.0101,0.0011,0.3,0.8338,0.0101,0.1889,0.1689,0.159,0.0061,0.0124,0.0209,0.3784,0.1734,0.2108,2.4532,0,2081825760,1579035872,1,0,116476604,617,607,1,1,0,0,0
617,0.0362,1.5213,0.6425,0.0021,0.6402,0.6289,0.0091,0.001,0.2638,0.8539,0.0094,0.1532,0.168,0.2509,0.0076,0.0149,0.0233,0.318,0.1158,0.1495,2.3005,1,2081825760,1579037280,2,0,116476604,618,608,1,1,0,0,0
618,0.0381,1.401,0.6677,0.0024,0.6651,0.6516,0.011,0.0011,0.2391,0.7112,0.0083,0.1749,0.1268,0.1549,0.0066,0.014,0.0207,0.7255,0.1875,0.2057,2.7916,2,2081825760,1785561120,0,0,116476604,619,609,1,1,0,0,0
619,0.0386,1.1255,0.6002,0.0022,0.5978,0.5897,0.0061,0.0009,0.1738,0.507,0.0073,0.094,0.0733,0.1548,0.0033,0.0117,0.0155,0.2887,0.0993,0.0773,1.7434,3,2081825760,1785564640,1,0,116476604,620,610,1,1,0,0,0
620,0.0401,1.5863,0.6516,0.0023,0.6491,0.637,0.0091,0.0011,0.2972,0.9107,0.0096,0.1382,0.1239,0.3342,0.0066,0.0143,0.0228,0.3231,0.1316,0.1747,2.4395,4,2081825760,1785563232,2,0,116476604,621,611,1,1,0,0,0
621,0.0391,1.4802,0.6612,0.002,0.659,0.6485,0.0083,0.0011,0.2646,0.7961,0.0088,0.1721,0.1164,0.2295,0.0042,0.012,0.0196,0.3206,0.1496,0.0894,2.2282,5,2081825760,1785563936,0,0,116476604,622,612,1,1,0,0,0
622,0.0395,1.3359,0.6763,0.0022,0.6739,0.6619,0.0096,0.0011,0.2479,0.6465,0.0097,0.1142,0.1022,0.1697,0.0021,0.0063,0.0169,0.3337,0.1095,0.1339,2.1017,6,2081825760,1785565344,1,0,116476604,623,613,1,1,0,0,0
623,0.0405,1.1945,0.6105,0.0021,0.6081,0.5995,0.0057,0.0011,0.1768,0.5644,0.0079,0.1253,0.0616,0.1882,0.004,0.0109,0.0167,0.3792,0.1644,0.2235,2.143,7,2081825760,1785566048,2,0,116476604,624,614,1,1,0,0,0
624,0.0383,1.4837,0.6108,0.0023,0.6084,0.5968,0.009,0.0012,0.3003,0.8574,0.013,0.2666,0.1026,0.1718,0.0026,0.0079,0.0184,0.2344,0.0978,0.078,2.0553,0,2081825760,1579035872,0,0,116476604,625,615,1,1,0,0,0
625,0.0437,1.227,0.6806,0.0024,0.6778,0.6649,0.0102,0.0012,0.2115,0.5141,0.0067,0.0981,0.0832,0.1107,0.0035,0.0197,0.0314,0.3222,0.151,0.0787,1.9701,1,2081825760,1579037280,1,0,116476604,626,616,1,1,0,0,0
626,0.0391,1.4899,0.7401,0.002,0.7378,0.7257,0.0096,0.0011,0.2594,0.7384,0.0096,0.1496,0.1754,0.1415,0.0021,0.0053,0.0146,0.3768,0.1682,0.1114,2.3396,2,2081825760,1785561120,2,0,116476604,627,617,1,1,0,0,0
627,0.0407,1.2409,0.6687,0.0022,0.6662,0.6528,0.011,0.001,0.1863,0.5384,0.0075,0.1641,0.0751,0.1024,0.0025,0.0166,0.0382,0.2423,0.1013,0.1468,1.9322,3,2081825760,1785564640,0,0,116476604,628,618,1,1,0,0,0
628,0.0409,1.634,0.9037,0.0024,0.9011,0.8893,0.0087,0.0014,0.2649,0.7178,0.0081,0.167,0.1059,0.1681,0.0032,0.0071,0.0145,0.2993,0.176,0.1629,2.491,4,2081825760,1785563232,1,0,116476604,629,619,1,1,0,0,0
629,0.0463,1.2355,0.7758,0.0023,0.7731,0.7616,0.009,0.0011,0.1811,0.4291,0.0076,0.0828,0.0549,0.0989,0.0032,0.0165,0.0316,0.3016,0.0983,0.0962,1.9145,5,2081825760,1785563936,2,0,116476604,630,620,1,1,0,0,0
630,0.0388,1.4063,0.7293,0.0025,0.7265,0.7144,0.0093,0.0011,0.1872,0.6588,0.0074,0.1361,0.1446,0.1775,0.0052,0.0103,0.018,0.2903,0.1038,0.0894,2.0446,6,2081825760,1785565344,0,0,116476604,631,621,1,1,0,0,0
631,0.0391,1.4773,0.7752,0.0024,0.7725,0.7598,0.0099,0.0014,0.2021,0.6811,0.0077,0.1792,0.14,0.1468,0.0047,0.0136,0.0183,0.3415,0.1156,0.1844,2.3194,7,2081825760,1785566048,1,0,116476604,632,622,1,1,0,0,0
632,0.0412,1.3423,0.6668,0.0019,0.6647,0.6525,0.0096,0.001,0.269,0.652,0.0085,0.1205,0.0884,0.1574,0.0072,0.0155,0.0187,0.3485,0.1617,0.1235,2.1524,0,2081825760,1579035872,2,0,116476604,633,623,1,1,0,0,0
633,0.0398,1.3072,0.7206,0.0025,0.7179,0.7062,0.0091,0.0011,0.2418,0.569,0.0088,0.1482,0.0648,0.1019,0.0029,0.0073,0.0375,0.4663,0.1197,0.1304,2.241,1,2081825760,1579037280,0,0,116476604,634,624,1,1,0,0,0
634,0.0403,1.3949,0.7284,0.0023,0.7258,0.7133,0.01,0.0012,0.1923,0.6486,0.0076,0.1414,0.1146,0.1863,0.0058,0.0106,0.0174,0.4252,0.1823,0.1418,2.3127,2,2081825760,1785561120,1,0,116476604,635,625,1,1,0,0,0
635,0.0393,1.6863,0.6039,0.0024,0.6012,0.589,0.0094,0.0013,0.3034,1.0576,0.0091,0.5114,0.0695,0.1555,0.0076,0.0162,0.0224,0.3874,0.0966,0.0832,2.4258,3,2081825760,1785564640,2,0,116476604,636,626,1,1,0,0,0
636,0.0385,1.5831,0.6657,0.0022,0.6633,0.6506,0.0103,0.0011,0.3229,0.8961,0.0101,0.1481,0.1764,0.2318,0.0059,0.0128,0.0227,0.3943,0.1752,0.2252,2.6019,4,2081825760,1785563232,0,0,116476604,637,627,1,1,0,0,0
637,0.0397,1.4625,0.6597,0.0022,0.6573,0.6444,0.0107,0.0011,0.2673,0.7818,0.0095,0.1429,0.1329,0.2224,0.0058,0.0117,0.022,0.3651,0.1608,0.1264,2.3394,5,2081825760,1785563936,1,0,116476604,638,628,1,1,0,0,0
638,0.0478,1.5528,0.6672,0.0022,0.6647,0.6531,0.009,0.0011,0.2503,0.8627,0.01,0.221,0.1394,0.2373,0.004,0.015,0.0198,0.316,0.1189,0.2501,2.4544,6,2081825760,1785565344,2,0,116476604,639,629,1,1,0,0,0
639,0.0422,1.3929,0.7018,0.0021,0.6995,0.6881,0.0091,0.0011,0.2088,0.6626,0.008,0.0896,0.1019,0.2469,0.0066,0.0196,0.0178,0.3133,0.1107,0.1027,2.0901,7,2081825760,1785566048,0,0,116476604,640,630,1,1,0,0,0
640,0.0438,1.4361,0.6528,0.0024,0.6501,0.6375,0.0102,0.0011,0.2675,0.7602,0.0094,0.1227,0.1657,0.1896,0.0044,0.014,0.0204,0.3363,0.1418,0.3154,2.4485,0,2081825760,1579035872,1,0,116476604,641,631,1,1,0,0,0
641,0.0447,1.8086,0.7331,0.0023,0.7305,0.719,0.0091,0.001,0.319,1.046,0.0108,0.2007,0.1752,0.3321,0.0073,0.0168,0.0237,0.4688,0.1117,0.1537,2.7671,1,2081825760,1579037280,2,0,116476604,642,632,1,1,0,0,0
642,0.0387,1.3935,0.6174,0.002,0.6151,0.6047,0.0078,0.0014,0.262,0.7629,0.0212,0.1734,0.1148,0.1876,0.0032,0.0063,0.0173,0.2859,0.1465,0.1551,2.2035,2,2081825760,1785561120,0,0,116476604,643,633,1,1,0,0,0
643,0.0491,1.1709,0.5996,0.002,0.5974,0.5904,0.0051,0.001,0.17,0.5581,0.0174,0.2015,0.0496,0.1172,0.0022,0.0064,0.0136,0.24,0.1144,0.1027,1.8097,3,2081825760,1785564640,1,0,116476604,644,634,1,1,0,0,0
644,0.0386,1.1353,0.5952,0.0021,0.5929,0.5851,0.0053,0.0012,0.1867,0.5078,0.0082,0.1056,0.0631,0.1387,0.0048,0.018,0.0376,0.3485,0.1075,0.0876,1.8598,4,2081825760,1785563232,2,0,116476604,645,635,1,1,0,0,0
645,0.0394,1.4694,0.8005,0.0023,0.798,0.7858,0.0096,0.0012,0.2239,0.6423,0.0076,0.1329,0.1089,0.1661,0.0024,0.0128,0.0136,0.3451,0.1335,0.1315,2.2802,5,2081825760,1785563936,0,0,116476604,646,636,1,1,0,0,0
646,0.0386,1.2756,0.6002,0.0024,0.5976,0.588,0.0067,0.0011,0.2613,0.6432,0.0097,0.1497,0.0822,0.1352,0.0042,0.018,0.0274,0.262,0.1468,0.1607,2.0531,6,2081825760,1785565344,1,0,116476604,647,637,1,1,0,0,0
647,0.0422,1.5272,0.6639,0.0027,0.661,0.6476,0.0106,0.0014,0.2929,0.8311,0.0106,0.1747,0.1019,0.2432,0.0067,0.0196,0.0322,0.5643,0.1365,0.1525,2.6091,7,2081825760,1785566048,2,0,116476604,648,638,1,1,0,0,0
648,0.0392,1.2754,0.6699,0.002,0.6677,0.6569,0.0086,0.001,0.2062,0.5656,0.0069,0.0865,0.0759,0.1767,0.0126,0.0233,0.0395,0.408,0.1176,0.0877,2.0726,0,2081825760,1579035872,0,0,116476604,649,639,1,1,0,0,0
649,0.0402,1.2795,0.6239,0.0025,0.6212,0.6138,0.0056,0.0006,0.219,0.6399,0.0082,0.0873,0.1537,0.1647,0.0068,0.0094,0.0137,0.2832,0.159,0.1723,2.1129,1,2081825760,1579037280,1,0,116476604,650,640,1,1,0,0,0
650,0.0393,1.3804,0.6265,0.0023,0.6239,0.6166,0.006,0.0007,0.1814,0.7296,0.0071,0.1532,0.1623,0.2193,0.0054,0.0133,0.0224,0.3965,0.1052,0.2684,2.358,2,2081825760,1785561120,2,0,116476604,651,641,1,1,0,0,0
651,0.0398,1.4885,0.7082,0.0025,0.7055,0.6937,0.0097,0.001,0.2065,0.7591,0.0077,0.096,0.1693,0.2718,0.0069,0.0139,0.026,0.4683,0.2041,0.1607,2.6385,3,2081825760,1785564640,0,0,116476604,652,642,1,1,0,0,0
652,0.047,1.5064,0.7239,0.0023,0.7214,0.7088,0.01,0.0012,0.2163,0.7663,0.0086,0.1094,0.1801,0.2479,0.0032,0.0098,0.0157,0.2755,0.1108,0.1337,2.2069,4,2081825760,1785563232,1,0,116476604,653,643,1,1,0,0,0
653,0.0413,1.4729,0.6735,0.0022,0.671,0.6626,0.0067,0.0009,0.1886,0.7782,0.0083,0.0986,0.167,0.3096,0.0056,0.0119,0.0233,0.5085,0.1775,0.1582,2.5394,5,2081825760,1785563936,2,0,116476604,654,644,1,1,0,0,0
654,0.0456,1.5342,0.6415,0.0022,0.6391,0.6279,0.0088,0.0012,0.2321,0.8684,0.007,0.1549,0.1198,0.347,0.007,0.0154,0.0239,0.4264,0.1634,0.1696,2.5132,6,2081825760,1785565344,0,0,116476604,655,645,1,1,0,0,0
655,0.0458,1.3187,0.6979,0.0025,0.6952,0.6841,0.0088,0.0011,0.1921,0.5888,0.0074,0.0888,0.0739,0.2237,0.0026,0.0173,0.0246,0.2531,0.1563,0.1559,2.0963,7,2081825760,1785566048,1,0,116476604,656,646,1,1,0,0,0
656,0.0377,1.1786,0.6107,0.0023,0.6081,0.6013,0.0048,0.0009,0.1771,0.535,0.008,0.0965,0.0604,0.1887,0.0038,0.0189,0.0318,0.247,0.1066,0.1753,1.9562,0,2081825760,1579035872,2,0,116476604,657,647,1,1,0,0,0
657,0.0447,1.3167,0.6733,0.002,0.6711,0.6588,0.0092,0.0019,0.2138,0.6094,0.0081,0.139,0.1186,0.1245,0.0046,0.0196,0.0194,0.3434,0.1307,0.2641,2.2618,1,2081825760,1579037280,0,0,116476604,658,648,1,1,0,0,0
658,0.0376,1.4909,0.6435,0.0023,0.641,0.6294,0.0092,0.0012,0.2737,0.8228,0.0096,0.1274,0.1326,0.2717,0.007,0.0151,0.0231,0.3618,0.1295,0.144,2.3303,2,2081825760,1785561120,1,0,116476604,659,649,1,1,0,0,0
659,0.0423,1.3891,0.652,0.0021,0.6497,0.6385,0.0089,0.0011,0.2455,0.7141,0.0091,0.1729,0.1016,0.1803,0.0041,0.0138,0.024,0.3237,0.1687,0.1108,2.1957,3,2081825760,1785564640,2,0,116476604,660,650,1,1,0,0,0
660,0.0458,1.4434,0.7108,0.0021,0.7083,0.6957,0.01,0.0013,0.2505,0.7149,0.009,0.153,0.0911,0.207,0.0035,0.0106,0.018,0.3921,0.1315,0.2438,2.4025,4,2081825760,1785563232,0,0,116476604,661,651,1,1,0,0,0
661,0.0383,1.1622,0.6629,0.0022,0.6605,0.653,0.006,0.0007,0.1935,0.4688,0.0081,0.0992,0.0413,0.1225,0.0039,0.0165,0.0336,0.3693,0.1328,0.1496,2.0225,5,2081825760,1785563936,1,0,116476604,662,652,1,1,0,0,0
662,0.0414,1.1568,0.6174,0.0025,0.6148,0.6028,0.0096,0.0012,0.2393,0.5163,0.009,0.1008,0.0348,0.1215,0.0101,0.0146,0.0242,0.4684,0.1723,0.1489,2.163,6,2081825760,1785565344,2,0,116476604,663,653,1,1,0,0,0
663,0.0433,1.2844,0.7214,0.0021,0.719,0.7131,0.0043,0.0009,0.2372,0.5415,0.0074,0.139,0.0544,0.1007,0.0022,0.007,0.032,0.2841,0.1375,0.0898,1.9797,7,2081825760,1785566048,0,0,116476604,664,654,1,1,0,0,0
664,0.0406,1.5898,0.7511,0.0024,0.7484,0.7348,0.0106,0.0014,0.262,0.8131,0.0098,0.209,0.1146,0.2141,0.003,0.0148,0.0275,0.3415,0.1399,0.1295,2.3712,0,2081825760,1579035872,1,0,116476604,665,655,1,1,0,0,0
665,0.0397,1.1632,0.571,0.0022,0.5686,0.5591,0.0062,0.0017,0.1898,0.5621,0.0073,0.1265,0.0973,0.1378,0.003,0.0172,0.0298,0.2683,0.1003,0.1024,1.81,1,2081825760,1579037280,2,0,116476604,666,656,1,1,0,0,0
666,0.0405,1.3909,0.6723,0.0022,0.6699,0.6576,0.01,0.001,0.1811,0.6972,0.0073,0.1231,0.1233,0.258,0.004,0.013,0.0227,0.5415,0.1922,0.1382,2.4713,2,2081825760,1785561120,0,0,116476604,667,657,1,1,0,0,0
667,0.0427,1.5108,0.7153,0.0021,0.7129,0.6949,0.0155,0.0013,0.2122,0.7786,0.0078,0.0924,0.0988,0.3639,0.0031,0.0098,0.0189,0.4301,0.2239,0.1551,2.5304,3,2081825760,1785564640,1,0,116476604,668,658,1,1,0,0,0
668,0.0487,1.3958,0.6567,0.0021,0.6544,0.6415,0.01,0.0014,0.2726,0.7176,0.0173,0.1826,0.0785,0.1627,0.0034,0.0112,0.0265,0.3228,0.1602,0.1741,2.3081,4,2081825760,1785563232,2,0,116476604,669,659,1,1,0,0,0
669,0.039,1.628,0.6262,0.002,0.6239,0.6106,0.0105,0.0013,0.2835,0.9702,0.0229,0.2145,0.229,0.2142,0.0054,0.0142,0.0266,0.3684,0.1274,0.1555,2.5161,5,2081825760,1785563936,0,0,116476604,670,660,1,1,0,0,0
670,0.0392,1.4291,0.6054,0.0021,0.6031,0.5905,0.0102,0.0011,0.2933,0.8072,0.0118,0.1509,0.1209,0.2219,0.0077,0.0077,0.0206,0.423,0.2812,0.3716,2.7566,6,2081825760,1785565344,1,0,116476604,671,661,1,1,0,0,0
671,0.0443,1.5113,0.6865,0.0021,0.6841,0.6723,0.0096,0.0011,0.2968,0.8062,0.0095,0.1954,0.0948,0.2047,0.0042,0.0117,0.0183,0.3722,0.1435,0.1105,2.3136,7,2081825760,1785566048,2,0,116476604,672,662,1,1,0,0,0
672,0.0561,2.1793,1.091,0.0036,1.0871,1.0711,0.0124,0.0018,0.4786,1.0559,0.0171,0.1711,0.1252,0.2559,0.0072,0.0203,0.0955,0.6005,0.2812,0.2345,3.6493,0,2081825760,1579035872,0,0,116476604,673,663,1,1,0,0,0
673,0.0432,1.6449,0.7079,0.0022,0.7054,0.6941,0.009,0.0013,0.2886,0.9187,0.0261,0.2664,0.1236,0.2089,0.0042,0.0091,0.022,0.4267,0.2062,0.1351,2.6139,1,2081825760,1579037280,1,0,116476604,674,664,1,1,0,0,0
674,0.0376,1.3735,0.6055,0.0022,0.6031,0.5921,0.0087,0.001,0.2775,0.7532,0.0093,0.1353,0.0747,0.252,0.0039,0.0095,0.0144,0.2564,0.1123,0.0991,1.992,2,2081825760,1785561120,2,0,116476604,675,665,1,1,0,0,0
675,0.0397,1.2788,0.6639,0.0023,0.6614,0.6499,0.0094,0.0011,0.212,0.5867,0.0084,0.1318,0.0869,0.144,0.0033,0.0156,0.0353,0.2078,0.0842,0.0932,1.8219,3,2081825760,1785564640,0,0,116476604,676,666,1,1,0,0,0
676,0.0419,1.1565,0.6695,0.0021,0.6672,0.6593,0.0062,0.0009,0.2103,0.4741,0.007,0.1127,0.0515,0.0902,0.0018,0.0072,0.0143,0.2317,0.0959,0.1161,1.7665,4,2081825760,1785563232,1,0,116476604,677,667,1,1,0,0,0
677,0.0503,4.9678,1.7996,0.0029,1.7964,1.7579,0.0281,0.005,1.1754,3.0948,0.0351,0.5455,0.4664,0.8531,0.0157,0.0429,0.0667,1.5855,0.6317,0.3744,8.0917,5,2081825760,1785563936,2,0,116476604,678,668,1,1,0,0,0
678,0.0445,1.423,0.693,0.0024,0.6904,0.6796,0.0092,0.0008,0.2332,0.7122,0.0072,0.1481,0.1596,0.1616,0.002,0.0109,0.014,0.2205,0.0892,0.0882,1.9654,6,2081825760,1785565344,0,0,116476604,679,669,1,1,0,0,0
679,0.0793,1.4781,0.6384,0.0023,0.6359,0.6248,0.0089,0.0011,0.2405,0.8127,0.0084,0.2181,0.1119,0.2267,0.0064,0.0149,0.0257,0.3648,0.155,0.1029,2.3204,7,2081825760,1785566048,1,0,116476604,680,670,1,1,0,0,0
680,0.0429,1.3963,0.7116,0.0022,0.7092,0.6966,0.0102,0.0013,0.2481,0.6539,0.0105,0.1528,0.057,0.1806,0.0042,0.0154,0.0223,0.2522,0.1152,0.1932,2.1383,0,2081825760,1579035872,2,0,116476604,681,671,1,1,0,0,0
