frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,submit_result,query_result,decoder_copy
243,0.0386,56.2609,55.4129,0.0023,55.4104,55.3912,0.0166,0.0012,0.3335,0.8325,0.0109,0.1979,0.1179,0.1673,0.0043,0.0087,0.0151,0.3218,0.1472,0.1527,57.0729,3,283621152,355249440,0,0,116476604,244,236,1,1,0,0,0
244,0.042,13.6093,12.8088,0.0027,12.8059,12.7841,0.019,0.0012,0.2548,0.7776,0.008,0.1232,0.0986,0.2851,0.0069,0.015,0.0202,0.3241,0.122,0.1319,14.3757,4,283621152,355242400,1,0,116476604,245,237,1,1,0,0,0
245,0.0371,14.3858,13.7163,0.0024,13.7137,13.6982,0.0125,0.0012,0.2757,0.6512,0.0088,0.1341,0.0704,0.1537,0.0077,0.0115,0.0167,0.2681,0.1262,0.1367,15.0962,5,283621152,283608480,2,0,116476604,246,238,1,1,0,0,0
246,0.0401,14.2303,13.1591,0.0022,13.1567,13.1314,0.0212,0.0016,0.4509,1.037,0.0223,0.2435,0.1001,0.2153,0.0039,0.0212,0.0383,0.4764,0.205,0.3099,15.4877,0,283621152,355250144,0,0,116476604,247,239,1,1,0,0,0
247,0.044,1.3314,0.6845,0.0023,0.6819,0.6685,0.0109,0.0012,0.2423,0.6226,0.0073,0.0785,0.0451,0.2418,0.007,0.0151,0.0211,0.3526,0.1682,0.1975,2.2736,1,283621152,355255776,1,0,116476604,248,240,1,1,0,0,0
248,0.0666,9.1197,8.1487,0.0055,8.1428,8.1192,0.0198,0.0014,0.4023,0.9385,0.0153,0.1763,0.1199,0.2167,0.0073,0.0199,0.0359,0.4777,0.3529,0.3046,10.6919,2,283621152,355246624,2,0,116476604,249,241,1,1,0,0,0
249,0.0464,1.5156,0.6469,0.0038,0.6428,0.6322,0.0083,0.0014,0.2653,0.8467,0.0087,0.1634,0.1508,0.2508,0.0066,0.0134,0.0202,0.2761,0.1086,0.1657,2.2473,3,283621152,355249440,0,0,116476604,250,242,1,1,0,0,0
250,0.0566,1.6365,0.8017,0.0027,0.7984,0.7849,0.0106,0.0015,0.3522,0.8096,0.0126,0.1617,0.091,0.1868,0.0044,0.0138,0.0233,0.3091,0.2456,0.299,2.8101,4,283621152,355242400,1,0,116476604,251,243,1,1,0,0,0
251,0.0499,1.6794,0.8154,0.0023,0.8129,0.8011,0.0094,0.0012,0.2623,0.8228,0.0097,0.1381,0.138,0.2659,0.0081,0.0258,0.042,0.549,0.2918,0.3307,3.2205,5,283621152,283608480,2,0,116476604,252,244,1,1,0,0,0
252,0.0395,1.3067,0.6747,0.0027,0.6718,0.6606,0.0088,0.0011,0.2135,0.6166,0.0075,0.0967,0.1448,0.1513,0.002,0.0093,0.0133,0.3138,0.197,0.1787,2.2156,0,283621152,355250144,0,0,116476604,253,245,1,1,0,0,0
253,0.0385,1.373,0.6903,0.0023,0.6878,0.677,0.0083,0.001,0.2445,0.6664,0.0076,0.1072,0.1441,0.1597,0.0027,0.0097,0.0138,0.3569,0.1986,0.1782,2.3107,1,283621152,355255776,1,0,116476604,254,246,1,1,0,0,0
254,0.0703,7.4979,6.3324,0.0031,6.329,6.3063,0.0185,0.0019,0.6018,1.1247,0.02,0.2256,0.0863,0.1858,0.0044,0.0241,0.0419,0.471,0.1783,0.1745,8.6029,2,283621152,355246624,2,0,116476604,255,247,1,1,0,0,0
255,0.046,1.7266,0.9505,0.0026,0.9476,0.9359,0.0095,0.0012,0.3222,0.7554,0.0108,0.2107,0.0687,0.1383,0.0038,0.0121,0.0201,0.2874,0.1301,0.1534,2.4956,3,283621152,355249440,0,0,116476604,256,248,1,1,0,0,0
256,0.0442,1.5436,0.7268,0.0029,0.7237,0.7145,0.0071,0.0007,0.3078,0.7857,0.0175,0.1713,0.0879,0.1955,0.0055,0.0189,0.03,0.3557,0.1272,0.1467,2.3989,4,283621152,355242400,1,0,116476604,257,249,1,1,0,0,0
257,0.0381,53.4682,52.6319,0.0022,52.6294,52.6112,0.0152,0.0015,0.3244,0.8152,0.0106,0.1995,0.1605,0.1146,0.0047,0.0141,0.0219,0.296,0.1299,0.1125,54.1928,5,283621152,283608480,2,0,116476604,258,250,1,1,0,0,0
258,0.0425,14.0811,13.2203,0.003,13.2171,13.1959,0.0183,0.0012,0.3152,0.839,0.011,0.142,0.1251,0.2378,0.0069,0.0142,0.0207,0.2804,0.1144,0.1188,14.7761,0,283621152,355250144,0,0,116476604,259,251,1,1,0,0,0
259,0.0436,17.7719,14.23,0.0034,14.2264,14.1683,0.0479,0.0051,1.1343,3.46,0.0364,0.6952,0.5957,0.9644,0.0302,0.0535,0.0713,1.5574,0.4447,0.6009,20.8698,1,283621152,355255776,1,0,116476604,260,252,1,1,0,0,0
260,0.0395,4.1915,3.2835,0.0022,3.2811,3.2632,0.0138,0.0013,0.3923,0.8749,0.019,0.1614,0.1329,0.1635,0.0055,0.0211,0.0341,1.1781,0.8085,0.6161,7.4586,2,283621152,355246624,2,0,116476604,261,253,1,1,0,0,0
261,0.0974,1.9167,0.889,0.0025,0.8861,0.8696,0.0117,0.003,0.4328,0.9961,0.0137,0.1707,0.1075,0.2632,0.007,0.019,0.0277,0.3788,0.1545,0.1742,2.9415,3,283621152,355249440,0,0,116476604,262,254,1,1,0,0,0
262,0.0605,1.8202,0.9906,0.0036,0.9867,0.9741,0.0087,0.002,0.3655,0.8066,0.0137,0.1795,0.0928,0.1523,0.002,0.0125,0.0214,0.3101,0.2564,0.2824,2.9696,4,283621152,355242400,1,0,116476604,263,255,1,1,0,0,0
263,0.0454,1.4278,0.7813,0.0024,0.7787,0.7665,0.0083,0.0025,0.282,0.6317,0.01,0.1465,0.0752,0.1156,0.0019,0.008,0.0145,0.2146,0.1058,0.1134,2.0335,5,283621152,283608480,2,0,116476604,264,256,1,1,0,0,0
264,0.0752,2.2674,1.211,0.0047,1.206,1.1852,0.0142,0.0035,0.5068,1.0351,0.0132,0.1805,0.1341,0.1956,0.0037,0.0126,0.0202,0.3942,0.1815,0.2528,3.4098,0,283621152,355250144,0,0,116476604,265,257,1,1,0,0,0
265,0.0377,1.5559,0.7268,0.0025,0.7241,0.7101,0.0109,0.0016,0.3429,0.8036,0.0125,0.1882,0.1185,0.1366,0.0041,0.0137,0.0342,0.4664,0.2813,0.3136,2.9635,1,283621152,355255776,1,0,116476604,266,258,1,1,0,0,0
266,0.0388,1.3133,0.5948,0.0023,0.5923,0.5823,0.0074,0.0014,0.2702,0.7005,0.0095,0.1792,0.0943,0.1432,0.0034,0.0105,0.0173,0.3569,0.1803,0.1189,2.1592,2,283621152,355246624,2,0,116476604,267,259,1,1,0,0,0
267,0.0748,2.6461,1.7655,0.0043,1.7609,1.7433,0.0117,0.0032,0.2895,0.8597,0.0091,0.1672,0.1354,0.2528,0.0048,0.0121,0.0197,0.4101,0.1516,0.2442,3.744,3,283621152,355249440,0,0,116476604,268,260,1,1,0,0,0
268,0.0416,1.2029,0.6484,0.0026,0.6456,0.6388,0.0046,0.0008,0.2216,0.5381,0.009,0.1091,0.0519,0.1444,0.002,0.0098,0.0131,0.2132,0.1068,0.164,1.86,4,283621152,355242400,1,0,116476604,269,261,1,1,0,0,0
269,0.0631,2.2238,0.9003,0.0041,0.8955,0.8855,0.0072,0.0014,0.4966,1.3057,0.0256,0.4881,0.1215,0.1705,0.0027,0.01,0.0179,0.3503,0.1479,0.1338,3.0775,5,283621152,283608480,2,0,116476604,270,262,1,1,0,0,0
270,0.0402,1.281,0.619,0.0022,0.6166,0.6088,0.0054,0.0012,0.2749,0.6445,0.0093,0.1558,0.075,0.1257,0.003,0.01,0.0171,0.3342,0.1581,0.1598,2.1331,0,283621152,355250144,0,0,116476604,271,263,1,1,0,0,0
271,0.0399,70.4986,69.0561,0.0026,69.0532,69.0273,0.0212,0.0024,0.5623,1.4149,0.014,0.2401,0.2142,0.374,0.0089,0.0181,0.0249,0.5357,0.2109,0.1855,71.6841,1,283621152,355255776,1,0,116476604,272,264,1,1,0,0,0
272,0.0614,21.3325,20.25,0.0035,20.2462,20.2276,0.0152,0.0013,0.3467,0.9979,0.0119,0.1862,0.1711,0.2755,0.0056,0.0128,0.0167,0.3371,0.1497,0.1373,22.1696,2,283621152,355246624,2,0,116476604,273,265,1,1,0,0,0
273,0.0389,24.131,23.2672,0.0025,23.2645,23.2487,0.0127,0.0014,0.2745,0.8459,0.0093,0.2012,0.1163,0.2404,0.0036,0.0114,0.0152,0.3229,0.1399,0.1336,24.9093,3,283621152,355249440,0,0,116476604,274,266,1,1,0,0,0
274,0.0395,22.2213,20.1585,0.0024,20.1559,20.1216,0.0278,0.0031,0.8646,2.032,0.024,0.373,0.2922,0.4652,0.011,0.0186,0.0289,0.8022,0.3139,0.3531,24.0033,4,283621152,355242400,1,0,116476604,275,267,1,1,0,0,0
275,0.0552,1.2394,0.6872,0.0029,0.6841,0.6775,0.0052,0.001,0.2051,0.5321,0.0084,0.0967,0.0383,0.1745,0.0088,0.0118,0.0197,0.3311,0.157,0.1499,2.1104,5,283621152,283608480,2,0,116476604,276,268,1,1,0,0,0
276,0.0499,1.6918,0.7627,0.0031,0.7593,0.7464,0.0101,0.0014,0.3499,0.9048,0.0104,0.1827,0.1397,0.2113,0.0097,0.0163,0.0208,0.3461,0.1168,0.1239,2.4742,0,283621152,355250144,0,0,116476604,277,269,1,1,0,0,0
277,0.047,1.5017,0.763,0.0027,0.7601,0.7467,0.0107,0.0013,0.2586,0.7158,0.0085,0.135,0.0754,0.2326,0.005,0.0148,0.0205,0.3068,0.103,0.1091,2.2083,1,283621152,355255776,1,0,116476604,278,270,1,1,0,0,0
278,0.0485,1.4899,0.7706,0.0031,0.7672,0.7544,0.0101,0.0011,0.2924,0.7027,0.0104,0.1331,0.0918,0.1722,0.002,0.009,0.0164,0.2429,0.1787,0.2418,2.4416,2,283621152,355246624,2,0,116476604,279,271,1,1,0,0,0
279,0.0405,1.1494,0.6402,0.0022,0.6378,0.631,0.0047,0.0011,0.198,0.4958,0.0066,0.0877,0.0626,0.1387,0.0019,0.0078,0.0128,0.2242,0.0894,0.0973,1.7152,3,283621152,355249440,0,0,116476604,280,272,1,1,0,0,0
280,0.1791,19.5114,18.4579,0.0186,18.4384,18.4194,0.014,0.0018,0.5195,1.0155,0.0199,0.2068,0.0862,0.1785,0.0038,0.0198,0.0374,0.4921,0.1653,0.24,20.8017,4,283621152,355242400,1,0,116476604,281,273,1,1,0,0,0
281,0.0987,2.1584,1.1707,0.0035,1.167,1.1543,0.0097,0.0019,0.3415,0.9621,0.0121,0.1947,0.1518,0.2535,0.0075,0.014,0.0274,0.4416,0.1799,0.1834,3.2797,5,283621152,283608480,2,0,116476604,282,274,1,1,0,0,0
282,0.0454,1.4315,0.7182,0.0026,0.7154,0.7019,0.011,0.0013,0.2437,0.6902,0.0079,0.1109,0.091,0.231,0.0051,0.0145,0.0205,0.3832,0.1757,0.1842,2.4068,0,283621152,355250144,0,0,116476604,283,275,1,1,0,0,0
283,0.0935,1.9691,1.1345,0.0035,1.1299,1.1241,0.004,0.0012,0.3995,0.8215,0.0116,0.1966,0.0968,0.1133,0.0031,0.0034,0.0179,0.3983,0.2034,0.2376,3.1003,1,283621152,355255776,1,0,116476604,284,276,1,1,0,0,0
284,0.0441,1.4773,0.6842,0.003,0.681,0.6709,0.0073,0.0012,0.2945,0.7622,0.0099,0.1637,0.0952,0.1943,0.0039,0.0182,0.0233,0.3265,0.1671,0.3134,2.5296,2,283621152,355246624,2,0,116476604,285,277,1,1,0,0,0
285,0.0396,1.4524,0.629,0.0022,0.6266,0.6198,0.0044,0.0013,0.2877,0.8023,0.0102,0.1774,0.12,0.2019,0.0042,0.0125,0.0189,0.411,0.1286,0.0987,2.2586,3,283621152,355249440,0,0,116476604,286,278,1,1,0,0,0
286,0.0465,21.7322,20.3926,0.0024,20.3898,20.3555,0.0299,0.0019,0.4526,1.3145,0.0134,0.2712,0.1923,0.3731,0.0105,0.0156,0.0245,0.5515,0.2048,0.1875,22.9256,4,283621152,355242400,1,0,116476604,287,279,1,1,0,0,0
287,0.0412,41.4519,40.6893,0.0021,40.6871,40.668,0.0165,0.0012,0.3193,0.7445,0.0098,0.1294,0.0891,0.1912,0.0048,0.012,0.0174,0.3132,0.1223,0.1103,42.173,5,283621152,283608480,2,0,116476604,288,280,1,1,0,0,0
288,0.0395,13.5341,12.5978,0.0027,12.5949,12.5827,0.0099,0.0011,0.2723,0.9125,0.0099,0.211,0.1335,0.2772,0.0075,0.0156,0.019,0.2746,0.1106,0.1165,14.218,0,283621152,355250144,0,0,116476604,289,281,1,1,0,0,0
289,0.0375,24.6221,23.8783,0.0026,23.8755,23.8612,0.0119,0.001,0.2631,0.7246,0.0088,0.1354,0.1062,0.2052,0.0053,0.012,0.0175,0.3396,0.1364,0.1317,25.4176,1,283621152,355255776,1,0,116476604,290,282,1,1,0,0,0
290,0.0565,20.0039,18.0569,0.0032,18.0535,18.014,0.0321,0.0034,0.6729,1.9055,0.0198,0.3426,0.3036,0.5501,0.0145,0.0271,0.0375,0.7586,0.2945,0.2331,21.6275,2,283621152,355246624,2,0,116476604,291,283,1,1,0,0,0
291,0.0485,1.8202,0.9081,0.0032,0.9042,0.8915,0.0098,0.0015,0.3368,0.8863,0.01,0.1653,0.1357,0.2309,0.0068,0.0162,0.0224,0.2729,0.1031,0.1275,2.5118,3,283621152,355249440,0,0,116476604,292,284,1,1,0,0,0
292,0.0412,1.5017,0.648,0.0021,0.6457,0.6347,0.0087,0.001,0.2871,0.831,0.0102,0.1592,0.1366,0.2302,0.0066,0.0143,0.0206,0.4077,0.1731,0.1588,2.4641,4,283621152,355242400,1,0,116476604,293,285,1,1,0,0,0
293,0.1792,10.347,9.3032,0.0176,9.2847,9.2712,0.0098,0.0019,0.4533,1.0118,0.0169,0.2154,0.1286,0.1921,0.0046,0.0191,0.028,0.5296,0.209,0.2505,11.7378,5,283621152,283608480,2,0,116476604,294,286,1,1,0,0,0
294,0.0418,1.3124,0.6397,0.0021,0.6374,0.6253,0.0091,0.0017,0.2629,0.6532,0.0091,0.1326,0.0783,0.1661,0.0035,0.011,0.0182,0.3386,0.1533,0.1556,2.1764,0,283621152,355250144,0,0,116476604,295,287,1,1,0,0,0
295,0.0726,8.6017,7.6038,0.0034,7.6,7.5871,0.0083,0.0025,0.5365,0.9641,0.0195,0.1597,0.0782,0.1668,0.0028,0.0167,0.035,0.5296,0.2417,0.2504,9.9457,1,283621152,355255776,1,0,116476604,296,288,1,1,0,0,0
296,0.0743,1.8798,0.9365,0.0036,0.9327,0.9182,0.011,0.0018,0.4149,0.9162,0.012,0.1591,0.0634,0.2588,0.007,0.0167,0.0248,0.4794,0.1602,0.1559,2.923,2,283621152,355246624,2,0,116476604,297,289,1,1,0,0,0
297,0.0442,1.4227,0.7029,0.0024,0.7003,0.688,0.0094,0.0013,0.3103,0.7063,0.0104,0.1552,0.0809,0.1466,0.0022,0.0068,0.0138,0.2129,0.1053,0.1673,2.0742,3,283621152,355249440,0,0,116476604,298,290,1,1,0,0,0
298,0.0812,2.5732,1.5486,0.0032,1.545,1.5253,0.015,0.0026,0.5075,0.9894,0.0169,0.189,0.0708,0.1901,0.0144,0.0196,0.0357,0.4394,0.1513,0.1654,3.5961,4,283621152,355242400,1,0,116476604,299,291,1,1,0,0,0
299,0.0624,2.629,1.2811,0.0028,1.278,1.2671,0.0088,0.0012,0.2228,1.2791,0.008,0.0962,0.1718,0.7573,0.0217,0.0254,0.0652,1.755,0.7189,0.5592,6.3712,5,283621152,283608480,2,0,116476604,300,292,1,1,0,0,0
300,0.0469,1.8989,0.9148,0.0028,0.9118,0.8984,0.0091,0.0027,0.4909,0.9499,0.0184,0.1972,0.0832,0.1564,0.003,0.018,0.0336,0.511,0.1967,0.1476,2.9772,0,283621152,355250144,0,0,116476604,301,293,1,1,0,0,0
301,0.0396,1.5503,0.6334,0.0025,0.6307,0.6202,0.0084,0.0011,0.3425,0.8952,0.0096,0.2029,0.1404,0.192,0.007,0.0133,0.0204,0.4588,0.1296,0.1021,2.4103,1,283621152,355255776,1,0,116476604,302,294,1,1,0,0,0
302,0.0481,50.3883,49.8376,0.0033,49.8341,49.824,0.0077,0.0011,0.2058,0.5315,0.0081,0.1029,0.0679,0.142,0.0044,0.0126,0.0163,0.2871,0.107,0.1033,51.0632,2,283621152,355246624,2,0,116476604,303,295,1,1,0,0,0
303,0.0405,13.6421,12.8519,0.0025,12.8492,12.8277,0.0189,0.0011,0.302,0.7727,0.0105,0.1734,0.1226,0.1592,0.0044,0.0115,0.0155,0.2701,0.1093,0.1607,14.3545,3,283621152,355249440,0,0,116476604,304,296,1,1,0,0,0
304,0.0404,25.7265,24.798,0.0028,24.795,24.7786,0.0138,0.0012,0.3114,0.905,0.0101,0.1724,0.1386,0.2622,0.0093,0.0157,0.0198,0.3014,0.1153,0.1063,26.4331,4,283621152,355242400,1,0,116476604,305,297,1,1,0,0,0
305,0.0375,25.0893,23.9899,0.0027,23.987,23.96,0.0231,0.0016,0.4572,1.0628,0.0217,0.1883,0.0959,0.2939,0.0048,0.0225,0.0364,0.4778,0.2134,0.164,26.1543,5,283621152,283608480,2,0,116476604,306,298,1,1,0,0,0
306,0.1177,3.422,2.6941,0.0042,2.6895,2.6743,0.0115,0.0014,0.3319,0.7049,0.0178,0.1342,0.0831,0.1327,0.0047,0.0133,0.0233,0.3935,0.197,0.1895,4.53,0,283621152,355250144,0,0,116476604,307,299,1,1,0,0,0
307,0.0549,1.3729,0.7036,0.0027,0.7006,0.6928,0.0059,0.0011,0.3354,0.6558,0.0083,0.1123,0.0764,0.1208,0.0021,0.0077,0.0137,0.2762,0.1352,0.0944,2.0619,1,283621152,355255776,1,0,116476604,308,300,1,1,0,0,0
308,0.0567,5.0012,1.3458,0.0033,1.3423,1.2969,0.0361,0.0044,1.3083,3.5837,0.0446,0.7339,0.3906,1.0765,0.026,0.0443,0.065,1.6538,0.8612,0.8788,9.1753,2,283621152,355246624,2,0,116476604,309,301,1,1,0,0,0
309,0.0602,1.7447,0.8384,0.0047,0.8333,0.8187,0.0112,0.0016,0.3187,0.8814,0.0109,0.1898,0.1575,0.1969,0.0065,0.0166,0.019,0.4318,0.1572,0.1065,2.6744,3,283621152,355249440,0,0,116476604,310,302,1,1,0,0,0
310,0.0629,1.6937,0.9254,0.0041,0.9211,0.9066,0.0114,0.0015,0.3152,0.7387,0.0105,0.1374,0.1138,0.1505,0.0104,0.0178,0.0248,0.4982,0.1635,0.1481,2.7577,4,283621152,355242400,1,0,116476604,311,303,1,1,0,0,0
311,0.0452,1.4179,0.6765,0.0025,0.6737,0.6607,0.0097,0.0018,0.2888,0.7215,0.01,0.1219,0.1167,0.1797,0.0035,0.0117,0.0195,0.277,0.0987,0.0891,2.0557,5,283621152,283608480,2,0,116476604,312,304,1,1,0,0,0
312,0.0507,1.5481,0.8066,0.0035,0.8028,0.7954,0.0058,0.0011,0.3011,0.717,0.0119,0.1299,0.0721,0.1966,0.005,0.0137,0.0248,0.444,0.1309,0.149,2.4878,0,283621152,355250144,0,0,116476604,313,305,1,1,0,0,0
313,0.0457,2.1003,1.0387,0.003,1.0354,1.0176,0.0146,0.0014,0.4401,1.028,0.0186,0.2338,0.1394,0.1888,0.0065,0.0193,0.0336,0.6103,0.1313,0.1267,3.1987,1,283621152,355255776,1,0,116476604,314,306,1,1,0,0,0
314,0.0577,1.7105,0.8846,0.0033,0.881,0.8696,0.009,0.0014,0.316,0.8018,0.0137,0.173,0.0842,0.2093,0.0049,0.0127,0.0332,0.5687,0.2778,0.1129,2.9187,2,283621152,355246624,2,0,116476604,315,307,1,1,0,0,0
315,0.0424,1.4152,0.7112,0.0026,0.7084,0.6975,0.0085,0.0013,0.3024,0.6677,0.0162,0.1264,0.0729,0.1441,0.0051,0.0211,0.0377,0.395,0.16,0.1714,2.3928,3,283621152,355249440,0,0,116476604,316,308,1,1,0,0,0
316,0.0583,2.4144,1.1583,0.0027,1.1554,1.1373,0.014,0.0015,0.5318,1.211,0.0197,0.2212,0.1175,0.3146,0.0054,0.0242,0.0457,0.4501,0.1558,0.1391,3.4263,4,283621152,355242400,1,0,116476604,317,309,1,1,0,0,0
317,0.0897,2.2403,1.4384,0.003,1.435,1.4231,0.0091,0.0017,0.459,0.7868,0.0074,0.0982,0.0784,0.1366,0.0065,0.0065,0.0195,0.3525,0.1124,0.1004,3.0264,5,283621152,283608480,2,0,116476604,318,310,1,1,0,0,0
318,0.0474,1.4464,0.7297,0.0025,0.7269,0.7152,0.0092,0.0011,0.3129,0.6959,0.0108,0.1319,0.0883,0.1429,0.0084,0.0129,0.0213,0.4072,0.1618,0.1028,2.3218,0,283621152,355250144,0,0,116476604,319,311,1,1,0,0,0
319,0.0742,2.3357,1.2294,0.0034,1.2257,1.2101,0.0098,0.0031,0.3828,1.0763,0.0209,0.2838,0.1725,0.2096,0.0052,0.0178,0.026,0.4423,0.1942,0.1936,3.4737,1,283621152,355255776,1,0,116476604,320,312,1,1,0,0,0
320,0.0392,1.4017,0.671,0.0023,0.6684,0.6557,0.0099,0.0014,0.237,0.7081,0.008,0.1205,0.129,0.2059,0.007,0.0143,0.0215,0.4527,0.1444,0.1799,2.3445,2,283621152,355246624,2,0,116476604,321,313,1,1,0,0,0
321,0.0703,2.2455,1.2229,0.004,1.2183,1.2043,0.0115,0.0014,0.4305,0.9879,0.0127,0.2205,0.1097,0.1981,0.0154,0.0227,0.0285,0.3853,0.1565,0.1546,3.2125,3,283621152,355249440,0,0,116476604,322,314,1,1,0,0,0
322,0.0403,1.3683,0.7347,0.0021,0.7324,0.7206,0.0092,0.0011,0.243,0.6126,0.0074,0.1022,0.0618,0.1886,0.0091,0.0135,0.0198,0.4908,0.1944,0.0922,2.3348,4,283621152,355242400,1,0,116476604,323,315,1,1,0,0,0
323,0.0447,54.8337,54.0147,0.0031,54.0108,53.9939,0.0143,0.0011,0.3459,0.8011,0.0114,0.1829,0.1224,0.1337,0.004,0.0117,0.0157,0.2713,0.1011,0.0878,55.4694,5,283621152,283608480,2,0,116476604,324,316,1,1,0,0,0
324,0.0437,13.9955,13.1885,0.0025,13.1858,13.1654,0.0176,0.0013,0.3044,0.7885,0.0105,0.1197,0.1641,0.1818,0.007,0.0111,0.0171,0.3425,0.0947,0.0991,14.6937,0,283621152,355250144,0,0,116476604,325,317,1,1,0,0,0
325,0.0398,24.8911,24.1247,0.0023,24.1222,24.1031,0.0165,0.0011,0.2892,0.7467,0.0103,0.1586,0.1108,0.1727,0.0042,0.011,0.0199,0.4197,0.1412,0.0991,25.7375,1,283621152,355255776,1,0,116476604,326,318,1,1,0,0,0
326,0.0386,24.419,23.4408,0.0023,23.4382,23.4129,0.022,0.0014,0.4528,0.9456,0.0198,0.1883,0.0857,0.1915,0.0066,0.0188,0.033,0.4618,0.2008,0.162,25.5168,2,283621152,355246624,2,0,116476604,327,319,1,1,0,0,0
327,0.0435,1.3327,0.6988,0.0029,0.6957,0.6837,0.0097,0.0011,0.2438,0.6168,0.0086,0.1051,0.0983,0.1564,0.004,0.0101,0.0163,0.2559,0.1499,0.1242,2.0577,3,283621152,355249440,0,0,116476604,328,320,1,1,0,0,0
328,0.0458,3.8925,2.8304,0.0032,2.827,2.8043,0.0192,0.0012,0.4777,1.0289,0.0541,0.1922,0.092,0.2047,0.0075,0.0147,0.0383,0.5688,0.1703,0.1394,5.0224,4,283621152,355242400,1,0,116476604,329,321,1,1,0,0,0
329,0.0486,1.5697,0.7198,0.0026,0.717,0.7049,0.0097,0.0011,0.3102,0.8301,0.0107,0.1593,0.1259,0.2179,0.0054,0.0128,0.0179,0.3961,0.1546,0.1029,2.4211,5,283621152,283608480,2,0,116476604,330,322,1,1,0,0,0
330,0.044,1.4882,0.6903,0.0034,0.6865,0.6748,0.0089,0.0012,0.3044,0.7797,0.0097,0.2055,0.0906,0.1633,0.0055,0.0107,0.0168,0.3018,0.0888,0.089,2.13,0,283621152,355250144,0,0,116476604,331,323,1,1,0,0,0
331,0.1277,2.0505,1.0771,0.0044,1.0722,1.059,0.0101,0.0012,0.3736,0.943,0.0279,0.1848,0.1107,0.2377,0.0073,0.0186,0.0486,0.7017,0.2359,0.2166,3.6316,1,283621152,355255776,1,0,116476604,332,324,1,1,0,0,0
332,0.0407,1.9258,0.6488,0.0021,0.6464,0.6351,0.0092,0.0011,0.6497,1.2549,0.0095,0.2234,0.1328,0.2315,0.0072,0.0138,0.0214,0.4655,0.1929,0.1358,2.898,2,283621152,355246624,2,0,116476604,333,325,1,1,0,0,0
333,0.0451,1.474,0.6451,0.0023,0.6425,0.6303,0.0098,0.0013,0.3029,0.8136,0.0089,0.1729,0.1193,0.2025,0.0061,0.0093,0.0141,0.3929,0.0852,0.0741,2.1822,3,283621152,355249440,0,0,116476604,334,326,1,1,0,0,0
334,0.0516,56.9438,56.184,0.0026,56.1812,56.1593,0.0188,0.0011,0.2813,0.7374,0.0074,0.0942,0.0693,0.2776,0.0069,0.0142,0.0225,0.3893,0.122,0.0857,57.7336,4,283621152,355242400,1,0,116476604,335,327,1,1,0,0,0
335,0.0407,12.9716,11.9575,0.0024,11.9549,11.9332,0.0186,0.0011,0.3473,0.9902,0.0106,0.228,0.1343,0.2623,0.0067,0.0149,0.0206,0.2833,0.0897,0.0826,13.5902,5,283621152,283608480,2,0,116476604,336,328,1,1,0,0,0
336,0.0384,13.655,12.7748,0.0025,12.772,12.7511,0.0181,0.0011,0.2991,0.8575,0.0104,0.1704,0.1368,0.2296,0.0103,0.0148,0.0202,0.3416,0.1051,0.0802,14.3347,0,283621152,355250144,0,0,116476604,337,329,1,1,0,0,0
337,0.0412,13.1674,12.1753,0.0029,12.1722,12.1486,0.02,0.0014,0.4442,0.9553,0.0203,0.2035,0.1159,0.1643,0.0063,0.0211,0.0379,0.5275,0.1725,0.115,14.1994,1,283621152,355255776,1,0,116476604,338,330,1,1,0,0,0
338,0.044,1.3702,0.7004,0.0026,0.6975,0.6854,0.0093,0.0013,0.2427,0.6558,0.0076,0.1047,0.1446,0.1528,0.0028,0.0084,0.0175,0.2076,0.1369,0.166,2.0864,2,283621152,355246624,2,0,116476604,339,331,1,1,0,0,0
339,0.047,4.6078,3.6989,0.0032,3.6954,3.6783,0.0137,0.0015,0.3945,0.8727,0.017,0.165,0.0907,0.1989,0.0061,0.0223,0.0394,0.4761,0.1739,0.1387,5.6186,3,283621152,355249440,0,0,116476604,340,332,1,1,0,0,0
340,0.0556,1.5767,0.872,0.0033,0.8684,0.8611,0.0057,0.0009,0.2611,0.6814,0.0083,0.1031,0.0736,0.2295,0.0051,0.015,0.0217,0.3866,0.091,0.075,2.301,4,283621152,355242400,1,0,116476604,341,333,1,1,0,0,0
341,0.0966,1.9978,1.0811,0.0035,1.0772,1.0653,0.0094,0.0015,0.3782,0.8977,0.013,0.1923,0.104,0.2045,0.0048,0.0118,0.0211,0.3097,0.1267,0.1342,2.8489,5,283621152,283608480,2,0,116476604,342,334,1,1,0,0,0
342,0.0884,2.4217,1.308,0.0039,1.3037,1.2898,0.0109,0.002,0.4926,1.0918,0.0094,0.1861,0.1379,0.2577,0.0073,0.0136,0.0205,0.3411,0.0877,0.0998,3.1586,0,283621152,355250144,0,0,116476604,343,335,1,1,0,0,0
