frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
36,0.0545,34.2815,0.266,0.0036,0.2622,0.059,0.007,0.0014,0.2132,0.233,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0065,0.0232,0.2653,0.1113,0.1297,34.9442,4,1369726368,865795552,0,0,378072108,37,29,1,1,0,0,0,0
37,0.2879,6.1135,0.0939,0.0246,0.0688,0.0566,0.0057,0.0014,0.1909,0.2135,0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0043,0.0177,0.195,0.1066,0.1068,6.9031,5,1369726368,865799776,1,0,378072108,38,30,1,1,0,0,0,0
38,0.0391,39.4995,0.057,0.0056,0.0512,0.044,0.0033,0.0008,0.1683,0.1854,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0046,0.0237,0.2318,0.1712,0.2196,40.3156,6,1369726368,865800480,2,0,378072108,39,31,1,1,0,0,0,0
39,0.1967,4.9953,0.1996,0.009,0.1904,0.1412,0.0116,0.0014,0.1935,0.2159,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0047,0.0128,0.1638,0.1089,0.0882,5.6546,7,1369726368,865801184,0,0,378072108,40,32,1,1,0,0,0,0
40,0.0381,41.4737,0.4117,0.0039,0.4072,0.0677,0.0074,0.0018,0.2909,0.3176,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0082,0.0263,0.2682,0.1411,0.1249,42.1449,0,1369726368,865797664,1,0,378072108,41,33,1,1,0,0,0,0
41,0.1988,4.4537,0.0893,0.0109,0.0782,0.0646,0.0092,0.0015,0.2806,0.3065,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0057,0.0124,0.1509,0.0948,0.0967,5.0645,1,1369726368,865799072,2,0,378072108,42,34,1,1,0,0,0,0
42,0.1384,41.046,0.072,0.0087,0.063,0.0456,0.0131,0.0017,0.1888,0.2055,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0043,0.025,0.2383,0.1278,0.2199,41.876,2,1369726368,865804000,0,0,378072108,43,35,1,1,0,0,0,0
43,0.0767,4.8219,0.3169,0.0047,0.3118,0.0542,0.0136,0.0013,0.1688,0.186,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0071,0.0191,0.1931,0.0926,0.1308,5.3922,3,1369726368,865794848,1,0,378072108,44,36,1,1,0,0,0,0
44,0.0333,39.234,0.4338,0.0021,0.4314,0.034,0.0047,0.3819,0.3289,0.3569,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0104,0.0216,0.2078,0.1018,0.1046,39.7774,4,1369726368,865795552,2,0,378072108,45,37,1,1,0,0,0,0
45,0.2202,4.7056,0.0634,0.017,0.0461,0.0392,0.0031,0.0009,0.1788,0.2343,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.004,0.0171,0.1933,0.1175,0.1012,5.4348,5,1369726368,865799776,0,0,378072108,46,38,1,1,0,0,0,0
46,0.1573,40.3016,0.0641,0.0086,0.055,0.0473,0.0036,0.001,0.1606,0.1803,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0065,0.0233,0.2337,0.1368,0.1147,41.0418,6,1369726368,865800480,1,0,378072108,47,39,1,1,0,0,0,0
