frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,p_Telemetry/frame_data,p_compose_overlay,p_above_total,p_above_compose,p_above_region_to_bytes,p_map_cpu_upload,p_PIL/buffer preparation,p_chart_cpu_tobytes,p_chart_dynamic_tobytes,p_gauge_tobytes,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total,p_HUD dirty extract
168,29.074699996272102,17.034999997122213,12.039699999149889,0.02579999272711575,0.026599998818710446,13.365899998461828,0.0,0.0,0.0,0.007700000423938036,3.238899997086264,0.0,0.0,0.0,0.5288,1.6441000043414533,9.719699999550357,0.1673,7.59554,8.1382,0.2557,0.0969,0.1206,12.023300005239435,3.2030000002123415
169,27.06880000187084,16.504700004588813,10.564099997282028,0.02340000355616212,0.027999994927085936,12.771699999575503,0.0,0.0,0.0,0.008999995770864189,3.3016999950632453,0.0,0.0,0.0,0.4733,1.5550999960396439,8.392100004130043,0.162,6.50548,7.0801,0.1986,0.1084,0.0906,10.549500002525747,3.267799998866394
170,29.726699998718686,15.147800004342571,14.578899994376116,0.01889999839477241,0.022499996703118086,11.225000009289943,0.0,0.0,0.0,0.005900001269765198,3.5025000106543303,0.0,0.0,0.0,0.5963,1.8435999954817817,11.976399997365661,0.1832,10.02667,10.556,0.2062,0.1047,0.0875,14.546599995810539,3.4737000096356496
171,25.75089999299962,15.552600001683459,10.198299991316162,0.016000005416572094,0.016599995433352888,11.318900011247024,0.0,0.0,0.0,0.008399991202168167,3.7933999992674217,0.0,0.0,0.0,0.5212,1.7652999958954751,7.754100006422959,0.1727,5.66737,6.24,0.1661,0.0965,0.0764,10.183500009588897,3.758399994694628
172,34.28270001313649,23.16330000758171,11.11940000555478,0.016999998479150236,0.017400001524947584,11.540799998329021,0.0,0.0,0.0,0.01069999416358769,10.572400002274662,0.0,0.0,0.0,1.2554,1.8580000032670796,7.783699998981319,0.237,5.65432,6.2033,0.2689,0.1146,0.0933,11.096200003521517,10.524299999815412
173,26.27990000473801,16.143200002261437,10.136700002476573,0.017699989257380366,0.020799998310394585,11.983400007011369,0.0,0.0,0.0,0.009399998816661537,3.7305000005289912,0.0,0.0,0.0,0.6083,1.5399999974761158,7.819300008122809,0.1423,5.88558,6.447,0.1972,0.1002,0.1343,10.10369999858085,3.6927000037394464
174,25.645699992310256,15.074399998411536,10.57129999389872,0.015700003132224083,0.017499987734481692,11.08990001375787,0.0,0.0,0.0,0.008800008799880743,3.5542000114219263,0.0,0.0,0.0,0.5915,1.6956999897956848,8.146799998939969,0.1697,6.20929,6.7708,0.1585,0.0969,0.0799,10.556699999142438,3.5155999939888716
175,32.82400000898633,14.735100005054846,18.088900003931485,0.015300000086426735,0.01750000228639692,10.988900001393631,0.0,0.0,0.0,0.006999995093792677,3.310200001578778,0.0,0.0,0.0,0.6761,1.596300004166551,15.679500007536262,0.1748,13.78823,14.3267,0.1749,0.0887,0.0683,18.076699998346157,3.2780999899841845
176,27.785699989181012,15.023599989945069,12.762099999235943,0.015400000847876072,0.01920000067912042,11.312599992379546,0.0,0.0,0.0,0.008999995770864189,3.3008000027621165,0.0,0.0,0.0,0.5957,1.9379000004846603,10.065599999506958,0.1695,8.13189,8.7099,0.1865,0.0916,0.1024,12.730300004477613,3.2636000105412677
177,33.936699997866526,14.929700002539903,19.006999995326623,0.015500001609325409,0.017300000763498247,11.15140000183601,0.0,0.0,0.0,0.008100003469735384,3.357599998707883,0.0,0.0,0.0,0.5568,1.8145999929402024,16.45250000001397,0.1581,14.08206,14.6642,0.3554,0.1789,0.2347,18.988700001500547,3.3238000032724813
178,36.675800001830794,17.33539999986533,19.340400001965463,0.029400005587376654,0.029300004825927317,13.741000002482906,0.0,0.0,0.0,0.008699993486516178,3.1589999998686835,0.0,0.0,0.0,0.5063,2.5068999966606498,16.155699995579198,1.0742,9.63763,10.6566,0.3261,0.1472,0.139,19.321599989780225,3.1193999893730506
179,26.90460000303574,16.293599997879937,10.611000005155802,0.02439999661874026,0.0261999957729131,12.446900000213645,0.0,0.0,0.0,0.00859999272506684,3.426100010983646,0.0,0.0,0.0,1.1485,1.5697000053478405,7.724099996266887,0.1621,5.90352,6.4623,0.1747,0.104,0.0894,10.577599998214282,3.3896999957505614
180,34.77099999145139,15.106299993931316,19.664699997520074,0.015700003132224083,0.017600003047846258,11.386400001356378,0.0,0.0,0.0,0.007399998139590025,3.309599997010082,0.0,0.0,0.0,0.746,1.808300003176555,16.941800000495277,0.1716,14.61765,15.1835,0.2894,0.1528,0.2566,19.647599998279475,3.2733999978518113
181,27.31980000680778,16.962600013357587,10.357199993450195,0.039699996705166996,0.025500004994682968,13.137799993273802,0.0,0.0,0.0,0.009100011084228754,3.396000000066124,0.0,0.0,0.0,0.5376,1.7875000048661605,7.8803000069456175,0.2205,5.99873,6.5345,0.1628,0.0953,0.0889,10.341899993363768,3.3573000109754503
182,33.92270000767894,14.922500005923212,19.00020000175573,0.01889999839477241,0.017400001524947584,11.200399996596389,0.0,0.0,0.0,0.008700008038431406,3.273900001659058,0.0,0.0,0.0,0.5731,1.8100000015692785,16.41379999637138,0.1756,14.0287,14.5883,0.2947,0.1957,0.2554,18.957399995997548,3.234599993447773
183,36.678000004030764,16.830000007757917,19.847999996272847,0.02509998739697039,0.02610000956337899,13.044100007391535,0.0,0.0,0.0,0.007000009645707905,3.3060999994631857,0.0,0.0,0.0,0.6826,1.8265999970026314,17.1394000062719,0.1773,14.8167,15.3971,0.3441,0.1564,0.1257,19.827299998723902,3.2696000125724822
184,35.35289999854285,17.071999987820163,18.28090001072269,0.026000008801929653,0.02680000034160912,13.515900005586445,0.0,0.0,0.0,0.008799994247965515,3.1380000000353903,0.0,0.0,0.0,0.4954,1.5046000044094399,16.107300005387515,0.2338,13.52113,14.1836,0.3701,0.2065,0.214,18.259700009366497,3.1054999999469146
185,28.782800000044517,17.83609999984037,10.946700000204146,0.032899988582357764,0.044599990360438824,14.203200000338256,0.0,0.0,0.0,0.007399998139590025,3.182500004186295,0.0,0.0,0.0,0.4961,1.5578000020468608,8.696799995959736,0.1569,6.85994,7.3863,0.1927,0.1134,0.0972,10.875499996473081,3.148100004182197
186,33.17260000039823,15.689100007875822,17.48349999252241,0.01780000457074493,0.018499995348975062,11.747800002922304,0.0,0.0,0.0,0.008699993486516178,3.484900007606484,0.0,0.0,0.0,0.541,1.5175000007729977,15.230400007567368,0.246,12.65972,13.1846,0.4158,0.2319,0.2025,17.46119999734219,3.4362000005785376
187,38.19429999566637,19.257699997979216,18.936599997687154,0.048300003982149065,0.033499993151053786,15.503599992371164,0.0,0.0,0.0,0.005800000508315861,3.3278000046266243,0.0,0.0,0.0,0.562,1.7607000045245513,16.44379999197554,0.2391,14.31091,14.7684,0.2895,0.1613,0.1458,18.918200003099628,3.2982999982777983
188,29.443499995977618,18.230700006824918,11.2127999891527,0.04030000127386302,0.027700007194653153,13.77160000265576,0.0,0.0,0.0,0.017099999240599573,3.965199997765012,0.0,0.0,0.0,0.9829,1.5184999938355759,8.538800000678748,0.2334,6.65814,7.1094,0.1855,0.1045,0.0954,11.179299996001646,3.9059999980963767
189,25.672099989606068,15.02279999840539,10.649299991200678,0.016400008462369442,0.017300000763498247,11.272300005657598,0.0,0.0,0.0,0.007800001185387373,3.3346999989589676,0.0,0.0,0.0,0.7992,1.5543000044999644,8.14590000663884,0.2225,6.22452,6.7106,0.1849,0.1035,0.1182,10.635200000251643,3.2958999945549294
190,34.007299997028895,15.510699988226406,18.49660000880249,0.017000013031065464,0.018799997633323073,11.445600001025014,0.0,0.0,0.0,0.008100003469735384,3.5611000057542697,0.0,0.0,0.0,0.8384,4.358699996373616,13.100299998768605,0.6176,8.71558,9.2162,0.3288,0.1683,0.1236,18.476400000508875,3.523099992889911
191,48.45249999198131,28.625599996303208,19.826899995678104,0.02680000034160912,0.026900001103058457,24.254100004327483,0.0,0.0,0.0,0.008199989679269493,3.8893000019015744,0.0,0.0,0.0,0.5425,1.8037999980151653,17.23320000746753,0.2611,13.81579,15.0102,0.4345,0.2738,0.1631,19.76769999600947,3.8447999977506697
192,50.54899999231566,31.44120000069961,19.107799991616048,0.04460000491235405,0.03480000304989517,27.31790000689216,0.0,0.0,0.0,0.009099996532313526,3.588000006857328,0.0,0.0,0.0,0.5881,1.861800003098324,16.47679999587126,0.1934,13.40111,14.7508,0.3388,0.1797,0.1594,19.08880000701174,3.5466999979689717
193,51.8344000010984,28.24240000336431,23.591999997734092,0.027600006433203816,0.028800001018680632,22.160700013046153,0.0,0.0,0.0,0.011799987987615168,5.3306000045267865,0.0,0.0,0.0,0.9595,1.7396999901393428,20.693999991635792,0.2644,17.05154,18.4762,0.3932,0.1919,0.3265,23.569899989524856,5.256399992504157
194,55.99860000074841,28.75730000960175,27.24129999114666,0.029699993319809437,0.02989999484270811,22.67990000837017,0.0,0.0,0.0,0.012699994840659201,5.110300000524148,0.0,0.0,0.0,0.788,2.5335999962408096,23.594099999172613,0.2648,19.40756,20.7011,0.6086,0.3704,0.4142,27.16599999985192,5.0392999983159825
195,40.12259999581147,21.117700001923367,19.004899993888102,0.04850000550504774,0.05200000305194408,16.799100005300716,0.0,0.0,0.0,0.008799994247965515,3.7120999913895503,0.0,0.0,0.0,0.5529,5.04930000170134,13.19080000394024,0.6475,8.49692,9.7241,0.3067,0.1313,0.1629,18.984700000146404,3.676599997561425
196,35.72109999367967,16.61039999453351,19.110699999146163,0.02340000355616212,0.02540000423323363,12.630199998966418,0.0,0.0,0.0,0.0092999980552122,3.450800009886734,0.0,0.0,0.0,0.8556,1.7139999981736764,16.35340000211727,0.1469,13.39236,14.7148,0.3301,0.1909,0.2126,19.088500004727393,3.415700004552491
197,38.43249999044929,18.16789999429602,20.264599996153265,0.030300012440420687,0.0315000070258975,14.360599991050549,0.0,0.0,0.0,0.007300011930055916,3.329600003780797,0.0,0.0,0.0,0.7908,1.6535000031581149,17.65059999888763,0.1747,14.5915,16.2084,0.2397,0.1012,0.1207,20.227500004693866,3.294199996162206
198,48.831299995072186,26.346400001784787,22.4848999932874,0.018100006855092943,0.018699996871873736,21.60909998929128,0.0,0.0,0.0,0.011600001016631722,4.134000002522953,0.0,0.0,0.0,0.6026,1.7020999948726967,20.01880000170786,0.1848,17.2033,18.5454,0.2243,0.0958,0.103,22.46979999472387,4.084400003193878
199,34.66370000387542,15.747199999168515,18.916500004706904,0.01750000228639692,0.01820000761654228,11.760299996240065,0.0,0.0,0.0,0.020099992980249226,3.4767000033752993,0.0,0.0,0.0,0.5515,1.898100003018044,16.287099992041476,0.2576,13.90058,14.4034,0.3991,0.1866,0.1755,18.89880000089761,3.44030000269413
200,29.068999996525235,18.845299986423925,10.223700010101311,0.029100003303028643,0.029399991035461426,14.368900010595098,0.0,0.0,0.0,0.009199997293762863,3.9601000025868416,0.0,0.0,0.0,0.5346,1.6938000044319779,7.75699999940116,0.1831,5.8132,6.3662,0.2094,0.1035,0.1143,10.174900002311915,3.9246999949682504
201,27.032699988922104,16.388899995945394,10.64379999297671,0.02130000211764127,0.019800005247816443,12.187899992568418,0.0,0.0,0.0,0.009399998816661537,3.6426999868126586,0.0,0.0,0.0,0.5988,1.7411000007996336,8.131400012644008,0.2308,6.04636,6.6207,0.1928,0.1106,0.1823,10.625599999912083,3.6041999992448837
202,26.574300005449913,16.247500010649674,10.32679999480024,0.019099999917671084,0.020400009816512465,11.554199998499826,0.0,0.0,0.0,0.008899995009414852,4.201300005661324,0.0,0.0,0.0,0.5571,1.7755000008037314,7.845600004657172,0.2384,5.8973,6.4272,0.1823,0.0971,0.0972,10.309299992513843,4.160899989074096
203,45.6382999982452,15.255099991918541,30.38320000632666,0.01790000533219427,0.018400009139440954,11.518100000103004,0.0,0.0,0.0,0.008499991963617504,3.293899993877858,0.0,0.0,0.0,0.5905,1.8871999927796423,27.73059999162797,0.2379,25.59593,26.1735,0.233,0.0893,0.1008,30.35299999464769,3.256700001657009
204,26.664699995308183,15.226200004690327,11.438499990617856,0.016599995433352888,0.017400001524947584,11.508900002809241,0.0,0.0,0.0,0.00829999044071883,3.257599993958138,0.0,0.0,0.0,0.6001,1.6552000015508384,9.03489999473095,0.3137,6.98352,7.4097,0.202,0.0846,0.0978,11.421299990615807,3.2229000062216073
205,25.996700001996942,14.974099991377443,11.022600010619499,0.01820000761654228,0.017499987734481692,11.225799986277707,0.0,0.0,0.0,0.007299997378140688,3.3118999999715015,0.0,0.0,0.0,0.5249,1.727700000628829,8.636500002467074,0.1669,6.86152,7.3961,0.17,0.0983,0.0926,11.008499990566634,3.2780000037746504
206,25.54289999534376,15.062199992826208,10.480700002517551,0.01720000000204891,0.01750000228639692,11.283799991360866,0.0,0.0,0.0,0.010000003385357559,3.3258000039495528,0.0,0.0,0.0,0.5657,1.916599998367019,7.852200011257082,0.1738,5.83528,6.4453,0.1598,0.0864,0.0915,10.451099995407276,3.292000008514151
207,33.66169999935664,14.880800008540973,18.78089999081567,0.015199999324977398,0.017499987734481692,11.06620000791736,0.0,0.0,0.0,0.008999995770864189,3.357900000992231,0.0,0.0,0.0,0.5389,1.7883000109577551,16.28490000439342,0.2593,13.99496,14.4982,0.3019,0.1361,0.1444,18.761999992420897,3.322200005641207
208,27.927000002819113,17.30239999596961,10.624600006849505,0.02750000567175448,0.028599999495781958,13.567200003308244,0.0,0.0,0.0,0.014399993233382702,3.277999989222735,0.0,0.0,0.0,0.5876,2.0447000133572146,7.8504999983124435,0.1651,6.09972,6.6192,0.1686,0.0807,0.0824,10.61199999821838,3.2386999955633655
209,27.249100006883964,14.928799995686859,12.320300011197105,0.016299993149004877,0.019400002202019095,11.106699996162206,0.0,0.0,0.0,0.008000002708286047,3.3574999979464337,0.0,0.0,0.0,1.0344,1.9070999987889081,9.227799993823282,0.2351,7.15266,7.6371,0.2247,0.0958,0.1058,12.29060000332538,3.3215000003110617
210,26.023899990832433,14.864899989333935,11.159000001498498,0.015300000086426735,0.01679999695625156,11.064399994211271,0.0,0.0,0.0,0.008099988917820156,3.3561000018380582,0.0,0.0,0.0,0.5718,1.8543000041972846,8.593700011260808,0.2312,6.65485,7.158,0.2028,0.0912,0.0944,11.146500008180737,3.3204999926965684
211,25.272799990489148,14.564299999619834,10.708499990869313,0.016200006939470768,0.017600003047846258,10.945199988782406,0.0,0.0,0.0,0.006999995093792677,3.151400000206195,0.0,0.0,0.0,0.5294,1.7036000062944368,8.34000000031665,0.2476,6.36774,6.843,0.1677,0.0927,0.1124,10.694600001443177,3.11879999935627
212,26.033800008008257,14.846899997792207,11.18690001021605,0.015600002370774746,0.018699996871873736,11.169400007929653,0.0,0.0,0.0,0.007599999662488699,3.2202000002143905,0.0,0.0,0.0,0.6378,1.7419000068912283,8.64519999595359,0.2397,6.40218,6.8971,0.2495,0.155,0.2142,11.152799997944385,3.186500005540438
213,25.823800009675324,15.171699997154064,10.65210001252126,0.015999990864656866,0.0185999961104244,11.270000002696179,0.0,0.0,0.0,0.006999995093792677,3.4628000139491633,0.0,0.0,0.0,0.5524,1.690499993856065,8.264499992947094,0.2334,6.38378,6.8581,0.1678,0.0951,0.0976,10.636100007104687,3.428999989409931
214,25.264600000809878,14.902199996868148,10.36240000394173,0.016599995433352888,0.017600003047846258,11.021600003005005,0.0,0.0,0.0,0.006300004315562546,3.4134000015910715,0.0,0.0,0.0,0.5497,1.9460000039543957,7.72069999948144,0.1628,5.76193,6.4042,0.169,0.0953,0.0953,10.347000003093854,3.3856000081868842
215,34.33349999249913,14.733399992110208,19.60010000038892,0.01580000389367342,0.017699989257380366,11.027000000467524,0.0,0.0,0.0,0.007599999662488699,3.235700001823716,0.0,0.0,0.0,0.6216,1.710800002911128,16.935000006924383,0.1798,14.37995,14.9889,0.408,0.201,0.1633,19.443400000454858,3.1987000111257657
216,31.389199997647665,20.641900002374314,10.747299995273352,0.031000003218650818,0.03979999746661633,16.21849999355618,0.0,0.0,0.0,0.008600007276982069,3.875399997923523,0.0,0.0,0.0,0.7033,1.7626000044401735,8.138000004692003,0.2491,6.13881,6.6082,0.2046,0.0927,0.1,10.732200011261739,3.836200005025603
217,30.81140000722371,14.81690000218805,15.994500005035661,0.01720000000204891,0.018699996871873736,11.012599992682226,0.0,0.0,0.0,0.006800008122809231,3.3460999984527007,0.0,0.0,0.0,0.4778,1.5831999917281792,13.784300012048334,0.1711,11.76829,12.3289,0.19,0.1469,0.1429,15.979200004949234,3.3112999954028055
218,26.298199998564087,15.907599998172373,10.390600000391714,0.01889999839477241,0.018999999156221747,12.045499999658205,0.0,0.0,0.0,0.00790000194683671,3.3453999931225553,0.0,0.0,0.0,0.5041,1.4756000018678606,8.259500013082288,0.2171,6.41854,6.9329,0.1941,0.1115,0.1135,10.35799999954179,3.311399996164255
219,35.020600000279956,21.587100010947324,13.433499989332631,0.015999990864656866,0.01759998849593103,11.168800003360957,0.0,0.0,0.0,0.006900008884258568,7.483900000806898,0.0,0.0,0.0,2.0498,2.041599989752285,9.058200012077577,0.302,6.54338,7.0856,0.379,0.1215,0.1196,13.409899998805486,7.377400004770607
220,31.326099997386336,15.577700003632344,15.748399993753992,0.019400002202019095,0.021299987565726042,11.830400006147102,0.0,0.0,0.0,0.007299997378140688,3.2910999871091917,0.0,0.0,0.0,0.9567,1.6453999996883795,12.731599999824539,0.1637,8.34653,8.9099,1.1293,0.7217,0.6531,15.703600001870655,3.2577999954810366
221,40.75369999918621,21.546400006627664,19.207299992558546,0.08660000457894057,0.06890000076964498,17.874999990453944,0.0,0.0,0.0,0.008300004992634058,3.123700007563457,0.0,0.0,0.0,0.6002,1.6212000045925379,16.775500000221655,0.2135,14.27804,14.8062,0.4244,0.2048,0.1954,19.16029999847524,3.0864000000292435
222,27.50969999760855,17.101699995691888,10.408000001916662,0.027300004148855805,0.03229999856557697,13.237199993454851,0.0,0.0,0.0,0.007299997378140688,3.386899988981895,0.0,0.0,0.0,0.5596,1.7271000106120482,7.979300004080869,0.1685,6.11325,6.6809,0.1797,0.0957,0.0933,10.39429999946151,3.354200001922436
223,33.30840000126045,14.970799995353445,18.337600005907007,0.015700003132224083,0.01679999695625156,11.173199993208982,0.0,0.0,0.0,0.008500006515532732,3.3171999966725707,0.0,0.0,0.0,0.4968,1.5917999990051612,16.06500000343658,0.2365,13.71376,14.2298,0.3609,0.1807,0.1832,18.314899993129075,3.2810999982757494
224,27.46500000648666,17.22680000239052,10.238200004096143,0.0295999925583601,0.030199997127056122,13.498599990271032,0.0,0.0,0.0,0.00790000194683671,3.242500009946525,0.0,0.0,0.0,0.5328,1.4438000071095303,8.091299998341128,0.2276,6.2214,6.6787,0.1898,0.1099,0.1355,10.20149998657871,3.2073000038508326
225,25.5104000098072,15.06570000492502,10.44470000488218,0.016099991626106203,0.020100007532164454,11.182199988979846,0.0,0.0,0.0,0.00829999044071883,3.425899994908832,0.0,0.0,0.0,0.5769,1.7711999971652403,7.936499998322688,0.2339,5.9155,6.3877,0.2017,0.1086,0.1608,10.4297000070801,3.391999998711981
226,26.94389999669511,15.003299995441921,11.940600001253188,0.017300000763498247,0.01889999839477241,11.08599999861326,0.0,0.0,0.0,0.008300004992634058,3.44839999161195,0.0,0.0,0.0,0.9307,1.9167999998899177,8.938200000557117,0.1688,6.95659,7.4948,0.1973,0.1034,0.1077,11.925800004974008,3.32469999557361
227,33.98509998805821,14.848399994662032,19.136699993396178,0.015900004655122757,0.017700003809295595,11.089599996921606,0.0,0.0,0.0,0.007200011168606579,3.311699998448603,0.0,0.0,0.0,0.8305,1.7097000090871006,16.36970000981819,0.1611,13.85998,14.5132,0.3722,0.2245,0.2223,19.08729999559,3.2773999992059544
228,37.15740000188816,18.312999993213452,18.84440000867471,0.02990000939462334,0.030700000934302807,14.587800003937446,0.0,0.0,0.0,0.008300004992634058,3.2579999970039353,0.0,0.0,0.0,0.4542,1.57940000644885,16.61269999749493,0.2162,14.15621,14.6737,0.3765,0.2319,0.199,18.824400001903996,3.2227000046987087
229,35.57439999713097,17.598199992789887,17.97620000434108,0.028399997972883284,0.02819999644998461,13.883699997677468,0.0,0.0,0.0,0.008300004992634058,3.2290999952238053,0.0,0.0,0.0,0.4721,1.4973999932408333,15.809700009413064,0.1423,13.53391,14.0903,0.334,0.2157,0.2099,17.95579999452457,3.192700009094551
230,29.010300000663847,18.08139999047853,10.928900010185316,0.03090000245720148,0.03130000550299883,14.419699989957735,0.0,0.0,0.0,0.007800001185387373,3.195500001311302,0.0,0.0,0.0,0.8782,1.4863999967928976,8.41339999169577,0.2211,6.52128,6.9683,0.1773,0.1066,0.1929,10.896799998590723,3.1596999906469136
231,34.745199998724274,16.05760000529699,18.687599993427284,0.01679999695625156,0.016999998479150236,12.193099988508038,0.0,0.0,0.0,0.008700008038431406,3.365800002939068,0.0,0.0,0.0,0.5172,1.578499999595806,16.41120000567753,0.1653,13.70947,14.7893,0.2886,0.1575,0.1471,18.66810000501573,3.330200008349493
232,27.457899996079504,17.42609999200795,10.031800004071556,0.025300003471784294,0.02510000194888562,13.438000009045936,0.0,0.0,0.0,0.007800001185387373,3.3690999989630654,0.0,0.0,0.0,0.4138,1.5830000047571957,7.84140000178013,0.1708,5.84228,6.4196,0.1861,0.1103,0.1942,10.012200000346638,3.335400004289113
233,34.13189999992028,14.934400009224191,19.197499990696087,0.016399993910454214,0.017600003047846258,11.044599988963455,0.0,0.0,0.0,0.009800001862458885,3.4090999979525805,0.0,0.0,0.0,0.6901,1.7699000018183142,16.512100002728403,0.1602,14.06554,14.6378,0.4163,0.2269,0.1894,19.146999999065883,3.3655000006547198
234,28.534700002637692,18.280399992363527,10.254300010274164,0.029800008633174002,0.03189999551977962,14.724199994816445,0.0,0.0,0.0,0.008600007276982069,3.0318999924929813,0.0,0.0,0.0,0.4291,1.5531999961240217,8.121200007735752,0.1653,6.18388,6.7596,0.1711,0.1017,0.1176,10.240000003250316,2.9969000024721026
235,33.18969999963883,14.9842999962857,18.205400003353134,0.01679999695625156,0.018100006855092943,11.148799996590242,0.0,0.0,0.0,0.008600007276982069,3.348600002937019,0.0,0.0,0.0,0.5702,1.8546000064816326,15.553599994746037,0.7199,13.19296,13.2085,0.3039,0.1953,0.2109,18.18240000284277,3.3153000113088638
236,29.211600005510263,18.819699995219707,10.391900010290556,0.03409999771974981,0.03159999323543161,14.19450000685174,0.0,0.0,0.0,0.009099996532313526,4.11960000928957,0.0,0.0,0.0,0.6138,1.5874999953666702,8.038400002988055,0.1618,6.1384,6.6734,0.1839,0.0968,0.0985,10.361499997088686,4.082299987203442
237,25.343499990412965,15.009700000518933,10.333799989894032,0.015099998563528061,0.018000006093643606,11.200699998880737,0.0,0.0,0.0,0.008300004992634058,3.3365000126650557,0.0,0.0,0.0,0.7631,1.56309999874793,7.871599998907186,0.2254,5.82448,6.3629,0.1823,0.0909,0.0959,10.318100001313724,3.299799995147623
238,26.538599995546974,14.92629999120254,11.612300004344434,0.017000013031065464,0.017300000763498247,11.088700004620478,0.0,0.0,0.0,0.008899995009414852,3.3764999971026555,0.0,0.0,0.0,0.5942,1.7698000010568649,9.10440000006929,0.166,7.18748,7.7464,0.2082,0.0972,0.1138,11.597700009588152,3.341200004797429
239,33.20240000903141,14.788600004976615,18.413800004054792,0.018099992303177714,0.017400001524947584,11.058199990657158,0.0,0.0,0.0,0.006100002792663872,3.2669999927747995,0.0,0.0,0.0,2.3502,1.7198999994434416,14.184700004989281,0.1645,12.23139,12.8097,0.2049,0.0883,0.098,18.382199996267445,3.231199996662326
240,28.712600003927946,14.963900001021102,13.748700002906844,0.016399993910454214,0.017600003047846258,11.251799995079637,0.0,0.0,0.0,0.008100003469735384,3.264099999796599,0.0,0.0,0.0,0.9119,1.5787000011187047,11.110400009783916,0.2405,9.13412,9.661,0.1998,0.0941,0.0984,13.729300000704825,3.2300000020768493
241,26.215700010652654,14.508100008242764,11.70760000240989,0.016299993149004877,0.017399986973032355,10.905400005867705,0.0,0.0,0.0,0.007300011930055916,3.165899994201027,0.0,0.0,0.0,0.7899,1.728300005197525,9.049300002516247,0.2072,7.06677,7.6337,0.2049,0.0921,0.1051,11.693400010699406,3.133300007903017
242,26.049099993542768,14.990499999839813,11.058599993702956,0.016999998479150236,0.019400002202019095,11.126500001410022,0.0,0.0,0.0,0.008799994247965515,3.391699996427633,0.0,0.0,0.0,0.8079,1.7405999969923869,8.355000012670644,0.1596,6.25206,6.9109,0.1668,0.1163,0.1535,11.02760000503622,3.356300003360957
243,25.600200009648688,14.938000007532537,10.662200002116151,0.018799997633323073,0.01750000228639692,11.141199996927753,0.0,0.0,0.0,0.00859999272506684,3.353899999638088,0.0,0.0,0.0,0.5385,1.7981999990297481,8.198199997423217,0.214,6.2852,6.8275,0.1573,0.0948,0.0905,10.64839999889955,3.3196999866049737
244,26.74750000005588,15.026599998236634,11.720900001819246,0.016299993149004877,0.017099999240599573,11.192200006917119,0.0,0.0,0.0,0.010100004146806896,3.3445000008214265,0.0,0.0,0.0,0.5079,1.7600000137463212,9.31480000144802,0.1743,7.31672,7.8792,0.2175,0.0878,0.1067,11.705899989465252,3.305600010207854
245,25.048199997399934,14.991400006692857,10.056799990707077,0.017099999240599573,0.017400001524947584,11.161999995238148,0.0,0.0,0.0,0.007299997378140688,3.3655000006547198,0.0,0.0,0.0,0.6031,1.7882000101963058,7.495199999539182,0.1649,5.56172,6.1172,0.1858,0.0945,0.101,10.024600007454865,3.3302999945590273
246,34.97399999469053,14.908400000422262,20.06559999426827,0.016000005416572094,0.017400001524947584,11.048600004869513,0.0,0.0,0.0,0.008100003469735384,3.383700008271262,0.0,0.0,0.0,0.5077,1.6632000042591244,17.71859999280423,0.1753,15.41083,15.976,0.2803,0.15,0.1466,20.04529999976512,3.3493000082671642
247,32.62319999339525,16.605600001639687,16.01759999175556,0.024300010409206152,0.025600005756132305,12.83510000212118,0.0,0.0,0.0,0.006000002031214535,3.325999990920536,0.0,0.0,0.0,0.5772,1.851699998951517,13.436799999908544,0.1757,11.31864,11.9357,0.2088,0.0869,0.1585,16.003800003090873,3.298499999800697
248,25.357799997436814,14.887500001350418,10.470299996086396,0.01990000600926578,0.01820000761654228,11.090699990745634,0.0,0.0,0.0,0.008700008038431406,3.345299992361106,0.0,0.0,0.0,1.0266,1.7886999994516373,7.487299997592345,0.1575,5.40056,6.042,0.2172,0.102,0.1732,10.437599994475022,3.3109999931184575
249,32.954800000879914,14.812099994742312,18.142700006137602,0.015300000086426735,0.017700003809295595,10.971800002153032,0.0,0.0,0.0,0.00829999044071883,3.391799997189082,0.0,0.0,0.0,0.4661,1.5922000020509586,15.910500005702488,0.1637,13.53101,14.1168,0.3418,0.1833,0.1909,18.12459999928251,3.3570000086911023
250,38.112100010039285,17.832199999247678,20.279900010791607,0.0278999941656366,0.029199989512562752,14.212699999916367,0.0,0.0,0.0,0.0092999980552122,3.1199999939417467,0.0,0.0,0.0,0.5524,1.7583000008016825,17.793599996366538,0.1637,15.54368,16.1512,0.3092,0.1669,0.1858,20.26149998710025,3.086600001552142
251,36.83499999169726,18.035999994026497,18.798999997670762,0.026299996534362435,0.02610000956337899,14.512499998090789,0.0,0.0,0.0,0.00890000956133008,3.0563000036636367,0.0,0.0,0.0,0.5148,1.7991999920923263,16.211599999223836,0.1875,13.73191,14.2952,0.4111,0.1788,0.1566,18.687699994188733,3.021299999090843
252,28.35860000050161,17.62379999854602,10.734800001955591,0.03750000905711204,0.03060000017285347,13.83229999919422,0.0,0.0,0.0,0.015199999324977398,3.2968000014079735,0.0,0.0,0.0,0.6729,1.600000003236346,8.29399999929592,0.1869,6.30848,6.8518,0.2231,0.0955,0.1147,10.718799996539019,3.2534000056330115
