frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total
1134,18.41699999931734,0.022899999748915434,18.394099999568425,0.011800002539530396,0.5089,0.0029999937396496534,17.785599993658252,0.2068,16.74487,16.7882,0.153,0.1197,0.1564,18.386900002951734
1135,11.000200000125915,0.0219999928958714,10.978200007230043,0.01170000177808106,0.4764,0.0026000052457675338,10.400099999969825,0.2293,9.189,9.172,0.2144,0.129,0.224,10.970800009090453
1136,41.33720000390895,0.02649999805726111,41.310700005851686,0.012499993317760527,0.5633,0.0041000021155923605,40.63010000390932,0.1847,39.51301,39.681,0.2171,0.1286,0.1301,41.302799989352934
1137,8.761700009927154,0.02710000262595713,8.734600007301196,0.012499993317760527,0.5593,0.0050000089686363935,8.066299997153692,0.2363,7.07026,7.1038,0.1442,0.1186,0.1353,8.726400003070012
1138,42.68090000550728,0.021900006686337292,42.658999998820946,0.011699987226165831,0.5502,0.004399989848025143,41.995200008386746,0.1307,40.79726,41.0004,0.2475,0.1164,0.1463,42.65060000761878
1139,8.344599991687573,0.023899992811493576,8.32069999887608,0.012100004823878407,1.1682,0.0050000089686363935,6.991100002778694,0.221,5.68707,5.8444,0.1464,0.1237,0.1497,8.2576999993762
1140,45.28330000175629,0.019399987650103867,45.263900014106184,0.010800009476952255,0.388,0.0031999952625483274,44.77680000127293,0.1275,43.62749,43.7368,0.2156,0.1166,0.2235,45.25670000293758
1141,15.02059999620542,0.024599998141638935,14.99599999806378,0.012899996363557875,0.7992,0.0035999983083456755,14.053899998543784,0.2868,12.20634,12.2672,0.3895,0.2408,0.4773,14.983300003223121
1142,38.07480000250507,0.041400009649805725,38.033399992855266,0.022499996703118086,1.1342,0.0042000028770416975,36.76779998932034,0.239,35.39123,35.5669,0.2324,0.1241,0.1365,38.02390000782907
1143,15.20419999724254,0.026299996534362435,15.177900000708178,0.012300006346777081,0.5471,0.004999994416721165,14.404000001377426,0.2585,11.33451,11.329,1.0573,0.6416,0.533,15.15599999402184
1144,43.8430999929551,0.07490000280085951,43.768199990154244,0.043799998820759356,2.5785,0.0048000074457377195,40.92810000292957,0.257,37.93549,38.1175,0.7865,0.4728,0.4225,43.74770000868011
1145,8.900900007574819,0.06010000652167946,8.84080000105314,0.03239999932702631,1.6605,0.007099995855242014,7.0140000025276095,0.2722,3.92724,5.8076,0.2227,0.158,0.1745,8.829800004605204
1146,41.986600001109764,0.029800008633174002,41.95679999247659,0.01999999221879989,0.6971,0.005199995939619839,41.09650000464171,0.1739,39.22552,39.4532,0.3136,0.2138,0.3493,41.94250000000466
1147,6.836100001237355,0.06520000169984996,6.770899999537505,0.02469999890308827,0.5046,0.0047000066842883825,6.125600004452281,0.1822,4.98453,4.6658,0.2608,0.1667,0.2261,6.75760000012815
1148,41.94900000584312,0.03579999611247331,41.913200009730645,0.019800005247816443,0.6111,0.001700012944638729,41.20680000050925,0.1292,40.07452,39.8241,0.2089,0.1524,0.2363,41.90349999407772
1149,8.971499992185272,0.02370000584051013,8.947799986344762,0.012799995602108538,0.4337,0.0028999929782003164,8.379699997021817,0.1332,7.12826,7.2331,0.2553,0.1374,0.231,8.916499995393679
1150,47.84910001035314,0.025000001187436283,47.824100009165704,0.01340000017080456,0.5906,0.0032999960239976645,46.94220000237692,0.1242,42.80342,42.9712,1.5256,0.9953,0.5826,47.7967000042554
1151,8.193000001483597,0.08250000246334821,8.110499999020249,0.05089999467600137,1.7903,0.0041000021155923605,6.154599992441945,0.2662,4.28954,4.3642,0.2536,0.1812,0.2907,8.096200006548315
1152,24.067599995760247,0.03460000152699649,24.03299999423325,0.01720000000204891,0.8769,0.0048000074457377195,23.039300009259023,0.1679,21.6698,21.826,0.2091,0.1194,0.2373,24.02490000531543
1153,8.694399992236868,0.02579999272711575,8.668599999509752,0.01270000939257443,0.4826,0.002700006007216871,8.094199991319329,0.2205,7.08324,7.0895,0.1387,0.1101,0.1443,8.661200001370162
1154,45.34310000599362,0.022299995180219412,45.3208000108134,0.011500000255182385,0.7536,0.0015999976312741637,44.480700002168305,0.4121,42.93246,42.8756,0.2288,0.1242,0.162,45.31230000429787
1155,7.967600002302788,0.02370000584051013,7.943899996462278,0.012999997125007212,1.0162,0.0034999975468963385,6.830799989984371,0.2288,5.99456,5.9563,0.1541,0.1139,0.1402,7.936699999845587
1156,43.36340000736527,0.027000001864507794,43.336400005500764,0.012199991033412516,0.8575,0.0026000052457675338,42.37039999861736,0.1248,40.95923,41.1083,0.2797,0.1587,0.1799,43.32630000135396
1157,8.470199987641536,0.02819999644998461,8.441999991191551,0.019800005247816443,1.2556,0.0051000097300857306,7.0660000055795535,0.2078,6.045,5.8442,0.2027,0.1114,0.1626,8.434099989244714
1158,42.10550000425428,0.022099993657320738,42.08340001059696,0.012500007869675756,0.5215,0.0033999967854470015,41.46500000206288,0.1315,40.38384,40.5571,0.1929,0.1232,0.1182,42.076099998666905
1159,14.53590000164695,0.02269999822601676,14.513200003420934,0.012699994840659201,0.5498,0.0039000005926936865,13.672000000951812,0.1574,11.24109,11.3206,0.6399,0.4789,0.4252,14.40040000306908
1160,38.27550000278279,0.06249999569263309,38.21300000709016,0.03650000144261867,1.6001,0.0045000051613897085,36.46909999952186,0.2494,34.95493,35.1499,0.2235,0.1222,0.1533,38.20310000446625
1161,15.687799997976981,0.022799998987466097,15.664999998989515,0.012299991794861853,0.6168,0.003300010575912893,14.849699990008958,0.1343,12.60618,12.7166,0.5095,0.381,0.5082,15.646499989088625
1162,45.10180000215769,0.0627999979769811,45.03900000418071,0.036299999919719994,1.6776,0.0045000051613897085,43.0670000059763,0.2822,39.36549,39.5681,1.2093,0.5879,0.8416,45.01679999521002
1163,8.049399999435991,0.06969999230932444,7.979700007126667,0.04050000279676169,1.6572,0.006400005077011883,6.134099996415898,0.2668,4.33908,4.4576,0.2686,0.1656,0.3698,7.9670999984955415
1164,45.413499989081174,0.02889998722821474,45.38460000185296,0.015900004655122757,0.624,0.0025999906938523054,44.53519999515265,0.1615,40.61036,40.7769,1.4503,0.7459,0.6122,45.360799995251
1165,8.354899997357279,0.0737000082153827,8.281199989141896,0.0501000031363219,1.9091,0.0051000097300857306,6.200699994224124,0.2857,4.0376,4.1845,0.3198,0.2638,0.2059,8.268699995824136
1166,21.84869999473449,0.032500000088475645,21.816199994646013,0.027400004910305142,0.8807,0.0040000013541430235,20.827700005611405,0.2963,19.51115,19.4724,0.2141,0.1213,0.1338,21.808000004966743
1167,12.020699999993667,0.029099988751113415,11.991600011242554,0.01270000939257443,0.8167,0.0045000051613897085,11.06090001121629,0.248,9.80039,9.7847,0.25,0.1239,0.1535,11.982899988652207
1168,145.77280000958126,0.02340000355616212,145.7494000060251,0.011899988749064505,0.5103,0.0021000014385208488,145.15680000477005,0.2158,143.97963,143.8708,0.2185,0.1098,0.1438,145.7414000033168
1169,7.974099993589334,0.02239999594166875,7.951699997647665,0.011299998732283711,1.0933,0.006299989763647318,6.720300007145852,0.2043,5.73793,5.4003,0.1969,0.1141,0.1529,7.924899997306056
1170,24.569100001826882,0.02130000211764127,24.54779999970924,0.011800002539530396,0.4533,0.0025000044843181968,23.991199996089563,0.1282,22.8672,22.9932,0.1836,0.1362,0.1615,24.53960001002997
1171,7.567799999378622,0.026399997295811772,7.54140000208281,0.01309999788645655,0.4671,0.002900007530115545,6.9780000048922375,0.1392,6.02028,6.112,0.1571,0.1093,0.1387,7.532999996328726
1172,41.24579999188427,0.023499989765696228,41.22230000211857,0.012800010154023767,0.4284,0.002800006768666208,40.67259999283124,0.1974,39.46221,39.5593,0.2189,0.1222,0.1942,41.21189999568742
1173,6.850400008261204,0.031800009310245514,6.818599998950958,0.0168999977177009,1.0295,0.004199988325126469,5.6801000027917325,0.1803,4.77484,4.8258,0.1652,0.1095,0.1554,6.810000006225891
1174,50.64180000044871,0.023200002033263445,50.61859999841545,0.012499993317760527,0.521,0.0040000013541430235,49.9370000034105,0.1255,47.64727,47.8338,0.555,0.321,0.6231,50.60470000898931
1175,7.438999993610196,0.049700000090524554,7.389299993519671,0.027600006433203816,1.3669,0.0029999937396496534,5.876299997908063,0.2541,4.11873,4.2103,0.3235,0.1891,0.1864,7.375500004854985
1176,22.243300001719035,0.03640000068116933,22.206900001037866,0.01889999839477241,1.2375,0.005599998985417187,20.851900000707246,0.2144,19.58321,19.7051,0.1991,0.1109,0.1178,22.198499995283782
1177,9.582099999533966,0.02680000034160912,9.555299999192357,0.011900003300979733,0.5368,0.0036999990697950125,8.922499997424893,0.2189,7.92165,7.8847,0.1409,0.131,0.1781,9.547800000291318
1178,48.885700001847,0.022799998987466097,48.86290000285953,0.015600002370774746,0.4699,0.0022000021999701858,48.20049999398179,0.196,44.323,44.4276,1.1768,0.8671,0.7553,48.84380000294186
1179,7.969800004502758,0.0678999931551516,7.901900011347607,0.03749999450519681,1.5299,0.006200003554113209,6.123999992269091,0.252,4.45962,4.5624,0.2462,0.1702,0.1881,7.817999998223968
1180,28.568599998834543,0.04119999357499182,28.52740000525955,0.015600002370774746,0.8226,0.0047000066842883825,27.558400004636496,0.1828,25.74119,25.8911,0.4054,0.2455,0.2704,28.514200006611645
1181,6.42130000051111,0.04090000584255904,6.380399994668551,0.023199987481348217,1.0565,0.007499998901039362,5.172399993170984,0.219,3.68164,3.7941,0.1954,0.1671,0.1705,6.370499992044643
1182,41.829399997368455,0.027599991881288588,41.801800005487166,0.01440000778529793,0.5967,0.0027999922167509794,41.10930000024382,0.1476,39.95412,40.1,0.1971,0.1206,0.1545,41.79370000201743
1183,14.905999996699393,0.023300002794712782,14.88269999390468,0.011900003300979733,0.4838,0.003500012098811567,14.271499996539205,0.2382,12.71546,12.7039,0.3298,0.244,0.2895,14.870699989842251
1184,38.113299990072846,0.03779999678954482,38.0754999932833,0.01990000600926578,0.9811,0.0046000059228390455,36.9671000080416,0.2012,35.45825,35.65,0.2482,0.1496,0.2587,38.06619999522809
1185,8.627599992905743,0.027999994927085936,8.599599997978657,0.012100004823878407,1.3699,0.0040000013541430235,7.124499999918044,0.2371,5.99733,6.1558,0.152,0.151,0.1618,8.591800011345185
1186,42.44819999439642,0.0219999928958714,42.42620000150055,0.010800009476952255,0.5174,0.002700006007216871,41.80609999457374,0.1297,40.72602,40.8719,0.2213,0.1446,0.1432,42.417699994985014
1187,8.605600000009872,0.0281000102404505,8.577499989769422,0.01309999788645655,1.2903,0.00549999822396785,7.174399986979552,0.2408,6.13965,6.244,0.1487,0.1301,0.1485,8.568999997805804
1188,43.722900009015575,0.021700005163438618,43.701200003852136,0.01170000177808106,0.9242,0.0039000005926936865,42.67059999983758,0.1275,41.59771,41.763,0.2386,0.1447,0.1521,43.69279999809805
1189,8.35920000099577,0.06229999416973442,8.296900006826036,0.012799995602108538,0.8928,0.0037999998312443495,7.280899997567758,0.2413,6.24683,6.2671,0.1989,0.1214,0.1563,8.270900012576021
1190,44.36580000037793,0.02239999594166875,44.34340000443626,0.011099997209385037,0.8808,0.0042000028770416975,43.34730000118725,0.1393,42.20464,42.3665,0.227,0.1507,0.1754,44.33430000790395
1191,16.196800002944656,0.025200002710334957,16.17160000023432,0.013199998647905886,0.5705,0.0044000043999403715,15.46270000108052,0.2335,13.59789,13.7293,0.3745,0.2989,0.3124,16.160600003786385
1192,39.16739999840502,0.03890000516548753,39.12849999323953,0.020199993741698563,0.8366,0.00340001133736223,38.18119999777991,0.2098,36.66274,36.8325,0.2232,0.1288,0.238,39.119599998230115
1193,15.897799996309914,0.02409999433439225,15.873700001975521,0.012400007108226418,1.0093,0.004799992893822491,14.70649999100715,0.2201,12.66533,12.6545,0.5026,0.3419,0.5755,15.859499995713122
1194,43.469399999594316,0.049700000090524554,43.41969999950379,0.0281000102404505,1.2841,0.0034999975468963385,41.96610000508372,0.2581,39.42855,39.5739,0.4483,0.321,0.6229,43.40300000330899
1195,6.846499993116595,0.051799986977130175,6.794700006139465,0.028599999495781958,1.2431,0.0050000089686363935,5.404700001236051,0.2255,3.89805,4.0311,0.2256,0.1776,0.2038,6.78429999970831
1196,40.43839999940246,0.029699993319809437,40.408700006082654,0.015900004655122757,0.7007,0.0029999937396496534,39.601199998287484,0.1606,38.35415,38.4753,0.2337,0.1309,0.1703,40.40050000185147
1197,16.524399994523264,0.026399997295811772,16.497999997227453,0.011900003300979733,0.5814,0.0046000059228390455,15.760199996293522,0.2163,14.09143,14.1481,0.3749,0.2813,0.3392,16.48439999553375
1198,38.04390000004787,0.043199994252063334,38.00070000579581,0.025000001187436283,1.1202,0.004799992893822491,36.73739999067038,0.2222,35.29827,35.473,0.2023,0.1408,0.1737,37.99109999090433
1199,15.250299999024719,0.021799991372972727,15.228500007651746,0.015500001609325409,1.5543,0.005800000508315861,13.48330000473652,0.2435,11.75122,11.8751,0.401,0.2936,0.2926,15.181199996732175
1200,40.76219999114983,0.1075999898603186,40.65460000128951,0.02340000355616212,0.9718,0.0030999945010989904,39.564000006066635,0.2283,38.00699,38.2005,0.222,0.1409,0.1846,40.645500004757196
1201,8.253499996499158,0.02379999205004424,8.229700004449114,0.012200005585327744,0.5652,0.0046000059228390455,7.548199995653704,0.2443,6.53345,6.6039,0.1451,0.1224,0.1535,8.221700001740828
1202,41.499900005874224,0.022499996703118086,41.477400009171106,0.011399999493733048,0.5345,0.002800006768666208,40.844799994374625,0.1664,39.63072,39.7076,0.1973,0.1501,0.1543,41.46900000341702
1203,9.44379999418743,0.02549999044276774,9.418300003744662,0.011600001016631722,0.7935,0.006699992809444666,8.503999997628853,0.1554,7.31126,7.4322,0.2002,0.126,0.1544,9.410500002559274
1204,41.33480000018608,0.022700012777931988,41.312099987408146,0.010499992640689015,0.9407,0.0049000082071870565,40.259000001242384,0.1384,39.11074,39.2908,0.2282,0.131,0.1925,41.304300000774674
1205,8.273699990240857,0.02340000355616212,8.250299986684695,0.012800010154023767,0.7813,0.0041000021155923605,7.366099991486408,0.1353,6.3698,6.4263,0.1594,0.1374,0.2602,8.242500000051223
1206,43.33060000499245,0.02340000355616212,43.307200001436286,0.011900003300979733,0.6153,0.0036999990697950125,42.58839999965858,0.2125,41.22335,41.3076,0.2237,0.2361,0.1491,43.29820000566542
1207,14.189800000167452,0.028800001018680632,14.160999999148771,0.013700002455152571,0.5331,0.0029999937396496534,13.470699996105395,0.3147,10.45548,10.8406,0.6531,0.4312,0.4167,14.144699991447851
1208,46.493600006215274,0.05400000372901559,46.43960000248626,0.0312999909510836,1.24,0.0027999922167509794,45.00270000426099,0.2836,41.45596,41.6549,0.7416,0.5469,0.7492,46.42120000789873
1209,7.2875000041676685,0.04780000017490238,7.239700003992766,0.02609999501146376,1.499,0.0040000013541430235,5.580700002610683,0.2792,3.91525,4.0295,0.2511,0.1646,0.2115,7.205399990198202
1210,25.023499998496845,0.0295999925583601,24.993900005938485,0.019400002202019095,0.705,0.004899993655271828,24.17319999949541,0.2186,22.9152,23.0614,0.221,0.1213,0.1506,24.9859000032302
1211,6.435299990698695,0.024499997380189598,6.410799993318506,0.01170000177808106,1.3022,0.0031999952625483274,5.011600005673245,0.1371,4.05152,4.1861,0.1418,0.1284,0.1694,6.403000006685033
1212,62.70070000027772,0.0202999945031479,62.68040000577457,0.010400006431154907,0.4714,0.0032999960239976645,62.10750000900589,0.1257,60.87997,61.1078,0.2582,0.1422,0.1698,62.67210000078194
1213,9.656199996243231,0.023900007363408804,9.632299988879822,0.01309999788645655,1.0491,0.004999994416721165,8.476999995764345,0.1512,7.36153,7.5226,0.1617,0.1315,0.2448,9.624900005292147
1214,48.756599993794225,0.02710000262595713,48.72949999116827,0.012300006346777081,0.5712,0.004599991370923817,47.97449999023229,0.1264,45.45941,45.6758,0.7023,0.3749,0.652,48.71370000182651
1215,7.739799999399111,0.05259999306872487,7.687200006330386,0.029800008633174002,1.7148,0.005199995939619839,5.8105000061914325,0.294,4.21448,4.264,0.2637,0.1881,0.2046,7.675999993807636
1216,29.516900001908652,0.02710000262595713,29.489799999282695,0.015199999324977398,0.6098,0.0021000014385208488,28.68309999757912,0.1668,26.24036,26.1926,0.5614,0.4278,0.538,29.473100003087893
1217,7.271199996466748,0.06669999856967479,7.204499997897074,0.03189999551977962,1.6519,0.005599998985417187,5.396099993959069,0.2161,3.8527,3.9696,0.2302,0.1738,0.2095,7.1927000099094585
1218,28.837199992267415,0.028299997211433947,28.80889999505598,0.016300007700920105,0.6635,0.004799992893822491,28.018800003337674,0.1517,26.3553,26.608,0.3399,0.1951,0.2701,28.799099993193522
1219,9.828700000070967,0.02989999484270811,9.798800005228259,0.016700010746717453,0.9182,0.00549999822396785,8.709899993846193,0.1738,7.49117,7.6494,0.1711,0.1179,0.1659,9.737100001075305
1220,28.31480000168085,0.01889999839477241,28.29590000328608,0.01069999416358769,0.5245,0.0030999945010989904,27.67199999652803,0.2341,26.50604,26.4196,0.2337,0.1457,0.192,28.28820000286214
1221,10.466399995493703,0.02340000355616212,10.44299999193754,0.013199998647905886,0.5731,0.004599991370923817,9.762100002262741,0.195,8.51826,8.7073,0.1821,0.1255,0.1672,10.435399992275052
1222,149.920399999246,0.021200001356191933,149.8991999978898,0.011299998732283711,0.5868,0.0043000036384910345,149.20660000643693,0.15,147.77014,148.0917,0.2341,0.153,0.2018,149.89169999898877
1223,13.231000004452653,0.024900000425986946,13.206100004026666,0.01170000177808106,0.541,0.0040000013541430235,12.511699998867698,0.1452,10.2255,10.4948,0.4526,0.303,0.5832,13.192800004617311
1224,26.207699993392453,0.04529999569058418,26.16239999770187,0.023600005079060793,1.0985,0.005400012014433742,24.678499990841374,0.2278,19.17583,19.3283,1.0603,0.9215,1.9625,26.121000002603978
1225,9.086999998544343,0.15829999756533653,8.928700000979006,0.08240000170189887,2.2306,0.006699992809444666,6.468499996117316,0.3403,4.59404,4.5921,0.267,0.2318,0.2526,8.912100005545653
1226,21.73370000673458,0.0320999970426783,21.7016000096919,0.017099999240599573,1.1729,0.004699992132373154,20.4092999920249,0.1749,18.99405,19.1675,0.2013,0.1561,0.2024,21.693400005460717
1227,9.272299997974187,0.028399997972883284,9.243900000001304,0.012099990271963179,1.0575,0.0028999929782003164,8.095199998933822,0.1698,6.82568,6.8864,0.1605,0.1341,0.1693,9.235899997293018
1228,52.36239999067038,0.03460000152699649,52.32779998914339,0.011000010999850929,0.9724,0.0024999899324029684,51.20109999552369,0.1348,48.65353,48.9049,0.5332,0.3818,0.5395,52.31279999134131
1229,9.922099998220801,0.04650000482797623,9.875599993392825,0.029100003303028643,5.0764,0.0051000097300857306,4.638800004613586,0.7353,3.31798,2.9537,0.1888,0.1564,0.2113,9.841800012509339
1230,28.694599997834302,0.026000008801929653,28.668599989032373,0.014999997802078724,0.5334,0.0043000036384910345,27.997799988952465,0.1481,26.19733,26.3576,0.3981,0.2763,0.321,28.65639999799896
1231,41.804899999988265,0.04030000127386302,41.7645999987144,0.029300004825927317,1.0463,0.0033999967854470015,40.58359999908134,0.2453,38.85297,39.061,0.2313,0.1673,0.2299,41.74390000116546
1232,12.408599999616854,0.02680000034160912,12.381799999275245,0.014899997040629387,0.6923,0.004899993655271828,11.577400000533089,0.2377,10.21795,10.3613,0.2051,0.1347,0.1789,12.373500008834526
1233,38.62670001399238,0.023500004317611456,38.603200009674765,0.011299998732283711,0.6669,0.0025000044843181968,37.84230000746902,0.1476,36.44667,36.6035,0.2246,0.1517,0.1671,38.59460000239778
1234,8.289199991850182,0.02409999433439225,8.26509999751579,0.012599994079209864,1.237,0.0031999952625483274,6.933700002264231,0.217,6.05918,5.6315,0.1447,0.1204,0.165,8.256700006313622
1235,33.42389999306761,0.022499996703118086,33.40139999636449,0.01130001328419894,0.5607,0.0037999998312443495,32.66930000972934,0.1237,29.96651,30.1305,0.6396,0.4097,0.8445,33.384900001692586
1236,7.71839999652002,0.053799987654201686,7.664600008865818,0.0315000070258975,1.7477,0.0046000059228390455,5.779400002211332,0.2178,4.13985,4.2565,0.2255,0.1944,0.238,7.653100008610636
1237,45.19970000546891,0.03540000761859119,45.16429999785032,0.016599995433352888,0.6591,0.0023000029614195228,44.39299998921342,0.159,42.74614,42.8987,0.2857,0.1736,0.3466,45.15430000901688
1238,8.755000002565794,0.029099988751113415,8.72590001381468,0.015300000086426735,0.8751,0.0047000066842883825,7.7360999857774,0.2546,6.12299,6.1734,0.1793,0.1801,0.3788,8.718199998838827
1239,29.898000007960945,0.023200002033263445,29.874800005927682,0.011899988749064505,0.505,0.0020000006770715117,29.24679999705404,0.127,27.73893,27.9702,0.2958,0.1752,0.1722,29.84249999281019
1240,9.446899988688529,0.027099988074041903,9.419800000614487,0.013800003216601908,0.7899,0.0049000082071870565,8.524000004399568,0.1708,7.31401,7.4073,0.1757,0.1414,0.1788,9.41189999866765
1241,43.641299998853356,0.02440001117065549,43.6168999876827,0.011500000255182385,0.4778,0.0020000006770715117,43.05490000115242,0.134,41.82338,41.9733,0.2177,0.1506,0.1861,43.608099993434735
1242,8.236000008764677,0.02510000194888562,8.210900006815791,0.01580000389367342,0.6112,0.003300010575912893,7.500299994717352,0.2165,6.30054,6.315,0.1737,0.1399,0.1838,8.203400007914752
1243,31.030500002088957,0.03130000550299883,30.999199996585958,0.011599986464716494,0.6035,0.0049000082071870565,30.283700005384162,0.219,28.94402,29.007,0.2331,0.1496,0.2067,30.991100007668138
1244,15.09010000154376,0.024499997380189598,15.06560000416357,0.012200005585327744,0.8923,0.0039000005926936865,13.682999997399747,0.2257,10.13003,10.1203,0.9623,0.9561,0.7197,15.021800005342811
1245,62.16889999632258,0.10199999087490141,62.06690000544768,0.07059999916236848,2.4981,0.0043000036384910345,59.27110000629909,0.282,55.07401,55.2867,1.0744,0.8197,0.6872,62.04299999808427
1246,9.119599999394268,0.09259999205823988,9.027000007336028,0.0813000078778714,2.5627,0.004999994416721165,6.3009000004967675,0.2447,4.01416,4.6789,0.2177,0.1691,0.2482,9.014499999466352
1247,25.403799998457544,0.03579999611247331,25.36800000234507,0.015199999324977398,0.877,0.0030999945010989904,24.385199998505414,0.1924,22.90705,23.0522,0.2335,0.1634,0.2162,25.358900005812757
1248,6.570899990038015,0.025299988919869065,6.545600001118146,0.013600001693703234,0.6522,0.0042000028770416975,5.780199993751012,0.2382,4.51764,4.5546,0.1423,0.1272,0.2972,6.537699999171309
1249,60.97020000743214,0.02340000355616212,60.94680000387598,0.01170000177808106,0.4893,0.002900007530115545,60.316699993563816,0.1254,58.97625,59.1672,0.2078,0.1464,0.227,60.90920000860933
1250,8.85050000215415,0.02819999644998461,8.822300005704165,0.014299992471933365,0.6406,0.0035999983083456755,8.062999986577779,0.1423,6.81275,6.891,0.1361,0.1418,0.2626,8.81400000071153
1251,60.95709999499377,0.02549999044276774,60.931600004551,0.012300006346777081,0.6309,0.0036999990697950125,60.20409999473486,0.1269,58.84387,59.1119,0.2071,0.1319,0.2058,60.924199991859496
1252,52.94510000385344,0.02610000956337899,52.91899999429006,0.010799994925037026,0.6175,0.0044000043999403715,52.15469999529887,0.1403,49.65477,50.0296,0.456,0.3194,0.6623,52.90539999259636
1253,6.752600005711429,0.04260000423528254,6.710000001476146,0.025000001187436283,1.3837,0.0044000043999403715,5.193900011363439,0.2136,3.59554,3.7038,0.2232,0.1715,0.2647,6.699500008835457
1254,24.53189999505412,0.02719998883549124,24.504700006218627,0.015400000847876072,0.9514,0.00650000583846122,23.397199998726137,0.2406,22.14871,22.2272,0.1984,0.1338,0.1928,24.494900004356168
1255,10.236199988867156,0.024299995857290924,10.211899993009865,0.013800003216601908,0.6157,0.004599991370923817,9.495300007984042,0.2301,8.36372,8.3074,0.1854,0.1281,0.1879,10.204300007899292
1256,48.62670000875369,0.023800006601959467,48.60290000215173,0.011900003300979733,0.668,0.0026000052457675338,47.797999999602325,0.2355,46.1672,46.3138,0.2684,0.1609,0.2269,48.591300001135096
1257,14.116599995759316,0.04400000034365803,14.072599995415658,0.020399995264597237,0.6761,0.0040000013541430235,13.247299997601658,0.2092,11.46008,11.4664,0.3186,0.3192,0.3723,14.058500004466623
1258,25.63620000728406,0.04440000338945538,25.591800003894605,0.024499997380189598,1.2235,0.005599998985417187,24.24619998782873,0.2004,22.81134,23.0128,0.209,0.1372,0.2024,25.582200003555045
1259,13.248800009023398,0.022299995180219412,13.226500013843179,0.0109999964479357,1.2017,0.0050000089686363935,11.708099991665222,0.135,9.63566,9.7005,0.3998,0.3406,0.4609,13.03969998843968
1260,25.001899994094856,0.03789999755099416,24.963999996543862,0.023899992811493576,1.0426,0.0032999960239976645,23.777700000209734,0.3008,21.90298,21.9569,0.2921,0.1969,0.3863,24.953100000857376
1261,7.539700003690086,0.0357000099029392,7.503999993787147,0.015300000086426735,0.566,0.0045000051613897085,6.829900012235157,0.251,5.174,5.284,0.2103,0.1428,0.3169,7.495300000300631
1262,151.13159999600612,0.024199995095841587,151.10740000091027,0.011800002539530396,0.5981,0.0051000097300857306,150.3960999980336,0.1686,148.95467,149.29,0.2112,0.1305,0.1792,151.0998000012478
1263,15.430500003276393,0.023300002794712782,15.40720000048168,0.015600002370774746,0.5753,0.0037999998312443495,14.728399997693487,0.2098,13.27003,13.4654,0.2004,0.1476,0.2485,15.398999996250495
1264,15.159299990045838,0.024599998141638935,15.1346999919042,0.013900003978051245,0.622,0.0033999967854470015,14.416799996979535,0.1352,13.15525,13.4127,0.1539,0.1457,0.1978,15.127100006793626
1265,26.36760000314098,0.022099993657320738,26.345500009483658,0.01060000795405358,0.5769,0.0024999899324029684,25.671399998827837,0.2012,24.26716,24.4009,0.1911,0.202,0.225,26.33790000982117
1266,26.863300008699298,0.022800013539381325,26.840499995159917,0.011499985703267157,0.5267,0.003200009814463556,26.216199999907985,0.1314,25.03587,25.1352,0.2149,0.1464,0.1998,26.833199997781776
1267,7.466800001566298,0.028800001018680632,7.438000000547618,0.012499993317760527,1.1426,0.0041000021155923605,6.195100009790622,0.232,5.2154,5.2044,0.1522,0.1491,0.1906,7.429500008584
1268,46.384500004933216,0.023300002794712782,46.3612000021385,0.012200005585327744,0.565,0.0043000036384910345,45.68349999317434,0.208,44.12232,44.1911,0.241,0.2039,0.3961,46.35319999943022
1269,5.728900010581128,0.028300011763349175,5.700599998817779,0.01379998866468668,0.9133,0.0044000043999403715,4.6682999964104965,0.1327,3.63784,3.7478,0.1549,0.1105,0.1528,5.674400003044866
1270,26.456699997652322,0.02130000211764127,26.43539999553468,0.010599993402138352,0.5124,0.0032999960239976645,25.826700002653524,0.1252,24.55479,24.6953,0.2088,0.1398,0.2907,26.42819999891799
1271,8.756600000197068,0.02269999822601676,8.733900001971051,0.01270000939257443,1.2953,0.004099987563677132,7.334400012041442,0.2335,6.23236,6.3106,0.1836,0.1309,0.1707,8.725699997739866
1272,43.45850000390783,0.028400012524798512,43.43009999138303,0.011799987987615168,1.109,0.0037999998312443495,42.21980000147596,0.2199,40.87495,41.0226,0.2015,0.1391,0.1825,43.42230000474956
1273,9.56370000494644,0.023999993572942913,9.539700011373498,0.011600001016631722,1.1447,0.0037999998312443495,8.28729999193456,0.145,7.29932,7.3738,0.1947,0.1334,0.1766,9.531599993351847
1274,42.50930000853259,0.022899999748915434,42.486400008783676,0.010599993402138352,0.674,0.005199995939619839,41.69759999786038,0.1281,40.48576,40.6843,0.208,0.1361,0.1819,42.47790000226814
1275,14.654200000222772,0.0261999957729131,14.62800000444986,0.012799995602108538,0.6235,0.0044000043999403715,13.794600003166124,0.1377,9.84585,10.0961,0.9336,0.9472,0.721,14.609100006055087
