frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total
142,57.43899999652058,0.022799998987466097,57.41619999753311,0.012300006346777081,0.5603,0.0034999975468963385,56.7383999878075,0.1729,55.63347,55.8223,0.2336,0.118,0.1082,57.408499997109175
143,5.719299995689653,0.022899999748915434,5.696399995940737,0.013600001693703234,0.5041,0.0048000074457377195,5.061900010332465,0.3374,3.66396,3.6393,0.1646,0.1178,0.1099,5.667899997206405
144,26.90199999778997,0.021899992134422064,26.88010000565555,0.012600008631125093,0.4793,0.002700006007216871,26.301000005332753,0.2662,25.11328,25.1178,0.2409,0.1472,0.1127,26.872999995248392
145,5.93970000045374,0.02680000034160912,5.912900000112131,0.014999997802078724,0.4572,0.004799992893822491,5.329799998435192,0.1854,4.27223,4.304,0.2279,0.1728,0.109,5.905099998926744
146,40.629199997056276,0.029800008633174002,40.5993999884231,0.016399993910454214,0.5403,0.002800006768666208,39.91959999257233,0.1565,38.76133,38.9093,0.252,0.1196,0.1259,40.568700002040714
147,15.91470000857953,0.022799998987466097,15.891900009592064,0.012100004823878407,0.5509,0.0051000097300857306,15.17990000138525,0.1927,13.47201,13.6081,0.4196,0.2396,0.3414,15.87899999867659
148,21.271100005833432,0.04490000719670206,21.22619999863673,0.11929999163839966,1.1352,0.005299996701069176,19.912500007194467,0.3032,18.31045,18.4112,0.2451,0.1277,0.2328,21.212799998465925
149,7.781199994497001,0.026399997295811772,7.754799997201189,0.013600001693703234,1.244,0.0032999960239976645,6.378999998560175,0.2253,5.32966,5.3438,0.1826,0.1173,0.0976,7.728500000666827
150,24.931200008722953,0.021100000594742596,24.91010000812821,0.012499993317760527,0.449,0.0030999945010989904,24.352800013730302,0.1779,23.26744,23.3657,0.2547,0.1072,0.1497,24.90150000085123
151,6.573299993760884,0.028800001018680632,6.544499992742203,0.01340000017080456,0.4419,0.00449999060947448,5.997100000968203,0.435,4.73812,4.7026,0.2133,0.1283,0.1107,6.536600005347282
152,46.179500001017004,0.024200009647756815,46.15529999136925,0.013500000932253897,0.4584,0.0035999983083456755,45.47489999094978,0.4869,43.74342,43.5959,0.5947,0.2528,0.2176,46.09519999939948
153,7.4724000005517155,0.0602000072831288,7.412199993268587,0.033899996196851134,1.2408,0.0048000074457377195,6.020000000717118,0.4216,4.68889,4.0983,0.3118,0.189,0.1435,7.3998000007122755
154,27.066699985880405,0.0320999970426783,27.034599988837726,0.016900012269616127,1.2945,0.006200003554113209,25.53470000566449,0.2582,23.38526,23.3707,0.6353,0.3582,0.2445,27.01839999645017
155,7.568299988633953,0.05950000195298344,7.50879998668097,0.0340000115102157,1.1654,0.006200003554113209,6.147299995063804,0.3147,4.61219,4.6867,0.2655,0.1579,0.1348,7.470500000636093
156,35.95869999844581,0.027000001864507794,35.9316999965813,0.031200004741549492,0.7514,0.0031999952625483274,35.06720000586938,0.2129,33.7455,33.9383,0.239,0.1273,0.1098,35.92409999691881
157,6.9669000076828524,0.024499997380189598,6.942400010302663,0.013700002455152571,0.4782,0.002900007530115545,6.363899999996647,0.3373,5.29433,5.265,0.1434,0.106,0.0993,6.935700002941303
158,57.23579999175854,0.023300002794712782,57.21249998896383,0.012999997125007212,0.4043,0.0030999945010989904,56.66940000082832,0.3491,55.14692,55.2175,0.2899,0.1653,0.1936,57.17849999200553
159,5.921699994360097,0.026599998818710446,5.895099995541386,0.016300007700920105,0.5334,0.004699992132373154,5.251900001894683,0.2843,4.01056,4.0506,0.1975,0.0945,0.0892,5.887899998924695
160,40.851700003258884,0.02409999433439225,40.82760000892449,0.011900003300979733,0.5653,0.0032999960239976645,40.154600006644614,0.1804,39.05023,39.1465,0.24,0.1048,0.172,40.81959999166429
161,6.503000011434779,0.026000008801929653,6.477000002632849,0.013999990187585354,0.4839,0.0040000013541430235,5.811199996969663,0.376,4.61957,4.5604,0.21,0.104,0.1028,6.401799997547641
162,40.619699997478165,0.023899992811493576,40.59580000466667,0.014899997040629387,1.0149,0.005299996701069176,39.458300001570024,0.177,38.19219,38.2998,0.2678,0.1156,0.2047,40.58650000661146
163,5.827699991641566,0.0278999941656366,5.79979999747593,0.013500000932253897,0.5079,0.0031999952625483274,5.185200003325008,0.3136,4.05963,4.0619,0.1656,0.1079,0.203,5.7923999993363395
164,43.07420000259299,0.023500004317611456,43.05069999827538,0.01200000406242907,0.4191,0.0029999937396496534,42.493800006923266,0.175,41.32155,41.4208,0.2805,0.114,0.1666,43.01810001197737
165,5.930400002398528,0.027000001864507794,5.90340000053402,0.014899997040629387,0.7843,0.005800000508315861,5.01079999958165,0.1609,3.82134,3.9599,0.2136,0.1164,0.0998,5.895900001632981
166,39.490099996328354,0.02269999822601676,39.46739999810234,0.012200005585327744,0.4428,0.002800006768666208,38.91760000260547,0.1705,37.83385,37.923,0.2557,0.125,0.133,39.45959999691695
167,7.7597000054083765,0.027700007194653153,7.731999998213723,0.014999997802078724,0.4627,0.0029999937396496534,7.129499994334765,0.2378,5.91044,6.0215,0.2012,0.1327,0.0987,7.699900001171045
168,41.69240000192076,0.02510000194888562,41.667299999971874,0.01340000017080456,0.5727,0.006000002031214535,40.95450000022538,0.2639,39.65756,39.7566,0.3051,0.1324,0.1362,41.65939999802504
169,5.130700010340661,0.024500011932104826,5.106199998408556,0.015599987818859518,0.4495,0.003100009053014219,4.556499989121221,0.3169,3.47144,3.4437,0.146,0.115,0.113,5.099799993331544
170,57.66279999807011,0.022099993657320738,57.64070000441279,0.012899996363557875,0.4951,0.003100009053014219,57.01490001229104,0.3023,55.83175,55.915,0.2517,0.1295,0.116,57.61180000263266
171,5.437400002847426,0.023600005079060793,5.413799997768365,0.014999997802078724,0.6489,0.0040000013541430235,4.652400006307289,0.3137,3.6982,3.6415,0.2132,0.1148,0.1125,5.40710000495892
172,42.475999987800606,0.02439999661874026,42.451599991181865,0.012400007108226418,1.0378,0.005800000508315861,41.26070000347681,0.1889,39.90853,40.1209,0.2739,0.1171,0.1282,42.439799988642335
173,6.439400007366203,0.027900008717551827,6.411499998648651,0.015300000086426735,0.716,0.0045000051613897085,5.573000002186745,0.4605,4.13928,4.0448,0.162,0.0948,0.0904,6.386699998984113
174,38.81179999734741,0.02139998832717538,38.79040000902023,0.011900003300979733,0.5605,0.0030999945010989904,38.12209999887273,0.1785,37.06301,37.1549,0.2371,0.1117,0.1044,38.78269999404438
175,7.621099997777492,0.025599991204217076,7.595500006573275,0.012100004823878407,0.8629,0.006300004315562546,6.605100003071129,0.3826,5.48031,5.4834,0.1614,0.0908,0.096,7.588899999973364
176,40.75100000773091,0.02370000584051013,40.7273000018904,0.011799987987615168,0.7027,0.0042000028770416975,39.87500000221189,0.3816,38.69131,38.718,0.2397,0.1115,0.1098,40.69750000780914
177,7.179300009738654,0.025200002710334957,7.154100007028319,0.014599994756281376,0.686,0.0029999937396496534,6.359100007102825,0.3241,5.13328,5.0825,0.2176,0.0989,0.1714,7.146700008888729
178,41.75470001064241,0.025000001187436283,41.72970000945497,0.013899989426136017,0.4966,0.0039000005926936865,41.12179999356158,0.6578,40.08744,39.6933,0.2886,0.1139,0.096,41.72159999143332
179,6.023399997502565,0.02540000423323363,5.997999993269332,0.014599994756281376,1.1084,0.0043000036384910345,4.7737999993842095,0.7032,3.89841,3.3783,0.1548,0.0954,0.1854,5.972099999780767
180,49.06059999484569,0.020699997548945248,49.03989999729674,0.01170000177808106,0.4062,0.0033999967854470015,48.44509999384172,0.1635,47.17106,47.2899,0.3617,0.1629,0.1547,49.02829999628011
181,6.168299994897097,0.04329999501351267,6.124999999883585,0.020400009816512465,1.0295,0.005800000508315861,4.960499994922429,0.2453,3.7755,3.8486,0.2012,0.1258,0.1169,6.1167999956524
182,36.946200008969754,0.02540000423323363,36.92080000473652,0.014999997802078724,0.5931,0.0029999937396496534,36.199399997713044,0.1931,35.10303,35.2,0.2301,0.1118,0.1037,36.89190000295639
183,11.853799995151348,0.023899992811493576,11.829900002339855,0.014699995517730713,0.7535,0.0048000074457377195,10.708100002375431,0.3197,7.17441,7.1495,1.1491,0.7311,0.6749,11.791600001743063
184,38.41599999577738,0.1432999997632578,38.272699996014126,0.08100000559352338,2.3993,0.00689999433234334,35.65389999130275,0.552,33.71904,33.7645,0.2599,0.1269,0.11,38.257899999734946
185,6.356900004902855,0.02649999805726111,6.3304000068455935,0.013700002455152571,0.6271,0.0041000021155923605,5.580500001087785,0.1837,4.64912,4.7036,0.1446,0.1002,0.1083,6.3042999972822145
186,47.234099998604506,0.022100008209235966,47.21199999039527,0.012199991033412516,0.4888,0.003100009053014219,46.39760000281967,0.3058,42.40786,42.4595,1.4182,0.7103,0.7506,47.185500006889924
187,9.26890000118874,0.11000000813510269,9.158899993053637,0.0560000044060871,2.239,0.008800008799880743,6.679500002064742,0.4349,4.79717,4.8173,0.2251,0.1517,0.1505,9.143800009042025
188,21.165599988307804,0.03099998866673559,21.13459999964107,0.01780000457074493,1.4308,0.005400012014433742,19.520600006217137,0.2736,17.68494,17.7686,0.2512,0.1925,0.4359,21.096299999044277
189,6.031700002495199,0.06180000491440296,5.9698999975807965,0.017400001524947584,1.6031,0.006299989763647318,4.2437000083737075,0.2324,3.16776,3.1332,0.1947,0.0983,0.1003,5.96199999563396
190,56.081600007019006,0.023800006601959467,56.057800000417046,0.012799995602108538,0.4924,0.0035999983083456755,55.44569999619853,0.1969,54.16808,54.3074,0.2614,0.1288,0.2243,56.04900000616908
191,6.85170000360813,0.027599991881288588,6.824100011726841,0.013600001693703234,0.5161,0.0036999990697950125,6.182600001920946,0.3379,4.88513,4.866,0.1654,0.1104,0.0963,6.797499998356216
192,40.8154999895487,0.020699997548945248,40.79479999199975,0.011299998732283711,0.4797,0.0028999929782003164,40.187600010540336,0.1661,38.97211,39.0638,0.3391,0.1763,0.1145,40.78510000545066
193,7.291699992492795,0.03599999763537198,7.255699994857423,0.019000013708136976,0.8091,0.004699992132373154,6.335199999739416,0.2171,5.2116,5.2703,0.1696,0.1232,0.115,7.247599991387688
194,46.18130000017118,0.02260001201648265,46.158699988154694,0.012599994079209864,0.4575,0.0041000021155923605,45.39240000303835,0.174,43.19775,43.3052,0.627,0.484,0.3009,46.09000000345986
195,7.9849999892758206,0.06900000153109431,7.915999987744726,0.0416000111727044,2.0284,0.005199995939619839,5.7161000004271045,0.3822,4.1639,4.2059,0.2318,0.1292,0.1326,7.90430000051856
196,37.75099999620579,0.029199989512562752,37.72180000669323,0.016600009985268116,0.6677,0.003500012098811567,36.936500007868744,0.2513,35.62508,35.7745,0.2634,0.1241,0.1221,37.71379998943303
197,12.604500007000752,0.024900000425986946,12.579600006574765,0.014499993994832039,1.1095,0.0050000089686363935,11.239200001000427,0.3114,7.72822,7.7114,1.2541,0.829,0.6658,12.522699995315634
198,36.18369999458082,0.05639999289996922,36.12730000168085,0.03260000084992498,1.5209,0.005999987479299307,34.43430000334047,0.8819,32.82039,32.4613,0.2363,0.1185,0.138,36.117099996772595
199,6.700400001136586,0.030800001695752144,6.669599999440834,0.01679999695625156,0.8791,0.0035999983083456755,5.6865999940782785,0.2288,4.52087,4.5885,0.212,0.1061,0.1071,6.662100000539795
200,42.04359999857843,0.023100001271814108,42.020499997306615,0.012200005585327744,0.4901,0.0022000021999701858,41.39360001136083,0.444,40.00628,40.0085,0.2807,0.136,0.1297,41.98470000119414
201,6.285499999648891,0.02339998900424689,6.2621000106446445,0.01440000778529793,0.5636,0.0045000051613897085,5.585299993981607,0.1952,4.4492,4.4704,0.2058,0.1278,0.2198,6.25390000641346
202,42.327100003603846,0.026599998818710446,42.300500004785135,0.013699987903237343,0.5063,0.0033999967854470015,41.68290000234265,0.1945,40.41774,40.5405,0.2428,0.1375,0.1405,42.29060000216123
203,5.244499989203177,0.02579999272711575,5.218699996476062,0.01410000550094992,0.6781,0.005800000508315861,4.3489000090630725,0.4664,3.31156,3.2222,0.1719,0.1108,0.1056,5.1552999939303845
204,56.53899999742862,0.024599998141638935,56.51439999928698,0.014700010069645941,0.6054,0.007000009645707905,55.77509998693131,0.4977,54.38188,54.4406,0.2746,0.1155,0.109,56.50580000656191
205,7.759399988572113,0.027399990358389914,7.731999998213723,0.014200006262399256,0.5246,0.004899993655271828,7.098800007952377,0.3679,5.93913,5.9232,0.2342,0.1059,0.105,7.724899987806566
206,40.324599991436116,0.02379999205004424,40.30079999938607,0.012400007108226418,0.5142,0.0041000021155923605,39.65120000066236,0.3132,38.38272,38.4256,0.2724,0.1544,0.1351,40.27009999845177
207,7.737100007943809,0.024600012693554163,7.712499995250255,0.015199999324977398,0.4893,0.0035999983083456755,7.119200003216974,0.4333,5.91482,5.8584,0.1717,0.1032,0.1094,7.705399999395013
208,42.312999998102896,0.023199987481348217,42.28980001062155,0.012100004823878407,0.4354,0.0034999975468963385,41.7314000078477,0.3443,40.29781,40.259,0.3471,0.1403,0.116,42.279599991161376
209,6.554399995366111,0.032800002372823656,6.521599992993288,0.01829999382607639,1.64,0.006600006599910557,4.735499998787418,0.2666,3.56108,3.6128,0.1606,0.1076,0.1047,6.494600005680695
210,25.84460000798572,0.02059999678749591,25.824000011198223,0.01200000406242907,0.4497,0.002800006768666208,25.22569999564439,0.3159,23.87037,23.8778,0.3252,0.1749,0.1371,25.812599997152574
211,6.759500000043772,0.04230000195093453,6.717199998092838,0.026399997295811772,0.8822,0.0037999998312443495,5.723099995520897,0.6244,4.7416,4.4102,0.2343,0.1078,0.103,6.708699991577305
212,42.54840000066906,0.023100001271814108,42.52529999939725,0.01309999788645655,0.5296,0.0031999952625483274,41.855400006170385,0.4073,40.65906,40.6847,0.2493,0.1334,0.1174,42.49629999685567
213,6.582899994100444,0.02269999822601676,6.560199995874427,0.013299999409355223,0.5628,0.003500012098811567,5.8985000068787485,0.4154,4.78988,4.6942,0.2224,0.1203,0.0998,6.553200000780635
214,23.41320000414271,0.022099993657320738,23.39110001048539,0.012600008631125093,0.4969,0.0036999990697950125,22.78999998816289,0.1733,21.74367,21.7863,0.289,0.1139,0.1368,23.384399988572113
215,6.4153000130318105,0.02710000262595713,6.388200010405853,0.013499986380338669,0.6362,0.007499998901039362,5.603600002359599,0.1886,4.37745,4.617,0.1623,0.0995,0.108,6.36129999475088
216,40.975199997774325,0.022099993657320738,40.953100004117005,0.012699994840659201,0.4745,0.0035999983083456755,40.35719999228604,0.3208,39.13575,39.191,0.2612,0.1255,0.1331,40.94310000073165
217,6.404800005839206,0.03090000245720148,6.373900003382005,0.016699996194802225,0.9401,0.0042000028770416975,5.321200005710125,0.7576,4.26416,3.8856,0.2099,0.1155,0.1113,6.366600006003864
218,42.27980000723619,0.022799998987466097,42.257000008248724,0.012799995602108538,0.5016,0.0039000005926936865,41.6142000030959,0.1592,40.25121,40.3968,0.3039,0.1639,0.2439,42.22779998963233
219,7.196499995188788,0.025500004994682968,7.170999990194105,0.012899996363557875,0.564,0.0044000043999403715,6.487100006779656,0.3236,5.17247,5.1716,0.3162,0.1373,0.2305,7.16209999518469
220,40.6727000081446,0.02820001100189984,40.6444999971427,0.013299999409355223,0.5276,0.0042000028770416975,39.995799990720116,0.3375,38.85992,38.8285,0.2386,0.1295,0.1199,40.63609999138862
221,6.148400003439747,0.02570000651758164,6.122699996922165,0.01479999627918005,0.5876,0.006199989002197981,5.38780000351835,0.1988,4.47568,4.5376,0.1446,0.1118,0.1139,6.0975999949732795
222,41.021199998795055,0.020899999071843922,41.00029999972321,0.016299993149004877,0.4835,0.0030999945010989904,40.39320000447333,0.1798,39.15548,39.2558,0.3065,0.1528,0.1453,40.9905999986222
223,6.507400001282804,0.03359999391250312,6.473800007370301,0.01650000922381878,0.7718,0.006499991286545992,5.585599996265955,0.2314,4.3107,4.3809,0.1934,0.1067,0.1902,6.464799997047521
224,41.16809999686666,0.023600005079060793,41.1444999917876,0.012299991794861853,0.5707,0.0047000066842883825,40.42799999297131,0.1704,39.17442,39.2768,0.2977,0.1284,0.2471,41.11459999694489
225,7.420199995976873,0.025399989681318402,7.394800006295554,0.014900011592544615,0.5421,0.0042000028770416975,6.726299994625151,0.2006,5.69273,5.7402,0.1613,0.14,0.1178,7.385699995211326
226,42.77400000137277,0.03060000017285347,42.743400001199916,0.01619999238755554,0.611,0.0017999991541728377,42.03630000120029,0.1854,40.77212,40.9109,0.2688,0.1257,0.1648,42.734799993922934
227,5.054699999163859,0.027600006433203816,5.027099992730655,0.013700002455152571,0.6163,0.006000002031214535,4.269700002623722,0.1936,3.37232,3.4058,0.1586,0.1196,0.1163,5.000999997719191
228,48.303100003977306,0.020699997548945248,48.28240000642836,0.01170000177808106,0.4727,0.00340001133736223,47.65180000686087,0.1658,45.87736,45.983,0.5686,0.3022,0.2226,48.26899999170564
229,7.3708999989321455,0.046499990276061,7.3244000086560845,0.027300004148855805,1.2834,0.005400012014433742,5.893699999433011,0.3033,4.47124,4.5304,0.2384,0.1416,0.1501,7.31469999300316
230,36.329700000351295,0.027400004910305142,36.30229999544099,0.015999990864656866,0.8733,0.0035999983083456755,35.293500011903234,0.3165,33.99179,34.106,0.2454,0.1313,0.2339,36.271799996029586
231,8.493499990436248,0.023999993572942913,8.469499996863306,0.012800010154023767,0.489,0.0039000005926936865,7.86810000136029,0.378,6.69466,6.5927,0.1999,0.1404,0.1371,8.462199999485165
232,41.942700001527555,0.023500004317611456,41.919199997209944,0.013299999409355223,0.4956,0.0033999967854470015,41.27659999358002,0.3059,39.94101,40.0329,0.29,0.1352,0.1301,41.907800012268126
233,5.9053000004496425,0.025300003471784294,5.879999996977858,0.01580000389367342,0.6758,0.0051000097300857306,5.073600012110546,0.2023,4.19531,4.192,0.1683,0.1126,0.1224,5.8542000042507425
234,41.13779999897815,0.01990000600926578,41.11789999296889,0.012299991794861853,0.4335,0.0026999914553016424,40.575999999418855,0.3363,39.44843,39.4224,0.2334,0.1235,0.1303,41.10950000176672
235,6.935699988389388,0.02719998883549124,6.9084999995538965,0.015000012353993952,0.6485,0.005599998985417187,6.132900001830421,0.3421,5.04912,5.0252,0.164,0.1173,0.1328,6.90049999684561
236,40.37930000049528,0.023500004317611456,40.355799996177666,0.012500007869675756,0.7093,0.004899993655271828,39.48849999869708,0.204,38.22678,38.3707,0.2392,0.1276,0.151,40.32590000133496
237,14.642199996160343,0.024299995857290924,14.617900000303052,0.014599994756281376,0.9943,0.005199995939619839,13.43289999931585,0.3155,10.74292,10.7475,1.1991,0.4268,0.3192,14.601500006392598
238,45.1078000041889,0.05669999518431723,45.051100009004585,0.033200005418621004,2.1048,0.006100002792663872,42.721300007542595,0.3665,39.8648,39.9972,0.7655,0.3796,0.3188,45.032800000626594
239,20.368299999972805,0.056599994422867894,20.311700005549937,0.03290000313427299,2.9869,0.0045000051613897085,17.16889999806881,0.943,15.8853,15.4018,0.228,0.1249,0.1261,20.281299992348067
240,16.034999993280508,0.021799991372972727,16.013200001907535,0.012899996363557875,0.5455,0.0035999983083456755,15.286299996660091,0.172,13.06388,13.1454,0.7105,0.4584,0.4388,15.997399998013861
241,54.03999998816289,0.05119999696034938,53.98879999120254,0.03200001083314419,1.1589,0.005299996701069176,52.64520000491757,0.3711,50.70194,50.8455,0.3585,0.1723,0.2223,53.98060000152327
242,12.708199996268377,0.022099993657320738,12.686100002611056,0.01270000939257443,0.4415,0.0032999960239976645,12.001299997791648,0.287,10.22925,10.2142,0.3601,0.2388,0.4558,12.601300011738203
243,20.697799991467036,0.05629999213851988,20.641499999328516,0.03310000465717167,1.6726,0.005199995939619839,18.808699998771772,0.3548,17.18071,17.1975,0.2982,0.1938,0.1502,20.629899998311885
244,6.472000008216128,0.03239999932702631,6.4396000088891014,0.015400000847876072,0.4513,0.0050000089686363935,5.884700003662147,0.3109,4.67698,4.5387,0.1859,0.1026,0.1084,6.432700000004843
245,24.28110000619199,0.022499996703118086,24.258600009488873,0.012099990271963179,0.5093,0.0053000112529844046,23.53669999865815,0.1738,22.55585,22.6103,0.2556,0.1195,0.1565,24.172000004909933
246,5.840600002557039,0.02990000939462334,5.810699993162416,0.016399993910454214,0.5705,0.0021000014385208488,5.143000002135523,0.8369,4.0578,3.587,0.185,0.1177,0.1282,5.8019999996759
247,40.72150000138208,0.02649999805726111,40.69500000332482,0.013199998647905886,0.5017,0.0039000005926936865,40.082399995299056,0.3139,38.75158,38.8003,0.2449,0.1276,0.1383,40.68639999604784
248,6.558000008226372,0.02609999501146376,6.5319000132149085,0.013299999409355223,1.1139,0.007700000423938036,5.276999989291653,0.3359,4.18592,4.1951,0.154,0.1378,0.1589,6.506699995952658
249,41.12520000489894,0.022599997464567423,41.102600007434376,0.012499993317760527,0.482,0.0040000013541430235,40.49020000093151,0.1982,39.30526,39.4165,0.2526,0.1497,0.1408,41.09309999330435
250,7.4182000098517165,0.03220001235604286,7.385999997495674,0.01759998849593103,0.5597,0.00449999060947448,6.712600006721914,0.1752,5.6418,5.719,0.1916,0.1076,0.1115,7.378399997833185
251,39.69630000938196,0.02269999822601676,39.67360001115594,0.012599994079209864,0.4815,0.002800006768666208,39.066099998308346,0.3008,37.97125,37.9506,0.2209,0.1226,0.1151,39.6438999887323
252,7.331400003749877,0.02340000355616212,7.308000000193715,0.013499986380338669,0.646,0.005500012775883079,6.5368999930797145,0.3602,5.29626,5.3716,0.2243,0.1322,0.1213,7.299600008991547
253,48.15489999600686,0.02479999966453761,48.130099996342324,0.01340000017080456,0.4764,0.0039000005926936865,47.40660000243224,0.3405,44.42718,44.0305,1.0092,0.6837,0.384,48.10750001342967
254,9.243799999239855,0.0940000027185306,9.149799996521324,0.05950000195298344,2.651,0.005099995178170502,6.270600002608262,0.3127,4.68336,4.782,0.3337,0.1812,0.1392,9.109600010560825
255,26.801400003023446,0.034199998481199145,26.767200004542246,0.018400009139440954,1.0918,0.0040000013541430235,25.51230000972282,0.3688,23.34581,23.3805,0.497,0.3198,0.3946,26.75279999675695
256,7.572600006824359,0.050700007705017924,7.521899999119341,0.029399991035461426,1.3137,0.005900001269765198,6.045200003427453,0.342,4.54602,4.5702,0.281,0.1528,0.1631,7.507400005124509
257,26.992400002200156,0.02849999873433262,26.963900003465824,0.016599995433352888,1.005,0.0041000021155923605,25.7570000103442,0.2441,23.48491,23.6094,0.6695,0.3039,0.3559,26.912300003459677
258,7.500299994717352,0.048000001697801054,7.452299993019551,0.030499999411404133,1.5292,0.006099988240748644,5.765099995187484,0.3279,4.29404,4.3486,0.2124,0.1362,0.1358,7.442800007993355
259,138.03019998886157,0.02749999111983925,138.00269999774173,0.016700010746717453,0.6794,0.002800006768666208,137.22189998952672,0.2454,135.8659,136.119,0.2186,0.12,0.1044,137.9951999988407
260,5.960799986496568,0.022299995180219412,5.938499991316348,0.01300001167692244,0.6814,0.004899993655271828,5.130799996550195,0.338,3.92996,3.9213,0.1594,0.1038,0.1257,5.913200002396479
261,22.50399999320507,0.021800005924887955,22.482199987280183,0.012400007108226418,0.5042,0.0037999998312443495,21.873299992876127,0.4286,20.61624,20.5676,0.2669,0.1334,0.1182,22.47419999912381
262,8.417399993049912,0.025699991965666413,8.391700001084246,0.014900011592544615,0.4684,0.003600012860260904,7.822600004146807,0.3221,6.58853,6.583,0.2212,0.115,0.1227,8.384600005229004
263,38.949800000409596,0.02300000051036477,38.92679999989923,0.020100007532164454,0.4767,0.0031999952625483274,38.19619999558199,0.2649,37.00614,37.0482,0.2655,0.1244,0.1216,38.88569999253377
264,6.887399998959154,0.031099989428184927,6.856300009530969,0.018799997633323073,0.8873,0.005099995178170502,5.806300003314391,0.1915,4.56452,4.6472,0.2361,0.1306,0.1672,6.84789998922497
265,41.909199993824586,0.028399997972883284,41.8807999958517,0.01479999627918005,0.6694,0.0037999998312443495,41.08999999880325,0.2513,39.2758,39.368,0.3175,0.145,0.1283,41.87169999931939
266,6.55090001237113,0.03190001007169485,6.519000002299435,0.015500001609325409,0.4778,0.0046000059228390455,5.909999992582016,0.6294,4.94626,4.6031,0.2078,0.1167,0.1114,6.489899998996407
267,41.41459999664221,0.021800005924887955,41.39279999071732,0.011999989510513842,0.399,0.0023000029614195228,40.89899999962654,0.4437,39.8979,39.7384,0.2594,0.1176,0.1277,41.3849000033224
268,7.066599995596334,0.027699992642737925,7.038900002953596,0.024600012693554163,0.4937,0.002800006768666208,6.408799992641434,0.5677,5.30198,5.022,0.2464,0.1287,0.1387,7.026200008112937
269,24.912399996537715,0.027700007194653153,24.884699989343062,0.016599995433352888,1.2497,0.004999994416721165,23.494300010497682,0.3317,22.24854,22.2724,0.2169,0.1124,0.116,24.85739999974612
270,9.209899988491088,0.02169999061152339,9.188199997879565,0.01300001167692244,0.4043,0.006000002031214535,8.666900001117028,0.5084,7.35383,7.2791,0.2134,0.1431,0.1178,9.179699991364032
271,40.47849999915343,0.02479999966453761,40.45369999948889,0.012500007869675756,0.6224,0.004999994416721165,39.69879999931436,0.3361,38.38381,38.3674,0.2978,0.1323,0.1133,40.44560001057107
272,5.587300009210594,0.026699999580159783,5.560600009630434,0.014399993233382702,0.5368,0.0040000013541430235,4.8962999862851575,0.2043,3.96848,4.0222,0.1496,0.111,0.1238,5.5339999962598085
273,40.93450000800658,0.021400002879090607,40.91310000512749,0.012499993317760527,0.4704,0.003100009053014219,40.33039999194443,0.4084,39.04092,38.9983,0.243,0.1312,0.2346,40.904900000896305
274,7.406800010357983,0.027000001864507794,7.379800008493476,0.013899989426136017,0.4858,0.0026999914553016424,6.803199998103082,0.186,5.88578,5.6612,0.2235,0.1328,0.1105,7.372899999609217
275,31.570699997246265,0.02300000051036477,31.5476999967359,0.012499993317760527,0.5467,0.0047000066842883825,30.667999992147088,0.1805,28.04902,28.1518,0.809,0.4579,0.6572,31.46270000434015
276,8.902300003683195,0.0830000062705949,8.8192999974126,0.04959999932907522,2.7422,0.006200003554113209,5.868599997484125,0.3313,4.41104,4.51,0.3038,0.1771,0.1409,8.804900004179217
277,19.395800001802854,0.036900004488416016,19.35889999731444,0.020799998310394585,1.023,0.0025999906938523054,18.229399996926077,0.24,17.07769,16.8376,0.244,0.1201,0.1413,19.350699993083254
278,8.051299999351613,0.02540000423323363,8.02589999511838,0.015300000086426735,0.5169,0.003000008291564882,7.386299999780022,0.1879,6.3683,6.4135,0.1467,0.1324,0.171,7.99919999553822
279,39.88080000272021,0.020199993741698563,39.86060000897851,0.012300006346777081,0.8835,0.005199995939619839,38.84529999049846,0.3216,37.52458,37.6563,0.3327,0.1472,0.1034,39.8503000033088
280,6.980999998631887,0.04299999272916466,6.9380000059027225,0.017099999240599573,0.7058,0.004899993655271828,6.111200011218898,0.2146,4.9609,5.01,0.2095,0.1115,0.095,6.930000003194436
281,41.28130000026431,0.022799998987466097,41.25850000127684,0.013299999409355223,0.427,0.003000008291564882,40.70159999537282,0.1675,39.59804,39.7021,0.2452,0.1226,0.1127,41.229399997973815
282,8.08129999495577,0.025000001187436283,8.056299993768334,0.012899996363557875,0.4944,0.0037999998312443495,7.454599995980971,0.3314,5.63194,5.6894,0.2336,0.1412,0.2065,8.049199997913092
283,38.80340000614524,0.022700012777931988,38.78069999336731,0.01309999788645655,0.4532,0.0029999937396496534,38.221499999053776,0.1748,37.03647,37.119,0.262,0.1321,0.136,38.77319999446627
284,7.332299996051006,0.025899993488565087,7.306400002562441,0.014200006262399256,0.9757,0.005299996701069176,6.189300009282306,0.2103,5.29701,5.3713,0.1483,0.1186,0.1084,7.280000005266629
285,56.78220000118017,0.0219999928958714,56.7602000082843,0.01200000406242907,0.541,0.0046000059228390455,56.10020000312943,0.1801,55.06889,55.2373,0.2485,0.1186,0.1148,56.75280001014471
