frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
33,0.0499,21.7712,5.0914,0.0029,5.088,5.0683,0.0144,0.0017,0.3769,0.491,0.009,0.0354,0.0005,0.0003,0,0,0,0.0073,0,0,0.005,0.0001,0.0004,0.0155,0.0315,0.029,0.3338,0.1803,0.1644,22.6632,1,3193941984,2771638240,0,0,378072108,34,33,1,1,0,0,0,0
34,0.0462,12.5898,0.5628,0.0026,0.5598,0.5505,0.0056,0.001,0.2069,0.2501,0.0036,0.0114,0.0002,0.0001,0,0,0,0.0026,0,0,0.0025,0.0001,0.0002,0.0066,0.0077,0.0263,0.2797,0.1281,0.1393,13.334,2,3193941984,3197158048,1,0,378072108,35,34,1,1,0,0,0,0
35,0.046,15.8669,5.0512,0.0027,5.048,5.0355,0.0083,0.0013,0.2324,0.3229,0.0044,0.0316,0.0006,0.0003,0,0,0,0.005,0,0,0.0028,0,0.0003,0.0107,0.025,0.0241,0.2409,0.1227,0.1132,16.5095,3,3193941984,3197158752,2,0,378072108,36,35,1,1,0,0,0,0
36,0.0606,14.2626,5.31,0.0038,5.3058,5.2844,0.015,0.0017,0.3734,0.4791,0.0083,0.0351,0.0005,0.0004,0,0,0,0.0074,0,0,0.0048,0.0001,0.0005,0.0152,0.0217,0.0183,0.1925,0.123,0.1506,14.8983,4,3193941984,3197156640,0,0,378072108,37,36,1,1,0,0,0,0
37,0.0477,15.2126,5.4247,0.0024,5.4219,5.3979,0.0181,0.0018,0.2428,0.2882,0.0032,0.0131,0.0001,0.0002,0,0,0,0.0026,0,0,0.0024,0,0.0002,0.0064,0.0097,0.029,0.2346,0.1218,0.1216,15.8755,5,3193941984,3197165088,1,0,378072108,38,37,1,1,0,0,0,0
38,0.0455,15.1429,5.0152,0.0028,5.012,4.9902,0.0153,0.0024,0.411,0.5249,0.009,0.0354,0.0007,0.0006,0,0,0,0.0078,0,0,0.0055,0.0001,0.0007,0.0156,0.026,0.0243,0.2523,0.1176,0.1193,15.7959,6,3193941984,3197170016,2,0,378072108,39,38,1,1,0,0,0,0
39,0.067,14.433,5.6901,0.0313,5.6578,5.5834,0.0136,0.0019,0.3441,0.447,0.0081,0.0322,0.0002,0.0003,0,0,0,0.0069,0,0,0.0048,0.0001,0.0004,0.0114,0.0238,0.0261,0.2744,0.1328,0.1389,15.16,7,3193941984,3197162976,0,0,378072108,40,39,1,1,0,0,0,0
40,0.0475,13.4856,4.2712,0.0025,4.2684,4.2538,0.0094,0.0014,0.2045,0.2793,0.0039,0.0305,0.0004,0.0004,0,0,0,0.0048,0,0,0.005,0.0001,0.0005,0.01,0.0253,0.0239,0.2623,0.115,0.1098,14.1232,0,3193941984,2771648800,1,0,378072108,41,40,1,1,0,0,0,0
41,0.0445,13.8606,4.952,0.0025,4.949,4.9328,0.0105,0.0019,0.2588,0.3477,0.0064,0.0323,0.0007,0.0002,0,0,0,0.0062,0,0,0.0045,0.0001,0.0003,0.0123,0.0258,0.0241,0.2315,0.107,0.112,14.4557,1,3193941984,2771638240,2,0,378072108,42,41,1,1,0,0,0,0
42,0.0567,10.1223,0.5585,0.0049,0.5531,0.5433,0.0049,0.0012,0.2291,0.2769,0.0044,0.0112,0.0002,0.0001,0,0,0,0.0031,0,0,0.003,0.0002,0.0003,0.0101,0.0183,0.0186,0.2082,0.1073,0.1221,10.7293,2,3193941984,3197158048,0,0,378072108,43,42,1,1,0,0,0,0
43,0.0502,11.0541,0.6006,0.0027,0.5975,0.5876,0.0046,0.0016,0.1999,0.2363,0.0025,0.0113,0.0005,0.0001,0,0,0,0.0022,0,0,0.0018,0.0001,0.0002,0.0055,0.0094,0.0257,0.245,0.1339,0.1461,11.7471,3,3193941984,3197158752,1,0,378072108,44,43,1,1,0,0,0,0
44,0.0451,13.7984,4.3184,0.0024,4.3156,4.3023,0.0079,0.0017,0.2604,0.3297,0.0066,0.0189,0.0003,0.0003,0,0,0,0.0062,0,0,0.0045,0.0001,0.0004,0.01,0.024,0.0257,0.2731,0.1176,0.1289,14.5048,4,3193941984,3197156640,2,0,378072108,45,44,1,1,0,0,0,0
45,0.0593,15.3425,5.5026,0.0024,5.4999,5.4869,0.0084,0.0013,0.2133,0.2542,0.0041,0.0114,0.0003,0.0001,0,0,0,0.0027,0,0,0.0017,0.0001,0.0002,0.0049,0.0105,0.0184,0.1991,0.1343,0.1121,15.9459,5,3193941984,3197165088,0,0,378072108,46,45,1,1,0,0,0,0
46,0.0541,17.1452,0.6687,0.0047,0.6635,0.6491,0.0087,0.0019,0.3142,0.4127,0.0104,0.0311,0.0004,0.0003,0,0,0,0.0072,0,0,0.0051,0.0001,0.0004,0.0165,0.0187,0.0301,0.3426,0.2235,0.1646,18.0862,6,3193941984,3197170016,1,0,378072108,47,46,1,1,0,0,0,0
47,0.0473,9.9196,0.4468,0.005,0.4412,0.3881,0.0047,0.0014,0.2281,0.2645,0.0037,0.0098,0.0001,0.0002,0,0,0,0.0021,0,0,0.002,0.0001,0.0003,0.0049,0.0071,0.0223,0.1861,0.1223,0.1469,10.5376,7,3193941984,3197162976,2,0,378072108,48,47,1,1,0,0,0,0
48,0.0474,11.5985,0.568,0.0022,0.5653,0.5564,0.0045,0.0013,0.1971,0.246,0.0038,0.0139,0.0002,0.0002,0,0,0,0.0025,0,0,0.0024,0,0.0002,0.0084,0.0225,0.0302,0.3229,0.1523,0.1572,12.4063,0,3193941984,2771648800,0,0,378072108,49,48,1,1,0,0,0,0
49,0.0464,11.5283,0.5288,0.0028,0.5254,0.5159,0.0048,0.0018,0.1916,0.2379,0.0036,0.0134,0.0003,0.0001,0,0,0,0.0029,0,0,0.0024,0.0001,0.0002,0.0065,0.0079,0.0193,0.2628,0.1266,0.119,12.1841,1,3193941984,2771638240,1,0,378072108,50,49,1,1,0,0,0,0
50,0.0535,10.2763,0.5266,0.0027,0.5235,0.5156,0.0038,0.0016,0.1902,0.2487,0.0036,0.0163,0.0002,0.0004,0,0,0,0.0072,0,0,0.0036,0,0.0004,0.0063,0.0201,0.0201,0.2022,0.1325,0.1422,10.9336,2,3193941984,3197158048,2,0,378072108,51,50,1,1,0,0,0,0
51,0.0462,14.1973,4.2745,0.0023,4.2717,4.2516,0.0138,0.0023,0.3226,0.4343,0.0081,0.0287,0.0008,0.0002,0,0,0,0.0088,0,0,0.0065,0.0001,0.0003,0.0131,0.0241,0.0262,0.3023,0.1812,0.1323,14.974,3,3193941984,3197158752,0,0,378072108,52,51,1,1,0,0,0,0
52,0.3969,10.3528,0.1429,0.0315,0.1109,0.0911,0.0078,0.0035,0.2632,0.3252,0.0083,0.0137,0.0002,0.0001,0,0,0,0.0037,0,0,0.0039,0.0001,0.0002,0.0113,0.0064,0.0318,0.3096,0.1535,0.1349,11.5489,4,3193941984,3197156640,1,0,378072108,53,52,1,1,0,0,0,0
53,0.0486,18.1874,0.5715,0.0034,0.5678,0.5582,0.0047,0.0014,0.165,0.2094,0.0037,0.0128,0.0003,0.0001,0,0,0,0.0025,0,0,0.0025,0.0001,0.0002,0.0075,0.0174,0.0453,0.4727,0.2326,0.1921,19.3023,5,3193941984,3197165088,2,0,378072108,54,53,1,1,0,0,0,0
54,0.2,13.1389,1.4415,0.0191,1.4207,1.3802,0.0262,0.0032,0.6872,0.8355,0.0189,0.0362,0.0005,0.0006,0,0,0,0.0087,0,0,0.0094,0.0003,0.0009,0.027,0.0265,0.0306,0.3401,0.1471,0.1534,14.1237,6,3193941984,3197170016,0,0,378072108,55,54,1,1,0,0,0,0
55,0.0472,12.7796,4.1922,0.0026,4.1893,4.133,0.0071,0.0009,0.1958,0.2404,0.0035,0.011,0.0002,0.0001,0,0,0,0.0047,0,0,0.0026,0.0001,0.0002,0.0065,0.0152,0.0179,0.1865,0.1109,0.1176,13.3435,7,3193941984,3197162976,1,0,378072108,56,55,1,1,0,0,0,0
56,0.0451,15.4125,5.177,0.0024,5.1742,5.1623,0.0076,0.0009,0.1902,0.2383,0.0045,0.0134,0.0002,0.0001,0,0,0,0.0027,0,0,0.0027,0,0.0001,0.0092,0.0152,0.0283,0.2976,0.1328,0.1434,16.1503,0,3193941984,2771648800,2,0,378072108,57,56,1,1,0,0,0,0
57,0.0856,13.4072,1.068,0.0053,1.062,1.0473,0.0059,0.0019,0.2683,0.3276,0.0035,0.0137,0.0029,0.0001,0,0,0,0.006,0,0,0.0036,0,0.0001,0.0093,0.0156,0.0273,0.2922,0.1346,0.1353,14.1719,1,3193941984,2771638240,0,0,378072108,58,57,1,1,0,0,0,0
58,0.0439,10.422,0.5171,0.0026,0.514,0.5056,0.0043,0.0011,0.3081,0.374,0.0046,0.0242,0.0003,0.0003,0,0,0,0.0038,0,0,0.002,0,0.0003,0.007,0.0128,0.0196,0.209,0.1219,0.1391,11.0375,2,3193941984,3197158048,1,0,378072108,59,58,1,1,0,0,0,0
59,0.0495,8.3378,0.246,0.0044,0.241,0.2326,0.0041,0.001,0.1768,0.2185,0.0038,0.0106,0.0001,0,0,0,0,0.0027,0,0,0.0026,0.0001,0.0001,0.0062,0.0066,0.0271,0.2766,0.1408,0.1206,9.0464,3,3193941984,3197158752,2,0,378072108,60,59,1,1,0,0,0,0
60,0.0388,8.3932,0.3148,0.0022,0.3122,0.3027,0.005,0.0016,0.1988,0.2525,0.0035,0.0124,0.0003,0.0001,0,0,0,0.003,0,0,0.0027,0,0.0001,0.0119,0.0188,0.0277,0.2763,0.1263,0.1231,9.108,4,3193941984,3197156640,0,0,378072108,61,60,1,1,0,0,0,0
61,0.1165,17.3669,0.7794,0.0056,0.773,0.7626,0.0039,0.0009,0.1869,0.2308,0.0029,0.0131,0.0001,0.0001,0,0,0,0.003,0,0,0.0017,0,0.0001,0.0063,0.0124,0.0299,0.3435,0.2615,0.3388,18.6866,5,3193941984,3197165088,1,0,378072108,62,61,1,1,0,0,0,0
62,0.0408,8.9899,0.2838,0.0027,0.2807,0.2719,0.0048,0.0011,0.1557,0.1979,0.0039,0.0126,0.0001,0,0,0,0,0.0023,0,0,0.0017,0,0,0.005,0.0075,0.0281,0.2594,0.1444,0.1176,9.6652,6,3193941984,3197170016,2,0,378072108,63,62,1,1,0,0,0,0
63,0.0592,15.4005,5.2121,0.0028,5.2088,5.1214,0.0175,0.0023,0.3846,0.5052,0.0143,0.0358,0.0007,0.0002,0,0,0,0.0077,0,0,0.0074,0.0001,0.0003,0.0235,0.0173,0.0263,0.3094,0.1632,0.1461,16.2222,7,3193941984,3197162976,0,0,378072108,64,63,1,1,0,0,0,0
64,0.0424,16.2725,5.5803,0.0023,5.5778,5.5664,0.0071,0.001,0.2015,0.2555,0.0042,0.014,0.0004,0.0002,0,0,0,0.0058,0,0,0.0029,0.0001,0.0003,0.0079,0.022,0.0247,0.2735,0.1176,0.1193,16.927,0,3193941984,2771648800,1,0,378072108,65,64,1,1,0,0,0,0
65,0.0388,8.4491,0.2376,0.0029,0.2344,0.2268,0.0044,0.0009,0.1915,0.2566,0.0035,0.0182,0.0003,0.0003,0,0,0,0.0067,0,0,0.004,0.0001,0.0004,0.01,0.0124,0.0198,0.1959,0.1177,0.1521,9.0696,1,3193941984,2771638240,2,0,378072108,66,65,1,1,0,0,0,0
66,0.0491,14.7395,5.4193,0.0024,5.4166,5.3985,0.0121,0.0019,0.4281,0.5234,0.0064,0.0277,0.0005,0.0001,0,0,0,0.0058,0,0,0.004,0.0001,0.0002,0.0142,0.0216,0.0238,0.2914,0.1141,0.1152,15.4203,2,3193941984,3197158048,0,0,378072108,67,66,1,1,0,0,0,0
67,0.0461,9.9082,0.5334,0.0026,0.5304,0.521,0.0055,0.0011,0.1923,0.2349,0.0027,0.0127,0.0001,0.0002,0,0,0,0.0023,0,0,0.0018,0.0001,0.0003,0.0053,0.0072,0.0217,0.1935,0.1244,0.1372,10.5162,3,3193941984,3197158752,1,0,378072108,68,67,1,1,0,0,0,0
68,0.051,9.5189,0.3703,0.0047,0.3651,0.352,0.0076,0.0017,0.2836,0.3828,0.0095,0.0317,0.0004,0.0002,0,0,0,0.0073,0,0,0.0107,0.0001,0.0003,0.0162,0.0138,0.0276,0.2705,0.128,0.1858,10.2667,4,3193941984,3197156640,2,0,378072108,69,68,1,1,0,0,0,0
69,0.0551,17.0243,0.612,0.0047,0.6068,0.5944,0.0072,0.0016,0.2996,0.4038,0.0072,0.0291,0.0004,0.0005,0,0,0,0.0067,0,0,0.0047,0.0001,0.0006,0.0133,0.0173,0.0287,0.3319,0.1615,0.152,17.8445,5,3193941984,3197165088,0,0,378072108,70,69,1,1,0,0,0,0
70,0.0464,9.4734,0.5259,0.0025,0.5231,0.5142,0.005,0.0011,0.1878,0.2311,0.0037,0.0121,0.0001,0,0,0,0,0.0036,0,0,0.0022,0.0001,0.0001,0.0068,0.0216,0.0192,0.212,0.1203,0.1229,10.0704,6,3193941984,3197170016,1,0,378072108,71,70,1,1,0,0,0,0
71,0.0469,11.2994,0.7576,0.0023,0.7548,0.6966,0.0052,0.0011,0.1937,0.2441,0.0035,0.0135,0.0003,0.0002,0,0,0,0.0045,0,0,0.0029,0,0.0002,0.0097,0.0224,0.0299,0.3376,0.1379,0.1218,12.056,7,3193941984,3197162976,2,0,378072108,72,71,1,1,0,0,0,0
72,0.0584,17.0565,5.4582,0.0033,5.4545,5.4419,0.0079,0.0009,0.2045,0.2548,0.0044,0.0148,0.0002,0.0001,0,0,0,0.0025,0,0,0.0028,0.0001,0.0002,0.0062,0.0108,0.0236,0.2597,0.1192,0.1972,17.798,0,3193941984,2771648800,0,0,378072108,73,72,1,1,0,0,0,0
73,0.052,12.9542,4.4621,0.0032,4.4585,4.437,0.0152,0.0021,0.2628,0.3458,0.0047,0.028,0.0003,0.0003,0,0,0,0.0048,0,0,0.0028,0,0.0003,0.0087,0.0197,0.0213,0.2421,0.13,0.1078,13.5869,1,3193941984,2771638240,1,0,378072108,74,73,1,1,0,0,0,0
74,0.0439,10.4822,0.5596,0.0025,0.5568,0.5496,0.004,0.0006,0.1952,0.2397,0.0026,0.0126,0.0001,0.0001,0,0,0,0.0022,0,0,0.0032,0.0001,0.0002,0.0096,0.0191,0.03,0.3228,0.1368,0.1327,11.2306,2,3193941984,3197158048,2,0,378072108,75,74,1,1,0,0,0,0
75,0.0578,10.0971,0.6717,0.0024,0.6689,0.6587,0.0049,0.0017,0.2992,0.4038,0.0097,0.0362,0.0005,0.0003,0,0,0,0.0058,0,0,0.0094,0.0001,0.0004,0.0172,0.0257,0.025,0.2486,0.126,0.114,10.7362,3,3193941984,3197158752,0,0,378072108,76,75,1,1,0,0,0,0
