frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,p_Telemetry/frame_data,p_compose_overlay,p_above_total,p_above_compose,p_above_region_to_bytes,p_above_region_upload,p_map_cpu_upload,p_PIL/buffer preparation,p_chart_cpu_tobytes,p_chart_dynamic_tobytes,p_gauge_tobytes,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total,p_HUD dirty extract
148,59.52729999262374,41.14219998882618,18.38510000379756,0.021200001356191933,0.027300004148855805,3.3081999863497913,28.666299986070953,21.45149999705609,7.092899992130697,1.763199979905039,1.9063000072492287,0.8743999933358282,0.0,0.0,0.0,0.6104,2.707499996176921,14.86799999838695,0.2657,8.61446,9.1696,0.2589,0.1075,0.115,18.363299997872673,0.8188999927369878
149,61.88980001024902,41.83120001107454,20.058599999174476,0.022799998987466097,0.027399990358389914,4.585999995470047,28.979200011235662,22.188200004165992,6.672300005448051,1.9422000041231513,1.9153000030200928,0.7946000114316121,0.0,0.0,0.0,1.9644,7.2112000052584335,10.691700008464977,0.3172,9.28774,9.3569,0.3033,0.1383,0.1262,20.021700009237975,0.7411999977193773
150,59.00959999416955,40.4292000021087,18.580399992060848,0.02059999678749591,0.024499997380189598,3.6559000000124797,28.666400001384318,21.41929999925196,7.146999996621162,1.4937999949324876,2.0068000012543052,0.7595000060973689,0.0,0.0,0.0,0.5281,7.472899989807047,10.411600000225008,0.2543,8.51508,8.77,0.3608,0.1365,0.1382,18.55930000601802,0.7070999999996275
151,66.76180000067689,41.06659999524709,25.695200005429797,0.02540000423323363,0.02950000634882599,4.741799988551065,28.211900003952906,21.117900003446266,6.996299998718314,1.588900006026961,1.901499999803491,0.7311999943340197,0.0,0.0,0.0,0.4941,6.8614000047091395,18.144800007576123,0.3094,15.46255,15.7715,0.3625,0.2719,0.2763,25.672800009488128,0.6779999966965988
152,60.89589999464806,41.87899999669753,19.01689999795053,0.03409999771974981,0.042799991206265986,5.0140000093961135,28.190900018671528,21.515400003409013,6.57990001491271,1.4686000067740679,2.3418000055244192,0.8384999964619055,0.0,0.0,0.0,0.5128,5.99609999335371,12.228899999172427,0.3826,10.14152,10.5062,0.2662,0.1212,0.1607,18.9002000115579,0.7811999967088923
153,67.15540000004694,41.7652000032831,25.39019999676384,0.029300004825927317,0.04169999738223851,4.762699987622909,28.62590001313947,21.71450000605546,6.816299995989539,1.7327999958069995,1.9650000031106174,0.7655999943381175,0.0,0.0,0.0,0.6012,2.7187999949092045,21.87519999279175,0.2952,15.97952,16.4083,0.3125,0.1403,0.1208,25.37119999760762,0.7145999989006668
154,75.61869999335613,50.75389999547042,24.86479999788571,0.026900001103058457,0.03270000161137432,4.100500009371899,36.68130001460668,26.2224000034621,10.331900004530326,2.144600002793595,2.46760000300128,1.0808000079123303,0.0,0.0,0.0,0.6224,8.291300007840618,15.786100004334003,0.7147,13.32979,13.3622,0.2923,0.1183,0.1107,24.844500003382564,1.026900004944764
155,71.58440000785049,46.59680000622757,24.987600001622923,0.02130000211764127,0.02710000262595713,5.410599987953901,31.404399982420728,22.660599992377684,8.64589998673182,2.2772999946027994,2.656700002262369,1.1119999981019646,0.0,0.0,0.0,0.7119,8.647099995869212,15.351200010627508,0.336,12.77415,13.141,0.3577,0.12,0.1592,24.9206000007689,1.0459000041009858
156,83.34199999808334,60.76829999801703,22.57370000006631,0.025200002710334957,0.031000003218650818,7.156199993914925,42.056099977344275,32.01049999915995,9.908799984259531,1.8468999915057793,2.2456000006059185,0.7715999963693321,0.0,0.0,0.0,0.618,7.643300006748177,14.110500007518567,0.2333,11.76404,12.2072,0.4287,0.2239,0.1922,22.547800006577745,0.7138999935705215
157,83.91100000881124,53.228700009640306,30.682299999170937,0.03479998849797994,0.04410000110510737,5.190399999264628,37.22000001289416,29.71149999939371,7.37390000722371,3.3167000074172392,2.674999996088445,1.1885999992955476,0.0,0.0,0.0,0.8399,5.322199998772703,24.26190000551287,0.4002,16.11744,16.5132,0.3951,0.1488,0.1519,30.648500003735535,1.0957999911624938
158,94.29949999321252,66.82149998960085,27.47800000361167,0.03840000135824084,0.05040000542066991,5.571300003794022,49.639799995929934,40.02829999080859,9.387300000526011,2.656799988471903,2.6147999888053164,1.0406000073999166,0.0,0.0,0.0,0.8371,3.960599991842173,22.35389999987092,0.4417,15.7828,16.1273,0.4311,0.2004,0.3896,27.41290000267327,0.9564000065438449
159,77.67749999766238,52.81140000442974,24.866099993232638,0.03680000372696668,0.06760000542271882,6.350199997541495,36.708800005726516,29.066000002785586,7.508900001994334,1.6362000023946166,2.36389999918174,1.01709998853039,0.0,0.0,0.0,0.6316,6.096500001149252,17.92610000120476,0.3061,15.56683,15.7775,0.4144,0.2025,0.1665,24.84080000431277,0.9467000054428354
160,76.34659999166615,52.77389999537263,23.572699996293522,0.03700000524986535,0.04549999721348286,6.139199991594069,36.58380001434125,28.894100003526546,7.566400003270246,2.2004999918863177,2.661999998963438,0.9726999996928498,0.0,0.0,0.0,0.9484,3.1787000043550506,19.230899997637607,0.2423,12.60101,13.1401,0.2821,0.1122,0.1116,23.550400001113303,0.8948999893618748
161,84.16729999589734,56.11549998866394,28.051800007233396,0.020500010577961802,0.02689998655114323,3.235199998016469,44.63400000531692,37.781499995617196,6.7537000140873715,1.832399982959032,2.1015999955125153,0.7114000036381185,0.0,0.0,0.0,0.9372,2.8027999942423776,24.031399996601976,0.4379,16.59031,16.8764,0.3627,0.1638,0.1594,27.990899994620122,0.6581000052392483
162,59.867900010431185,41.63180000614375,18.236100004287437,0.027599991881288588,0.035900011425837874,4.233999992720783,29.130999988410622,22.51840000099037,6.515499990200624,2.083300001686439,1.9198000081814826,0.7656000088900328,0.0,0.0,0.0,0.5778,7.755099999485537,9.738200009451248,0.2343,7.89984,8.1812,0.2138,0.1321,0.1483,18.213700008345768,0.7129000005079433
163,65.01079999725334,45.303799997782335,19.70699999947101,0.06799999391660094,0.032199997804127634,5.336599992006086,28.156800006399862,21.302900000591762,6.736700001056306,1.63790000078734,2.2773999953642488,1.0421000042697415,0.0,0.0,0.0,0.5194,6.6079000098397955,12.420800005202182,0.2886,10.61001,10.8303,0.3109,0.1269,0.1521,19.687400010298006,0.9883000020636246
164,63.83920001098886,43.15100000530947,20.68820000567939,0.024599998141638935,0.02950000634882599,3.5786000080406666,30.73939999740105,21.915800010901876,8.726199986995198,2.4985000054584816,1.9271000055596232,0.7541999948443845,0.0,0.0,0.0,0.4914,3.860899989376776,16.160899991518818,0.2413,10.23764,10.5964,0.2524,0.1301,0.1164,20.647499986807816,0.7009999972069636
165,59.156600007554516,40.40700000768993,18.749599999864586,0.020099992980249226,0.02750000567175448,3.6524000024655834,28.43739998934325,21.582899993518367,6.757800001651049,1.7152999935206026,2.089100002194755,0.7214999932330102,0.0,0.0,0.0,0.565,6.088099995395169,11.936399998376146,0.2368,10.08304,10.4455,0.2734,0.1251,0.1263,18.72979999461677,0.6680999940726906
166,67.28420000581536,41.8331999971997,25.451000008615665,0.021899992134422064,0.02989999484270811,4.7451999998884276,28.785800008336082,21.760800009360537,6.931999989319593,1.586500002304092,1.8912999948952347,0.7515000033890828,0.0,0.0,0.0,0.5356,6.982500010053627,17.757900001015514,0.2466,16.01146,16.2573,0.412,0.153,0.145,25.430499998037703,0.6971999973757192
167,59.39870000293013,41.63870000047609,17.760000002454035,0.028800001018680632,0.03480000304989517,4.692600006819703,28.25719999964349,21.59679999749642,6.56580000941176,1.992599994991906,2.007399991271086,1.0430999973323196,0.0,0.0,0.0,0.7879,2.9418000049190596,13.759100009337999,0.2592,8.017,8.3939,0.2442,0.1129,0.1137,17.651200003456324,0.9728000004542992
168,59.63099999644328,41.18739999830723,18.44359999813605,0.02269999822601676,0.02750000567175448,3.6722000077134,28.28760001284536,21.18789999803994,6.977900004130788,1.7212999955518171,2.1254000021144748,0.7390999962808564,0.0,0.0,0.0,0.5468,6.2040000048000365,11.536700010765344,0.238,9.69635,9.9891,0.3242,0.1269,0.1286,18.423300003632903,0.6852999940747395
169,61.53469999844674,41.802000007010065,19.732699991436675,0.022599997464567423,0.028599999495781958,4.60929999826476,28.99740000430029,22.026299993740395,6.871400008094497,1.5871999930823222,1.9650000031106174,0.7282000005943701,0.0,0.0,0.0,0.5407,7.346899990807287,11.680099996738136,0.1964,9.95942,10.0146,0.2739,0.1284,0.1264,19.71429999684915,0.67559999297373
170,58.8900000002468,40.37689999677241,18.513100003474392,0.02540000423323363,0.0278999941656366,3.3860999974422157,28.613200003746897,21.963099992717616,6.54950000171084,1.9561999943107367,1.8808000022545457,0.7514000026276335,0.0,0.0,0.0,0.5656,7.952700005262159,9.806500005652197,0.2503,7.92768,8.1658,0.2677,0.119,0.1474,18.467799993231893,0.6972999981371686
171,67.25519998872187,41.39410000061616,25.861099988105707,0.023600005079060793,0.030499999411404133,4.16479998966679,28.241200008778833,21.576799990725704,6.575100007466972,1.7454000044381246,2.383600003668107,0.8245000062743202,0.0,0.0,0.0,0.5181,2.818900000420399,22.31690000917297,0.4387,15.47918,15.7875,0.3653,0.1822,0.2583,25.83690000756178,0.7666000019526109
172,63.99840000085533,45.72569999436382,18.272700006491505,0.029100003303028643,0.036600002204068005,6.309099990176037,30.16899999056477,21.455299996887334,8.618199994089082,1.9471999985398725,2.2388000070350245,1.0993000032613054,0.0,0.0,0.0,0.5822,6.895800004713237,10.5801000026986,0.2942,8.73365,8.9432,0.2728,0.125,0.1488,18.249399989144877,1.043500000378117
173,63.832100000581704,44.30129998945631,19.530800011125393,0.023800006601959467,0.029100003303028643,4.279599990695715,30.974799999967217,22.148200005176477,8.730799992918037,2.221500006271526,2.348800000618212,0.9855000098468736,0.0,0.0,0.0,0.75,3.2582999992882833,15.317199999117292,0.3885,9.3658,9.7123,0.3325,0.1182,0.1214,19.484999997075647,0.9201000066241249
174,66.91009999485686,39.881000004243106,27.02909999061376,0.020099992980249226,0.02849999873433262,3.2368999964091927,28.568899986566976,21.51639999647159,6.947999994736165,1.720000000204891,1.8865000020014122,0.7279999990714714,0.0,0.0,0.0,0.6859,2.685499988729134,23.4548000007635,0.4538,16.40359,16.8318,0.3702,0.1697,0.1608,27.002700007869862,0.6738000083714724
175,68.31570000213105,42.53759999119211,25.778100010938942,0.0357000099029392,0.047299996367655694,4.977799995685928,28.809100011130795,22.198700011358596,6.514299995615147,1.7937999946298078,2.4927000049501657,0.6934999983059242,0.0,0.0,0.0,0.7223,2.7619000029517338,22.11689999967348,0.4519,15.88156,16.1837,0.3521,0.1694,0.1709,25.757300012628548,0.6319999956758693
176,60.25049999880139,41.415799991227686,18.8347000075737,0.02819999644998461,0.035599994589574635,4.317200000514276,28.709299964248203,21.790399987366982,6.829699981608428,1.7788999975891784,1.883699995232746,0.7541999948443845,0.0,0.0,0.0,0.6372,7.1453999989898875,10.8751000079792,0.2301,8.77604,9.2466,0.3488,0.1228,0.1277,18.793600000208244,0.6988000095589086
177,62.143599992850795,42.44469999684952,19.698899996001273,0.021100000594742596,0.027399990358389914,4.674199997680262,29.449399997247383,22.717900006682612,6.626000002142973,1.8700000073295087,1.8743999971775338,0.8085000008577481,0.0,0.0,0.0,1.4282,3.078800000366755,14.997200007201172,0.2648,8.27136,8.7091,0.2872,0.1677,0.1484,19.67920000606682,0.7557000062661245
178,69.50500000675675,42.32320000301115,27.181800003745593,0.02300000051036477,0.029300004825927317,3.803399988100864,29.913600024883635,22.930400009499863,6.8509000120684505,1.8360000103712082,1.8726999987848103,0.7321000011870638,0.0,0.0,0.0,0.5644,7.607000006828457,18.841700002667494,0.2832,16.15326,16.5089,0.3409,0.1788,0.1588,27.160500001627952,0.6762999983038753
179,59.05640000128187,41.65199999988545,17.404400001396425,0.02680000034160912,0.03409999771974981,4.071099989232607,29.025000010733493,22.361399998771958,6.562900001881644,1.8310000014025718,1.9033999997191131,0.7239999977173284,0.0,0.0,0.0,1.1544,6.652700001723133,9.38079999468755,0.2533,7.69412,7.9262,0.2141,0.13,0.1303,17.360900004860014,0.672199996188283
180,73.15389999712352,47.94600000604987,25.207899991073646,0.022299995180219412,0.029799994081258774,6.043999994290061,33.68709998903796,26.681000003009103,6.907199989655055,1.5803999995114282,1.9086000102106482,0.7367999933194369,0.0,0.0,0.0,0.5155,6.816900000558235,17.672199988737702,0.1789,15.97756,15.9433,0.3223,0.193,0.1695,25.182800003676675,0.683299993397668
181,62.268800000310875,43.756800005212426,18.51199999509845,0.034199998481199145,0.03700000524986535,4.459500007214956,30.35779998754151,21.764599994639866,8.47770000109449,2.252299993415363,2.2634000051766634,1.0134000040125102,0.0,0.0,0.0,0.6007,7.076800000504591,10.667900001863018,0.266,8.48142,8.8785,0.2206,0.1675,0.3573,18.493199997465126,0.9550000104354694
182,61.2016999948537,43.690199992852286,17.511500002001412,0.02370000584051013,0.030399998649954796,4.274099992471747,30.6375000072876,21.54529999825172,8.98070000403095,1.5811000048415735,2.4847000022418797,0.6707000138703734,0.0,0.0,0.0,0.572,6.2074000015854836,10.536999994656071,0.2424,8.43284,8.7171,0.3712,0.155,0.1921,17.467700003180653,0.6118000019341707
183,60.91030000243336,41.947999998228624,18.962300004204735,0.025200002710334957,0.033199990866705775,4.7371999971801415,28.741300004185177,21.716200004448183,6.932499993126839,1.7252999969059601,2.0475000055739656,0.752799998736009,0.0,0.0,0.0,0.5715,6.328499992378056,11.89660000090953,0.3117,9.63875,9.909,0.2823,0.1343,0.1474,18.943599992780946,0.6996999873081222
184,59.13830001372844,40.476800000760704,18.661500012967736,0.02379999205004424,0.029000002541579306,3.36619999143295,28.634000016609207,21.756900008767843,6.77690000156872,1.6230999899562448,1.905800003441982,0.7573999901069328,0.0,0.0,0.0,0.5729,6.491400010418147,11.441399998147972,0.2923,9.40541,9.7885,0.2735,0.1392,0.1322,18.643299990799278,0.704799997038208
185,59.22750000900123,40.50430000643246,18.723200002568774,0.023499989765696228,0.028599999495781958,3.5705999907804653,28.78979999513831,22.10279999417253,6.582000001799315,2.27499999164138,1.8606999947223812,0.7627000013599172,0.0,0.0,0.0,0.7423,3.423700007260777,14.333200000692159,0.2354,8.28971,8.7046,0.2073,0.1298,0.1355,18.639599991729483,0.709400002961047
186,57.10279999766499,40.18559999531135,16.91720000235364,0.026699999580159783,0.031499992473982275,3.5120999964419752,27.948499991907738,21.33980000508018,6.512099993415177,1.6235000075539574,2.2480000043287873,1.0513000015635043,0.0,0.0,0.0,0.5797,6.307499992544763,9.840000013355166,0.3174,8.2828,8.4101,0.2924,0.1349,0.1458,16.893000007257797,0.9902999881887808
187,58.11610000091605,40.496499990695156,17.619600010220893,0.02300000051036477,0.031000003218650818,3.7314000073820353,28.140800015535206,21.127900006831624,6.911600008606911,1.6718999977456406,2.2773999953642488,0.6719000084558502,0.0,0.0,0.0,0.5502,6.441599995014258,10.457000011228956,0.2361,8.62676,8.9465,0.2517,0.1418,0.1372,17.6015000033658,0.6160999910207465
188,61.3452999969013,43.15739999583457,18.187900001066737,0.02409999433439225,0.02989999484270811,5.90639999427367,29.132500014384277,21.406600004411303,7.626300008269027,2.224900003056973,1.86980000580661,0.7508999988203868,0.0,0.0,0.0,0.6442,3.1580000068061054,14.214800001354888,0.2824,8.16384,8.5405,0.2606,0.122,0.1474,18.149100011214614,0.6978000019444153
189,58.07849999109749,39.981299996725284,18.097199994372204,0.020000006770715117,0.027300004148855805,3.1826000049477443,28.19939999608323,21.671700000297278,6.428499997127801,2.0955999934813008,1.8822000129148364,0.8622000023024157,0.0,0.0,0.0,0.5301,3.391199992620386,14.025899989064783,0.239,8.16232,8.5657,0.2211,0.1237,0.1282,18.07869999902323,0.7821999897714704
190,61.837700006435625,43.35360000550281,18.484100000932813,0.01990000600926578,0.026699999580159783,3.2872000010684133,31.064599999808706,22.379200003342703,8.589899996877648,2.1450999920489267,2.362900006119162,1.0993000032613054,0.0,0.0,0.0,0.7025,3.077600005781278,14.529500011121854,0.494,8.82999,9.0263,0.2793,0.1293,0.1637,18.46149998891633,1.0417000012239441
191,64.59730000642594,42.70790000737179,21.88939999905415,0.022099993657320738,0.031200004741549492,3.50099999923259,31.08609998889733,22.009599997545592,8.982499988633208,1.6901000053621829,1.8689999997150153,0.7266000029630959,0.0,0.0,0.0,0.5203,8.019400003831834,13.167500001145527,0.2545,11.63115,11.7834,0.2957,0.1427,0.1483,21.846500007086433,0.6749000021954998
192,59.720400007790886,42.114100011531264,17.606299996259622,0.021499989088624716,0.03159999323543161,4.548800003249198,29.231299995444715,22.682900002109818,6.447899984777905,1.8918999994639307,1.8875999958254397,0.825399998575449,0.0,0.0,0.0,0.5388,7.172700003138743,9.714300002087839,0.2818,7.78232,8.0572,0.2773,0.1633,0.1506,17.58450000488665,0.7707000040682033
193,60.770500000217,41.21320000558626,19.55729999463074,0.025599991204217076,0.04260000423528254,3.85439999809023,28.99920000345446,22.001599994837306,6.873900012578815,1.6573000029893592,1.9651000038720667,0.7259000121848658,0.0,0.0,0.0,0.6252,7.4745999881997705,11.29719999153167,0.2878,9.31061,9.5437,0.3099,0.1407,0.163,19.537700005457737,0.6720000092172995
194,62.58150000940077,40.217500005383044,22.364000004017726,0.023200002033263445,0.03029999788850546,3.451399999903515,28.652599998167716,21.591900003841147,6.964399988646619,1.5093000110937282,1.888300001155585,0.7661999989068136,0.0,0.0,0.0,0.5305,7.7637000067625195,13.888500005123205,0.2271,12.32703,12.5692,0.2919,0.1333,0.1429,22.32279999589082,0.7135999912861735
195,60.285100000328384,42.44610000750981,17.83899999281857,0.021299987565726042,0.030800001695752144,5.458500003442168,28.01860001636669,21.42610000737477,6.4934999973047525,1.524900013464503,2.4879000120563433,0.9598000033292919,0.0,0.0,0.0,0.6123,6.324499991023913,10.7136000005994,0.2114,8.76556,9.0841,0.3223,0.1701,0.188,17.815500003052875,0.8837999921524897
196,58.9585999987321,40.61080000246875,18.347799996263348,0.024200009647756815,0.03090000245720148,3.639400005340576,28.608500011614524,21.43120000255294,7.081899995682761,1.7247999930987135,1.9357999990461394,0.719599993317388,0.0,0.0,0.0,0.6446,2.6904999976977706,14.838399991276674,0.2913,9.01596,9.4278,0.2832,0.1246,0.1291,18.32880001165904,0.665700004901737
197,59.621799999149516,40.06139999546576,19.560400003683753,0.021500003640539944,0.027400004910305142,3.1949999975040555,28.744399998686276,21.47079999849666,7.176600003731437,1.73870001162868,1.8757000070763752,0.7281999860424548,0.0,0.0,0.0,0.5722,2.6858000055653974,16.090899996925145,0.2272,9.27303,9.7998,0.2575,0.1323,0.1197,19.516800006385893,0.6737999938195571
198,69.29159999708645,41.33459999866318,27.95699999842327,0.01930000144056976,0.027700007194653153,4.40330000128597,28.64820000831969,22.061800002120435,6.473400004324503,2.6625000173226,1.9194000051356852,0.7421000045724213,0.0,0.0,0.0,0.526,4.071899995324202,23.186500009614974,0.4388,16.14446,16.4861,0.3336,0.1702,0.1584,27.9378999985056,0.6889999931445345
199,63.26350000745151,43.49660000298172,19.76690000446979,0.027599991881288588,0.034199998481199145,4.099600002518855,30.953400011640042,21.752600005129352,9.104600001592189,1.8670999997993931,2.007699993555434,1.102900001569651,0.0,0.0,0.0,0.8245,2.8989999991608784,15.871600000537,0.4981,8.31661,8.5948,0.2069,0.1093,0.1457,19.749500002944842,1.0446000087540597
200,68.0902000021888,43.60419999284204,24.486000009346753,0.022799998987466097,0.02710000262595713,3.464900000835769,31.202600002870895,22.284799997578375,8.820999995805323,1.452099997550249,2.5486999948043376,0.8736000017961487,0.0,0.0,0.0,0.563,5.972600003588013,17.641500002355315,0.2616,15.25635,15.5692,0.4761,0.2525,0.2083,24.411299993516877,0.8002000104170293
201,62.1707999962382,45.02439999487251,17.14640000136569,0.03779999678954482,0.04619998799171299,7.788899994920939,28.841299994383007,22.18949999951292,6.553100000019185,1.613599990378134,1.891699997941032,0.7727000047452748,0.0,0.0,0.0,0.5858,7.369300001300871,9.021699996083044,0.2802,7.6184,7.6599,0.2588,0.1287,0.1387,17.125700003816746,0.7202999986475334
202,59.74570001126267,40.94210000766907,18.8036000035936,0.022799998987466097,0.029700007871724665,3.348900005221367,29.423099986161105,22.562700003618374,6.75829999090638,1.8343999836361036,1.8672999867703766,0.7296999974641949,0.0,0.0,0.0,1.0641,3.0070999928284436,14.539499999955297,0.396,7.88192,8.2323,0.2197,0.1321,0.1234,18.780800004606135,0.6776999944122508
203,64.86250000307336,40.738299998338334,24.12420000473503,0.02549999044276774,0.03340000694151968,3.963600000133738,27.84219998284243,21.387399989180267,6.355599995004013,1.5981999895302579,2.476800000295043,0.8765999955357984,0.0,0.0,0.0,0.5341,6.185499994899146,17.128899999079295,0.2381,14.95523,15.2771,0.4445,0.1928,0.1844,24.00820000912063,0.8173000096576288
204,62.07620000350289,43.45070000272244,18.62550000078045,0.037699996028095484,0.044500004150904715,6.481100004748441,28.359399977489375,21.55559998936951,6.707099993946031,1.7119999829446897,1.8598999886307865,0.7520999934058636,0.0,0.0,0.0,0.6182,2.7442999999038875,15.084300001035444,0.2591,8.18034,8.6601,0.2035,0.1207,0.1219,18.606999990879558,0.6987999950069934
205,58.44370000704657,40.28070000640582,18.16300000064075,0.02099999983329326,0.026900001103058457,3.277900003013201,28.718100002151914,22.246399996220134,6.372800009557977,2.159299998311326,1.8643000075826421,0.7984999974723905,0.0,0.0,0.0,0.6291,3.213600008166395,14.114999998128042,0.4625,8.3822,8.6242,0.2328,0.1405,0.1127,18.13919999403879,0.7442999922204763
206,62.41910000971984,42.82440000679344,19.594700002926402,0.02519998815841973,0.0337999954354018,4.070099996170029,30.390600019018166,23.56490000966005,6.731600005878136,1.5718999929958954,2.1312000026227906,0.7526999979745597,0.0,0.0,0.0,0.606,7.001599995419383,11.792499994044192,0.2602,9.87142,10.1198,0.3358,0.1284,0.1499,19.55209999869112,0.6982000049902126
207,60.640499999863096,41.14440000557806,19.496099994285032,0.02239999594166875,0.029000002541579306,4.497300004004501,28.300299993134104,21.48019999731332,6.711499998345971,1.5304999833460897,1.8918999994639307,0.7226000016089529,0.0,0.0,0.0,0.5175,7.126500000595115,11.676800000714138,0.3216,10.05777,9.9421,0.2772,0.1314,0.1206,19.477599998936057,0.6706999993184581
208,60.02089999674354,42.58599999593571,17.43490000080783,0.023600005079060793,0.029300004825927317,3.342199997860007,30.059299984714016,21.136099996510893,8.82449999335222,2.2682999988319352,2.34309998631943,1.024700002744794,0.0,0.0,0.0,0.9863,7.344099998590536,8.92589999421034,0.287,7.53224,7.6182,0.2252,0.1228,0.148,17.41539999784436,0.9662999946158379
209,63.88200000219513,44.285299998591654,19.596700003603473,0.02300000051036477,0.030099996365606785,4.041899999720044,31.59669999149628,22.458699997514486,9.042799996677786,1.6533000016352162,2.2658000088995323,0.7024999940767884,0.0,0.0,0.0,1.1052,6.959499994991347,11.338900003465824,0.4018,9.25749,9.5136,0.2824,0.1216,0.1231,19.555699996999465,0.6494999979622662
210,61.297500011278316,41.715300001669675,19.58220000960864,0.021599989850074053,0.027099988074041903,4.4034000020474195,28.984200020204298,21.98030000727158,6.905500005814247,1.7419999931007624,1.9524000090314075,0.7279999990714714,0.0,0.0,0.0,0.5848,2.8069999971194193,16.019800008507445,0.2542,9.11069,9.6019,0.2852,0.1184,0.1167,19.564400005037896,0.6717000069329515
211,59.43110000225715,40.07370000181254,19.357400000444613,0.021799991372972727,0.027900008717551827,3.258500000811182,28.397399975801818,21.720899996580556,6.551299986313097,1.743100001476705,1.9122000085189939,0.7392999978037551,0.0,0.0,0.0,0.6106,2.6956000074278563,15.870400005951524,0.2588,8.08616,8.4685,0.1989,0.1692,0.3505,19.339300008141436,0.6868999917060137
212,67.13949999539182,39.947099998244084,27.19239999714773,0.023300002794712782,0.03139999171253294,3.2049000001279637,28.657300004852004,22.05290000711102,6.500200004666112,2.297099999850616,1.9293000077595934,0.7311999943340197,0.0,0.0,0.0,0.7781,3.853200003504753,22.29730000544805,0.4195,16.10639,16.5417,0.3838,0.2143,0.1266,27.115899996715598,0.6757999944966286
213,61.29070000315551,43.40340000635479,17.88729999680072,0.035899996873922646,0.04389999958220869,6.84950000140816,27.98230001644697,21.26390000921674,6.626700007473119,1.8682000081753358,1.8818999960785732,0.7611000037286431,0.0,0.0,0.0,0.5442,2.861400003894232,14.307499994174577,0.4502,7.42804,7.6461,0.244,0.1186,0.124,17.869200004497543,0.7037000032141805
214,60.684899988700636,40.76879999774974,19.916099990950897,0.02200000744778663,0.0281000102404505,3.417600004468113,29.135200020391494,22.574300004635006,6.457800016505644,2.02460000582505,1.9260999979451299,0.7318999996641651,0.0,0.0,0.0,0.5776,3.2823999936226755,15.87989999097772,0.2426,8.8064,9.2499,0.239,0.1287,0.1135,19.89490000414662,0.6785000005038455
215,61.8529000057606,41.11639999609906,20.73650000966154,0.025500004994682968,0.031499992473982275,4.100100006326102,28.499799998826347,21.669599998858757,6.736900002579205,1.8325999844819307,2.237799999420531,0.6695000047329813,0.0,0.0,0.0,0.6355,7.934699999168515,11.96610000624787,0.2452,9.73008,10.0499,0.3312,0.1223,0.1289,20.692799997050315,0.6165999948279932
216,59.569299992290325,40.97849999379832,18.590799998492002,0.02130000211764127,0.026900001103058457,4.357799989520572,28.10880000470206,21.432900000945665,6.57760001195129,1.7285999929299578,2.0001000084448606,0.7258999976329505,0.0,0.0,0.0,0.9799,2.6759999891510233,14.7714999911841,0.259,7.79368,8.3339,0.268,0.1139,0.1115,18.57210000162013,0.6717000069329515
217,61.77139999635983,41.16439999779686,20.60699999856297,0.02160000440198928,0.027600006433203816,3.187399997841567,29.592899983981624,23.122099999454804,6.3667999929748476,2.090099995257333,1.8552999972598627,0.7430000114254653,0.0,0.0,0.0,0.5614,8.312400008435361,11.542599997483194,0.2295,9.43896,9.8468,0.3541,0.1612,0.193,20.57809999678284,0.6894999969517812
218,60.90559999574907,42.078300000866875,18.827299994882196,0.027400004910305142,0.033500007702969015,4.630199997336604,29.130899987649173,22.048599988920614,6.892999997944571,1.7472000181442127,1.967300006072037,0.7484000088879839,0.0,0.0,0.0,0.5759,7.2539999964646995,10.811000000103377,0.3848,9.2867,9.348,0.2843,0.1237,0.1544,18.78440000291448,0.6969999958528206
219,58.50889999419451,40.29669999727048,18.212199996924028,0.02269999822601676,0.030100010917522013,3.3580000017536804,28.47730000212323,21.692399997846223,6.666500004939735,1.605899989954196,1.875399990240112,0.7307000050786883,0.0,0.0,0.0,0.5063,7.374199994956143,10.173999995458871,0.2369,8.24577,8.6201,0.2861,0.123,0.1261,18.194500007666647,0.6774999928893521
220,68.0889999930514,40.52159999264404,27.56740000040736,0.022500011255033314,0.029999995604157448,3.4090999979525805,28.940699994564056,22.34919999318663,6.485500009148382,2.274400001624599,1.8759000085992739,0.717100003384985,0.0,0.0,0.0,0.5986,3.5542999976314604,23.224500007927418,0.3247,16.76425,17.1787,0.3372,0.1599,0.1745,27.54589999676682,0.6642000080319121
221,69.28830000106245,49.45969999243971,19.828600008622743,0.027600006433203816,0.03300000389572233,5.502100000740029,34.99729998293333,24.565999992773868,10.315099993022159,1.645899988943711,1.90610000572633,1.0064000089187175,0.0,0.0,0.0,0.6075,8.249199992860667,10.6965000013588,0.3735,8.57552,8.929,0.2728,0.1282,0.1309,19.727499995497055,0.9514999983366579
222,67.0042999990983,41.83550000016112,25.168799998937175,0.025299988919869065,0.030199997127056122,3.788899994106032,29.628699994646013,22.613399996771477,6.915000005392358,1.5505999908782542,1.884299999801442,0.7333000103244558,0.0,0.0,0.0,0.5568,6.891099998028949,17.44440000038594,0.2306,15.22142,15.1569,0.589,0.3269,0.2672,25.108599991654046,0.6798000104026869
