timestamp,position_lat,position_long,heart_rate,cadence,distance,temperature,fractional_cadence,enhanced_speed,enhanced_altitude,enhanced_respiration_rate,grit,flow,stamina_potential,stamina,external_heart_rate,x_K1_0_1,x_K2_0_2,x_curVpower_1_0,x_solar_pct_2_0,x_battery_pct_2_1,x_solar_3_0,x_battery_pct_3_2,x_battery_4_0,x_discharge_4_1
"14.08.2026, 12:02:49","54,376050","18,615450",93,33,"8521,65",34,"0,00","4,301","8,8","28,22","0,000000","2,000000",92,92,93,0,78,0,,,100,90,90,0
"14.08.2026, 12:02:50","54,376056","18,615385",93,33,"8525,78",34,"0,00","4,124","8,8","28,22","0,000000","9,000000",92,92,93,33,78,14,,,100,90,90,0
"14.08.2026, 12:02:51","54,376065","18,615324",93,40,"8529,95",34,"0,00","4,171","8,8","28,22","0,000000","2,000000",92,92,93,40,78,13,,,100,90,90,0
"14.08.2026, 12:02:52","54,376073","18,615261",92,40,"8534,14",34,"0,00","4,189","8,8","28,22","0,000000","0,000000",92,92,92,40,78,13,,,100,90,90,0
"14.08.2026, 12:02:53","54,376080","18,615198",92,42,"8538,41",34,"0,00","4,264","8,8","28,22","0,000000","0,000000",92,92,92,40,78,13,,,100,90,90,0
"14.08.2026, 12:02:54","54,376085","18,615137",92,42,"8542,64",34,"0,00","4,236","8,8","29,05","0,000000","0,000000",92,92,92,42,78,13,,,100,90,90,0
"14.08.2026, 12:02:55","54,376092","18,615074",92,44,"8546,81",34,"0,00","4,171","8,8","29,05","0,000000","2,000000",92,92,92,44,78,13,,,100,90,90,0
"14.08.2026, 12:02:56","54,376100","18,615015",92,45,"8550,86",34,"0,00","4,050","8,8","29,05","0,000000","7,000000",92,92,92,45,78,12,,,100,90,90,0
"14.08.2026, 12:02:57","54,376110","18,614963",92,46,"8554,86",34,"0,00","4,003","8,8","29,05","0,000000","5,000000",92,92,92,45,78,18,,,100,90,90,0
"14.08.2026, 12:02:58","54,376118","18,614907",92,46,"8558,66",34,"0,00","3,798","8,8","29,05","0,000000","13,00000",92,92,92,46,78,23,,,100,90,90,0
"14.08.2026, 12:02:59","54,376125","18,614853",92,46,"8562,24",34,"0,00","3,583","8,8","29,05","0,000000","17,00000",92,92,92,46,78,27,,,100,90,90,0
"14.08.2026, 12:03:00","54,376134","18,614803",92,46,"8565,73",34,"0,00","3,490","8,8",,"0,000000","14,00000",92,92,92,46,78,25,,,100,90,90,0
"14.08.2026, 12:03:01","54,376141","18,614747",92,46,"8569,19",34,"0,00","3,452","8,8","25,47","0,000000","9,000000",92,92,92,46,78,23,,,100,90,90,0
"14.08.2026, 12:03:02","54,376148","18,614695",92,47,"8572,73",34,"0,00","3,546","8,8","25,47","0,000000","0,000000",92,92,92,46,78,30,,,100,90,90,0
"14.08.2026, 12:03:03","54,376150","18,614642",91,47,"8576,28",34,"0,00","3,555","9,0","25,47","0,000000","0,000000",92,92,91,47,78,38,,,100,90,90,0
"14.08.2026, 12:03:04","54,376151","18,614587",91,47,"8579,83",34,"0,00","3,546","9,0","25,47","0,000000","0,000000",92,92,91,47,78,47,,,100,90,90,0
"14.08.2026, 12:03:05","54,376155","18,614531",91,47,"8583,35",34,"0,00","3,518","9,0","25,47","0,000000","1,000000",92,92,91,47,78,48,,,100,90,90,0
"14.08.2026, 12:03:06","54,376155","18,614473",91,47,"8586,95",34,"0,00","3,602","9,2","25,47","0,000000","0,000000",92,92,91,47,78,48,,,100,90,90,0
"14.08.2026, 12:03:07","54,376160","18,614418",91,48,"8590,57",34,"0,00","3,620","9,2","25,47","0,000000","0,000000",92,92,91,47,78,65,,,100,90,90,0
"14.08.2026, 12:03:08","54,376162","18,614366",90,48,"8594,20",34,"0,00","3,630","9,4","25,47","0,000000","0,000000",92,92,90,48,78,83,,,100,90,90,0
"14.08.2026, 12:03:09","54,376158","18,614317",90,48,"8597,74",34,"0,00","3,546","9,6","24,85","0,000000","0,000000",92,92,90,48,78,100,,,100,90,90,0
"14.08.2026, 12:03:10","54,376151","18,614267",90,48,"8601,18",34,"0,00","3,434","9,8","24,85","0,000000","4,000000",92,92,90,48,78,99,,,100,90,90,0
"14.08.2026, 12:03:11","54,376153","18,614210",90,49,"8604,60",34,"0,00","3,424","9,8","24,85","0,000000","9,000000",92,92,90,49,78,95,,,100,90,90,0
"14.08.2026, 12:03:12","54,376159","18,614161",90,51,"8608,12",34,"0,00","3,518","10,0","24,85","0,000000","0,000000",92,92,90,49,78,112,,,100,90,90,0
"14.08.2026, 12:03:13","54,376168","18,614108",90,53,"8611,76",34,"0,00","3,639","10,2","24,85","0,000000","0,000000",92,92,90,51,78,130,,,100,90,90,0
"14.08.2026, 12:03:14","54,376177","18,614057",90,56,"8615,48",34,"0,00","3,723","10,4","24,85","14,06250","0,000000",92,92,90,53,78,152,,,100,90,90,0
"14.08.2026, 12:03:15","54,376192","18,614007",89,56,"8619,26",34,"0,00","3,779","10,4",,"14,06250","0,000000",92,92,89,56,78,157,,,100,90,90,0
"14.08.2026, 12:03:16","54,376206","18,613953",89,58,"8623,07",34,"0,00","3,807","10,6","24,88","0,000000","0,000000",92,92,89,58,78,162,,,100,90,90,0
"14.08.2026, 12:03:17","54,376220","18,613895",90,59,"8626,98",34,"0,00","3,910","10,6","24,88","0,000000","0,000000",92,92,90,59,78,163,,,100,90,90,0
"14.08.2026, 12:03:18","54,376234","18,613832",91,60,"8630,88",34,"0,00","3,900","10,6","24,88","0,000000","0,000000",92,92,91,60,78,165,,,100,90,90,0
"14.08.2026, 12:03:19","54,376250","18,613774",91,60,"8634,81",34,"0,00","3,928","10,8","24,88","0,000000","0,000000",92,92,91,60,78,165,,,100,90,90,0
"14.08.2026, 12:03:20","54,376265","18,613717",92,61,"8638,80",34,"0,00","3,994","10,8","24,88","0,000000","0,000000",92,92,92,61,78,167,,,100,90,90,0
"14.08.2026, 12:03:21","54,376281","18,613659",92,62,"8642,81",34,"0,00","4,012","11,0","24,88","0,000000","0,000000",92,92,92,62,78,151,,,100,90,90,0
"14.08.2026, 12:03:22","54,376297","18,613605",92,63,"8646,86",34,"0,00","4,050","11,2","24,88","0,000000","0,000000",92,92,92,62,78,136,,,77,90,90,0
"14.08.2026, 12:03:23","54,376312","18,613546",93,63,"8650,97",34,"0,00","4,106","11,4","24,88","0,000000","0,000000",92,92,93,63,78,120,,,100,90,90,0
"14.08.2026, 12:03:24","54,376329","18,613489",93,64,"8655,14",34,"0,00","4,171","11,6","26,04","0,000000","0,000000",92,92,93,63,78,121,,,84,90,90,0
"14.08.2026, 12:03:25","54,376347","18,613434",94,65,"8659,35",34,"0,00","4,208","11,8","26,04","0,000000","0,000000",92,92,94,64,78,156,,,65,90,90,0
"14.08.2026, 12:03:26","54,376363","18,613381",94,65,"8663,66",34,"0,00","4,311","12,2","26,04","0,000000","0,000000",92,92,94,65,78,192,,,52,90,90,0
"14.08.2026, 12:03:27","54,376378","18,613326",95,63,"8667,97",34,"0,00","4,311","12,4","26,04","7,031250","0,000000",92,92,95,65,78,228,,,58,90,90,0
"14.08.2026, 12:03:28","54,376396","18,613264",95,63,"8672,31",34,"0,00","4,339","12,6","26,04","14,06250","0,000000",92,92,95,63,78,231,,,56,90,90,0
"14.08.2026, 12:03:29","54,376413","18,613205",96,61,"8676,70",34,"0,00","4,395","12,6",,"14,06250","0,000000",92,92,96,61,78,238,,,46,90,90,0
"14.08.2026, 12:03:30","54,376430","18,613141",96,61,"8681,20",34,"0,00","4,497","12,8",,"14,06250","0,000000",92,92,96,61,78,244,,,47,90,90,0
"14.08.2026, 12:03:31","54,376447","18,613075",97,61,"8685,72",34,"0,00","4,525","13,0",,"14,06250","0,000000",92,92,97,61,78,253,,,51,90,90,0
"14.08.2026, 12:03:32","54,376465","18,613010",97,61,"8690,29",34,"0,00","4,563","13,0",,"14,06250","0,000000",92,92,97,61,78,256,,,70,90,90,0
"14.08.2026, 12:03:33","54,376485","18,612942",97,61,"8694,93",34,"0,00","4,647","13,0","26,65","14,06250","0,000000",92,92,97,61,78,223,,,83,90,90,0
"14.08.2026, 12:03:34","54,376506","18,612883",98,62,"8699,61",34,"0,00","4,675","13,2","26,65","14,06250","0,000000",92,92,98,61,78,188,,,79,90,90,0
"14.08.2026, 12:03:35","54,376524","18,612825",98,62,"8704,35",34,"0,00","4,740","13,4","26,65","14,06250","0,000000",92,92,98,62,78,153,,,64,90,90,0
"14.08.2026, 12:03:36","54,376544","18,612760",98,63,"8709,11",34,"0,00","4,759","13,6","26,65","14,06250","0,000000",92,92,98,62,78,155,,,54,90,90,0
"14.08.2026, 12:03:37","54,376564","18,612697",99,63,"8713,87",34,"0,00","4,759","13,6","26,65","14,06250","0,000000",92,92,99,63,78,159,,,74,90,90,0
"14.08.2026, 12:03:38","54,376582","18,612635",99,63,"8718,58",34,"0,00","4,712","13,8","26,65","14,06250","0,000000",92,92,99,63,78,163,,,74,90,90,0
"14.08.2026, 12:03:39","54,376601","18,612569",99,63,"8723,24",34,"0,00","4,665","13,8","26,65","14,06250","0,000000",92,92,99,63,78,165,,,60,90,90,0
"14.08.2026, 12:03:40","54,376620","18,612510",100,63,"8727,92",34,"0,00","4,675","14,0","26,65","14,06250","0,000000",92,92,100,63,78,164,,,47,90,90,0
"14.08.2026, 12:03:41","54,376637","18,612451",100,63,"8732,54",34,"0,00","4,619","14,2","26,42","14,06250","1,000000",92,92,100,63,78,163,,,38,90,90,0
"14.08.2026, 12:03:42","54,376655","18,612388",100,62,"8737,16",34,"0,00","4,628","14,4",,"14,06250","0,000000",92,92,100,62,78,162,,,31,90,90,0
"14.08.2026, 12:03:43","54,376674","18,612325",100,62,"8741,74",34,"0,00","4,581","14,6",,"14,06250","1,000000",92,92,100,62,78,163,,,30,90,90,0
"14.08.2026, 12:03:44","54,376693","18,612266",101,62,"8746,34",34,"0,00","4,600","14,8",,"14,06250","0,000000",92,92,101,62,78,161,,,23,90,90,0
"14.08.2026, 12:03:45","54,376714","18,612204",101,61,"8750,90",34,"0,00","4,553","14,8",,"14,06250","1,000000",92,92,101,62,78,183,,,24,90,90,0
"14.08.2026, 12:03:46","54,376735","18,612143",101,61,"8755,51",34,"0,00","4,609","15,0",,"14,06250","0,000000",92,92,101,61,78,204,,,19,90,90,0
"14.08.2026, 12:03:47","54,376759","18,612075",102,62,"8760,20",34,"0,00","4,693","15,2",,"14,06250","0,000000",92,92,102,61,78,227,,,53,90,90,0
"14.08.2026, 12:03:48","54,376782","18,612013",102,62,"8764,91",34,"0,00","4,703","15,2",,"14,06250","0,000000",92,92,102,62,78,229,,,43,90,90,0
"14.08.2026, 12:03:49","54,376805","18,611950",102,62,"8769,61",34,"0,00","4,703","15,4","29,00","14,06250","0,000000",92,92,102,62,78,202,,,34,90,90,0
"14.08.2026, 12:03:50","54,376830","18,611890",102,62,"8774,34",34,"0,00","4,731","15,4","29,00","14,06250","0,000000",92,92,102,62,78,175,,,42,90,90,0
"14.08.2026, 12:03:51","54,376854","18,611832",102,63,"8779,05",34,"0,00","4,712","15,6","29,00","14,06250","0,000000",92,92,102,63,78,146,,,45,90,90,0
"14.08.2026, 12:03:52","54,376879","18,611773",102,63,"8783,78",34,"0,00","4,731","15,6","29,00","14,06250","0,000000",92,92,102,63,78,146,,,35,90,90,0
"14.08.2026, 12:03:53","54,376901","18,611710",103,63,"8788,48",34,"0,00","4,703","15,8","29,00","14,06250","0,000000",92,92,103,63,78,149,,,42,90,90,0
"14.08.2026, 12:03:54","54,376925","18,611647",103,63,"8793,13",34,"0,00","4,647","15,8",,"14,06250","1,000000",91,91,103,63,78,152,,,100,90,90,0
"14.08.2026, 12:03:55","54,376946","18,611587",103,63,"8797,71",34,"0,00","4,581","15,8",,"14,06250","2,000000",91,91,103,63,78,154,,,100,90,90,0
"14.08.2026, 12:03:56","54,376965","18,611526",103,62,"8802,28",34,"0,00","4,572","15,8",,"14,06250","1,000000",91,91,103,63,78,152,,,100,90,90,0
"14.08.2026, 12:03:57","54,376985","18,611464",103,62,"8806,92",34,"0,00","4,637","16,0",,"14,06250","0,000000",91,91,103,62,78,133,,,100,90,90,0
"14.08.2026, 12:03:58","54,377005","18,611398",103,62,"8811,63",34,"0,00","4,712","16,2","29,20","14,06250","0,000000",91,91,103,62,78,116,,,100,90,90,0
"14.08.2026, 12:03:59","54,377026","18,611332",104,63,"8816,40",34,"0,00","4,768","16,4","29,20","14,06250","0,000000",91,91,104,62,78,102,,,100,90,90,0
"14.08.2026, 12:04:00","54,377047","18,611269",104,63,"8821,19",34,"0,00","4,787","16,6","29,20","14,06250","0,000000",91,91,104,63,78,104,,,100,90,90,0
"14.08.2026, 12:04:01","54,377066","18,611212",104,64,"8825,97",34,"0,00","4,777","16,8","29,20","14,06250","0,000000",91,91,104,63,78,146,,,100,90,90,0
"14.08.2026, 12:04:02","54,377083","18,611153",104,63,"8830,70",34,"0,00","4,740","17,0","29,20","14,06250","0,000000",91,91,104,63,78,187,,,85,90,90,0
"14.08.2026, 12:04:03","54,377104","18,611092",104,64,"8835,42",34,"0,00","4,712","17,0","29,20","14,06250","0,000000",91,91,104,64,78,226,,,67,90,90,0
"14.08.2026, 12:04:04","54,377123","18,611030",105,63,"8840,16",34,"0,00","4,749","17,2","29,20","14,06250","0,000000",91,91,105,63,78,225,,,59,90,90,0
"14.08.2026, 12:04:05","54,377144","18,610967",105,64,"8844,89",34,"0,00","4,731","17,4",,"14,06250","0,000000",91,91,105,64,78,210,,,49,90,90,0
"14.08.2026, 12:04:06","54,377167","18,610905",105,63,"8849,61",34,"0,00","4,712","17,4","29,98","14,06250","0,000000",91,91,105,64,78,195,,,52,90,90,0
"14.08.2026, 12:04:07","54,377187","18,610839",105,63,"8854,24",34,"0,00","4,637","17,4","29,98","14,06250","1,000000",91,91,105,63,78,181,,,69,90,90,0
"14.08.2026, 12:04:08","54,377207","18,610774",105,62,"8858,83",34,"0,00","4,581","17,4","29,98","14,06250","1,000000",91,91,105,63,78,179,,,82,90,90,0
"14.08.2026, 12:04:09","54,377225","18,610711",105,62,"8863,36",34,"0,00","4,535","17,4","29,98","14,06250","2,000000",91,91,105,62,78,148,,,92,90,90,0
"14.08.2026, 12:04:10","54,377244","18,610652",105,59,"8867,85",34,"0,00","4,488","17,4","29,98","14,06250","2,000000",91,91,105,62,78,117,,,78,90,90,0
"14.08.2026, 12:04:11","54,377263","18,610594",105,62,"8872,38",34,"0,00","4,525","17,6","29,98","14,06250","0,000000",91,91,105,59,78,87,,,60,90,90,0
"14.08.2026, 12:04:12","54,377283","18,610533",105,62,"8876,89",34,"0,00","4,516","17,6","29,98","14,06250","0,000000",91,91,105,62,78,86,,,77,90,90,0
"14.08.2026, 12:04:13","54,377303","18,610477",105,61,"8881,43",34,"0,00","4,535","17,8","29,98","14,06250","0,000000",91,91,105,62,78,92,,,65,90,90,0
"14.08.2026, 12:04:14","54,377326","18,610412",105,62,"8886,00",34,"0,00","4,572","17,8","29,04","14,06250","0,000000",91,91,105,61,78,99,,,51,90,90,0
"14.08.2026, 12:04:15","54,377349","18,610343",105,63,"8890,83",34,"0,00","4,833","18,0","29,04","14,06250","0,000000",91,91,105,62,78,107,,,40,90,90,0
"14.08.2026, 12:04:16","54,377374","18,610276",105,65,"8895,81",34,"0,00","4,973","18,0","29,04","14,06250","0,000000",91,91,105,63,78,112,,,60,90,90,0
"14.08.2026, 12:04:17","54,377399","18,610207",105,66,"8900,89",34,"0,00","5,076","18,0",,"14,06250","0,000000",91,91,105,65,78,115,,,66,90,90,0
"14.08.2026, 12:04:18","54,377422","18,610140",105,67,"8905,94",34,"0,00","5,057","18,0",,"14,06250","0,000000",91,91,105,67,78,116,,,66,90,90,0
"14.08.2026, 12:04:19","54,377445","18,610074",105,68,"8911,03",34,"0,00","5,095","18,0",,"7,031250","0,000000",91,91,105,67,78,115,,,62,90,90,0
"14.08.2026, 12:04:20","54,377471","18,610007",105,68,"8916,24",34,"0,00","5,207","18,2",,"0,000000","0,000000",91,91,105,68,78,111,,,49,90,90,0
"14.08.2026, 12:04:21","54,377492","18,609938",105,66,"8921,48",34,"0,00","5,244","18,2",,"0,000000","0,000000",91,91,105,68,78,107,,,40,90,90,0
"14.08.2026, 12:04:22","54,377514","18,609876",105,64,"8926,73",34,"0,00","5,253","18,4",,"0,000000","0,000000",91,91,105,66,78,104,,,39,90,90,0
"14.08.2026, 12:04:23","54,377537","18,609804",106,63,"8932,03",34,"0,00","5,300","18,4","30,80","0,000000","0,000000",91,91,106,64,78,124,,,39,90,90,0
"14.08.2026, 12:04:24","54,377559","18,609733",106,64,"8937,39",34,"0,00","5,356","18,4","30,80","0,000000","0,000000",91,91,106,63,78,143,,,55,90,90,0
"14.08.2026, 12:04:25","54,377582","18,609660",106,64,"8942,80",34,"0,00","5,412","18,4","30,80","0,000000","0,000000",91,91,106,64,78,163,,,71,90,90,0
"14.08.2026, 12:04:26","54,377609","18,609581",106,64,"8948,38",34,"0,00","5,580","18,4","30,80","0,000000","0,000000",91,91,106,64,78,139,,,72,90,90,0
"14.08.2026, 12:04:27","54,377637","18,609500",107,65,"8954,20",34,"0,00","5,822","18,6","30,80","0,000000","0,000000",91,91,107,64,78,116,,,55,90,90,0
"14.08.2026, 12:04:28","54,377670","18,609419",107,67,"8960,16",34,"0,00","5,953","18,6","30,80","0,000000","0,000000",91,91,107,67,78,94,,,59,90,90,0
"14.08.2026, 12:04:29","54,377698","18,609339",107,69,"8966,21",34,"0,00","6,046","18,8",,"0,000000","0,000000",91,91,107,68,78,114,,,52,90,90,0
"14.08.2026, 12:04:30","54,377723","18,609257",108,69,"8972,33",34,"0,00","6,130","18,8",,"0,000000","0,000000",91,91,108,69,78,133,,,46,90,90,0
"14.08.2026, 12:04:31","54,377749","18,609174",108,68,"8978,57",34,"0,00","6,233","18,8",,"0,000000","0,000000",91,91,108,69,78,150,,,55,90,90,0
"14.08.2026, 12:04:32","54,377780","18,609087",108,68,"8984,85",34,"0,00","6,280","18,8","30,37","0,000000","0,000000",91,91,108,68,78,155,,,73,90,90,0
"14.08.2026, 12:04:33","54,377809","18,609001",108,67,"8991,18",34,"0,00","6,336","19,0","30,37","0,000000","0,000000",91,91,108,68,78,162,,,86,90,90,0
"14.08.2026, 12:04:34","54,377836","18,608924",108,68,"8997,64",34,"0,00","6,457","19,0","30,37","0,000000","0,000000",91,91,108,67,78,170,,,98,90,90,0
"14.08.2026, 12:04:35","54,377860","18,608841",109,68,"9003,92",34,"0,00","6,280","19,0","30,37","0,000000","1,000000",91,91,109,68,78,149,,,100,90,90,0
"14.08.2026, 12:04:36","54,377885","18,608755",109,67,"9010,16",34,"0,00","6,242","19,0","30,37","0,000000","1,000000",91,91,109,68,78,124,,,92,90,90,0
"14.08.2026, 12:04:37","54,377909","18,608672",109,67,"9016,37",34,"0,00","6,214","19,0","30,37","0,000000","1,000000",91,91,109,67,78,97,,,93,90,90,0
"14.08.2026, 12:04:38","54,377934","18,608588",109,66,"9022,61",34,"0,00","6,233","18,8","30,37","0,000000","0,000000",91,91,109,66,78,94,,,100,90,90,0
"14.08.2026, 12:04:39","54,377961","18,608504",109,67,"9028,90",34,"0,00","6,298","18,8","30,37","0,000000","0,000000",91,91,109,66,78,93,,,95,90,90,0
"14.08.2026, 12:04:40","54,377988","18,608421",109,67,"9035,20",34,"0,00","6,298","18,8","30,37","0,000000","0,000000",91,91,109,67,78,94,,,88,90,90,0
"14.08.2026, 12:04:41","54,378014","18,608332",109,67,"9041,66",34,"0,00","6,457","18,8","29,58","0,000000","0,000000",91,91,109,67,78,84,,,83,90,90,0
"14.08.2026, 12:04:42","54,378042","18,608242",109,69,"9048,39",34,"0,00","6,727","18,8","29,58","0,000000","0,000000",91,91,109,67,78,74,,,79,90,90,0
"14.08.2026, 12:04:43","54,378072","18,608149",109,69,"9055,25",34,"0,00","6,867","18,8","29,58","0,000000","0,000000",91,91,109,69,78,67,,,95,90,90,0
"14.08.2026, 12:04:44","54,378101","18,608055",109,67,"9062,27",34,"0,00","7,017","18,8","29,58","0,000000","0,000000",91,91,109,69,78,79,,,100,90,90,0
"14.08.2026, 12:04:45","54,378129","18,607956",109,68,"9069,56",34,"0,00","7,287","18,6","29,58","0,000000","0,000000",91,91,109,67,78,94,,,100,90,90,0
"14.08.2026, 12:04:46","54,378159","18,607846",109,70,"9077,35",34,"0,00","7,791","18,6","29,58","0,000000","0,000000",91,91,109,68,78,110,,,100,90,90,0
"14.08.2026, 12:04:47","54,378193","18,607738",109,72,"9085,49",34,"0,00","8,146","18,6","29,58","0,000000","0,000000",91,91,109,70,78,114,,,100,90,90,0
"14.08.2026, 12:04:48","54,378224","18,607618",109,77,"9094,10",34,"0,00","8,603","18,6","29,58","0,000000","0,000000",91,91,109,72,78,122,,,100,90,90,0
"14.08.2026, 12:04:49","54,378258","18,607501",110,79,"9103,01",34,"0,00","8,911","18,6","29,58","0,000000","0,000000",91,91,110,77,78,146,,,83,90,90,0
"14.08.2026, 12:04:50","54,378295","18,607375",110,78,"9112,22",34,"0,00","9,209","18,6","29,58","0,000000","0,000000",91,91,110,79,79,183,,,91,90,90,0
"14.08.2026, 12:04:51","54,378338","18,607253",110,78,"9121,69",34,"0,00","9,471","18,4","31,75","0,000000","0,000000",91,91,110,78,79,213,,,86,90,90,0
"14.08.2026, 12:04:52","54,378376","18,607128",110,78,"9130,79",34,"0,00","9,088","18,4","31,75","0,000000","1,000000",91,91,110,78,79,224,,,95,90,90,0
"14.08.2026, 12:04:53","54,378416","18,607015",111,78,"9139,55",34,"0,00","8,771","18,4","31,75","0,000000","7,000000",91,91,111,78,79,205,,,100,90,90,0
"14.08.2026, 12:04:54","54,378457","18,606909",111,0,"9147,81",34,"0,00","8,258","18,4","31,75","0,000000","15,00000",91,91,111,78,79,182,,,100,90,90,0
"14.08.2026, 12:04:55","54,378497","18,606808",111,50,"9155,77",34,"0,00","7,968","18,4","31,75","0,000000","14,00000",91,91,111,0,79,159,,,100,90,90,0
"14.08.2026, 12:04:56","54,378537","18,606712",111,54,"9163,59",34,"0,00","7,810","18,4","31,75","0,000000","11,00000",91,91,111,50,79,135,,,100,90,90,0
"14.08.2026, 12:04:57","54,378577","18,606620",112,57,"9171,26",34,"0,00","7,679","18,6","31,75","0,000000","9,000000",91,91,112,54,79,171,,,100,90,90,0
"14.08.2026, 12:04:58","54,378617","18,606525",112,60,"9178,87",34,"0,00","7,595","18,6","31,75","0,000000","6,000000",91,91,112,57,79,186,,,100,90,90,0
"14.08.2026, 12:04:59","54,378656","18,606433",112,60,"9186,45",34,"0,00","7,595","18,6","31,75","0,000000","3,000000",91,91,112,60,79,213,,,100,90,90,0
"14.08.2026, 12:05:00","54,378694","18,606337",113,61,"9193,98",34,"0,00","7,521","18,6","31,75","0,000000","2,000000",91,91,113,60,79,207,,,100,90,90,0
"14.08.2026, 12:05:01","54,378734","18,606246",113,62,"9201,40",34,"0,00","7,427","18,6","32,19","0,000000","3,000000",91,91,113,61,79,180,,,100,90,90,0
"14.08.2026, 12:05:02","54,378771","18,606163",113,61,"9208,66",34,"0,00","7,259","18,6",,"0,000000","5,000000",91,91,113,62,79,155,,,88,90,90,0
"14.08.2026, 12:05:03","54,378803","18,606078",113,61,"9215,78",34,"0,00","7,119","18,6",,"0,000000","8,000000",91,91,113,61,79,127,,,68,90,90,0
"14.08.2026, 12:05:04","54,378839","18,605993",113,60,"9222,85",34,"0,00","7,073","18,6",,"0,000000","5,000000",91,91,113,61,79,120,,,68,90,90,0
"14.08.2026, 12:05:05","54,378878","18,605905",113,59,"9229,89",34,"0,00","7,035","18,4",,"0,000000","3,000000",91,91,113,60,79,113,,,85,90,90,0
"14.08.2026, 12:05:06","54,378918","18,605820",113,59,"9236,88",34,"0,00","6,989","18,4",,"0,000000","3,000000",91,91,113,59,79,110,,,99,90,90,0
"14.08.2026, 12:05:07","54,378956","18,605741",113,59,"9243,82",34,"0,00","6,942","18,4",,"0,000000","1,000000",91,91,113,59,79,102,,,100,90,90,0
"14.08.2026, 12:05:08","54,378993","18,605656",113,58,"9250,70",34,"0,00","6,886","18,4",,"0,000000","3,000000",91,91,113,59,79,94,,,100,90,90,0
"14.08.2026, 12:05:09","54,379030","18,605571",113,61,"9257,56",34,"0,00","6,858","18,6","32,33","0,000000","2,000000",91,91,113,58,79,86,,,100,90,90,0
"14.08.2026, 12:05:10","54,379067","18,605491",113,62,"9264,42",34,"0,00","6,858","18,6","32,33","0,000000","1,000000",91,91,113,61,79,108,,,100,90,90,0
"14.08.2026, 12:05:11","54,379103","18,605410",113,63,"9271,16",34,"0,00","6,737","18,8","32,33","0,000000","4,000000",91,91,113,62,79,128,,,100,90,90,0
"14.08.2026, 12:05:12","54,379140","18,605322",113,63,"9277,89",34,"0,00","6,737","18,8",,"0,000000","2,000000",91,91,113,63,79,150,,,100,90,90,0
"14.08.2026, 12:05:13","54,379173","18,605227",113,63,"9284,55",34,"0,00","6,653","18,8",,"0,000000","1,000000",91,91,113,63,79,163,,,100,90,90,0
"14.08.2026, 12:05:14","54,379218","18,605163",113,62,"9291,21",34,"0,00","6,662","18,8",,"0,000000","0,000000",91,91,113,62,79,175,,,100,90,90,0
"14.08.2026, 12:05:15","54,379267","18,605114",113,63,"9297,71",34,"0,00","6,503","18,8",,"0,000000","2,000000",91,91,113,62,79,188,,,100,90,90,0
"14.08.2026, 12:05:16","54,379310","18,605057",113,62,"9304,18",34,"0,00","6,466","18,8",,"0,000000","1,000000",91,91,113,62,79,156,,,100,90,90,0
"14.08.2026, 12:05:17","54,379338","18,604980",112,61,"9310,61",34,"0,00","6,429","18,8",,"0,000000","3,000000",91,91,112,61,79,127,,,100,90,90,0
"14.08.2026, 12:05:18","54,379367","18,604899",112,61,"9317,07",34,"0,00","6,466","18,8","32,33","0,000000","0,000000",91,91,112,61,79,98,,,100,90,90,0
"14.08.2026, 12:05:19","54,379403","18,604822",112,62,"9323,61",34,"0,00","6,541","18,8","32,33","0,000000","0,000000",91,91,112,61,79,84,,,100,90,90,0
"14.08.2026, 12:05:20","54,379442","18,604748",112,62,"9330,19",34,"0,00","6,578","18,8","32,33","0,000000","0,000000",91,91,112,62,79,71,,,100,90,90,0
"14.08.2026, 12:05:21","54,379477","18,604671",111,62,"9336,79",34,"0,00","6,597","18,8","32,33","0,000000","0,000000",91,91,111,62,79,58,,,100,90,90,0
"14.08.2026, 12:05:22","54,379505","18,604580",111,62,"9343,42",34,"0,00","6,634","19,0","32,33","0,000000","0,000000",91,91,111,62,79,93,,,95,90,90,0
"14.08.2026, 12:05:23","54,379537","18,604492",111,63,"9350,14",34,"0,00","6,718","19,2",,"0,000000","0,000000",91,91,111,63,79,129,,,72,90,90,0
"14.08.2026, 12:05:24","54,379572","18,604410",110,63,"9356,94",34,"0,00","6,793","19,2",,"0,000000","0,000000",91,91,110,63,79,166,,,74,90,90,0
"14.08.2026, 12:05:25","54,379609","18,604329",110,64,"9363,73",34,"0,00","6,793","19,4",,"0,000000","0,000000",91,91,110,63,79,188,,,75,90,90,0
"14.08.2026, 12:05:26","54,379648","18,604245",110,64,"9370,57",34,"0,00","6,839","19,4",,"0,000000","0,000000",91,91,110,64,79,208,,,85,90,90,0
"14.08.2026, 12:05:27","54,379685","18,604160",110,64,"9377,38",34,"0,00","6,811","19,4",,"0,000000","0,000000",91,91,110,64,79,229,,,94,90,90,0
"14.08.2026, 12:05:28","54,379722","18,604074",110,64,"9384,17",34,"0,00","6,793","19,4",,"0,000000","0,000000",91,91,110,64,79,199,,,100,90,90,0
"14.08.2026, 12:05:29","54,379760","18,603996",110,64,"9390,95",34,"0,00","6,783","19,4","29,97","0,000000","0,000000",91,91,110,64,79,170,,,100,90,90,0
